,catchment,year,week,value,scenario,model
0,black,2020,1,48.804,RCP85,e_hype
1,black,2020,2,59.67925,RCP85,e_hype
2,black,2020,3,148.99200000000002,RCP85,e_hype
3,black,2020,4,115.33825,RCP85,e_hype
4,black,2020,5,148.78075,RCP85,e_hype
5,black,2020,6,122.78899999999999,RCP85,e_hype
6,black,2020,7,86.0995,RCP85,e_hype
7,black,2020,8,62.13075,RCP85,e_hype
8,black,2020,9,61.35375,RCP85,e_hype
9,black,2020,10,75.19175,RCP85,e_hype
10,black,2020,11,64.97825,RCP85,e_hype
11,black,2020,12,60.664,RCP85,e_hype
12,black,2020,13,69.84575000000001,RCP85,e_hype
13,black,2020,14,72.14049999999999,RCP85,e_hype
14,black,2020,15,63.2465,RCP85,e_hype
15,black,2020,16,47.169250000000005,RCP85,e_hype
16,black,2020,17,58.6905,RCP85,e_hype
17,black,2020,18,67.37425,RCP85,e_hype
18,black,2020,19,43.279500000000006,RCP85,e_hype
19,black,2020,20,37.818749999999994,RCP85,e_hype
20,black,2020,21,49.920750000000005,RCP85,e_hype
21,black,2020,22,35.936,RCP85,e_hype
22,black,2020,23,17.88075,RCP85,e_hype
23,black,2020,24,20.7735,RCP85,e_hype
24,black,2020,25,9.12625,RCP85,e_hype
25,black,2020,26,8.01,RCP85,e_hype
26,black,2020,27,8.466249999999999,RCP85,e_hype
27,black,2020,28,6.0185,RCP85,e_hype
28,black,2020,29,3.9804999999999997,RCP85,e_hype
29,black,2020,30,1.944,RCP85,e_hype
30,black,2020,31,1.2189999999999999,RCP85,e_hype
31,black,2020,32,0.917,RCP85,e_hype
32,black,2020,33,1.915,RCP85,e_hype
33,black,2020,34,1.25525,RCP85,e_hype
34,black,2020,35,2.49225,RCP85,e_hype
35,black,2020,36,12.391499999999999,RCP85,e_hype
36,black,2020,37,20.553,RCP85,e_hype
37,black,2020,38,23.689749999999997,RCP85,e_hype
38,black,2020,39,30.02075,RCP85,e_hype
39,black,2020,40,52.755750000000006,RCP85,e_hype
40,black,2020,41,57.11575,RCP85,e_hype
41,black,2020,42,194.31275,RCP85,e_hype
42,black,2020,43,170.7765,RCP85,e_hype
43,black,2020,44,82.55825,RCP85,e_hype
44,black,2020,45,74.86275,RCP85,e_hype
45,black,2020,46,126.53999999999999,RCP85,e_hype
46,black,2020,47,94.72075000000001,RCP85,e_hype
47,black,2020,48,98.435,RCP85,e_hype
48,black,2020,49,78.237,RCP85,e_hype
49,black,2020,50,85.23525,RCP85,e_hype
50,black,2020,51,105.16399999999999,RCP85,e_hype
51,black,2020,52,148.03425000000001,RCP85,e_hype
52,black,2020,53,104.17425,RCP85,e_hype
53,black,2021,1,112.31899999999999,RCP85,e_hype
54,black,2021,2,145.82175,RCP85,e_hype
55,black,2021,3,159.135,RCP85,e_hype
56,black,2021,4,182.22675,RCP85,e_hype
57,black,2021,5,142.16799999999998,RCP85,e_hype
58,black,2021,6,127.4015,RCP85,e_hype
59,black,2021,7,109.43875,RCP85,e_hype
60,black,2021,8,126.84549999999999,RCP85,e_hype
61,black,2021,9,175.1595,RCP85,e_hype
62,black,2021,10,159.58749999999998,RCP85,e_hype
63,black,2021,11,90.12450000000001,RCP85,e_hype
64,black,2021,12,67.48725,RCP85,e_hype
65,black,2021,13,61.43425,RCP85,e_hype
66,black,2021,14,85.372,RCP85,e_hype
67,black,2021,15,128.542,RCP85,e_hype
68,black,2021,16,177.857,RCP85,e_hype
69,black,2021,17,107.048,RCP85,e_hype
70,black,2021,18,80.169,RCP85,e_hype
71,black,2021,19,64.22925000000001,RCP85,e_hype
72,black,2021,20,49.615,RCP85,e_hype
73,black,2021,21,32.39675,RCP85,e_hype
74,black,2021,22,32.308249999999994,RCP85,e_hype
75,black,2021,23,21.116500000000002,RCP85,e_hype
76,black,2021,24,26.9285,RCP85,e_hype
77,black,2021,25,28.771250000000002,RCP85,e_hype
78,black,2021,26,11.938500000000001,RCP85,e_hype
79,black,2021,27,14.43475,RCP85,e_hype
80,black,2021,28,18.85925,RCP85,e_hype
81,black,2021,29,10.657250000000001,RCP85,e_hype
82,black,2021,30,7.693,RCP85,e_hype
83,black,2021,31,16.93525,RCP85,e_hype
84,black,2021,32,11.110249999999999,RCP85,e_hype
85,black,2021,33,6.472999999999999,RCP85,e_hype
86,black,2021,34,4.1655,RCP85,e_hype
87,black,2021,35,6.077249999999999,RCP85,e_hype
88,black,2021,36,8.12375,RCP85,e_hype
89,black,2021,37,32.580749999999995,RCP85,e_hype
90,black,2021,38,47.99850000000001,RCP85,e_hype
91,black,2021,39,44.35249999999999,RCP85,e_hype
92,black,2021,40,53.88825,RCP85,e_hype
93,black,2021,41,41.90925,RCP85,e_hype
94,black,2021,42,37.46399999999999,RCP85,e_hype
95,black,2021,43,46.637499999999996,RCP85,e_hype
96,black,2021,44,50.3695,RCP85,e_hype
97,black,2021,45,54.10850000000001,RCP85,e_hype
98,black,2021,46,91.995,RCP85,e_hype
99,black,2021,47,73.06075,RCP85,e_hype
100,black,2021,48,45.0795,RCP85,e_hype
101,black,2021,49,58.631499999999996,RCP85,e_hype
102,black,2021,50,141.2915,RCP85,e_hype
103,black,2021,51,94.348,RCP85,e_hype
104,black,2021,52,73.41975,RCP85,e_hype
105,black,2021,53,110.80574999999999,RCP85,e_hype
106,black,2022,1,77.78049999999999,RCP85,e_hype
107,black,2022,2,127.81375000000001,RCP85,e_hype
108,black,2022,3,201.89075,RCP85,e_hype
109,black,2022,4,84.77725,RCP85,e_hype
110,black,2022,5,74.64425,RCP85,e_hype
111,black,2022,6,150.77474999999998,RCP85,e_hype
112,black,2022,7,173.48375000000001,RCP85,e_hype
113,black,2022,8,158.3005,RCP85,e_hype
114,black,2022,9,177.51850000000002,RCP85,e_hype
115,black,2022,10,135.3705,RCP85,e_hype
116,black,2022,11,135.984,RCP85,e_hype
117,black,2022,12,133.37425,RCP85,e_hype
118,black,2022,13,97.86449999999999,RCP85,e_hype
119,black,2022,14,85.89850000000001,RCP85,e_hype
120,black,2022,15,152.69324999999998,RCP85,e_hype
121,black,2022,16,179.284,RCP85,e_hype
