,Date,year,catchment,RCP26,RCP45,RCP85
3703,1981-02-20,1981,fierz,173.85649999999998,265.6236,297.00975
3704,1981-02-21,1981,fierz,173.524,263.4024,294.23400000000004
3705,1981-02-22,1981,fierz,171.5285,261.67560000000003,292.076
3706,1981-02-23,1981,fierz,168.7595,260.6406,290.7825
3707,1981-02-24,1981,fierz,165.2245,259.15220000000005,288.9225
3708,1981-02-25,1981,fierz,161.534,255.5362,284.40250000000003
3709,1981-02-26,1981,fierz,157.82850000000002,249.21240000000003,276.49800000000005
3710,1981-02-27,1981,fierz,154.19,239.7938,264.7245
3711,1981-02-28,1981,fierz,150.585,229.5244,251.88800000000003
3712,1981-03-01,1981,fierz,147.353,220.7458,240.91475
3713,1981-03-02,1981,fierz,144.99599999999998,214.15479999999997,232.67624999999998
3714,1981-03-03,1981,fierz,143.61,209.22199999999998,226.51
3715,1981-03-04,1981,fierz,144.037,206.2114,222.747
3716,1981-03-05,1981,fierz,145.3245,202.8578,218.555
3717,1981-03-06,1981,fierz,147.615,199.3216,214.135
3718,1981-03-07,1981,fierz,149.525,195.2082,208.9935
3719,1981-03-08,1981,fierz,151.3915,191.64000000000004,204.53325
3720,1981-03-09,1981,fierz,151.733,188.2416,200.28525000000002
3721,1981-03-10,1981,fierz,150.6615,185.1732,196.45
3722,1981-03-11,1981,fierz,149.352,182.7648,193.43925000000002
3723,1981-03-12,1981,fierz,147.649,181.422,191.761
3724,1981-03-13,1981,fierz,146.7025,181.03640000000001,191.279
3725,1981-03-14,1981,fierz,146.23399999999998,183.07120000000003,193.82225
3726,1981-03-15,1981,fierz,147.6215,187.0996,198.85775
3727,1981-03-16,1981,fierz,148.09,194.7038,208.36175
3728,1981-03-17,1981,fierz,147.602,202.5094,218.11675000000002
3729,1981-03-18,1981,fierz,146.261,208.22379999999998,225.2595
3730,1981-03-19,1981,fierz,144.43,210.469,228.06625000000003
3731,1981-03-20,1981,fierz,142.357,210.80419999999998,228.48575
3732,1981-03-21,1981,fierz,140.1765,210.5274,228.14024999999998
3733,1981-03-22,1981,fierz,140.066,210.4302,228.019
3734,1981-03-23,1981,fierz,140.066,209.4408,226.78275
3735,1981-03-24,1981,fierz,140.066,206.2656,222.81374999999997
3736,1981-03-25,1981,fierz,140.066,202.7298,218.39375
3737,1981-03-26,1981,fierz,140.066,199.89180000000002,214.8465
3738,1981-03-27,1981,fierz,140.066,198.149,212.66825
3739,1981-03-28,1981,fierz,140.066,197.3402,211.65725000000003
3740,1981-03-29,1981,fierz,140.066,198.59980000000002,213.23175000000003
3741,1981-03-30,1981,fierz,140.066,201.7756,217.2015
3742,1981-03-31,1981,fierz,140.066,206.7018,223.35875
3743,1981-04-01,1981,fierz,140.066,212.07440000000003,230.0745
3744,1981-04-02,1981,fierz,140.066,215.14679999999998,233.91525000000001
3745,1981-04-03,1981,fierz,140.066,214.2122,232.74699999999999
3746,1981-04-04,1981,fierz,140.066,211.2524,229.04725000000002
3747,1981-04-05,1981,fierz,140.066,206.94140000000002,223.6585
3748,1981-04-06,1981,fierz,140.066,202.31019999999998,217.8695
3749,1981-04-07,1981,fierz,140.066,196.97200000000004,211.19675
3750,1981-04-08,1981,fierz,140.066,190.9952,203.726
3751,1981-04-09,1981,fierz,140.066,185.10680000000002,196.36525
3752,1981-04-10,1981,fierz,140.066,179.15480000000002,188.9255
3753,1981-04-11,1981,fierz,140.066,173.47160000000002,181.82150000000001
3754,1981-04-12,1981,fierz,140.066,168.37539999999998,175.451
3755,1981-04-13,1981,fierz,140.066,163.7074,169.61625
3756,1981-04-14,1981,fierz,140.066,160.3324,165.39749999999998
3757,1981-04-15,1981,fierz,140.066,157.6608,162.058
3758,1981-04-16,1981,fierz,140.066,155.1422,158.90975
3759,1981-04-17,1981,fierz,140.066,152.9592,156.18099999999998
3760,1981-04-18,1981,fierz,140.066,151.2714,154.07125
3761,1981-04-19,1981,fierz,140.066,149.9632,152.43574999999998
3762,1981-04-20,1981,fierz,140.066,148.91140000000001,151.12125
3763,1981-04-21,1981,fierz,140.066,147.98499999999999,149.96325
3764,1981-04-22,1981,fierz,140.066,147.11880000000002,148.88049999999998
3765,1981-04-23,1981,fierz,140.066,146.2142,147.75
3766,1981-04-24,1981,fierz,140.066,145.1942,146.475
3767,1981-04-25,1981,fierz,144.67149999999998,146.061,147.49125
3768,1981-04-26,1981,fierz,164.227,152.8826,156.02525
3769,1981-04-27,1981,fierz,181.84550000000002,158.96300000000002,163.6345
3770,1981-04-28,1981,fierz,195.8135,163.5162,169.33525
3771,1981-04-29,1981,fierz,204.7385,166.03160000000003,172.48825
3772,1981-04-30,1981,fierz,208.9065,167.6236,174.48625
3773,1981-05-01,1981,fierz,209.4325,167.82920000000001,174.74925000000002
3774,1981-05-02,1981,fierz,207.015,166.85840000000002,173.5405
3775,1981-05-03,1981,fierz,202.69150000000002,165.12600000000003,171.37875000000003
3776,1981-05-04,1981,fierz,197.606,163.0894,168.836
3777,1981-05-05,1981,fierz,191.849,160.78500000000003,165.9575
3778,1981-05-06,1981,fierz,185.989,158.43940000000003,163.0275
3779,1981-05-07,1981,fierz,180.3595,156.1868,160.21275
3780,1981-05-08,1981,fierz,174.909,154.00580000000002,157.4875
3781,1981-05-09,1981,fierz,173.752,154.43980000000002,158.029
3782,1981-05-10,1981,fierz,172.1095,158.5764,163.19799999999998
3783,1981-05-11,1981,fierz,169.72199999999998,164.156,170.17149999999998
3784,1981-05-12,1981,fierz,166.1625,169.13780000000003,176.39925
3785,1981-05-13,1981,fierz,163.015,172.7226,180.88075
3786,1981-05-14,1981,fierz,159.397,173.77100000000002,182.192
3787,1981-05-15,1981,fierz,155.381,172.49320000000003,180.5955
3788,1981-05-16,1981,fierz,151.63850000000002,169.379,176.70375
3789,1981-05-17,1981,fierz,153.31900000000002,167.4694,174.317
3790,1981-05-18,1981,fierz,155.7975,165.3228,171.63400000000001
3791,1981-05-19,1981,fierz,159.844,163.98160000000001,169.9575
3792,1981-05-20,1981,fierz,162.477,162.4772,168.07774999999998
3793,1981-05-21,1981,fierz,165.85649999999998,161.3594,166.6685
3794,1981-05-22,1981,fierz,167.482,159.7876,164.68599999999998
3795,1981-05-23,1981,fierz,168.3485,158.07920000000001,162.54475000000002
3796,1981-05-24,1981,fierz,166.84550000000002,155.4614,159.27475
3797,1981-05-25,1981,fierz,164.40800000000002,152.5356,155.62225
3798,1981-05-26,1981,fierz,161.135,149.456,151.77725
3799,1981-05-27,1981,fierz,157.28,147.00140000000002,148.713
3800,1981-05-28,1981,fierz,153.793,145.5718,146.92950000000002
3801,1981-05-29,1981,fierz,150.3855,144.20680000000002,145.22575
3802,1981-05-30,1981,fierz,146.685,142.72520000000003,143.37550000000002
3803,1981-05-31,1981,fierz,142.82999999999998,141.1818,141.448
3804,1981-06-01,1981,fierz,140.066,140.066,140.066
3805,1981-06-02,1981,fierz,140.066,140.066,140.066
3806,1981-06-03,1981,fierz,140.066,140.066,140.066
3807,1981-06-04,1981,fierz,140.066,140.066,140.066
3808,1981-06-05,1981,fierz,140.066,140.066,140.066
3809,1981-06-06,1981,fierz,140.066,140.066,140.066
3810,1981-06-07,1981,fierz,141.543,141.3172,141.61075
3811,1981-06-08,1981,fierz,146.51,143.2372,144.01225
3812,1981-06-09,1981,fierz,151.613,144.81760000000003,145.98925
3813,1981-06-10,1981,fierz,158.4255,147.4214,149.24575000000002
3814,1981-06-11,1981,fierz,164.574,149.87980000000002,152.32000000000002
3815,1981-06-12,1981,fierz,168.275,151.3594,154.1705
3816,1981-06-13,1981,fierz,171.483,152.64180000000002,155.77450000000002
3817,1981-06-14,1981,fierz,172.566,153.07420000000002,156.316
3818,1981-06-15,1981,fierz,171.6655,152.71340000000004,155.86575000000002
3819,1981-06-16,1981,fierz,169.4625,151.83160000000004,154.76425
3820,1981-06-17,1981,fierz,166.224,150.53560000000002,153.145
3821,1981-06-18,1981,fierz,161.857,148.78820000000002,150.9615
3822,1981-06-19,1981,fierz,156.5915,146.6818,148.32875
3823,1981-06-20,1981,fierz,151.1225,144.49360000000001,145.59425000000002
3824,1981-06-21,1981,fierz,145.622,142.2932,142.84400000000002
3825,1981-06-22,1981,fierz,140.2705,140.15220000000002,140.16825
3826,1981-06-23,1981,fierz,140.066,140.066,140.066
3827,1981-06-24,1981,fierz,140.066,140.066,140.066
3828,1981-06-25,1981,fierz,140.066,140.066,140.066
3829,1981-06-26,1981,fierz,142.0375,140.86100000000002,141.05175
3830,1981-06-27,1981,fierz,146.14350000000002,142.50320000000002,143.10475000000002
3831,1981-06-28,1981,fierz,146.44650000000001,142.62380000000002,143.25625000000002
3832,1981-06-29,1981,fierz,143.892,141.60160000000002,141.979
3833,1981-06-30,1981,fierz,140.25150000000002,135.097,140.15875000000003
3834,1981-07-01,1981,fierz,140.066,97.734,119.773
3835,1981-07-02,1981,fierz,140.066,89.92860000000002,106.85500000000002
3836,1981-07-03,1981,fierz,140.066,88.65740000000001,106.49475000000001
3837,1981-07-04,1981,fierz,140.066,86.68260000000001,106.23075
3838,1981-07-05,1981,fierz,140.066,86.99000000000001,107.01750000000001
3839,1981-07-06,1981,fierz,140.066,89.21759999999999,107.0075
3840,1981-07-07,1981,fierz,140.066,88.0558,106.32875000000001
3841,1981-07-08,1981,fierz,140.066,86.985,105.99600000000001
3842,1981-07-09,1981,fierz,140.066,87.56540000000001,107.11500000000001
3843,1981-07-10,1981,fierz,140.066,93.87280000000001,106.45975000000001
3844,1981-07-11,1981,fierz,140.066,90.07539999999999,105.951
3845,1981-07-12,1981,fierz,140.066,89.989,107.983
3846,1981-07-13,1981,fierz,140.066,87.8468,106.40525
3847,1981-07-14,1981,fierz,140.066,87.33420000000001,106.33975000000001
3848,1981-07-15,1981,fierz,140.066,87.001,106.32475
3849,1981-07-16,1981,fierz,140.066,86.1978,105.61525
3850,1981-07-17,1981,fierz,140.066,85.3244,105.06825
3851,1981-07-18,1981,fierz,140.066,84.4572,105.0495
3852,1981-07-19,1981,fierz,140.066,84.0396,105.0495
3853,1981-07-20,1981,fierz,140.066,84.0396,105.0495
3854,1981-07-21,1981,fierz,140.066,84.0396,105.0495
3855,1981-07-22,1981,fierz,140.066,84.0396,105.0495
3856,1981-07-23,1981,fierz,140.066,84.0396,105.0495
3857,1981-07-24,1981,fierz,140.066,84.0396,105.0495
3858,1981-07-25,1981,fierz,140.066,84.0396,105.0495
3859,1981-07-26,1981,fierz,140.066,84.0396,105.0495
3860,1981-07-27,1981,fierz,140.066,84.0396,105.0495
3861,1981-07-28,1981,fierz,140.066,85.8472,105.0495
3862,1981-07-29,1981,fierz,140.066,85.3082,105.0495
3863,1981-07-30,1981,fierz,140.066,86.4,105.0495
3864,1981-07-31,1981,fierz,140.066,89.11520000000002,109.22050000000002
3865,1981-08-01,1981,fierz,140.066,92.14680000000001,113.77350000000001
3866,1981-08-02,1981,fierz,140.066,104.60979999999999,130.23825
3867,1981-08-03,1981,fierz,140.066,110.73700000000001,138.42125000000001
3868,1981-08-04,1981,fierz,140.066,109.6326,137.04075
3869,1981-08-05,1981,fierz,140.066,105.75540000000001,132.19425
3870,1981-08-06,1981,fierz,140.066,101.94740000000002,127.43425000000002
3871,1981-08-07,1981,fierz,140.066,100.9932,126.2415
3872,1981-08-08,1981,fierz,140.066,112.0528,140.066
3873,1981-08-09,1981,fierz,140.066,112.0528,140.066
3874,1981-08-10,1981,fierz,140.066,112.0528,140.066
3875,1981-08-11,1981,fierz,140.066,112.0528,140.066
3876,1981-08-12,1981,fierz,140.066,112.0528,140.066
3877,1981-08-13,1981,fierz,140.066,105.0664,131.333
3878,1981-08-14,1981,fierz,140.066,102.04940000000002,127.56175000000002
3879,1981-08-15,1981,fierz,140.066,107.09819999999999,133.87275
3880,1981-08-16,1981,fierz,140.066,102.92460000000001,128.65575
3881,1981-08-17,1981,fierz,140.066,99.80460000000001,124.75575
3882,1981-08-18,1981,fierz,140.066,99.6864,124.60775000000001
3883,1981-08-19,1981,fierz,140.066,96.97260000000001,121.21575000000001
3884,1981-08-20,1981,fierz,140.066,95.854,119.8175
3885,1981-08-21,1981,fierz,140.066,85.9688,107.3765
3886,1981-08-22,1981,fierz,140.066,93.15700000000001,116.44625000000002
3887,1981-08-23,1981,fierz,140.066,91.8762,114.84525
3888,1981-08-24,1981,fierz,140.066,90.652,113.315
3889,1981-08-25,1981,fierz,140.066,78.86300000000001,98.57750000000001
3890,1981-08-26,1981,fierz,140.066,71.384,89.22975
3891,1981-08-27,1981,fierz,140.066,69.2912,86.6135
3892,1981-08-28,1981,fierz,140.066,68.8584,86.0725
3893,1981-08-29,1981,fierz,140.066,68.51840000000001,85.64750000000001
3894,1981-08-30,1981,fierz,120.275,66.5588,83.1165
3895,1981-08-31,1981,fierz,80.018,48.3592,60.449
3896,1981-09-01,1981,fierz,85.76650000000001,49.3776,61.72175
3897,1981-09-02,1981,fierz,83.15950000000001,47.2404,59.0505
3898,1981-09-03,1981,fierz,82.2975,45.5812,56.97625
3899,1981-09-04,1981,fierz,80.888,46.929,57.69325
3900,1981-09-05,1981,fierz,80.017,46.078199999999995,55.0145
3901,1981-09-06,1981,fierz,79.0825,47.9092,54.9725
3902,1981-09-07,1981,fierz,78.2865,67.5984,80.61275
3903,1981-09-08,1981,fierz,78.2875,70.4292,79.96499999999999
3904,1981-09-09,1981,fierz,81.39750000000001,71.2542,80.9525
3905,1981-09-10,1981,fierz,79.258,74.4962,85.13525
3906,1981-09-11,1981,fierz,78.6845,67.55940000000001,77.32849999999999
3907,1981-09-12,1981,fierz,77.9615,56.33739999999999,64.149
3908,1981-09-13,1981,fierz,77.8265,69.7886,81.80825
3909,1981-09-14,1981,fierz,77.3015,69.1554,81.81
3910,1981-09-15,1981,fierz,76.8655,76.21180000000001,91.32075
3911,1981-09-16,1981,fierz,76.7105,72.95139999999999,87.15875
3912,1981-09-17,1981,fierz,76.703,71.11240000000001,84.60374999999999
3913,1981-09-18,1981,fierz,76.989,72.5516,83.78025
3914,1981-09-19,1981,fierz,76.755,71.06000000000002,82.82325
3915,1981-09-20,1981,fierz,80.8485,71.165,84.19675000000001
3916,1981-09-21,1981,fierz,79.506,63.6542,74.887
3917,1981-09-22,1981,fierz,79.304,59.6438,69.453
3918,1981-09-23,1981,fierz,78.5475,57.8716,66.31775
3919,1981-09-24,1981,fierz,77.9345,79.1414,63.910000000000004
3920,1981-09-25,1981,fierz,77.50750000000001,77.5802,61.95875
3921,1981-09-26,1981,fierz,78.276,76.7808,60.95925
3922,1981-09-27,1981,fierz,78.628,98.5462,88.16650000000001
3923,1981-09-28,1981,fierz,78.82000000000001,97.7674,87.19274999999999
3924,1981-09-29,1981,fierz,79.01650000000001,97.08780000000002,86.34325000000001
3925,1981-09-30,1981,fierz,78.7645,96.28099999999999,85.33475
3926,1981-10-01,1981,fierz,78.6185,95.55,84.42099999999999
3927,1981-10-02,1981,fierz,83.6465,96.91960000000002,86.13300000000001
3928,1981-10-03,1981,fierz,80.345,95.1964,83.979
3929,1981-10-04,1981,fierz,84.8835,96.5164,85.62899999999999
3930,1981-10-05,1981,fierz,86.861,96.8356,86.02799999999999
3931,1981-10-06,1981,fierz,104.1395,103.33220000000001,94.14875
3932,1981-10-07,1981,fierz,105.7655,103.6644,94.564
3933,1981-10-08,1981,fierz,107.676,104.0384,95.0315
3934,1981-10-09,1981,fierz,107.4075,104.15900000000002,95.18225000000001
3935,1981-10-10,1981,fierz,105.47749999999999,102.828,93.51849999999999
3936,1981-10-11,1981,fierz,63.2945,72.4558,55.55125
3937,1981-10-12,1981,fierz,47.066500000000005,64.2742,45.32600000000001
3938,1981-10-13,1981,fierz,85.784,78.66780000000001,63.318000000000005
3939,1981-10-14,1981,fierz,85.0945,77.428,61.768249999999995
3940,1981-10-15,1981,fierz,85.7465,76.7886,60.969
3941,1981-10-16,1981,fierz,84.7305,76.168,60.193250000000006
3942,1981-10-17,1981,fierz,84.9175,75.40060000000001,59.23400000000001
3943,1981-10-18,1981,fierz,84.596,74.5506,58.17175
3944,1981-10-19,1981,fierz,84.619,73.69559999999998,57.102999999999994
3945,1981-10-20,1981,fierz,84.4075,73.1802,56.45875
3946,1981-10-21,1981,fierz,81.7745,72.185,55.21425000000001
3947,1981-10-22,1981,fierz,76.898,70.117,52.62975
3948,1981-10-23,1981,fierz,71.81,112.7636,105.93799999999999
3949,1981-10-24,1981,fierz,66.7345,110.7334,103.40025
3950,1981-10-25,1981,fierz,64.2755,109.74980000000001,102.17075
3951,1981-10-26,1981,fierz,61.2585,108.543,100.66225
3952,1981-10-27,1981,fierz,58.0815,107.27220000000003,99.07375000000002
3953,1981-10-28,1981,fierz,55.0285,106.051,97.54724999999999
3954,1981-10-29,1981,fierz,52.028,104.8508,96.047
3955,1981-10-30,1981,fierz,49.1225,94.45620000000001,83.05225
3956,1981-10-31,1981,fierz,50.857,92.7298,80.8955
3957,1981-11-01,1981,fierz,47.586,92.0692,80.06975
3958,1981-11-02,1981,fierz,64.52850000000001,97.30760000000001,86.61775
3959,1981-11-03,1981,fierz,96.04249999999999,115.91159999999999,109.87275
3960,1981-11-04,1981,fierz,90.8075,120.36260000000001,115.43675000000002
3961,1981-11-05,1981,fierz,88.0175,119.24660000000002,114.04175000000001
3962,1981-11-06,1981,fierz,85.232,118.1324,112.649
3963,1981-11-07,1981,fierz,81.41,116.6036,110.738
3964,1981-11-08,1981,fierz,75.798,114.35880000000002,107.93200000000002
3965,1981-11-09,1981,fierz,69.28649999999999,111.75420000000001,104.67625000000001
3966,1981-11-10,1981,fierz,75.2205,114.12780000000001,107.64325
3967,1981-11-11,1981,fierz,87.444,119.0172,113.755
3968,1981-11-12,1981,fierz,86.679,118.7112,113.3725
3969,1981-11-13,1981,fierz,86.0415,118.45620000000001,113.05375000000001
3970,1981-11-14,1981,fierz,85.36,118.1836,112.713
3971,1981-11-15,1981,fierz,84.797,117.95840000000001,112.4315
3972,1981-11-16,1981,fierz,84.405,113.3022,106.60874999999999
3973,1981-11-17,1981,fierz,83.8735,105.5608,96.93424999999999
3974,1981-11-18,1981,fierz,87.1025,106.66040000000001,98.30850000000001
3975,1981-11-19,1981,fierz,96.89,113.3392,106.65725
3976,1981-11-20,1981,fierz,94.542,118.376,112.95349999999999
3977,1981-11-21,1981,fierz,93.6765,125.18879999999999,121.46950000000001
3978,1981-11-22,1981,fierz,92.9205,128.96880000000002,126.19449999999999
3979,1981-11-23,1981,fierz,91.94550000000001,130.12240000000003,127.63675
3980,1981-11-24,1981,fierz,90.848,129.42040000000003,126.759
3981,1981-11-25,1981,fierz,89.837,134.3218,132.88575
3982,1981-11-26,1981,fierz,89.349,138.4942,138.1015
3983,1981-11-27,1981,fierz,88.923,132.723,130.887
3984,1981-11-28,1981,fierz,88.958,132.2836,130.33800000000002
3985,1981-11-29,1981,fierz,89.419,134.1004,132.609
3986,1981-11-30,1981,fierz,89.5775,135.642,134.53574999999998
3987,1981-12-01,1981,fierz,90.0245,136.1362,135.1535
3988,1981-12-02,1981,fierz,88.70150000000001,134.563,133.18699999999998
3989,1981-12-03,1981,fierz,88.17150000000001,132.31940000000003,130.38250000000002
3990,1981-12-04,1981,fierz,87.806,129.9794,127.45775
3991,1981-12-05,1981,fierz,88.2085,127.67320000000002,124.575
3992,1981-12-06,1981,fierz,98.7095,129.64780000000002,127.04325
3993,1981-12-07,1981,fierz,108.1445,132.2706,130.32150000000001
3994,1981-12-08,1981,fierz,113.304,134.2742,132.826
3995,1981-12-09,1981,fierz,126.458,139.14960000000002,138.9205
3996,1981-12-10,1981,fierz,127.588,138.829,138.51975
3997,1981-12-11,1981,fierz,123.934,135.8314,134.7725
3998,1981-12-12,1981,fierz,118.749,131.7656,129.69050000000001
3999,1981-12-13,1981,fierz,114.52250000000001,127.84920000000002,124.79475000000001
4000,1981-12-14,1981,fierz,110.893,124.10119999999999,120.11
4001,1981-12-15,1981,fierz,108.006,120.78599999999999,115.96575
4002,1981-12-16,1981,fierz,105.4085,118.9396,113.65775000000001
4003,1981-12-17,1981,fierz,116.596,122.5634,118.18750000000001
4004,1981-12-18,1981,fierz,116.8715,121.49140000000003,116.84750000000001
4005,1981-12-19,1981,fierz,111.1985,117.4692,111.82
4006,1981-12-20,1981,fierz,108.47550000000001,114.9014,108.61
4007,1981-12-21,1981,fierz,106.25999999999999,113.1656,106.4405
4008,1981-12-22,1981,fierz,104.3035,111.12280000000001,103.887
4009,1981-12-23,1981,fierz,102.5065,109.08099999999999,101.33449999999999
4010,1981-12-24,1981,fierz,104.8365,108.6806,100.83425
4011,1981-12-25,1981,fierz,100.1225,105.82720000000002,97.26725
4012,1981-12-26,1981,fierz,99.7175,107.65180000000001,99.548
4013,1981-12-27,1981,fierz,99.1585,110.58600000000001,103.21600000000001
4014,1981-12-28,1981,fierz,107.0475,116.6004,110.6315
4015,1981-12-29,1981,fierz,102.05600000000001,116.52860000000001,110.5545
4016,1981-12-30,1981,fierz,110.069,120.59559999999999,115.70400000000001
4017,1981-12-31,1981,fierz,135.0155,130.9456,128.67025
4018,1982-01-01,1982,fierz,134.948,132.3644,130.44575
4019,1982-01-02,1982,fierz,129.2575,135.73940000000002,134.66175
4020,1982-01-03,1982,fierz,123.205,133.3204,131.6355
4021,1982-01-04,1982,fierz,118.3365,131.37380000000002,129.20125000000002
4022,1982-01-05,1982,fierz,114.5485,129.85960000000003,127.30725000000001
4023,1982-01-06,1982,fierz,112.0775,128.87120000000002,126.07175000000001
4024,1982-01-07,1982,fierz,115.0935,130.0772,127.57975000000002
4025,1982-01-08,1982,fierz,133.31799999999998,137.36700000000002,136.692
4026,1982-01-09,1982,fierz,140.066,140.066,140.066
4027,1982-01-10,1982,fierz,140.066,140.066,140.066
4028,1982-01-11,1982,fierz,140.066,140.066,140.066
4029,1982-01-12,1982,fierz,140.066,140.066,140.066
4030,1982-01-13,1982,fierz,140.066,140.066,140.066
4031,1982-01-14,1982,fierz,140.066,140.066,140.066
4032,1982-01-15,1982,fierz,140.066,140.066,140.066
4033,1982-01-16,1982,fierz,140.066,140.066,140.066
4034,1982-01-17,1982,fierz,140.066,140.066,140.066
4035,1982-01-18,1982,fierz,140.066,140.066,140.066
4036,1982-01-19,1982,fierz,140.066,140.066,140.066
4037,1982-01-20,1982,fierz,140.066,140.066,140.066
4038,1982-01-21,1982,fierz,140.066,140.066,140.066
4039,1982-01-22,1982,fierz,140.066,140.066,140.066
4040,1982-01-23,1982,fierz,140.066,140.066,140.066
4041,1982-01-24,1982,fierz,140.066,140.066,140.066
4042,1982-01-25,1982,fierz,140.066,140.066,140.066
4043,1982-01-26,1982,fierz,140.066,140.066,140.066
4044,1982-01-27,1982,fierz,139.91,140.0226,139.988
4045,1982-01-28,1982,fierz,119.0315,131.65320000000003,129.54875
4046,1982-01-29,1982,fierz,118.039,131.25600000000003,129.0525
4047,1982-01-30,1982,fierz,118.21000000000001,131.3246,129.138
4048,1982-01-31,1982,fierz,116.8075,130.7634,128.43675000000002
4049,1982-02-01,1982,fierz,114.95,130.0206,127.50800000000001
4050,1982-02-02,1982,fierz,112.7465,129.13940000000002,126.40625
4051,1982-02-03,1982,fierz,115.792,123.85499999999999,119.79175
4052,1982-02-04,1982,fierz,112.23400000000001,116.0332,110.02324999999999
4053,1982-02-05,1982,fierz,110.083,114.5144,108.12474999999999
4054,1982-02-06,1982,fierz,107.946,113.071,106.32024999999999
4055,1982-02-07,1982,fierz,108.7795,113.03119999999998,106.27074999999999
4056,1982-02-08,1982,fierz,106.2695,112.0146,104.99950000000001
4057,1982-02-09,1982,fierz,104.96000000000001,111.57320000000001,104.448
4058,1982-02-10,1982,fierz,103.605,112.9878,106.2165
4059,1982-02-11,1982,fierz,102.34700000000001,128.216,125.25125
4060,1982-02-12,1982,fierz,101.203,142.8666,143.56425000000002
4061,1982-02-13,1982,fierz,100.12950000000001,153.12320000000003,156.385
4062,1982-02-14,1982,fierz,102.6925,166.179,172.705
4063,1982-02-15,1982,fierz,103.634,170.9504,178.66925
4064,1982-02-16,1982,fierz,105.6225,172.4626,180.55975
4065,1982-02-17,1982,fierz,110.1215,173.7422,182.15925000000001
4066,1982-02-18,1982,fierz,118.668,175.1114,183.8705
4067,1982-02-19,1982,fierz,119.063,172.0156,180.001
4068,1982-02-20,1982,fierz,116.5695,167.91400000000002,174.8735
4069,1982-02-21,1982,fierz,114.345,163.6678,169.56575
4070,1982-02-22,1982,fierz,112.2145,159.2898,164.09325
