,Unnamed: 0,Date,value,catchment,scenario,model
65,65,1981-03-07,463.4826049804688,fierz,REF,e_hype
66,66,1981-03-08,463.4277038574219,fierz,REF,e_hype
67,67,1981-03-09,448.0061950683594,fierz,REF,e_hype
68,68,1981-03-10,428.8713073730469,fierz,REF,e_hype
69,69,1981-03-11,414.77978515625,fierz,REF,e_hype
70,70,1981-03-12,408.0151977539063,fierz,REF,e_hype
71,71,1981-03-13,411.37200927734375,fierz,REF,e_hype
72,72,1981-03-14,432.5696105957031,fierz,REF,e_hype
73,73,1981-03-15,463.5755920410156,fierz,REF,e_hype
74,74,1981-03-16,491.9233093261719,fierz,REF,e_hype
75,75,1981-03-17,508.3424072265625,fierz,REF,e_hype
76,76,1981-03-18,522.6082763671875,fierz,REF,e_hype
77,77,1981-03-19,581.3839111328125,fierz,REF,e_hype
78,78,1981-03-20,655.6171264648438,fierz,REF,e_hype
79,79,1981-03-21,693.4722900390625,fierz,REF,e_hype
80,80,1981-03-22,684.627197265625,fierz,REF,e_hype
81,81,1981-03-23,649.27978515625,fierz,REF,e_hype
82,82,1981-03-24,606.16357421875,fierz,REF,e_hype
83,83,1981-03-25,565.4625244140625,fierz,REF,e_hype
84,84,1981-03-26,534.0374145507812,fierz,REF,e_hype
85,85,1981-03-27,513.3546142578125,fierz,REF,e_hype
86,86,1981-03-28,498.8338012695313,fierz,REF,e_hype
87,87,1981-03-29,486.0909118652344,fierz,REF,e_hype
88,88,1981-03-30,473.9884033203125,fierz,REF,e_hype
89,89,1981-03-31,461.2721862792969,fierz,REF,e_hype
90,90,1981-04-01,445.93548583984375,fierz,REF,e_hype
91,91,1981-04-02,427.6574096679688,fierz,REF,e_hype
92,92,1981-04-03,406.8078918457031,fierz,REF,e_hype
93,93,1981-04-04,383.8800964355469,fierz,REF,e_hype
94,94,1981-04-05,360.7403869628906,fierz,REF,e_hype
95,95,1981-04-06,337.3544921875,fierz,REF,e_hype
96,96,1981-04-07,314.5946044921875,fierz,REF,e_hype
97,97,1981-04-08,293.3699951171875,fierz,REF,e_hype
98,98,1981-04-09,274.423095703125,fierz,REF,e_hype
99,99,1981-04-10,258.3035888671875,fierz,REF,e_hype
100,100,1981-04-11,246.0655975341797,fierz,REF,e_hype
101,101,1981-04-12,237.1114959716797,fierz,REF,e_hype
102,102,1981-04-13,230.4196014404297,fierz,REF,e_hype
103,103,1981-04-14,226.0751953125,fierz,REF,e_hype
104,104,1981-04-15,221.8285980224609,fierz,REF,e_hype
105,105,1981-04-16,216.9152069091797,fierz,REF,e_hype
106,106,1981-04-17,213.73280334472656,fierz,REF,e_hype
107,107,1981-04-18,219.67300415039065,fierz,REF,e_hype
108,108,1981-04-19,231.9042053222656,fierz,REF,e_hype
109,109,1981-04-20,241.96359252929688,fierz,REF,e_hype
110,110,1981-04-21,248.0691070556641,fierz,REF,e_hype
111,111,1981-04-22,247.47430419921875,fierz,REF,e_hype
112,112,1981-04-23,241.81280517578125,fierz,REF,e_hype
113,113,1981-04-24,234.0960998535156,fierz,REF,e_hype
114,114,1981-04-25,225.4248962402344,fierz,REF,e_hype
115,115,1981-04-26,215.8291931152344,fierz,REF,e_hype
116,116,1981-04-27,213.9248962402344,fierz,REF,e_hype
117,117,1981-04-28,214.5032958984375,fierz,REF,e_hype
118,118,1981-04-29,215.41749572753903,fierz,REF,e_hype
119,119,1981-04-30,214.2133026123047,fierz,REF,e_hype
120,120,1981-05-01,210.1170959472656,fierz,REF,e_hype
121,121,1981-05-02,203.83799743652344,fierz,REF,e_hype
122,122,1981-05-03,195.95579528808597,fierz,REF,e_hype
123,123,1981-05-04,193.2158050537109,fierz,REF,e_hype
124,124,1981-05-05,204.19430541992188,fierz,REF,e_hype
125,125,1981-05-06,220.13589477539065,fierz,REF,e_hype
126,126,1981-05-07,232.1573028564453,fierz,REF,e_hype
127,127,1981-05-08,236.72059631347656,fierz,REF,e_hype
128,128,1981-05-09,234.3135986328125,fierz,REF,e_hype
129,129,1981-05-10,225.8249969482422,fierz,REF,e_hype
130,130,1981-05-11,214.8036956787109,fierz,REF,e_hype
131,131,1981-05-12,205.8011932373047,fierz,REF,e_hype
132,132,1981-05-13,197.7346954345703,fierz,REF,e_hype
133,133,1981-05-14,192.052001953125,fierz,REF,e_hype
134,134,1981-05-15,187.64529418945312,fierz,REF,e_hype
135,135,1981-05-16,187.16360473632807,fierz,REF,e_hype
136,136,1981-05-17,185.71780395507807,fierz,REF,e_hype
137,137,1981-05-18,184.18930053710935,fierz,REF,e_hype
138,138,1981-05-19,181.2942047119141,fierz,REF,e_hype
139,139,1981-05-20,176.76620483398438,fierz,REF,e_hype
140,140,1981-05-21,170.0832977294922,fierz,REF,e_hype
141,141,1981-05-22,162.29119873046875,fierz,REF,e_hype
142,142,1981-05-23,159.1175994873047,fierz,REF,e_hype
143,143,1981-05-24,155.5915069580078,fierz,REF,e_hype
144,144,1981-05-25,150.8079071044922,fierz,REF,e_hype
145,145,1981-05-26,145.7061004638672,fierz,REF,e_hype
146,146,1981-05-27,140.06570434570312,fierz,REF,e_hype
147,147,1981-05-28,140.06570434570312,fierz,REF,e_hype
148,148,1981-05-29,140.06570434570312,fierz,REF,e_hype
149,149,1981-05-30,140.06570434570312,fierz,REF,e_hype
150,150,1981-05-31,140.06570434570312,fierz,REF,e_hype
151,151,1981-06-01,140.06570434570312,fierz,REF,e_hype
152,152,1981-06-02,140.06570434570312,fierz,REF,e_hype
153,153,1981-06-03,140.06570434570312,fierz,REF,e_hype
154,154,1981-06-04,140.06570434570312,fierz,REF,e_hype
155,155,1981-06-05,140.06570434570312,fierz,REF,e_hype
156,156,1981-06-06,140.06570434570312,fierz,REF,e_hype
157,157,1981-06-07,140.06570434570312,fierz,REF,e_hype
158,158,1981-06-08,140.06570434570312,fierz,REF,e_hype
159,159,1981-06-09,140.06570434570312,fierz,REF,e_hype
160,160,1981-06-10,140.06570434570312,fierz,REF,e_hype
161,161,1981-06-11,140.06570434570312,fierz,REF,e_hype
162,162,1981-06-12,140.06570434570312,fierz,REF,e_hype
163,163,1981-06-13,140.06570434570312,fierz,REF,e_hype
164,164,1981-06-14,140.06570434570312,fierz,REF,e_hype
165,165,1981-06-15,140.06570434570312,fierz,REF,e_hype
166,166,1981-06-16,140.06570434570312,fierz,REF,e_hype
167,167,1981-06-17,140.06570434570312,fierz,REF,e_hype
168,168,1981-06-18,140.06570434570312,fierz,REF,e_hype
169,169,1981-06-19,140.06570434570312,fierz,REF,e_hype
170,170,1981-06-20,140.06570434570312,fierz,REF,e_hype
171,171,1981-06-21,140.06570434570312,fierz,REF,e_hype
172,172,1981-06-22,140.06570434570312,fierz,REF,e_hype
173,173,1981-06-23,140.06570434570312,fierz,REF,e_hype
174,174,1981-06-24,140.06570434570312,fierz,REF,e_hype
175,175,1981-06-25,140.06570434570312,fierz,REF,e_hype
176,176,1981-06-26,140.06570434570312,fierz,REF,e_hype
177,177,1981-06-27,140.06570434570312,fierz,REF,e_hype
178,178,1981-06-28,140.06570434570312,fierz,REF,e_hype
179,179,1981-06-29,140.06570434570312,fierz,REF,e_hype
180,180,1981-06-30,140.06570434570312,fierz,REF,e_hype
181,181,1981-07-01,140.06570434570312,fierz,REF,e_hype
182,182,1981-07-02,140.06570434570312,fierz,REF,e_hype
183,183,1981-07-03,140.06570434570312,fierz,REF,e_hype
184,184,1981-07-04,140.06570434570312,fierz,REF,e_hype
185,185,1981-07-05,140.06570434570312,fierz,REF,e_hype
186,186,1981-07-06,140.06570434570312,fierz,REF,e_hype
187,187,1981-07-07,140.06570434570312,fierz,REF,e_hype
188,188,1981-07-08,140.06570434570312,fierz,REF,e_hype
189,189,1981-07-09,140.06570434570312,fierz,REF,e_hype
190,190,1981-07-10,140.06570434570312,fierz,REF,e_hype
191,191,1981-07-11,140.06570434570312,fierz,REF,e_hype
192,192,1981-07-12,140.06570434570312,fierz,REF,e_hype
193,193,1981-07-13,140.06570434570312,fierz,REF,e_hype
194,194,1981-07-14,140.06570434570312,fierz,REF,e_hype
195,195,1981-07-15,140.06570434570312,fierz,REF,e_hype
196,196,1981-07-16,140.06570434570312,fierz,REF,e_hype
197,197,1981-07-17,140.06570434570312,fierz,REF,e_hype
198,198,1981-07-18,140.06570434570312,fierz,REF,e_hype
199,199,1981-07-19,140.06570434570312,fierz,REF,e_hype
200,200,1981-07-20,140.06570434570312,fierz,REF,e_hype
201,201,1981-07-21,140.06570434570312,fierz,REF,e_hype
202,202,1981-07-22,140.06570434570312,fierz,REF,e_hype
203,203,1981-07-23,140.06570434570312,fierz,REF,e_hype
204,204,1981-07-24,140.06570434570312,fierz,REF,e_hype
205,205,1981-07-25,140.06570434570312,fierz,REF,e_hype
206,206,1981-07-26,140.06570434570312,fierz,REF,e_hype
207,207,1981-07-27,140.06570434570312,fierz,REF,e_hype
208,208,1981-07-28,140.06570434570312,fierz,REF,e_hype
209,209,1981-07-29,140.06570434570312,fierz,REF,e_hype
210,210,1981-07-30,140.06570434570312,fierz,REF,e_hype
211,211,1981-07-31,140.06570434570312,fierz,REF,e_hype
212,212,1981-08-01,84.94020080566406,fierz,REF,e_hype
213,213,1981-08-02,16.29010009765625,fierz,REF,e_hype
214,214,1981-08-03,11.5733003616333,fierz,REF,e_hype
215,215,1981-08-04,10.76550006866455,fierz,REF,e_hype
216,216,1981-08-05,13.95989990234375,fierz,REF,e_hype
217,217,1981-08-06,26.899999618530277,fierz,REF,e_hype
218,218,1981-08-07,31.93429946899414,fierz,REF,e_hype
219,219,1981-08-08,37.65769958496094,fierz,REF,e_hype
220,220,1981-08-09,38.65079879760742,fierz,REF,e_hype
221,221,1981-08-10,35.84700012207031,fierz,REF,e_hype
222,222,1981-08-11,34.27130126953125,fierz,REF,e_hype
223,223,1981-08-12,33.32099914550781,fierz,REF,e_hype
224,224,1981-08-13,27.019100189208984,fierz,REF,e_hype
225,225,1981-08-14,50.49190139770508,fierz,REF,e_hype
226,226,1981-08-15,53.68989944458008,fierz,REF,e_hype
227,227,1981-08-16,55.363800048828125,fierz,REF,e_hype
228,228,1981-08-17,52.430999755859375,fierz,REF,e_hype
229,229,1981-08-18,53.8224983215332,fierz,REF,e_hype
230,230,1981-08-19,55.88479995727539,fierz,REF,e_hype
231,231,1981-08-20,54.36600112915039,fierz,REF,e_hype
232,232,1981-08-21,50.89390182495117,fierz,REF,e_hype
233,233,1981-08-22,66.93910217285156,fierz,REF,e_hype
234,234,1981-08-23,56.34640121459961,fierz,REF,e_hype
235,235,1981-08-24,99.51509857177734,fierz,REF,e_hype
236,236,1981-08-25,89.9697036743164,fierz,REF,e_hype
237,237,1981-08-26,86.93990325927734,fierz,REF,e_hype
238,238,1981-08-27,80.84149932861328,fierz,REF,e_hype
239,239,1981-08-28,75.84590148925781,fierz,REF,e_hype
240,240,1981-08-29,67.46649932861328,fierz,REF,e_hype
241,241,1981-08-30,58.0093002319336,fierz,REF,e_hype
242,242,1981-08-31,50.52899932861328,fierz,REF,e_hype
243,243,1981-09-01,44.28760147094727,fierz,REF,e_hype
244,244,1981-09-02,39.48619842529297,fierz,REF,e_hype
245,245,1981-09-03,38.28580093383789,fierz,REF,e_hype
246,246,1981-09-04,99.54949951171876,fierz,REF,e_hype
247,247,1981-09-05,84.70050048828125,fierz,REF,e_hype
248,248,1981-09-06,140.06570434570312,fierz,REF,e_hype
249,249,1981-09-07,137.2386016845703,fierz,REF,e_hype
250,250,1981-09-08,117.0801010131836,fierz,REF,e_hype
251,251,1981-09-09,99.27179718017578,fierz,REF,e_hype
252,252,1981-09-10,86.59369659423828,fierz,REF,e_hype
253,253,1981-09-11,84.78459930419922,fierz,REF,e_hype
254,254,1981-09-12,75.18699645996094,fierz,REF,e_hype
255,255,1981-09-13,70.95939636230469,fierz,REF,e_hype
256,256,1981-09-14,66.52249908447266,fierz,REF,e_hype
257,257,1981-09-15,140.06570434570312,fierz,REF,e_hype
258,258,1981-09-16,140.06570434570312,fierz,REF,e_hype
259,259,1981-09-17,140.06570434570312,fierz,REF,e_hype
260,260,1981-09-18,140.06570434570312,fierz,REF,e_hype
261,261,1981-09-19,121.34429931640624,fierz,REF,e_hype
262,262,1981-09-20,69.21869659423828,fierz,REF,e_hype
263,263,1981-09-21,61.09239959716797,fierz,REF,e_hype
264,264,1981-09-22,54.53260040283203,fierz,REF,e_hype
265,265,1981-09-23,49.14640045166016,fierz,REF,e_hype
266,266,1981-09-24,44.382598876953125,fierz,REF,e_hype
267,267,1981-09-25,42.46329879760742,fierz,REF,e_hype
268,268,1981-09-26,38.3109016418457,fierz,REF,e_hype
269,269,1981-09-27,35.014801025390625,fierz,REF,e_hype
270,270,1981-09-28,52.82310104370117,fierz,REF,e_hype
271,271,1981-09-29,140.06570434570312,fierz,REF,e_hype
272,272,1981-09-30,140.06570434570312,fierz,REF,e_hype
273,273,1981-10-01,140.06570434570312,fierz,REF,e_hype
274,274,1981-10-02,138.472900390625,fierz,REF,e_hype
275,275,1981-10-03,140.06570434570312,fierz,REF,e_hype
276,276,1981-10-04,140.06570434570312,fierz,REF,e_hype
277,277,1981-10-05,140.06570434570312,fierz,REF,e_hype
278,278,1981-10-06,134.53610229492188,fierz,REF,e_hype
279,279,1981-10-07,95.50569915771484,fierz,REF,e_hype
280,280,1981-10-08,84.13030242919922,fierz,REF,e_hype
281,281,1981-10-09,75.87779998779297,fierz,REF,e_hype
282,282,1981-10-10,69.13510131835938,fierz,REF,e_hype
283,283,1981-10-11,63.79859924316406,fierz,REF,e_hype
284,284,1981-10-12,66.37940216064453,fierz,REF,e_hype
285,285,1981-10-13,123.24430084228516,fierz,REF,e_hype
286,286,1981-10-14,113.2978973388672,fierz,REF,e_hype
287,287,1981-10-15,98.79139709472656,fierz,REF,e_hype
288,288,1981-10-16,87.510498046875,fierz,REF,e_hype
289,289,1981-10-17,76.70690155029297,fierz,REF,e_hype
290,290,1981-10-18,69.64679718017578,fierz,REF,e_hype
291,291,1981-10-19,63.75579833984375,fierz,REF,e_hype
292,292,1981-10-20,58.89120101928711,fierz,REF,e_hype
293,293,1981-10-21,56.16049957275391,fierz,REF,e_hype
294,294,1981-10-22,72.91840362548828,fierz,REF,e_hype
295,295,1981-10-23,140.06570434570312,fierz,REF,e_hype
296,296,1981-10-24,140.06570434570312,fierz,REF,e_hype
297,297,1981-10-25,140.06570434570312,fierz,REF,e_hype
298,298,1981-10-26,140.06570434570312,fierz,REF,e_hype
299,299,1981-10-27,140.06570434570312,fierz,REF,e_hype
300,300,1981-10-28,140.06570434570312,fierz,REF,e_hype
301,301,1981-10-29,140.06570434570312,fierz,REF,e_hype
302,302,1981-10-30,140.06570434570312,fierz,REF,e_hype
303,303,1981-10-31,140.06570434570312,fierz,REF,e_hype
304,304,1981-11-01,140.06570434570312,fierz,REF,e_hype
305,305,1981-11-02,140.06570434570312,fierz,REF,e_hype
306,306,1981-11-03,140.06570434570312,fierz,REF,e_hype
307,307,1981-11-04,140.06570434570312,fierz,REF,e_hype
308,308,1981-11-05,140.06570434570312,fierz,REF,e_hype
309,309,1981-11-06,140.06570434570312,fierz,REF,e_hype
310,310,1981-11-07,140.06570434570312,fierz,REF,e_hype
311,311,1981-11-08,140.06570434570312,fierz,REF,e_hype
312,312,1981-11-09,140.06570434570312,fierz,REF,e_hype
313,313,1981-11-10,140.06570434570312,fierz,REF,e_hype
314,314,1981-11-11,140.06570434570312,fierz,REF,e_hype
315,315,1981-11-12,140.06570434570312,fierz,REF,e_hype
316,316,1981-11-13,140.06570434570312,fierz,REF,e_hype
317,317,1981-11-14,140.06570434570312,fierz,REF,e_hype
318,318,1981-11-15,140.06570434570312,fierz,REF,e_hype
319,319,1981-11-16,140.06570434570312,fierz,REF,e_hype
320,320,1981-11-17,140.06570434570312,fierz,REF,e_hype
321,321,1981-11-18,140.06570434570312,fierz,REF,e_hype
322,322,1981-11-19,140.06570434570312,fierz,REF,e_hype
323,323,1981-11-20,140.06570434570312,fierz,REF,e_hype
324,324,1981-11-21,140.06570434570312,fierz,REF,e_hype
325,325,1981-11-22,140.06570434570312,fierz,REF,e_hype
326,326,1981-11-23,140.06570434570312,fierz,REF,e_hype
327,327,1981-11-24,140.06570434570312,fierz,REF,e_hype
328,328,1981-11-25,140.06570434570312,fierz,REF,e_hype
329,329,1981-11-26,140.06570434570312,fierz,REF,e_hype
330,330,1981-11-27,140.06570434570312,fierz,REF,e_hype
331,331,1981-11-28,140.06570434570312,fierz,REF,e_hype
332,332,1981-11-29,140.06570434570312,fierz,REF,e_hype
333,333,1981-11-30,140.06570434570312,fierz,REF,e_hype
334,334,1981-12-01,140.06570434570312,fierz,REF,e_hype
335,335,1981-12-02,140.06570434570312,fierz,REF,e_hype
336,336,1981-12-03,140.06570434570312,fierz,REF,e_hype
337,337,1981-12-04,140.06570434570312,fierz,REF,e_hype
338,338,1981-12-05,140.06570434570312,fierz,REF,e_hype
339,339,1981-12-06,140.06570434570312,fierz,REF,e_hype
340,340,1981-12-07,140.06570434570312,fierz,REF,e_hype
341,341,1981-12-08,140.06570434570312,fierz,REF,e_hype
342,342,1981-12-09,140.06570434570312,fierz,REF,e_hype
343,343,1981-12-10,140.06570434570312,fierz,REF,e_hype
344,344,1981-12-11,140.06570434570312,fierz,REF,e_hype
345,345,1981-12-12,140.06570434570312,fierz,REF,e_hype
346,346,1981-12-13,252.69509887695312,fierz,REF,e_hype
347,347,1981-12-14,422.6153869628906,fierz,REF,e_hype
348,348,1981-12-15,549.7346801757812,fierz,REF,e_hype
349,349,1981-12-16,615.716796875,fierz,REF,e_hype
350,350,1981-12-17,633.905029296875,fierz,REF,e_hype
351,351,1981-12-18,625.2402954101562,fierz,REF,e_hype
352,352,1981-12-19,625.8909301757812,fierz,REF,e_hype
353,353,1981-12-20,636.955078125,fierz,REF,e_hype
354,354,1981-12-21,633.4437866210938,fierz,REF,e_hype
355,355,1981-12-22,614.1823120117188,fierz,REF,e_hype
356,356,1981-12-23,579.8599853515625,fierz,REF,e_hype
357,357,1981-12-24,539.8018798828125,fierz,REF,e_hype
358,358,1981-12-25,529.2755737304688,fierz,REF,e_hype
359,359,1981-12-26,544.2144775390625,fierz,REF,e_hype
360,360,1981-12-27,557.940185546875,fierz,REF,e_hype
361,361,1981-12-28,557.7947998046875,fierz,REF,e_hype
362,362,1981-12-29,538.0971069335938,fierz,REF,e_hype
363,363,1981-12-30,525.7885131835938,fierz,REF,e_hype
364,364,1981-12-31,521.1875,fierz,REF,e_hype
365,365,1982-01-01,518.347412109375,fierz,REF,e_hype
366,366,1982-01-02,524.17578125,fierz,REF,e_hype
367,367,1982-01-03,533.3350830078125,fierz,REF,e_hype
368,368,1982-01-04,536.627685546875,fierz,REF,e_hype
369,369,1982-01-05,523.1693725585938,fierz,REF,e_hype
370,370,1982-01-06,495.9914855957031,fierz,REF,e_hype
371,371,1982-01-07,467.0851135253906,fierz,REF,e_hype
372,372,1982-01-08,429.0203857421875,fierz,REF,e_hype
373,373,1982-01-09,392.5324096679688,fierz,REF,e_hype
374,374,1982-01-10,362.0617065429688,fierz,REF,e_hype
375,375,1982-01-11,341.7720947265625,fierz,REF,e_hype
376,376,1982-01-12,334.8205871582031,fierz,REF,e_hype
377,377,1982-01-13,339.1852111816406,fierz,REF,e_hype
378,378,1982-01-14,345.9258117675781,fierz,REF,e_hype
379,379,1982-01-15,345.51190185546875,fierz,REF,e_hype
380,380,1982-01-16,336.3789978027344,fierz,REF,e_hype
381,381,1982-01-17,321.0162048339844,fierz,REF,e_hype
382,382,1982-01-18,302.5256042480469,fierz,REF,e_hype
383,383,1982-01-19,283.318603515625,fierz,REF,e_hype
384,384,1982-01-20,264.8212890625,fierz,REF,e_hype
385,385,1982-01-21,247.71299743652344,fierz,REF,e_hype
386,386,1982-01-22,232.2306060791016,fierz,REF,e_hype
387,387,1982-01-23,218.2593994140625,fierz,REF,e_hype
388,388,1982-01-24,206.04660034179688,fierz,REF,e_hype
389,389,1982-01-25,195.19639587402344,fierz,REF,e_hype
390,390,1982-01-26,185.15159606933597,fierz,REF,e_hype
391,391,1982-01-27,175.96170043945312,fierz,REF,e_hype
392,392,1982-01-28,167.6584930419922,fierz,REF,e_hype
393,393,1982-01-29,160.13710021972656,fierz,REF,e_hype
394,394,1982-01-30,153.33509826660156,fierz,REF,e_hype
395,395,1982-01-31,147.26100158691406,fierz,REF,e_hype
396,396,1982-02-01,142.24090576171875,fierz,REF,e_hype
397,397,1982-02-02,140.06570434570312,fierz,REF,e_hype
398,398,1982-02-03,140.06570434570312,fierz,REF,e_hype
399,399,1982-02-04,140.06570434570312,fierz,REF,e_hype
400,400,1982-02-05,140.06570434570312,fierz,REF,e_hype
401,401,1982-02-06,140.06570434570312,fierz,REF,e_hype
402,402,1982-02-07,140.06570434570312,fierz,REF,e_hype
403,403,1982-02-08,140.06570434570312,fierz,REF,e_hype
404,404,1982-02-09,140.06570434570312,fierz,REF,e_hype
405,405,1982-02-10,140.06570434570312,fierz,REF,e_hype
406,406,1982-02-11,140.06570434570312,fierz,REF,e_hype
407,407,1982-02-12,140.06570434570312,fierz,REF,e_hype
408,408,1982-02-13,140.06570434570312,fierz,REF,e_hype
409,409,1982-02-14,140.06570434570312,fierz,REF,e_hype
410,410,1982-02-15,140.06570434570312,fierz,REF,e_hype
411,411,1982-02-16,140.06570434570312,fierz,REF,e_hype
412,412,1982-02-17,140.06570434570312,fierz,REF,e_hype
413,413,1982-02-18,140.06570434570312,fierz,REF,e_hype
414,414,1982-02-19,140.06570434570312,fierz,REF,e_hype
415,415,1982-02-20,140.06570434570312,fierz,REF,e_hype
416,416,1982-02-21,140.06570434570312,fierz,REF,e_hype
417,417,1982-02-22,140.06570434570312,fierz,REF,e_hype
418,418,1982-02-23,140.06570434570312,fierz,REF,e_hype
419,419,1982-02-24,140.06570434570312,fierz,REF,e_hype
420,420,1982-02-25,140.06570434570312,fierz,REF,e_hype
421,421,1982-02-26,140.06570434570312,fierz,REF,e_hype
422,422,1982-02-27,140.06570434570312,fierz,REF,e_hype
423,423,1982-02-28,140.06570434570312,fierz,REF,e_hype
424,424,1982-03-01,140.06570434570312,fierz,REF,e_hype
425,425,1982-03-02,140.06570434570312,fierz,REF,e_hype
426,426,1982-03-03,140.06570434570312,fierz,REF,e_hype
427,427,1982-03-04,140.06570434570312,fierz,REF,e_hype
428,428,1982-03-05,140.06570434570312,fierz,REF,e_hype
429,429,1982-03-06,140.06570434570312,fierz,REF,e_hype
430,430,1982-03-07,140.06570434570312,fierz,REF,e_hype
431,431,1982-03-08,140.06570434570312,fierz,REF,e_hype
432,432,1982-03-09,140.06570434570312,fierz,REF,e_hype
433,433,1982-03-10,140.06570434570312,fierz,REF,e_hype
434,434,1982-03-11,140.06570434570312,fierz,REF,e_hype
435,435,1982-03-12,140.06570434570312,fierz,REF,e_hype
436,436,1982-03-13,140.06570434570312,fierz,REF,e_hype
437,437,1982-03-14,140.06570434570312,fierz,REF,e_hype
438,438,1982-03-15,140.06570434570312,fierz,REF,e_hype
439,439,1982-03-16,140.06570434570312,fierz,REF,e_hype
440,440,1982-03-17,140.06570434570312,fierz,REF,e_hype
441,441,1982-03-18,140.06570434570312,fierz,REF,e_hype
442,442,1982-03-19,140.06570434570312,fierz,REF,e_hype
443,443,1982-03-20,143.01339721679688,fierz,REF,e_hype
444,444,1982-03-21,176.4499053955078,fierz,REF,e_hype
445,445,1982-03-22,202.5359039306641,fierz,REF,e_hype
446,446,1982-03-23,219.0207977294922,fierz,REF,e_hype
447,447,1982-03-24,226.90870666503903,fierz,REF,e_hype
448,448,1982-03-25,228.07400512695312,fierz,REF,e_hype
449,449,1982-03-26,224.08810424804688,fierz,REF,e_hype
450,450,1982-03-27,216.89480590820312,fierz,REF,e_hype
