,Date,year,catchment,RCP26,RCP45,RCP85
3787,1981-05-15,1981,black,73.6225,75.917,84.6955
3788,1981-05-16,1981,black,67.45,67.6702,75.05375
3789,1981-05-17,1981,black,81.1815,68.1722,76.411
3790,1981-05-18,1981,black,86.3965,66.47,74.96375
3791,1981-05-19,1981,black,87.64699999999999,64.1398,72.59174999999999
3792,1981-05-20,1981,black,88.311,62.83080000000001,71.28575000000001
3793,1981-05-21,1981,black,85.571,60.45859999999999,68.52525
3794,1981-05-22,1981,black,87.36449999999999,59.823800000000006,68.0195
3795,1981-05-23,1981,black,82.797,56.756600000000006,64.32149999999999
3796,1981-05-24,1981,black,86.5035,57.48880000000001,64.7935
3797,1981-05-25,1981,black,83.3325,55.2042,61.89274999999999
3798,1981-05-26,1981,black,81.941,53.6726,60.27325
3799,1981-05-27,1981,black,78.34200000000001,56.98380000000001,64.864
3800,1981-05-28,1981,black,72.1475,54.712599999999995,62.4975
3801,1981-05-29,1981,black,66.4665,54.8024,63.048249999999996
3802,1981-05-30,1981,black,62.0895,51.312400000000004,59.0945
3803,1981-05-31,1981,black,57.4065,47.907599999999995,55.22449999999999
3804,1981-06-01,1981,black,52.605000000000004,47.0492,54.5115
3805,1981-06-02,1981,black,48.048500000000004,44.5594,51.803
3806,1981-06-03,1981,black,44.138000000000005,47.013600000000004,49.2645
3807,1981-06-04,1981,black,48.566,56.748599999999996,61.69800000000001
3808,1981-06-05,1981,black,53.037000000000006,61.80579999999999,69.47175
3809,1981-06-06,1981,black,55.7575,60.443200000000004,69.199
3810,1981-06-07,1981,black,88.1195,68.5346,80.37100000000001
3811,1981-06-08,1981,black,101.325,70.5576,83.11124999999998
3812,1981-06-09,1981,black,115.89699999999999,74.2616,88.211
3813,1981-06-10,1981,black,110.309,70.3696,83.781
3814,1981-06-11,1981,black,103.5265,65.82419999999999,78.45875
3815,1981-06-12,1981,black,93.66900000000001,64.9596,71.6545
3816,1981-06-13,1981,black,83.2675,59.07340000000001,64.81325000000001
3817,1981-06-14,1981,black,74.12100000000001,51.93579999999999,57.757250000000006
3818,1981-06-15,1981,black,66.22,45.959,51.69075
3819,1981-06-16,1981,black,59.840999999999994,41.4544,46.94325
3820,1981-06-17,1981,black,54.498999999999995,37.9494,43.14475
3821,1981-06-18,1981,black,48.98950000000001,34.596,39.3605
3822,1981-06-19,1981,black,44.739999999999995,31.569800000000004,35.9565
3823,1981-06-20,1981,black,40.2935,28.952199999999998,32.94475
3824,1981-06-21,1981,black,37.232,27.157400000000003,30.966499999999996
3825,1981-06-22,1981,black,34.3085,26.8876,28.874250000000004
3826,1981-06-23,1981,black,30.5445,29.0216,31.250750000000004
3827,1981-06-24,1981,black,28.229,27.8,30.5685
3828,1981-06-25,1981,black,45.4075,32.5664,37.573
3829,1981-06-26,1981,black,51.19199999999999,33.62599999999999,39.4375
3830,1981-06-27,1981,black,49.5155,31.925399999999996,37.480000000000004
3831,1981-06-28,1981,black,42.221999999999994,27.940799999999996,33.017250000000004
3832,1981-06-29,1981,black,35.6165,24.5242,29.05925
3833,1981-06-30,1981,black,32.054,22.6888,26.613750000000003
3834,1981-07-01,1981,black,29.205499999999997,20.9048,24.33775
3835,1981-07-02,1981,black,26.4055,19.318800000000003,22.2315
3836,1981-07-03,1981,black,23.482999999999997,17.7314,20.213250000000002
3837,1981-07-04,1981,black,21.248,16.052999999999997,18.546750000000003
3838,1981-07-05,1981,black,20.1495,19.3356,22.917749999999998
3839,1981-07-06,1981,black,19.066,21.1336,22.1295
3840,1981-07-07,1981,black,17.366500000000002,19.2016,19.9195
3841,1981-07-08,1981,black,15.785,16.8108,17.800250000000002
3842,1981-07-09,1981,black,14.419,15.046200000000002,16.26525
3843,1981-07-10,1981,black,13.029,15.9924,15.041
3844,1981-07-11,1981,black,11.709499999999998,15.040799999999999,14.34475
3845,1981-07-12,1981,black,10.180499999999999,13.9608,13.9985
3846,1981-07-13,1981,black,9.779,13.5066,14.095
3847,1981-07-14,1981,black,9.8935,13.068200000000001,13.95525
3848,1981-07-15,1981,black,10.279499999999999,12.5842,13.77375
3849,1981-07-16,1981,black,10.3725,11.917,13.25975
3850,1981-07-17,1981,black,10.5455,11.3736,12.894
3851,1981-07-18,1981,black,10.2025,10.593,12.2555
3852,1981-07-19,1981,black,9.338000000000001,9.7482,11.3895
3853,1981-07-20,1981,black,9.446,10.405800000000001,12.283999999999999
3854,1981-07-21,1981,black,9.216,25.5362,31.30575
3855,1981-07-22,1981,black,9.018,31.605399999999996,38.95825
3856,1981-07-23,1981,black,10.25,28.8202,35.57975
3857,1981-07-24,1981,black,11.122,23.9268,29.43625
3858,1981-07-25,1981,black,52.6585,36.5844,45.11125
3859,1981-07-26,1981,black,100.11449999999999,52.9212,65.4705
3860,1981-07-27,1981,black,117.956,57.91619999999999,71.69675
3861,1981-07-28,1981,black,106.7565,52.1606,64.29225
3862,1981-07-29,1981,black,97.1165,47.5202,58.432
3863,1981-07-30,1981,black,83.03999999999999,41.1572,50.6155
3864,1981-07-31,1981,black,68.5615,35.190400000000004,43.158500000000004
3865,1981-08-01,1981,black,70.134,36.1854,44.471
3866,1981-08-02,1981,black,62.6165,38.1712,47.10900000000001
3867,1981-08-03,1981,black,53.498999999999995,36.02419999999999,44.632999999999996
3868,1981-08-04,1981,black,45.641999999999996,32.629,40.55725
3869,1981-08-05,1981,black,38.894,30.3144,37.6885
3870,1981-08-06,1981,black,33.6555,25.7966,32.063
3871,1981-08-07,1981,black,29.743000000000002,22.461000000000002,27.953750000000003
3872,1981-08-08,1981,black,26.9795,26.1406,32.59175
3873,1981-08-09,1981,black,29.725499999999997,27.98,34.88625
3874,1981-08-10,1981,black,29.587,27.414399999999993,34.16725
3875,1981-08-11,1981,black,31.3145,26.334999999999997,32.8165
3876,1981-08-12,1981,black,29.347,23.4804,29.169749999999997
3877,1981-08-13,1981,black,26.332,20.867800000000003,25.891750000000002
3878,1981-08-14,1981,black,23.714,18.9784,23.4505
3879,1981-08-15,1981,black,21.6975,17.3758,21.39575
3880,1981-08-16,1981,black,20.3495,16.3588,20.112499999999997
3881,1981-08-17,1981,black,20.447499999999998,15.6862,19.308500000000002
3882,1981-08-18,1981,black,19.5405,14.593,17.9775
3883,1981-08-19,1981,black,18.073,13.5368,16.74125
3884,1981-08-20,1981,black,16.036,12.655600000000002,15.656500000000001
3885,1981-08-21,1981,black,13.98,11.832399999999998,14.59225
3886,1981-08-22,1981,black,12.663,13.730599999999999,16.936
3887,1981-08-23,1981,black,11.2955,13.034200000000002,16.0765
3888,1981-08-24,1981,black,10.6655,11.8056,14.53075
3889,1981-08-25,1981,black,10.618500000000001,10.786800000000001,13.245000000000001
3890,1981-08-26,1981,black,10.069,9.770999999999999,12.012
3891,1981-08-27,1981,black,10.203,9.207800000000002,11.2985
3892,1981-08-28,1981,black,11.6085,10.1838,11.4975
3893,1981-08-29,1981,black,13.624,11.7936,13.068249999999999
3894,1981-08-30,1981,black,15.24,14.0868,16.05
3895,1981-08-31,1981,black,16.267,14.903400000000001,17.28575
3896,1981-09-01,1981,black,16.253,14.360800000000001,16.77375
3897,1981-09-02,1981,black,33.200500000000005,20.414,24.448
3898,1981-09-03,1981,black,42.722500000000004,23.9818,28.36025
3899,1981-09-04,1981,black,46.6045,24.9424,29.733249999999998
3900,1981-09-05,1981,black,45.644,24.0382,28.84575
3901,1981-09-06,1981,black,42.382999999999996,22.3738,26.78575
3902,1981-09-07,1981,black,37.746,30.455399999999997,36.79425
3903,1981-09-08,1981,black,74.5305,48.15780000000001,57.73350000000001
3904,1981-09-09,1981,black,74.8945,47.935,56.447500000000005
3905,1981-09-10,1981,black,70.133,45.050799999999995,52.79624999999999
3906,1981-09-11,1981,black,64.834,40.479600000000005,47.42325
3907,1981-09-12,1981,black,57.774,35.3814,41.428999999999995
3908,1981-09-13,1981,black,50.2525,39.665800000000004,47.15175
3909,1981-09-14,1981,black,43.153,36.077600000000004,42.99425
3910,1981-09-15,1981,black,37.4305,34.382,41.147749999999995
3911,1981-09-16,1981,black,35.6885,33.2954,39.97275
3912,1981-09-17,1981,black,37.9965,32.9722,39.725
3913,1981-09-18,1981,black,40.6445,34.32620000000001,39.761500000000005
3914,1981-09-19,1981,black,39.1755,32.76520000000001,37.837250000000004
3915,1981-09-20,1981,black,37.6815,30.384800000000002,35.481
3916,1981-09-21,1981,black,36.3645,28.288,33.0835
3917,1981-09-22,1981,black,33.55,26.142200000000003,30.02525
3918,1981-09-23,1981,black,30.3895,24.7016,27.21475
3919,1981-09-24,1981,black,27.368000000000002,31.682799999999997,24.73675
3920,1981-09-25,1981,black,24.709500000000002,38.05800000000001,22.5315
3921,1981-09-26,1981,black,22.5015,34.1526,20.61775
3922,1981-09-27,1981,black,20.656999999999996,51.660199999999996,47.544
3923,1981-09-28,1981,black,19.014,45.5482,44.14175
3924,1981-09-29,1981,black,17.6185,44.7854,36.82475
3925,1981-09-30,1981,black,16.361,66.0784,30.944499999999998
3926,1981-10-01,1981,black,15.278500000000001,64.7636,29.84475
3927,1981-10-02,1981,black,14.3915,59.580600000000004,30.198
3928,1981-10-03,1981,black,14.045,55.48779999999999,30.189
3929,1981-10-04,1981,black,15.472,52.1134,30.74025
3930,1981-10-05,1981,black,18.326,48.1514,30.474
3931,1981-10-06,1981,black,25.274,46.3412,32.182500000000005
3932,1981-10-07,1981,black,28.195999999999998,42.8446,31.535249999999998
3933,1981-10-08,1981,black,30.108,39.3566,30.347749999999998
3934,1981-10-09,1981,black,29.186500000000002,35.65560000000001,28.18175
3935,1981-10-10,1981,black,27.267,32.0616,25.94475
3936,1981-10-11,1981,black,25.3195,28.8498,23.9195
3937,1981-10-12,1981,black,23.583,26.7012,22.1075
3938,1981-10-13,1981,black,39.7825,32.0222,29.404999999999998
3939,1981-10-14,1981,black,45.020500000000006,33.011,31.320750000000004
3940,1981-10-15,1981,black,40.8175,30.202199999999998,28.59625
3941,1981-10-16,1981,black,36.1695,27.453799999999994,25.927749999999996
3942,1981-10-17,1981,black,32.6045,25.185399999999998,23.7685
3943,1981-10-18,1981,black,29.6245,25.2312,21.86225
3944,1981-10-19,1981,black,26.9385,23.3082,20.04625
3945,1981-10-20,1981,black,31.179000000000002,25.808999999999997,21.75275
3946,1981-10-21,1981,black,36.238,65.28059999999999,23.903499999999998
3947,1981-10-22,1981,black,38.56,65.94659999999999,24.827749999999998
3948,1981-10-23,1981,black,36.9755,73.8696,46.08925
3949,1981-10-24,1981,black,34.4865,70.5474,52.599000000000004
3950,1981-10-25,1981,black,33.676,71.5494,62.20425
3951,1981-10-26,1981,black,32.0835,65.24,58.323
3952,1981-10-27,1981,black,30.181,59.20899999999999,51.927
3953,1981-10-28,1981,black,28.253500000000003,54.733799999999995,45.59875
3954,1981-10-29,1981,black,26.414,63.53900000000001,47.35125
3955,1981-10-30,1981,black,24.705000000000002,65.77860000000001,46.603249999999996
3956,1981-10-31,1981,black,23.715,64.0136,44.1015
3957,1981-11-01,1981,black,22.756500000000003,60.13620000000001,41.04475
3958,1981-11-02,1981,black,28.8555,63.9492,49.28975
3959,1981-11-03,1981,black,44.2645,67.4342,57.542500000000004
3960,1981-11-04,1981,black,48.43599999999999,75.6894,71.55199999999999
3961,1981-11-05,1981,black,50.5265,76.1952,75.23400000000001
3962,1981-11-06,1981,black,52.821000000000005,78.9666,81.01825
3963,1981-11-07,1981,black,51.062,83.25779999999999,88.1505
3964,1981-11-08,1981,black,46.8085,88.6306,96.25575
3965,1981-11-09,1981,black,41.554,86.27700000000002,93.20150000000001
3966,1981-11-10,1981,black,37.028000000000006,94.7134,102.90249999999999
3967,1981-11-11,1981,black,66.1315,134.34359999999998,152.74875
3968,1981-11-12,1981,black,72.6035,174.472,203.61874999999998
3969,1981-11-13,1981,black,67.98049999999999,169.60780000000003,198.3975
3970,1981-11-14,1981,black,59.327,143.243,166.31074999999998
3971,1981-11-15,1981,black,51.411,116.1988,133.33075
3972,1981-11-16,1981,black,75.5835,107.1192,122.74950000000001
3973,1981-11-17,1981,black,79.576,95.6896,109.16799999999999
3974,1981-11-18,1981,black,79.12299999999999,90.55760000000001,102.82775
3975,1981-11-19,1981,black,79.202,90.2226,101.74449999999999
3976,1981-11-20,1981,black,75.46600000000001,89.071,98.057
3977,1981-11-21,1981,black,68.116,83.17660000000001,90.0365
3978,1981-11-22,1981,black,60.355,75.39739999999999,80.55975
3979,1981-11-23,1981,black,53.4145,68.2204,71.56524999999999
3980,1981-11-24,1981,black,47.5565,61.6494,63.9185
3981,1981-11-25,1981,black,43.0345,56.592200000000005,57.799
3982,1981-11-26,1981,black,39.92,52.09180000000001,53.22050000000001
3983,1981-11-27,1981,black,37.424,48.775999999999996,50.15275
3984,1981-11-28,1981,black,35.719,53.480999999999995,56.87725
3985,1981-11-29,1981,black,34.527,56.580999999999996,61.411500000000004
3986,1981-11-30,1981,black,33.0865,55.6798,60.321749999999994
3987,1981-12-01,1981,black,31.406999999999996,52.330799999999996,56.768
3988,1981-12-02,1981,black,29.689,48.01180000000001,51.93925
3989,1981-12-03,1981,black,28.0805,45.1348,47.747749999999996
3990,1981-12-04,1981,black,26.741,42.8712,44.487249999999996
3991,1981-12-05,1981,black,37.801500000000004,45.8798,47.800250000000005
3992,1981-12-06,1981,black,52.445,50.13099999999999,53.229749999999996
3993,1981-12-07,1981,black,64.8745,58.42959999999999,63.995749999999994
3994,1981-12-08,1981,black,72.2,62.1952,69.0115
3995,1981-12-09,1981,black,76.05799999999999,63.2048,69.26475
3996,1981-12-10,1981,black,75.40350000000001,62.208600000000004,66.4165
3997,1981-12-11,1981,black,80.207,62.3156,66.44550000000001
3998,1981-12-12,1981,black,82.71799999999999,61.4196,65.7375
3999,1981-12-13,1981,black,82.695,59.6896,64.158
4000,1981-12-14,1981,black,80.6075,57.4528,61.916
4001,1981-12-15,1981,black,76.1345,55.5034,59.91225
4002,1981-12-16,1981,black,69.639,53.109600000000015,57.16525000000001
4003,1981-12-17,1981,black,63.286,52.648799999999994,56.060500000000005
4004,1981-12-18,1981,black,69.792,55.49739999999999,59.66
4005,1981-12-19,1981,black,78.2955,57.903600000000004,63.07025
4006,1981-12-20,1981,black,86.09700000000001,59.7496,65.7485
4007,1981-12-21,1981,black,95.61599999999999,62.474199999999996,69.58049999999999
4008,1981-12-22,1981,black,101.039,63.51060000000001,71.319
4009,1981-12-23,1981,black,98.768,61.5576,69.24600000000001
4010,1981-12-24,1981,black,91.138,61.40219999999999,64.554
4011,1981-12-25,1981,black,81.84,58.2448,59.1015
4012,1981-12-26,1981,black,78.68350000000001,71.3596,57.3145
4013,1981-12-27,1981,black,79.2695,76.2062,58.083
4014,1981-12-28,1981,black,76.774,77.792,57.3495
4015,1981-12-29,1981,black,72.053,76.4132,54.987
4016,1981-12-30,1981,black,69.949,76.21000000000001,54.141
4017,1981-12-31,1981,black,67.449,77.8112,53.262
4018,1982-01-01,1982,black,66.1295,76.8168,53.4965
4019,1982-01-02,1982,black,62.6285,74.19839999999999,54.41074999999999
4020,1982-01-03,1982,black,58.4675,75.12519999999999,60.68350000000001
4021,1982-01-04,1982,black,54.5085,82.7612,74.61175
4022,1982-01-05,1982,black,51.016000000000005,84.3498,80.08275
4023,1982-01-06,1982,black,48.035,82.1874,79.9935
4024,1982-01-07,1982,black,45.795500000000004,76.5986,74.894
4025,1982-01-08,1982,black,51.900999999999996,73.4626,72.413
4026,1982-01-09,1982,black,62.606500000000004,72.5108,72.51350000000001
4027,1982-01-10,1982,black,67.685,69.60079999999999,70.73174999999999
4028,1982-01-11,1982,black,72.689,67.79999999999998,69.90199999999999
4029,1982-01-12,1982,black,70.755,64.1678,65.87825
4030,1982-01-13,1982,black,69.745,61.6514,63.426
4031,1982-01-14,1982,black,70.39750000000001,60.09440000000001,62.2415
4032,1982-01-15,1982,black,68.4435,57.9662,59.89675
4033,1982-01-16,1982,black,66.4555,55.91980000000001,57.745
4034,1982-01-17,1982,black,67.793,55.2904,57.42975
4035,1982-01-18,1982,black,73.139,56.27640000000001,59.165
4036,1982-01-19,1982,black,74.52350000000001,55.5788,58.86325000000001
4037,1982-01-20,1982,black,77.408,56.314800000000005,60.31375
4038,1982-01-21,1982,black,78.226,56.6254,61.247
4039,1982-01-22,1982,black,77.9595,55.233999999999995,60.026
4040,1982-01-23,1982,black,74.953,56.147400000000005,61.6255
4041,1982-01-24,1982,black,69.759,54.794200000000004,60.33775
4042,1982-01-25,1982,black,64.53450000000001,51.39059999999999,56.44375
4043,1982-01-26,1982,black,60.1045,48.099799999999995,52.6575
4044,1982-01-27,1982,black,57.5885,45.751400000000004,50.02375000000001
4045,1982-01-28,1982,black,54.989000000000004,43.5208,47.518499999999996
4046,1982-01-29,1982,black,54.863,42.4798,46.392
4047,1982-01-30,1982,black,54.596000000000004,41.584199999999996,45.289
4048,1982-01-31,1982,black,53.073499999999996,40.4184,43.6875
4049,1982-02-01,1982,black,51.0235,39.82340000000001,42.79625
4050,1982-02-02,1982,black,48.667,38.7528,41.51
4051,1982-02-03,1982,black,46.174,38.1406,40.821250000000006
4052,1982-02-04,1982,black,43.5695,42.1776,45.70524999999999
4053,1982-02-05,1982,black,44.706500000000005,51.001799999999996,55.7525
4054,1982-02-06,1982,black,47.314,56.3994,62.32525
4055,1982-02-07,1982,black,50.061,59.2308,66.0275
4056,1982-02-08,1982,black,53.167,64.82480000000001,72.45949999999999
4057,1982-02-09,1982,black,55.934,68.8204,76.08675
4058,1982-02-10,1982,black,71.8805,86.97359999999999,98.36149999999999
4059,1982-02-11,1982,black,86.679,99.4698,114.07674999999999
4060,1982-02-12,1982,black,94.87800000000001,102.2124,117.85574999999999
4061,1982-02-13,1982,black,96.517,97.71079999999999,112.39624999999998
4062,1982-02-14,1982,black,103.023,96.7184,111.41
4063,1982-02-15,1982,black,99.1505,94.15079999999999,108.56349999999999
4064,1982-02-16,1982,black,90.9075,90.8796,104.875
4065,1982-02-17,1982,black,85.71799999999999,86.2966,99.54325
4066,1982-02-18,1982,black,80.3595,82.0972,94.6745
4067,1982-02-19,1982,black,74.0915,79.959,92.28925000000001
4068,1982-02-20,1982,black,68.631,75.82400000000001,87.11099999999999
4069,1982-02-21,1982,black,64.098,71.375,81.348
4070,1982-02-22,1982,black,60.233999999999995,70.3928,79.13475
4071,1982-02-23,1982,black,56.930499999999995,69.1704,75.10475
4072,1982-02-24,1982,black,54.6445,68.2212,70.20949999999999
4073,1982-02-25,1982,black,55.1175,71.18959999999998,66.55025
4074,1982-02-26,1982,black,54.0505,71.5462,62.67425
4075,1982-02-27,1982,black,58.416000000000004,71.1252,62.11200000000001
4076,1982-02-28,1982,black,61.0035,68.48440000000001,61.08675
4077,1982-03-01,1982,black,61.017,64.5504,59.091750000000005
4078,1982-03-02,1982,black,58.248,59.812,56.015750000000004
4079,1982-03-03,1982,black,54.788,55.726600000000005,52.835499999999996
4080,1982-03-04,1982,black,51.936,52.999199999999995,50.108000000000004
4081,1982-03-05,1982,black,49.350500000000004,51.87080000000001,48.884
4082,1982-03-06,1982,black,52.952,53.8214,51.616249999999994
4083,1982-03-07,1982,black,54.251,55.18140000000001,53.55575
4084,1982-03-08,1982,black,59.351,56.8664,56.10025
4085,1982-03-09,1982,black,67.61,71.2464,59.254000000000005
