,model,catchment,scenario,Date,value
47,e_hype,spilj,REF,1981-02-17,110.7393036
48,e_hype,spilj,REF,1981-02-18,97.07969666
49,e_hype,spilj,REF,1981-02-19,86.21499634
50,e_hype,spilj,REF,1981-02-20,77.97260284
51,e_hype,spilj,REF,1981-02-21,88.82379913
52,e_hype,spilj,REF,1981-02-22,98.48169708
53,e_hype,spilj,REF,1981-02-23,106.8525009
54,e_hype,spilj,REF,1981-02-24,108.2136993
55,e_hype,spilj,REF,1981-02-25,103.8367004
56,e_hype,spilj,REF,1981-02-26,99.78430176
57,e_hype,spilj,REF,1981-02-27,93.27459717
58,e_hype,spilj,REF,1981-02-28,85.93560028
59,e_hype,spilj,REF,1981-01-03,78.98349762
60,e_hype,spilj,REF,1981-02-03,73.57849884
61,e_hype,spilj,REF,1981-03-03,106.9952011
62,e_hype,spilj,REF,1981-04-03,190.7541046
63,e_hype,spilj,REF,1981-05-03,215.9734955
64,e_hype,spilj,REF,1981-06-03,202.7416992
65,e_hype,spilj,REF,1981-07-03,178.5735016
66,e_hype,spilj,REF,1981-08-03,155.5348969
67,e_hype,spilj,REF,1981-09-03,137.0888062
68,e_hype,spilj,REF,1981-10-03,124.7835999
69,e_hype,spilj,REF,1981-11-03,119.9720001
70,e_hype,spilj,REF,1981-12-03,117.9328995
71,e_hype,spilj,REF,1981-03-13,124.6373978
72,e_hype,spilj,REF,1981-03-14,155.0276031
73,e_hype,spilj,REF,1981-03-15,168.5059967
74,e_hype,spilj,REF,1981-03-16,168.2949982
75,e_hype,spilj,REF,1981-03-17,162.9871979
76,e_hype,spilj,REF,1981-03-18,173.8090973
77,e_hype,spilj,REF,1981-03-19,276.616394
78,e_hype,spilj,REF,1981-03-20,294.4249878
79,e_hype,spilj,REF,1981-03-21,256.0714111
80,e_hype,spilj,REF,1981-03-22,214.5265045
81,e_hype,spilj,REF,1981-03-23,186.608902
82,e_hype,spilj,REF,1981-03-24,169.5281982
83,e_hype,spilj,REF,1981-03-25,160.7362976
84,e_hype,spilj,REF,1981-03-26,162.1387024
85,e_hype,spilj,REF,1981-03-27,167.4378052
86,e_hype,spilj,REF,1981-03-28,169.8399048
87,e_hype,spilj,REF,1981-03-29,168.9416046
88,e_hype,spilj,REF,1981-03-30,167.7902985
89,e_hype,spilj,REF,1981-03-31,161.3513947
90,e_hype,spilj,REF,1981-01-04,149.5811005
91,e_hype,spilj,REF,1981-02-04,140.1493073
92,e_hype,spilj,REF,1981-03-04,131.4559021
93,e_hype,spilj,REF,1981-04-04,120.9406967
94,e_hype,spilj,REF,1981-05-04,109.4831009
95,e_hype,spilj,REF,1981-06-04,99.54859924
96,e_hype,spilj,REF,1981-07-04,92.65699768
97,e_hype,spilj,REF,1981-08-04,88.23040009
98,e_hype,spilj,REF,1981-09-04,85.68209839
99,e_hype,spilj,REF,1981-10-04,85.22190094
100,e_hype,spilj,REF,1981-11-04,86.37870026
101,e_hype,spilj,REF,1981-12-04,94.84369659
102,e_hype,spilj,REF,1981-04-13,99.05410004
103,e_hype,spilj,REF,1981-04-14,97.85489655
104,e_hype,spilj,REF,1981-04-15,94.6638031
105,e_hype,spilj,REF,1981-04-16,90.02799988
106,e_hype,spilj,REF,1981-04-17,86.49970245
107,e_hype,spilj,REF,1981-04-18,89.24120331
108,e_hype,spilj,REF,1981-04-19,95.73519897
109,e_hype,spilj,REF,1981-04-20,98.76670074
110,e_hype,spilj,REF,1981-04-21,94.14360046
111,e_hype,spilj,REF,1981-04-22,86.71320343
112,e_hype,spilj,REF,1981-04-23,79.71250153
113,e_hype,spilj,REF,1981-04-24,73.06880188
114,e_hype,spilj,REF,1981-04-25,67.28369904
115,e_hype,spilj,REF,1981-04-26,63.34999847
116,e_hype,spilj,REF,1981-04-27,71.36049652
117,e_hype,spilj,REF,1981-04-28,75.5447998
118,e_hype,spilj,REF,1981-04-29,74.65170288
119,e_hype,spilj,REF,1981-04-30,69.71250153
120,e_hype,spilj,REF,1981-01-05,63.44210052
121,e_hype,spilj,REF,1981-02-05,58.14369965
122,e_hype,spilj,REF,1981-03-05,54.93560028
123,e_hype,spilj,REF,1981-04-05,56.12060165
124,e_hype,spilj,REF,1981-05-05,86.32039642
125,e_hype,spilj,REF,1981-06-05,98.98010254
126,e_hype,spilj,REF,1981-07-05,97.20130157
127,e_hype,spilj,REF,1981-08-05,87.9661026
128,e_hype,spilj,REF,1981-09-05,77.103302
129,e_hype,spilj,REF,1981-10-05,67.37830353
130,e_hype,spilj,REF,1981-11-05,59.41419983
131,e_hype,spilj,REF,1981-12-05,55.32630157
132,e_hype,spilj,REF,1981-05-13,56.47779846
133,e_hype,spilj,REF,1981-05-14,60.37590027
134,e_hype,spilj,REF,1981-05-15,59.92200089
135,e_hype,spilj,REF,1981-05-16,56.75419998
136,e_hype,spilj,REF,1981-05-17,57.2262001
137,e_hype,spilj,REF,1981-05-18,57.57929993
138,e_hype,spilj,REF,1981-05-19,55.08539963
139,e_hype,spilj,REF,1981-05-20,50.93669891
140,e_hype,spilj,REF,1981-05-21,46.98260117
141,e_hype,spilj,REF,1981-05-22,43.63209915
142,e_hype,spilj,REF,1981-05-23,45.75049973
143,e_hype,spilj,REF,1981-05-24,46.23089981
144,e_hype,spilj,REF,1981-05-25,45.27870178
145,e_hype,spilj,REF,1981-05-26,43.22710037
146,e_hype,spilj,REF,1981-05-27,40.76739883
147,e_hype,spilj,REF,1981-05-28,38.38970184
148,e_hype,spilj,REF,1981-05-29,36.15909958
149,e_hype,spilj,REF,1981-05-30,34.04570007
150,e_hype,spilj,REF,1981-05-31,32.36989975
151,e_hype,spilj,REF,1981-01-06,30.93779945
152,e_hype,spilj,REF,1981-02-06,29.53820038
153,e_hype,spilj,REF,1981-03-06,28.24250031
154,e_hype,spilj,REF,1981-04-06,27.00639915
155,e_hype,spilj,REF,1981-05-06,25.97050095
156,e_hype,spilj,REF,1981-06-06,25.01420021
157,e_hype,spilj,REF,1981-07-06,24.15649986
158,e_hype,spilj,REF,1981-08-06,23.35289955
159,e_hype,spilj,REF,1981-09-06,22.83589935
160,e_hype,spilj,REF,1981-10-06,22.56399918
161,e_hype,spilj,REF,1981-11-06,22.60379982
162,e_hype,spilj,REF,1981-12-06,23.09390068
163,e_hype,spilj,REF,1981-06-13,23.24259949
164,e_hype,spilj,REF,1981-06-14,23.5182991
165,e_hype,spilj,REF,1981-06-15,23.24430084
166,e_hype,spilj,REF,1981-06-16,22.50819969
167,e_hype,spilj,REF,1981-06-17,21.82789993
168,e_hype,spilj,REF,1981-06-18,21.34770012
169,e_hype,spilj,REF,1981-06-19,21.30279922
170,e_hype,spilj,REF,1981-06-20,20.88750076
171,e_hype,spilj,REF,1981-06-21,20.80970001
172,e_hype,spilj,REF,1981-06-22,20.78650093
173,e_hype,spilj,REF,1981-06-23,20.8132
174,e_hype,spilj,REF,1981-06-24,20.5435009
175,e_hype,spilj,REF,1981-06-25,20.03429985
176,e_hype,spilj,REF,1981-06-26,19.30130005
177,e_hype,spilj,REF,1981-06-27,19.04190063
178,e_hype,spilj,REF,1981-06-28,19.04199982
179,e_hype,spilj,REF,1981-06-29,18.76110077
180,e_hype,spilj,REF,1981-06-30,18.93829918
181,e_hype,spilj,REF,1981-01-07,19.49020004
182,e_hype,spilj,REF,1981-02-07,19.55410004
183,e_hype,spilj,REF,1981-03-07,19.05830002
184,e_hype,spilj,REF,1981-04-07,19.03089905
185,e_hype,spilj,REF,1981-05-07,19.59900093
186,e_hype,spilj,REF,1981-06-07,19.73760033
187,e_hype,spilj,REF,1981-07-07,19.67200089
188,e_hype,spilj,REF,1981-08-07,19.56130028
189,e_hype,spilj,REF,1981-09-07,19.27560043
190,e_hype,spilj,REF,1981-10-07,19.25559998
191,e_hype,spilj,REF,1981-11-07,19.05459976
192,e_hype,spilj,REF,1981-12-07,19.38610077
193,e_hype,spilj,REF,1981-07-13,28.29570007
194,e_hype,spilj,REF,1981-07-14,30.69459915
195,e_hype,spilj,REF,1981-07-15,29.72680092
196,e_hype,spilj,REF,1981-07-16,30.18050003
197,e_hype,spilj,REF,1981-07-17,29.83099937
198,e_hype,spilj,REF,1981-07-18,28.81439972
199,e_hype,spilj,REF,1981-07-19,27.77230072
200,e_hype,spilj,REF,1981-07-20,27.20759964
201,e_hype,spilj,REF,1981-07-21,26.33029938
202,e_hype,spilj,REF,1981-07-22,25.17180061
203,e_hype,spilj,REF,1981-07-23,23.96120071
204,e_hype,spilj,REF,1981-07-24,22.81200027
205,e_hype,spilj,REF,1981-07-25,21.7371006
206,e_hype,spilj,REF,1981-07-26,21.08790016
207,e_hype,spilj,REF,1981-07-27,21.02529907
208,e_hype,spilj,REF,1981-07-28,21.07830048
209,e_hype,spilj,REF,1981-07-29,20.99029922
210,e_hype,spilj,REF,1981-07-30,20.59499931
211,e_hype,spilj,REF,1981-07-31,20.0223999
212,e_hype,spilj,REF,1981-01-08,19.53149986
213,e_hype,spilj,REF,1981-02-08,19.08589935
214,e_hype,spilj,REF,1981-03-08,18.63229942
215,e_hype,spilj,REF,1981-04-08,18.48390007
216,e_hype,spilj,REF,1981-05-08,18.66530037
217,e_hype,spilj,REF,1981-06-08,19.14139938
218,e_hype,spilj,REF,1981-07-08,20.0345993
219,e_hype,spilj,REF,1981-08-08,21.92720032
220,e_hype,spilj,REF,1981-09-08,23.07049942
221,e_hype,spilj,REF,1981-10-08,23.54710007
222,e_hype,spilj,REF,1981-11-08,23.4239006
223,e_hype,spilj,REF,1981-12-08,22.84370041
224,e_hype,spilj,REF,1981-08-13,11.85309982
225,e_hype,spilj,REF,1981-08-14,10.68669987
226,e_hype,spilj,REF,1981-08-15,16.52370071
227,e_hype,spilj,REF,1981-08-16,19.91950035
228,e_hype,spilj,REF,1981-08-17,19.65500069
229,e_hype,spilj,REF,1981-08-18,18.40789986
230,e_hype,spilj,REF,1981-08-19,22.88240051
231,e_hype,spilj,REF,1981-08-20,24.76709938
232,e_hype,spilj,REF,1981-08-21,23.68040085
233,e_hype,spilj,REF,1981-08-22,22.8484993
234,e_hype,spilj,REF,1981-08-23,21.70100021
235,e_hype,spilj,REF,1981-08-24,21.49559975
236,e_hype,spilj,REF,1981-08-25,31.6317997
237,e_hype,spilj,REF,1981-08-26,35.16749954
238,e_hype,spilj,REF,1981-08-27,32.56069946
239,e_hype,spilj,REF,1981-08-28,28.93440056
240,e_hype,spilj,REF,1981-08-29,25.76409912
241,e_hype,spilj,REF,1981-08-30,23.01079941
242,e_hype,spilj,REF,1981-08-31,20.62549973
243,e_hype,spilj,REF,1981-01-09,18.48200035
244,e_hype,spilj,REF,1981-02-09,16.58939934
245,e_hype,spilj,REF,1981-03-09,14.99310017
246,e_hype,spilj,REF,1981-04-09,20.58869934
247,e_hype,spilj,REF,1981-05-09,21.55719948
248,e_hype,spilj,REF,1981-06-09,38.78749847
249,e_hype,spilj,REF,1981-07-09,43.3083992
250,e_hype,spilj,REF,1981-08-09,40.16490173
251,e_hype,spilj,REF,1981-09-09,34.34199905
252,e_hype,spilj,REF,1981-10-09,29.27169991
253,e_hype,spilj,REF,1981-11-09,25.62689972
254,e_hype,spilj,REF,1981-12-09,23.93470001
255,e_hype,spilj,REF,1981-09-13,22.53450012
256,e_hype,spilj,REF,1981-09-14,21.03289986
257,e_hype,spilj,REF,1981-09-15,36.88809967
258,e_hype,spilj,REF,1981-09-16,37.86949921
259,e_hype,spilj,REF,1981-09-17,32.00270081
260,e_hype,spilj,REF,1981-09-18,26.57959938
261,e_hype,spilj,REF,1981-09-19,22.7845993
262,e_hype,spilj,REF,1981-09-20,20.16110039
263,e_hype,spilj,REF,1981-09-21,18.15229988
264,e_hype,spilj,REF,1981-09-22,16.51390076
265,e_hype,spilj,REF,1981-09-23,15.12660027
266,e_hype,spilj,REF,1981-09-24,13.88449955
267,e_hype,spilj,REF,1981-09-25,12.87520027
268,e_hype,spilj,REF,1981-09-26,11.90610027
269,e_hype,spilj,REF,1981-09-27,11.01609993
270,e_hype,spilj,REF,1981-09-28,12.56050014
271,e_hype,spilj,REF,1981-09-29,49.17359924
272,e_hype,spilj,REF,1981-09-30,51.56579971
273,e_hype,spilj,REF,1981-01-10,42.47169876
274,e_hype,spilj,REF,1981-02-10,33.95920181
275,e_hype,spilj,REF,1981-03-10,44.86579895
276,e_hype,spilj,REF,1981-04-10,46.13100052
277,e_hype,spilj,REF,1981-05-10,40.37779999
278,e_hype,spilj,REF,1981-06-10,34.29930115
279,e_hype,spilj,REF,1981-07-10,29.46719933
280,e_hype,spilj,REF,1981-08-10,25.9151001
281,e_hype,spilj,REF,1981-09-10,23.27689934
282,e_hype,spilj,REF,1981-10-10,21.16180038
283,e_hype,spilj,REF,1981-11-10,19.36770058
284,e_hype,spilj,REF,1981-12-10,17.89710045
285,e_hype,spilj,REF,1981-10-13,30.30599976
286,e_hype,spilj,REF,1981-10-14,33.86859894
287,e_hype,spilj,REF,1981-10-15,30.33069992
288,e_hype,spilj,REF,1981-10-16,26.2234993
289,e_hype,spilj,REF,1981-10-17,23.10110092
290,e_hype,spilj,REF,1981-10-18,20.79000092
291,e_hype,spilj,REF,1981-10-19,18.95059967
292,e_hype,spilj,REF,1981-10-20,17.3946991
293,e_hype,spilj,REF,1981-10-21,16.05690002
294,e_hype,spilj,REF,1981-10-22,15.25790024
295,e_hype,spilj,REF,1981-10-23,55.36389923
296,e_hype,spilj,REF,1981-10-24,124.697998
297,e_hype,spilj,REF,1981-10-25,128.3580017
298,e_hype,spilj,REF,1981-10-26,107.0903015
299,e_hype,spilj,REF,1981-10-27,231.1242065
300,e_hype,spilj,REF,1981-10-28,234.9129944
301,e_hype,spilj,REF,1981-10-29,189.5780029
302,e_hype,spilj,REF,1981-10-30,144.7229004
303,e_hype,spilj,REF,1981-10-31,113.2449036
304,e_hype,spilj,REF,1981-01-11,91.6710968
305,e_hype,spilj,REF,1981-02-11,76.07099915
306,e_hype,spilj,REF,1981-03-11,64.54920197
307,e_hype,spilj,REF,1981-04-11,56.35010147
308,e_hype,spilj,REF,1981-05-11,50.48249817
309,e_hype,spilj,REF,1981-06-11,46.53739929
310,e_hype,spilj,REF,1981-07-11,45.83240128
311,e_hype,spilj,REF,1981-08-11,45.22439957
312,e_hype,spilj,REF,1981-09-11,45.62440109
313,e_hype,spilj,REF,1981-10-11,44.61489868
314,e_hype,spilj,REF,1981-11-11,42.82030106
315,e_hype,spilj,REF,1981-12-11,41.02769852
316,e_hype,spilj,REF,1981-11-13,39.45439911
317,e_hype,spilj,REF,1981-11-14,38.35649872
318,e_hype,spilj,REF,1981-11-15,43.05410004
319,e_hype,spilj,REF,1981-11-16,46.89550018
320,e_hype,spilj,REF,1981-11-17,48.06470108
321,e_hype,spilj,REF,1981-11-18,46.60749817
322,e_hype,spilj,REF,1981-11-19,43.96220016
323,e_hype,spilj,REF,1981-11-20,41.28350067
324,e_hype,spilj,REF,1981-11-21,40.55390167
325,e_hype,spilj,REF,1981-11-22,39.75759888
326,e_hype,spilj,REF,1981-11-23,38.72079849
327,e_hype,spilj,REF,1981-11-24,38.81079865
328,e_hype,spilj,REF,1981-11-25,40.50279999
329,e_hype,spilj,REF,1981-11-26,43.82830048
330,e_hype,spilj,REF,1981-11-27,45.12649918
331,e_hype,spilj,REF,1981-11-28,43.97330093
332,e_hype,spilj,REF,1981-11-29,46.92029953
333,e_hype,spilj,REF,1981-11-30,51.22489929
334,e_hype,spilj,REF,1981-01-12,50.52099991
335,e_hype,spilj,REF,1981-02-12,52.50260162
336,e_hype,spilj,REF,1981-03-12,56.55099869
337,e_hype,spilj,REF,1981-04-12,55.30089951
338,e_hype,spilj,REF,1981-05-12,51.72259903
339,e_hype,spilj,REF,1981-06-12,47.62250137
340,e_hype,spilj,REF,1981-07-12,59.45370102
341,e_hype,spilj,REF,1981-08-12,71.60250092
342,e_hype,spilj,REF,1981-09-12,90.57289886
343,e_hype,spilj,REF,1981-10-12,102.243103
344,e_hype,spilj,REF,1981-11-12,112.6308975
345,e_hype,spilj,REF,1981-12-12,173.8291931
346,e_hype,spilj,REF,1981-12-13,277.7073059
347,e_hype,spilj,REF,1981-12-14,288.2387085
348,e_hype,spilj,REF,1981-12-15,248.4196014
349,e_hype,spilj,REF,1981-12-16,228.0393066
350,e_hype,spilj,REF,1981-12-17,207.3582001
351,e_hype,spilj,REF,1981-12-18,188.1670074
352,e_hype,spilj,REF,1981-12-19,195.2891998
353,e_hype,spilj,REF,1981-12-20,196.5644989
354,e_hype,spilj,REF,1981-12-21,190.6802063
355,e_hype,spilj,REF,1981-12-22,174.9759979
356,e_hype,spilj,REF,1981-12-23,153.5050049
357,e_hype,spilj,REF,1981-12-24,140.1932983
358,e_hype,spilj,REF,1981-12-25,169.2597046
359,e_hype,spilj,REF,1981-12-26,186.8370972
360,e_hype,spilj,REF,1981-12-27,187.3076935
361,e_hype,spilj,REF,1981-12-28,172.9277954
362,e_hype,spilj,REF,1981-12-29,150.1000977
363,e_hype,spilj,REF,1981-12-30,153.1351929
364,e_hype,spilj,REF,1981-12-31,153.0397949
365,e_hype,spilj,REF,1982-01-01,150.2218018
366,e_hype,spilj,REF,1982-02-01,154.0986023
367,e_hype,spilj,REF,1982-03-01,161.0921021
368,e_hype,spilj,REF,1982-04-01,153.7368011
369,e_hype,spilj,REF,1982-05-01,138.0623016
370,e_hype,spilj,REF,1982-06-01,120.7256012
371,e_hype,spilj,REF,1982-07-01,107.8012009
372,e_hype,spilj,REF,1982-08-01,96.2766037
373,e_hype,spilj,REF,1982-09-01,86.98950195
374,e_hype,spilj,REF,1982-10-01,85.02980042
375,e_hype,spilj,REF,1982-11-01,92.05310059
376,e_hype,spilj,REF,1982-12-01,103.1728973
377,e_hype,spilj,REF,1982-01-13,110.966301
378,e_hype,spilj,REF,1982-01-14,109.9377975
379,e_hype,spilj,REF,1982-01-15,102.4235992
380,e_hype,spilj,REF,1982-01-16,93.05190277
381,e_hype,spilj,REF,1982-01-17,84.21759796
382,e_hype,spilj,REF,1982-01-18,76.67209625
383,e_hype,spilj,REF,1982-01-19,70.29879761
384,e_hype,spilj,REF,1982-01-20,65.02700043
385,e_hype,spilj,REF,1982-01-21,60.78720093
386,e_hype,spilj,REF,1982-01-22,57.47119904
387,e_hype,spilj,REF,1982-01-23,54.75080109
388,e_hype,spilj,REF,1982-01-24,52.60290146
389,e_hype,spilj,REF,1982-01-25,50.65610123
390,e_hype,spilj,REF,1982-01-26,48.75170135
391,e_hype,spilj,REF,1982-01-27,46.94580078
392,e_hype,spilj,REF,1982-01-28,45.34120178
393,e_hype,spilj,REF,1982-01-29,43.9530983
394,e_hype,spilj,REF,1982-01-30,42.62549973
395,e_hype,spilj,REF,1982-01-31,41.37680054
396,e_hype,spilj,REF,1982-01-02,41.67739868
397,e_hype,spilj,REF,1982-02-02,41.71030045
398,e_hype,spilj,REF,1982-03-02,41.16960144
399,e_hype,spilj,REF,1982-04-02,40.28269958
400,e_hype,spilj,REF,1982-05-02,39.27500153
401,e_hype,spilj,REF,1982-06-02,38.25719833
402,e_hype,spilj,REF,1982-07-02,37.26649857
403,e_hype,spilj,REF,1982-08-02,36.30400085
404,e_hype,spilj,REF,1982-09-02,35.45259857
405,e_hype,spilj,REF,1982-10-02,34.70589828
406,e_hype,spilj,REF,1982-11-02,33.99689865
407,e_hype,spilj,REF,1982-12-02,33.29539871
408,e_hype,spilj,REF,1982-02-13,32.61529922
409,e_hype,spilj,REF,1982-02-14,31.96010017
410,e_hype,spilj,REF,1982-02-15,31.30340004
411,e_hype,spilj,REF,1982-02-16,30.78109932
412,e_hype,spilj,REF,1982-02-17,30.29140091
413,e_hype,spilj,REF,1982-02-18,30.22669983
414,e_hype,spilj,REF,1982-02-19,30.16760063
415,e_hype,spilj,REF,1982-02-20,30.02409935
416,e_hype,spilj,REF,1982-02-21,29.81130028
417,e_hype,spilj,REF,1982-02-22,29.68190002
418,e_hype,spilj,REF,1982-02-23,29.38360023
419,e_hype,spilj,REF,1982-02-24,29.24720001
420,e_hype,spilj,REF,1982-02-25,32.29230118
421,e_hype,spilj,REF,1982-02-26,37.72389984
422,e_hype,spilj,REF,1982-02-27,40.21300125
423,e_hype,spilj,REF,1982-02-28,41.76589966
424,e_hype,spilj,REF,1982-01-03,42.22480011
425,e_hype,spilj,REF,1982-02-03,42.08850098
426,e_hype,spilj,REF,1982-03-03,43.4292984
427,e_hype,spilj,REF,1982-04-03,44.72180176
428,e_hype,spilj,REF,1982-05-03,46.31510162
429,e_hype,spilj,REF,1982-06-03,51.3647995
430,e_hype,spilj,REF,1982-07-03,55.66740036
431,e_hype,spilj,REF,1982-08-03,58.81719971
432,e_hype,spilj,REF,1982-09-03,58.18119812
433,e_hype,spilj,REF,1982-10-03,55.54380035
434,e_hype,spilj,REF,1982-11-03,55.67589951
435,e_hype,spilj,REF,1982-12-03,59.7519989
436,e_hype,spilj,REF,1982-03-13,63.41699982
437,e_hype,spilj,REF,1982-03-14,63.86629868
438,e_hype,spilj,REF,1982-03-15,65.99169922
439,e_hype,spilj,REF,1982-03-16,64.73619843
440,e_hype,spilj,REF,1982-03-17,61.54140091
441,e_hype,spilj,REF,1982-03-18,58.32099915
442,e_hype,spilj,REF,1982-03-19,70.46130371
443,e_hype,spilj,REF,1982-03-20,78.10019684
444,e_hype,spilj,REF,1982-03-21,79.54940033
445,e_hype,spilj,REF,1982-03-22,78.48480225
446,e_hype,spilj,REF,1982-03-23,74.97100067
447,e_hype,spilj,REF,1982-03-24,71.55210114
448,e_hype,spilj,REF,1982-03-25,67.06009674
449,e_hype,spilj,REF,1982-03-26,61.83029938
450,e_hype,spilj,REF,1982-03-27,57.11199951
451,e_hype,spilj,REF,1982-03-28,56.38330078
452,e_hype,spilj,REF,1982-03-29,61.27119827
453,e_hype,spilj,REF,1982-03-30,99.0298996
454,e_hype,spilj,REF,1982-03-31,129.5538025
455,e_hype,spilj,REF,1982-01-04,149.6853027
456,e_hype,spilj,REF,1982-02-04,157.0773926
457,e_hype,spilj,REF,1982-03-04,154.0785065
458,e_hype,spilj,REF,1982-04-04,148.8233032
459,e_hype,spilj,REF,1982-05-04,138.9996033
460,e_hype,spilj,REF,1982-06-04,130.4170074
461,e_hype,spilj,REF,1982-07-04,127.7144012
462,e_hype,spilj,REF,1982-08-04,128.0018005
463,e_hype,spilj,REF,1982-09-04,128.6300049
464,e_hype,spilj,REF,1982-10-04,126.9674988
465,e_hype,spilj,REF,1982-11-04,115.7949982
466,e_hype,spilj,REF,1982-12-04,103.0194016
467,e_hype,spilj,REF,1982-04-13,94.24140167
468,e_hype,spilj,REF,1982-04-14,91.59629822
469,e_hype,spilj,REF,1982-04-15,91.74310303
470,e_hype,spilj,REF,1982-04-16,89.93099976
471,e_hype,spilj,REF,1982-04-17,85.62030029
472,e_hype,spilj,REF,1982-04-18,80.41950226
473,e_hype,spilj,REF,1982-04-19,75.35949707
474,e_hype,spilj,REF,1982-04-20,70.57080078
475,e_hype,spilj,REF,1982-04-21,67.17009735
476,e_hype,spilj,REF,1982-04-22,63.38850021
477,e_hype,spilj,REF,1982-04-23,59.92969894
478,e_hype,spilj,REF,1982-04-24,57.05559921
479,e_hype,spilj,REF,1982-04-25,54.74869919
480,e_hype,spilj,REF,1982-04-26,53.56100082
481,e_hype,spilj,REF,1982-04-27,53.34289932
482,e_hype,spilj,REF,1982-04-28,55.83089828
483,e_hype,spilj,REF,1982-04-29,57.04560089
484,e_hype,spilj,REF,1982-04-30,56.12310028
485,e_hype,spilj,REF,1982-01-05,55.62950134
486,e_hype,spilj,REF,1982-02-05,57.88259888
487,e_hype,spilj,REF,1982-03-05,61.45429993
488,e_hype,spilj,REF,1982-04-05,63.88100052
489,e_hype,spilj,REF,1982-05-05,64.80020142
490,e_hype,spilj,REF,1982-06-05,65.5542984
491,e_hype,spilj,REF,1982-07-05,63.10229874
492,e_hype,spilj,REF,1982-08-05,58.15359879
493,e_hype,spilj,REF,1982-09-05,52.37540054
494,e_hype,spilj,REF,1982-10-05,46.47819901
495,e_hype,spilj,REF,1982-11-05,41.23059845
496,e_hype,spilj,REF,1982-12-05,36.59009933
497,e_hype,spilj,REF,1982-05-13,33.26839828
498,e_hype,spilj,REF,1982-05-14,31.13680077
499,e_hype,spilj,REF,1982-05-15,30.87330055
500,e_hype,spilj,REF,1982-05-16,34.59529877
501,e_hype,spilj,REF,1982-05-17,35.77059937
502,e_hype,spilj,REF,1982-05-18,34.34769821
503,e_hype,spilj,REF,1982-05-19,32.10779953
504,e_hype,spilj,REF,1982-05-20,30.41729927
505,e_hype,spilj,REF,1982-05-21,28.98329926
506,e_hype,spilj,REF,1982-05-22,27.74810028
507,e_hype,spilj,REF,1982-05-23,26.60810089
508,e_hype,spilj,REF,1982-05-24,25.58819962
509,e_hype,spilj,REF,1982-05-25,24.80809975
510,e_hype,spilj,REF,1982-05-26,25.03389931
511,e_hype,spilj,REF,1982-05-27,25.84930038
512,e_hype,spilj,REF,1982-05-28,26.10860062
513,e_hype,spilj,REF,1982-05-29,25.74920082
514,e_hype,spilj,REF,1982-05-30,25.20929909
515,e_hype,spilj,REF,1982-05-31,24.93180084
516,e_hype,spilj,REF,1982-01-06,24.61120033
