,model,catchment,scenario,Date,value
73,e_hype,white,REF,1981-03-15,185.6002960205078
74,e_hype,white,REF,1981-03-16,180.11239624023438
75,e_hype,white,REF,1981-03-17,170.9333038330078
76,e_hype,white,REF,1981-03-18,174.60690307617188
77,e_hype,white,REF,1981-03-19,231.85189819335935
78,e_hype,white,REF,1981-03-20,225.05960083007807
79,e_hype,white,REF,1981-03-21,190.7357940673828
80,e_hype,white,REF,1981-03-22,164.8903045654297
81,e_hype,white,REF,1981-03-23,151.29010009765625
82,e_hype,white,REF,1981-03-24,142.66769409179688
83,e_hype,white,REF,1981-03-25,139.34129333496094
84,e_hype,white,REF,1981-03-26,138.85279846191406
85,e_hype,white,REF,1981-03-27,139.92599487304688
86,e_hype,white,REF,1981-03-28,136.4322052001953
87,e_hype,white,REF,1981-03-29,129.35589599609375
88,e_hype,white,REF,1981-03-30,120.11160278320312
89,e_hype,white,REF,1981-03-31,111.89510345458984
90,e_hype,white,REF,1981-01-04,105.08100128173828
91,e_hype,white,REF,1981-02-04,99.57489776611328
92,e_hype,white,REF,1981-03-04,94.9927978515625
93,e_hype,white,REF,1981-04-04,92.06539916992188
94,e_hype,white,REF,1981-05-04,86.86620330810547
95,e_hype,white,REF,1981-06-04,81.7863998413086
96,e_hype,white,REF,1981-07-04,76.93920135498047
97,e_hype,white,REF,1981-08-04,72.72930145263672
98,e_hype,white,REF,1981-09-04,69.53990173339844
99,e_hype,white,REF,1981-10-04,66.89360046386719
100,e_hype,white,REF,1981-11-04,64.4093017578125
101,e_hype,white,REF,1981-12-04,63.02859878540039
102,e_hype,white,REF,1981-04-13,64.11479949951172
103,e_hype,white,REF,1981-04-14,61.34920120239258
104,e_hype,white,REF,1981-04-15,58.19599914550781
105,e_hype,white,REF,1981-04-16,55.25870132446289
106,e_hype,white,REF,1981-04-17,53.93939971923828
107,e_hype,white,REF,1981-04-18,81.08350372314453
108,e_hype,white,REF,1981-04-19,83.27989959716797
109,e_hype,white,REF,1981-04-20,85.53279876708984
110,e_hype,white,REF,1981-04-21,75.63680267333984
111,e_hype,white,REF,1981-04-22,70.52050018310547
112,e_hype,white,REF,1981-04-23,66.36900329589844
113,e_hype,white,REF,1981-04-24,62.38249969482422
114,e_hype,white,REF,1981-04-25,59.406700134277344
115,e_hype,white,REF,1981-04-26,57.602500915527344
116,e_hype,white,REF,1981-04-27,62.85260009765625
117,e_hype,white,REF,1981-04-28,63.42839813232422
118,e_hype,white,REF,1981-04-29,61.97840118408203
119,e_hype,white,REF,1981-04-30,61.37630081176758
120,e_hype,white,REF,1981-01-05,58.85689926147461
121,e_hype,white,REF,1981-02-05,55.74459838867188
122,e_hype,white,REF,1981-03-05,52.78960037231445
123,e_hype,white,REF,1981-04-05,56.447898864746094
124,e_hype,white,REF,1981-05-05,68.11509704589844
125,e_hype,white,REF,1981-06-05,64.80740356445312
126,e_hype,white,REF,1981-07-05,59.23789978027344
127,e_hype,white,REF,1981-08-05,55.0359001159668
128,e_hype,white,REF,1981-09-05,51.8302001953125
129,e_hype,white,REF,1981-10-05,48.89390182495117
130,e_hype,white,REF,1981-11-05,46.07040023803711
131,e_hype,white,REF,1981-12-05,46.85580062866211
132,e_hype,white,REF,1981-05-13,46.66659927368164
133,e_hype,white,REF,1981-05-14,47.20890045166016
134,e_hype,white,REF,1981-05-15,46.39390182495117
135,e_hype,white,REF,1981-05-16,50.14640045166016
136,e_hype,white,REF,1981-05-17,49.11280059814453
137,e_hype,white,REF,1981-05-18,48.29570007324219
138,e_hype,white,REF,1981-05-19,46.1259994506836
139,e_hype,white,REF,1981-05-20,43.3744010925293
140,e_hype,white,REF,1981-05-21,40.538700103759766
141,e_hype,white,REF,1981-05-22,37.734901428222656
142,e_hype,white,REF,1981-05-23,42.598899841308594
143,e_hype,white,REF,1981-05-24,39.89590072631836
144,e_hype,white,REF,1981-05-25,38.68090057373047
145,e_hype,white,REF,1981-05-26,35.94390106201172
146,e_hype,white,REF,1981-05-27,33.007198333740234
147,e_hype,white,REF,1981-05-28,31.226900100708008
148,e_hype,white,REF,1981-05-29,29.464000701904297
149,e_hype,white,REF,1981-05-30,27.41209983825684
150,e_hype,white,REF,1981-05-31,26.265899658203125
151,e_hype,white,REF,1981-01-06,25.481599807739254
152,e_hype,white,REF,1981-02-06,23.239599227905277
153,e_hype,white,REF,1981-03-06,21.60059928894043
154,e_hype,white,REF,1981-04-06,20.100000381469727
155,e_hype,white,REF,1981-05-06,21.066499710083008
156,e_hype,white,REF,1981-06-06,20.984399795532227
157,e_hype,white,REF,1981-07-06,21.06730079650879
158,e_hype,white,REF,1981-08-06,19.553699493408203
159,e_hype,white,REF,1981-09-06,20.08690071105957
160,e_hype,white,REF,1981-10-06,19.846399307250977
161,e_hype,white,REF,1981-11-06,20.47069931030273
162,e_hype,white,REF,1981-12-06,19.80660057067871
163,e_hype,white,REF,1981-06-13,19.01449966430664
164,e_hype,white,REF,1981-06-14,19.68610000610352
165,e_hype,white,REF,1981-06-15,16.463499069213867
166,e_hype,white,REF,1981-06-16,14.548999786376951
167,e_hype,white,REF,1981-06-17,13.444100379943848
168,e_hype,white,REF,1981-06-18,14.600199699401855
169,e_hype,white,REF,1981-06-19,17.264999389648438
170,e_hype,white,REF,1981-06-20,17.370899200439453
171,e_hype,white,REF,1981-06-21,19.02580070495605
172,e_hype,white,REF,1981-06-22,19.20490074157715
173,e_hype,white,REF,1981-06-23,19.02680015563965
174,e_hype,white,REF,1981-06-24,18.510499954223636
175,e_hype,white,REF,1981-06-25,16.001300811767578
176,e_hype,white,REF,1981-06-26,12.909000396728516
177,e_hype,white,REF,1981-06-27,11.34969997406006
178,e_hype,white,REF,1981-06-28,11.18340015411377
179,e_hype,white,REF,1981-06-29,9.678000450134276
180,e_hype,white,REF,1981-06-30,10.202199935913086
181,e_hype,white,REF,1981-01-07,12.72760009765625
182,e_hype,white,REF,1981-02-07,13.00100040435791
183,e_hype,white,REF,1981-03-07,10.54419994354248
184,e_hype,white,REF,1981-04-07,10.95419979095459
185,e_hype,white,REF,1981-05-07,13.523500442504885
186,e_hype,white,REF,1981-06-07,14.019399642944336
187,e_hype,white,REF,1981-07-07,13.88949966430664
188,e_hype,white,REF,1981-08-07,13.2121000289917
189,e_hype,white,REF,1981-09-07,12.14430046081543
190,e_hype,white,REF,1981-10-07,12.217399597167969
191,e_hype,white,REF,1981-11-07,11.69760036468506
192,e_hype,white,REF,1981-12-07,17.547000885009766
193,e_hype,white,REF,1981-07-13,46.55590057373047
194,e_hype,white,REF,1981-07-14,34.51559829711914
195,e_hype,white,REF,1981-07-15,31.035499572753903
196,e_hype,white,REF,1981-07-16,31.80470085144043
197,e_hype,white,REF,1981-07-17,27.433799743652344
198,e_hype,white,REF,1981-07-18,21.862699508666992
199,e_hype,white,REF,1981-07-19,20.66519927978516
200,e_hype,white,REF,1981-07-20,21.78580093383789
201,e_hype,white,REF,1981-07-21,20.238100051879883
202,e_hype,white,REF,1981-07-22,16.385400772094727
203,e_hype,white,REF,1981-07-23,13.150400161743164
204,e_hype,white,REF,1981-07-24,11.27869987487793
205,e_hype,white,REF,1981-07-25,10.124600410461426
206,e_hype,white,REF,1981-07-26,11.106399536132812
207,e_hype,white,REF,1981-07-27,15.548399925231934
208,e_hype,white,REF,1981-07-28,15.731399536132812
209,e_hype,white,REF,1981-07-29,14.783900260925291
210,e_hype,white,REF,1981-07-30,12.340900421142578
211,e_hype,white,REF,1981-07-31,10.27589988708496
212,e_hype,white,REF,1981-01-08,9.02530002593994
213,e_hype,white,REF,1981-02-08,7.982800006866455
214,e_hype,white,REF,1981-03-08,6.624899864196777
215,e_hype,white,REF,1981-04-08,6.782599925994873
216,e_hype,white,REF,1981-05-08,7.895500183105469
217,e_hype,white,REF,1981-06-08,9.590499877929688
218,e_hype,white,REF,1981-07-08,11.022299766540527
219,e_hype,white,REF,1981-08-08,12.80150032043457
220,e_hype,white,REF,1981-09-08,13.206000328063965
221,e_hype,white,REF,1981-10-08,12.53969955444336
222,e_hype,white,REF,1981-11-08,10.612000465393066
223,e_hype,white,REF,1981-12-08,10.426799774169922
224,e_hype,white,REF,1981-08-13,11.076499938964844
225,e_hype,white,REF,1981-08-14,23.086599349975582
226,e_hype,white,REF,1981-08-15,20.733299255371094
227,e_hype,white,REF,1981-08-16,23.45050048828125
228,e_hype,white,REF,1981-08-17,20.267200469970703
229,e_hype,white,REF,1981-08-18,19.555599212646484
230,e_hype,white,REF,1981-08-19,19.743799209594727
231,e_hype,white,REF,1981-08-20,19.245399475097656
232,e_hype,white,REF,1981-08-21,16.644699096679688
233,e_hype,white,REF,1981-08-22,18.89859962463379
234,e_hype,white,REF,1981-08-23,19.485700607299805
235,e_hype,white,REF,1981-08-24,32.97700119018555
236,e_hype,white,REF,1981-08-25,29.019399642944336
237,e_hype,white,REF,1981-08-26,26.347400665283203
238,e_hype,white,REF,1981-08-27,24.14900016784668
239,e_hype,white,REF,1981-08-28,22.45400047302246
240,e_hype,white,REF,1981-08-29,21.26499938964844
241,e_hype,white,REF,1981-08-30,18.818199157714844
242,e_hype,white,REF,1981-08-31,16.52120018005371
243,e_hype,white,REF,1981-01-09,14.906499862670898
244,e_hype,white,REF,1981-02-09,14.179499626159668
245,e_hype,white,REF,1981-03-09,15.007399559020996
246,e_hype,white,REF,1981-04-09,36.71649932861328
247,e_hype,white,REF,1981-05-09,28.21649932861328
248,e_hype,white,REF,1981-06-09,40.922698974609375
249,e_hype,white,REF,1981-07-09,39.777000427246094
250,e_hype,white,REF,1981-08-09,31.95009994506836
251,e_hype,white,REF,1981-09-09,28.46389961242676
252,e_hype,white,REF,1981-10-09,26.153499603271484
253,e_hype,white,REF,1981-11-09,24.354799270629883
254,e_hype,white,REF,1981-12-09,25.148700714111328
255,e_hype,white,REF,1981-09-13,24.481199264526367
256,e_hype,white,REF,1981-09-14,23.01569938659668
257,e_hype,white,REF,1981-09-15,74.22380065917969
258,e_hype,white,REF,1981-09-16,47.902099609375
259,e_hype,white,REF,1981-09-17,33.11069869995117
260,e_hype,white,REF,1981-09-18,28.322900772094727
261,e_hype,white,REF,1981-09-19,25.709199905395508
262,e_hype,white,REF,1981-09-20,23.5093994140625
263,e_hype,white,REF,1981-09-21,21.44879913330078
264,e_hype,white,REF,1981-09-22,19.670700073242188
265,e_hype,white,REF,1981-09-23,18.27890014648437
266,e_hype,white,REF,1981-09-24,17.107799530029297
267,e_hype,white,REF,1981-09-25,17.099899291992188
268,e_hype,white,REF,1981-09-26,16.553600311279297
269,e_hype,white,REF,1981-09-27,15.716400146484377
270,e_hype,white,REF,1981-09-28,17.059999465942383
271,e_hype,white,REF,1981-09-29,43.19430160522461
272,e_hype,white,REF,1981-09-30,33.78810119628906
273,e_hype,white,REF,1981-01-10,29.4817008972168
274,e_hype,white,REF,1981-02-10,26.22960090637207
275,e_hype,white,REF,1981-03-10,35.08649826049805
276,e_hype,white,REF,1981-04-10,34.53620147705078
277,e_hype,white,REF,1981-05-10,30.269699096679688
278,e_hype,white,REF,1981-06-10,27.891000747680664
279,e_hype,white,REF,1981-07-10,25.917600631713867
280,e_hype,white,REF,1981-08-10,24.168399810791016
281,e_hype,white,REF,1981-09-10,22.63909912109375
282,e_hype,white,REF,1981-10-10,21.28059959411621
283,e_hype,white,REF,1981-11-10,20.089399337768555
284,e_hype,white,REF,1981-12-10,19.195199966430664
285,e_hype,white,REF,1981-10-13,31.612699508666992
286,e_hype,white,REF,1981-10-14,31.76919937133789
287,e_hype,white,REF,1981-10-15,26.31909942626953
288,e_hype,white,REF,1981-10-16,23.998899459838867
289,e_hype,white,REF,1981-10-17,22.428699493408203
290,e_hype,white,REF,1981-10-18,21.07410049438477
291,e_hype,white,REF,1981-10-19,19.88260078430176
292,e_hype,white,REF,1981-10-20,18.83139991760254
293,e_hype,white,REF,1981-10-21,17.962499618530273
294,e_hype,white,REF,1981-10-22,20.44569969177246
295,e_hype,white,REF,1981-10-23,59.51079940795898
296,e_hype,white,REF,1981-10-24,176.94869995117188
297,e_hype,white,REF,1981-10-25,121.91290283203124
298,e_hype,white,REF,1981-10-26,76.09140014648438
299,e_hype,white,REF,1981-10-27,271.0635986328125
300,e_hype,white,REF,1981-10-28,188.28640747070312
301,e_hype,white,REF,1981-10-29,122.09220123291016
302,e_hype,white,REF,1981-10-30,91.84880065917967
303,e_hype,white,REF,1981-10-31,75.98930358886719
304,e_hype,white,REF,1981-01-11,65.09480285644531
305,e_hype,white,REF,1981-02-11,58.06890106201172
306,e_hype,white,REF,1981-03-11,53.46039962768555
307,e_hype,white,REF,1981-04-11,50.03879928588867
308,e_hype,white,REF,1981-05-11,47.13460159301758
309,e_hype,white,REF,1981-06-11,44.64419937133789
310,e_hype,white,REF,1981-07-11,46.9452018737793
311,e_hype,white,REF,1981-08-11,45.38970184326172
312,e_hype,white,REF,1981-09-11,44.43370056152344
313,e_hype,white,REF,1981-10-11,42.53850173950195
314,e_hype,white,REF,1981-11-11,40.73939895629883
315,e_hype,white,REF,1981-12-11,39.08769989013672
316,e_hype,white,REF,1981-11-13,37.53900146484375
317,e_hype,white,REF,1981-11-14,37.18569946289063
318,e_hype,white,REF,1981-11-15,56.67839813232422
319,e_hype,white,REF,1981-11-16,60.03390121459961
320,e_hype,white,REF,1981-11-17,56.29669952392578
321,e_hype,white,REF,1981-11-18,48.89580154418945
322,e_hype,white,REF,1981-11-19,44.70270156860352
323,e_hype,white,REF,1981-11-20,42.55569839477539
324,e_hype,white,REF,1981-11-21,44.32830047607422
325,e_hype,white,REF,1981-11-22,45.70040130615234
326,e_hype,white,REF,1981-11-23,45.42570114135742
327,e_hype,white,REF,1981-11-24,48.610599517822266
328,e_hype,white,REF,1981-11-25,52.3931999206543
329,e_hype,white,REF,1981-11-26,56.918701171875
330,e_hype,white,REF,1981-11-27,54.90800094604492
331,e_hype,white,REF,1981-11-28,51.57780075073242
332,e_hype,white,REF,1981-11-29,58.57529830932617
333,e_hype,white,REF,1981-11-30,67.1947021484375
334,e_hype,white,REF,1981-01-12,58.32429885864258
335,e_hype,white,REF,1981-02-12,64.8759994506836
336,e_hype,white,REF,1981-03-12,72.54229736328125
337,e_hype,white,REF,1981-04-12,64.57939910888672
338,e_hype,white,REF,1981-05-12,60.03960037231445
339,e_hype,white,REF,1981-06-12,56.77730178833008
340,e_hype,white,REF,1981-07-12,90.74040222167967
341,e_hype,white,REF,1981-08-12,102.4936981201172
342,e_hype,white,REF,1981-09-12,118.11830139160156
343,e_hype,white,REF,1981-10-12,126.7654037475586
344,e_hype,white,REF,1981-11-12,139.71240234375
345,e_hype,white,REF,1981-12-12,184.73789978027344
346,e_hype,white,REF,1981-12-13,241.5854949951172
347,e_hype,white,REF,1981-12-14,253.3446044921875
348,e_hype,white,REF,1981-12-15,210.40359497070312
349,e_hype,white,REF,1981-12-16,183.76919555664065
350,e_hype,white,REF,1981-12-17,178.68060302734375
351,e_hype,white,REF,1981-12-18,170.97740173339844
352,e_hype,white,REF,1981-12-19,192.897705078125
353,e_hype,white,REF,1981-12-20,209.0525054931641
354,e_hype,white,REF,1981-12-21,185.8560943603516
355,e_hype,white,REF,1981-12-22,160.30380249023438
356,e_hype,white,REF,1981-12-23,141.27609252929688
357,e_hype,white,REF,1981-12-24,144.83140563964844
358,e_hype,white,REF,1981-12-25,174.36900329589844
359,e_hype,white,REF,1981-12-26,195.28390502929688
360,e_hype,white,REF,1981-12-27,201.8912048339844
361,e_hype,white,REF,1981-12-28,178.55870056152344
362,e_hype,white,REF,1981-12-29,155.68460083007812
363,e_hype,white,REF,1981-12-30,175.88290405273438
364,e_hype,white,REF,1981-12-31,189.7572021484375
365,e_hype,white,REF,1982-01-01,188.6179962158203
366,e_hype,white,REF,1982-02-01,191.57569885253903
367,e_hype,white,REF,1982-03-01,208.99240112304688
368,e_hype,white,REF,1982-04-01,186.9085998535156
369,e_hype,white,REF,1982-05-01,163.69639587402344
370,e_hype,white,REF,1982-06-01,142.44430541992188
371,e_hype,white,REF,1982-07-01,126.94419860839844
372,e_hype,white,REF,1982-08-01,114.01730346679688
373,e_hype,white,REF,1982-09-01,103.55280303955078
374,e_hype,white,REF,1982-10-01,96.99130249023438
375,e_hype,white,REF,1982-11-01,106.86299896240234
376,e_hype,white,REF,1982-12-01,119.1261978149414
377,e_hype,white,REF,1982-01-13,131.49049377441406
378,e_hype,white,REF,1982-01-14,120.14830017089844
379,e_hype,white,REF,1982-01-15,106.9384994506836
380,e_hype,white,REF,1982-01-16,97.05590057373048
381,e_hype,white,REF,1982-01-17,89.44640350341797
382,e_hype,white,REF,1982-01-18,82.91210174560547
383,e_hype,white,REF,1982-01-19,77.52539825439453
384,e_hype,white,REF,1982-01-20,73.13310241699219
385,e_hype,white,REF,1982-01-21,69.45099639892578
386,e_hype,white,REF,1982-01-22,66.32740020751953
387,e_hype,white,REF,1982-01-23,63.53219985961914
388,e_hype,white,REF,1982-01-24,61.16429901123047
389,e_hype,white,REF,1982-01-25,58.91949844360352
390,e_hype,white,REF,1982-01-26,56.85300064086914
391,e_hype,white,REF,1982-01-27,54.9301986694336
392,e_hype,white,REF,1982-01-28,53.543701171875
393,e_hype,white,REF,1982-01-29,51.98550033569336
394,e_hype,white,REF,1982-01-30,50.52450180053711
395,e_hype,white,REF,1982-01-31,49.03020095825195
396,e_hype,white,REF,1982-01-02,51.990501403808594
397,e_hype,white,REF,1982-02-02,51.21310043334961
398,e_hype,white,REF,1982-03-02,49.81969833374024
399,e_hype,white,REF,1982-04-02,48.46860122680664
400,e_hype,white,REF,1982-05-02,47.22439956665039
401,e_hype,white,REF,1982-06-02,46.08000183105469
402,e_hype,white,REF,1982-07-02,45.003700256347656
403,e_hype,white,REF,1982-08-02,44.10210037231445
404,e_hype,white,REF,1982-09-02,43.3676986694336
405,e_hype,white,REF,1982-10-02,42.92710113525391
406,e_hype,white,REF,1982-11-02,42.30179977416992
407,e_hype,white,REF,1982-12-02,41.61320114135742
408,e_hype,white,REF,1982-02-13,41.0010986328125
409,e_hype,white,REF,1982-02-14,40.38010025024414
410,e_hype,white,REF,1982-02-15,39.801700592041016
411,e_hype,white,REF,1982-02-16,39.48260116577149
412,e_hype,white,REF,1982-02-17,39.21780014038086
413,e_hype,white,REF,1982-02-18,39.24580001831055
414,e_hype,white,REF,1982-02-19,38.83720016479492
415,e_hype,white,REF,1982-02-20,38.38180160522461
416,e_hype,white,REF,1982-02-21,37.94449996948242
417,e_hype,white,REF,1982-02-22,37.637001037597656
418,e_hype,white,REF,1982-02-23,37.2676010131836
419,e_hype,white,REF,1982-02-24,37.05649948120117
420,e_hype,white,REF,1982-02-25,39.687198638916016
421,e_hype,white,REF,1982-02-26,47.47949981689453
422,e_hype,white,REF,1982-02-27,48.6598014831543
423,e_hype,white,REF,1982-02-28,48.52289962768555
424,e_hype,white,REF,1982-01-03,46.63570022583008
425,e_hype,white,REF,1982-02-03,47.89030075073242
426,e_hype,white,REF,1982-03-03,54.25809860229492
427,e_hype,white,REF,1982-04-03,56.74779891967773
428,e_hype,white,REF,1982-05-03,60.3650016784668
429,e_hype,white,REF,1982-06-03,65.81009674072266
430,e_hype,white,REF,1982-07-03,71.38770294189453
431,e_hype,white,REF,1982-08-03,75.27159881591797
432,e_hype,white,REF,1982-09-03,71.68820190429688
433,e_hype,white,REF,1982-10-03,67.92430114746094
434,e_hype,white,REF,1982-11-03,71.618896484375
435,e_hype,white,REF,1982-12-03,79.38189697265625
436,e_hype,white,REF,1982-03-13,87.12909698486328
437,e_hype,white,REF,1982-03-14,90.00679779052734
438,e_hype,white,REF,1982-03-15,100.27899932861328
439,e_hype,white,REF,1982-03-16,94.37210083007812
440,e_hype,white,REF,1982-03-17,86.85880279541016
441,e_hype,white,REF,1982-03-18,81.79789733886719
442,e_hype,white,REF,1982-03-19,123.71029663085938
443,e_hype,white,REF,1982-03-20,126.8302993774414
444,e_hype,white,REF,1982-03-21,119.33609771728516
445,e_hype,white,REF,1982-03-22,109.314697265625
446,e_hype,white,REF,1982-03-23,96.79979705810548
447,e_hype,white,REF,1982-03-24,88.40519714355469
448,e_hype,white,REF,1982-03-25,81.45369720458984
449,e_hype,white,REF,1982-03-26,75.41439819335938
450,e_hype,white,REF,1982-03-27,71.38890075683594
451,e_hype,white,REF,1982-03-28,73.20110321044922
452,e_hype,white,REF,1982-03-29,77.05599975585938
453,e_hype,white,REF,1982-03-30,145.26980590820312
454,e_hype,white,REF,1982-03-31,147.6121063232422
455,e_hype,white,REF,1982-01-04,155.59530639648438
456,e_hype,white,REF,1982-02-04,149.24049377441406
457,e_hype,white,REF,1982-03-04,139.74459838867188
458,e_hype,white,REF,1982-04-04,129.20970153808594
459,e_hype,white,REF,1982-05-04,118.1709976196289
460,e_hype,white,REF,1982-06-04,109.80609893798828
461,e_hype,white,REF,1982-07-04,104.80079650878906
462,e_hype,white,REF,1982-08-04,99.46549987792967
463,e_hype,white,REF,1982-09-04,93.86540222167967
464,e_hype,white,REF,1982-10-04,88.40989685058594
465,e_hype,white,REF,1982-11-04,82.97309875488281
466,e_hype,white,REF,1982-12-04,77.716796875
467,e_hype,white,REF,1982-04-13,72.78559875488281
468,e_hype,white,REF,1982-04-14,68.90779876708984
469,e_hype,white,REF,1982-04-15,65.51370239257812
470,e_hype,white,REF,1982-04-16,62.79029846191406
471,e_hype,white,REF,1982-04-17,63.61970138549805
472,e_hype,white,REF,1982-04-18,62.74760055541992
473,e_hype,white,REF,1982-04-19,65.01709747314453
474,e_hype,white,REF,1982-04-20,65.56809997558594
475,e_hype,white,REF,1982-04-21,63.285099029541016
476,e_hype,white,REF,1982-04-22,60.685001373291016
477,e_hype,white,REF,1982-04-23,58.32889938354492
478,e_hype,white,REF,1982-04-24,57.10929870605469
479,e_hype,white,REF,1982-04-25,56.80410003662109
480,e_hype,white,REF,1982-04-26,56.67430114746094
481,e_hype,white,REF,1982-04-27,55.68330001831055
482,e_hype,white,REF,1982-04-28,60.29520034790039
483,e_hype,white,REF,1982-04-29,59.95600128173828
484,e_hype,white,REF,1982-04-30,59.00479888916016
485,e_hype,white,REF,1982-01-05,60.27669906616211
486,e_hype,white,REF,1982-02-05,59.75749969482422
487,e_hype,white,REF,1982-03-05,57.27140045166016
488,e_hype,white,REF,1982-04-05,54.21659851074219
489,e_hype,white,REF,1982-05-05,51.034698486328125
490,e_hype,white,REF,1982-06-05,47.855899810791016
491,e_hype,white,REF,1982-07-05,44.99580001831055
492,e_hype,white,REF,1982-08-05,42.3286018371582
493,e_hype,white,REF,1982-09-05,40.02280044555664
494,e_hype,white,REF,1982-10-05,38.05839920043945
495,e_hype,white,REF,1982-11-05,36.28129959106445
496,e_hype,white,REF,1982-12-05,35.141998291015625
497,e_hype,white,REF,1982-05-13,34.640098571777344
498,e_hype,white,REF,1982-05-14,35.182098388671875
499,e_hype,white,REF,1982-05-15,34.54249954223633
500,e_hype,white,REF,1982-05-16,33.310298919677734
501,e_hype,white,REF,1982-05-17,31.46649932861328
502,e_hype,white,REF,1982-05-18,30.03070068359375
503,e_hype,white,REF,1982-05-19,29.665599822998047
504,e_hype,white,REF,1982-05-20,29.22170066833496
505,e_hype,white,REF,1982-05-21,28.35029983520508
506,e_hype,white,REF,1982-05-22,27.92989921569824
507,e_hype,white,REF,1982-05-23,26.718900680541992
508,e_hype,white,REF,1982-05-24,24.98259925842285
509,e_hype,white,REF,1982-05-25,25.92289924621582
510,e_hype,white,REF,1982-05-26,26.330299377441406
511,e_hype,white,REF,1982-05-27,25.49970054626465
512,e_hype,white,REF,1982-05-28,24.32349967956543
513,e_hype,white,REF,1982-05-29,22.92480087280273
514,e_hype,white,REF,1982-05-30,23.737199783325195
515,e_hype,white,REF,1982-05-31,23.23889923095703
516,e_hype,white,REF,1982-01-06,21.900299072265625
