,catchment,year,week,value,scenario,model
0,spilj,2020,1,37.351,RCP26,e_hype
1,spilj,2020,2,34.631,RCP26,e_hype
2,spilj,2020,3,27.959999999999997,RCP26,e_hype
3,spilj,2020,4,24.423000000000002,RCP26,e_hype
4,spilj,2020,5,20.756999999999998,RCP26,e_hype
5,spilj,2020,6,31.2605,RCP26,e_hype
6,spilj,2020,7,50.593,RCP26,e_hype
7,spilj,2020,8,56.533500000000004,RCP26,e_hype
8,spilj,2020,9,42.1725,RCP26,e_hype
9,spilj,2020,10,31.256500000000003,RCP26,e_hype
10,spilj,2020,11,38.741,RCP26,e_hype
11,spilj,2020,12,77.1695,RCP26,e_hype
12,spilj,2020,13,74.08850000000001,RCP26,e_hype
13,spilj,2020,14,153.5775,RCP26,e_hype
14,spilj,2020,15,130.1875,RCP26,e_hype
15,spilj,2020,16,103.985,RCP26,e_hype
16,spilj,2020,17,65.4045,RCP26,e_hype
17,spilj,2020,18,46.819,RCP26,e_hype
18,spilj,2020,19,31.996000000000002,RCP26,e_hype
19,spilj,2020,20,23.749000000000002,RCP26,e_hype
20,spilj,2020,21,17.208,RCP26,e_hype
21,spilj,2020,22,14.891499999999999,RCP26,e_hype
22,spilj,2020,23,14.370000000000001,RCP26,e_hype
23,spilj,2020,24,15.649999999999999,RCP26,e_hype
24,spilj,2020,25,13.288499999999999,RCP26,e_hype
25,spilj,2020,26,12.439,RCP26,e_hype
26,spilj,2020,27,8.213000000000001,RCP26,e_hype
27,spilj,2020,28,9.8065,RCP26,e_hype
28,spilj,2020,29,13.560500000000001,RCP26,e_hype
29,spilj,2020,30,11.303,RCP26,e_hype
30,spilj,2020,31,20.273,RCP26,e_hype
31,spilj,2020,32,7.0785,RCP26,e_hype
32,spilj,2020,33,11.808,RCP26,e_hype
33,spilj,2020,34,6.586,RCP26,e_hype
34,spilj,2020,35,7.022,RCP26,e_hype
35,spilj,2020,36,16.5245,RCP26,e_hype
36,spilj,2020,37,19.04,RCP26,e_hype
37,spilj,2020,38,44.481,RCP26,e_hype
38,spilj,2020,39,27.16,RCP26,e_hype
39,spilj,2020,40,29.3985,RCP26,e_hype
40,spilj,2020,41,13.682,RCP26,e_hype
41,spilj,2020,42,12.164,RCP26,e_hype
42,spilj,2020,43,24.137999999999998,RCP26,e_hype
43,spilj,2020,44,33.916,RCP26,e_hype
44,spilj,2020,45,22.482499999999998,RCP26,e_hype
45,spilj,2020,46,51.9855,RCP26,e_hype
46,spilj,2020,47,121.418,RCP26,e_hype
47,spilj,2020,48,90.58099999999999,RCP26,e_hype
48,spilj,2020,49,44.4815,RCP26,e_hype
49,spilj,2020,50,42.7375,RCP26,e_hype
50,spilj,2020,51,41.1275,RCP26,e_hype
51,spilj,2020,52,34.1605,RCP26,e_hype
52,spilj,2020,53,49.9555,RCP26,e_hype
53,spilj,2021,1,36.863,RCP26,e_hype
54,spilj,2021,2,44.812999999999995,RCP26,e_hype
55,spilj,2021,3,47.1935,RCP26,e_hype
56,spilj,2021,4,53.5935,RCP26,e_hype
57,spilj,2021,5,32.186,RCP26,e_hype
58,spilj,2021,6,33.844,RCP26,e_hype
59,spilj,2021,7,30.266,RCP26,e_hype
60,spilj,2021,8,41.974000000000004,RCP26,e_hype
61,spilj,2021,9,65.1275,RCP26,e_hype
62,spilj,2021,10,49.4725,RCP26,e_hype
63,spilj,2021,11,72.462,RCP26,e_hype
64,spilj,2021,12,83.8125,RCP26,e_hype
65,spilj,2021,13,61.851,RCP26,e_hype
66,spilj,2021,14,52.961,RCP26,e_hype
67,spilj,2021,15,53.3565,RCP26,e_hype
68,spilj,2021,16,42.603,RCP26,e_hype
69,spilj,2021,17,45.044,RCP26,e_hype
70,spilj,2021,18,33.475,RCP26,e_hype
71,spilj,2021,19,27.462,RCP26,e_hype
72,spilj,2021,20,20.311,RCP26,e_hype
73,spilj,2021,21,14.1665,RCP26,e_hype
74,spilj,2021,22,14.32,RCP26,e_hype
75,spilj,2021,23,22.6655,RCP26,e_hype
76,spilj,2021,24,13.922,RCP26,e_hype
77,spilj,2021,25,8.116,RCP26,e_hype
78,spilj,2021,26,6.512499999999999,RCP26,e_hype
79,spilj,2021,27,5.855,RCP26,e_hype
80,spilj,2021,28,6.1445,RCP26,e_hype
81,spilj,2021,29,5.4915,RCP26,e_hype
82,spilj,2021,30,4.6395,RCP26,e_hype
83,spilj,2021,31,14.1175,RCP26,e_hype
84,spilj,2021,32,11.403,RCP26,e_hype
85,spilj,2021,33,8.2905,RCP26,e_hype
86,spilj,2021,34,5.601,RCP26,e_hype
87,spilj,2021,35,6.894,RCP26,e_hype
88,spilj,2021,36,4.976000000000001,RCP26,e_hype
89,spilj,2021,37,4.5485,RCP26,e_hype
90,spilj,2021,38,8.342,RCP26,e_hype
91,spilj,2021,39,27.218,RCP26,e_hype
92,spilj,2021,40,55.4745,RCP26,e_hype
93,spilj,2021,41,53.402,RCP26,e_hype
94,spilj,2021,42,50.544,RCP26,e_hype
95,spilj,2021,43,78.9145,RCP26,e_hype
96,spilj,2021,44,91.601,RCP26,e_hype
97,spilj,2021,45,81.1645,RCP26,e_hype
98,spilj,2021,46,57.2845,RCP26,e_hype
99,spilj,2021,47,45.793,RCP26,e_hype
100,spilj,2021,48,38.7535,RCP26,e_hype
101,spilj,2021,49,36.799,RCP26,e_hype
102,spilj,2021,50,36.9975,RCP26,e_hype
103,spilj,2021,51,46.88,RCP26,e_hype
104,spilj,2021,52,31.036499999999997,RCP26,e_hype
105,spilj,2021,53,48.488,RCP26,e_hype
106,spilj,2022,1,32.230999999999995,RCP26,e_hype
107,spilj,2022,2,38.025999999999996,RCP26,e_hype
108,spilj,2022,3,32.298500000000004,RCP26,e_hype
109,spilj,2022,4,26.075,RCP26,e_hype
110,spilj,2022,5,58.061499999999995,RCP26,e_hype
111,spilj,2022,6,71.80499999999999,RCP26,e_hype
112,spilj,2022,7,76.77250000000001,RCP26,e_hype
113,spilj,2022,8,62.128,RCP26,e_hype
114,spilj,2022,9,58.797,RCP26,e_hype
115,spilj,2022,10,44.95,RCP26,e_hype
116,spilj,2022,11,50.706500000000005,RCP26,e_hype
117,spilj,2022,12,41.979,RCP26,e_hype
118,spilj,2022,13,39.809,RCP26,e_hype
119,spilj,2022,14,40.1335,RCP26,e_hype
120,spilj,2022,15,32.2175,RCP26,e_hype
121,spilj,2022,16,27.3265,RCP26,e_hype
122,spilj,2022,17,51.4195,RCP26,e_hype
