,catchment,year,week,value,scenario,model
0,globo,2020,1,9.692,RCP26,e_hype
1,globo,2020,2,9.485,RCP26,e_hype
2,globo,2020,3,9.3105,RCP26,e_hype
3,globo,2020,4,9.204999999999998,RCP26,e_hype
4,globo,2020,5,9.953999999999999,RCP26,e_hype
5,globo,2020,6,13.4725,RCP26,e_hype
6,globo,2020,7,12.231499999999999,RCP26,e_hype
7,globo,2020,8,11.158999999999999,RCP26,e_hype
8,globo,2020,9,10.616499999999998,RCP26,e_hype
9,globo,2020,10,11.671499999999998,RCP26,e_hype
10,globo,2020,11,12.2695,RCP26,e_hype
11,globo,2020,12,16.546999999999997,RCP26,e_hype
12,globo,2020,13,16.897,RCP26,e_hype
13,globo,2020,14,16.897,RCP26,e_hype
14,globo,2020,15,17.942,RCP26,e_hype
15,globo,2020,16,26.5545,RCP26,e_hype
16,globo,2020,17,17.844,RCP26,e_hype
17,globo,2020,18,16.897,RCP26,e_hype
18,globo,2020,19,16.897,RCP26,e_hype
19,globo,2020,20,12.061,RCP26,e_hype
20,globo,2020,21,10.148,RCP26,e_hype
21,globo,2020,22,9.969,RCP26,e_hype
22,globo,2020,23,9.7525,RCP26,e_hype
23,globo,2020,24,9.571,RCP26,e_hype
24,globo,2020,25,8.254,RCP26,e_hype
25,globo,2020,26,4.1,RCP26,e_hype
26,globo,2020,27,2.9325,RCP26,e_hype
27,globo,2020,28,4.246,RCP26,e_hype
28,globo,2020,29,3.7325,RCP26,e_hype
29,globo,2020,30,3.303,RCP26,e_hype
30,globo,2020,31,5.6419999999999995,RCP26,e_hype
31,globo,2020,32,2.501,RCP26,e_hype
32,globo,2020,33,4.3950000000000005,RCP26,e_hype
33,globo,2020,34,2.3115,RCP26,e_hype
34,globo,2020,35,2.297,RCP26,e_hype
35,globo,2020,36,3.5645,RCP26,e_hype
36,globo,2020,37,5.577,RCP26,e_hype
37,globo,2020,38,10.494499999999999,RCP26,e_hype
38,globo,2020,39,7.2995,RCP26,e_hype
39,globo,2020,40,6.618,RCP26,e_hype
40,globo,2020,41,3.3355,RCP26,e_hype
41,globo,2020,42,3.3244999999999996,RCP26,e_hype
42,globo,2020,43,6.369999999999999,RCP26,e_hype
43,globo,2020,44,7.6225000000000005,RCP26,e_hype
44,globo,2020,45,6.07,RCP26,e_hype
45,globo,2020,46,11.691500000000001,RCP26,e_hype
46,globo,2020,47,16.897,RCP26,e_hype
47,globo,2020,48,13.520499999999998,RCP26,e_hype
48,globo,2020,49,11.431999999999999,RCP26,e_hype
49,globo,2020,50,11.984499999999999,RCP26,e_hype
50,globo,2020,51,11.341,RCP26,e_hype
51,globo,2020,52,10.898499999999999,RCP26,e_hype
52,globo,2020,53,10.404,RCP26,e_hype
53,globo,2021,1,10.684999999999999,RCP26,e_hype
54,globo,2021,2,10.5725,RCP26,e_hype
55,globo,2021,3,13.342,RCP26,e_hype
56,globo,2021,4,13.6645,RCP26,e_hype
57,globo,2021,5,10.47,RCP26,e_hype
58,globo,2021,6,13.3795,RCP26,e_hype
59,globo,2021,7,12.8885,RCP26,e_hype
60,globo,2021,8,15.636,RCP26,e_hype
61,globo,2021,9,16.897,RCP26,e_hype
62,globo,2021,10,16.897,RCP26,e_hype
63,globo,2021,11,16.897,RCP26,e_hype
64,globo,2021,12,16.897,RCP26,e_hype
65,globo,2021,13,16.897,RCP26,e_hype
66,globo,2021,14,16.897,RCP26,e_hype
67,globo,2021,15,16.897,RCP26,e_hype
68,globo,2021,16,16.897,RCP26,e_hype
69,globo,2021,17,13.448999999999998,RCP26,e_hype
70,globo,2021,18,11.251000000000001,RCP26,e_hype
71,globo,2021,19,5.737,RCP26,e_hype
72,globo,2021,20,4.496,RCP26,e_hype
73,globo,2021,21,3.7675,RCP26,e_hype
74,globo,2021,22,4.7315000000000005,RCP26,e_hype
75,globo,2021,23,6.894,RCP26,e_hype
76,globo,2021,24,4.115,RCP26,e_hype
77,globo,2021,25,2.934,RCP26,e_hype
78,globo,2021,26,2.5805,RCP26,e_hype
79,globo,2021,27,2.4524999999999997,RCP26,e_hype
80,globo,2021,28,2.7345,RCP26,e_hype
81,globo,2021,29,2.2675,RCP26,e_hype
82,globo,2021,30,1.82,RCP26,e_hype
83,globo,2021,31,3.251,RCP26,e_hype
84,globo,2021,32,2.6195,RCP26,e_hype
85,globo,2021,33,2.183,RCP26,e_hype
86,globo,2021,34,2.511,RCP26,e_hype
87,globo,2021,35,2.874,RCP26,e_hype
88,globo,2021,36,1.8450000000000002,RCP26,e_hype
89,globo,2021,37,2.1005000000000003,RCP26,e_hype
90,globo,2021,38,2.8445,RCP26,e_hype
91,globo,2021,39,6.465999999999999,RCP26,e_hype
92,globo,2021,40,12.2435,RCP26,e_hype
93,globo,2021,41,12.663,RCP26,e_hype
94,globo,2021,42,13.524999999999999,RCP26,e_hype
95,globo,2021,43,14.971499999999999,RCP26,e_hype
96,globo,2021,44,10.894499999999999,RCP26,e_hype
97,globo,2021,45,10.247,RCP26,e_hype
98,globo,2021,46,10.017499999999998,RCP26,e_hype
99,globo,2021,47,10.037999999999998,RCP26,e_hype
100,globo,2021,48,11.393999999999998,RCP26,e_hype
101,globo,2021,49,11.212499999999999,RCP26,e_hype
102,globo,2021,50,10.5825,RCP26,e_hype
103,globo,2021,51,14.3085,RCP26,e_hype
104,globo,2021,52,11.5065,RCP26,e_hype
105,globo,2021,53,10.1855,RCP26,e_hype
106,globo,2022,1,13.047999999999998,RCP26,e_hype
107,globo,2022,2,14.866,RCP26,e_hype
108,globo,2022,3,13.041999999999998,RCP26,e_hype
109,globo,2022,4,12.038499999999999,RCP26,e_hype
110,globo,2022,5,14.148,RCP26,e_hype
111,globo,2022,6,16.897,RCP26,e_hype
112,globo,2022,7,16.897,RCP26,e_hype
113,globo,2022,8,16.897,RCP26,e_hype
114,globo,2022,9,16.897,RCP26,e_hype
115,globo,2022,10,16.897,RCP26,e_hype
116,globo,2022,11,16.897,RCP26,e_hype
117,globo,2022,12,16.897,RCP26,e_hype
118,globo,2022,13,11.399,RCP26,e_hype
119,globo,2022,14,11.046499999999998,RCP26,e_hype
120,globo,2022,15,10.006499999999999,RCP26,e_hype
121,globo,2022,16,9.9895,RCP26,e_hype
122,globo,2022,17,14.203999999999999,RCP26,e_hype
123,globo,2022,18,16.897,RCP26,e_hype
124,globo,2022,19,16.037,RCP26,e_hype
125,globo,2022,20,12.8575,RCP26,e_hype
126,globo,2022,21,10.456,RCP26,e_hype
127,globo,2022,22,6.532,RCP26,e_hype
128,globo,2022,23,6.5969999999999995,RCP26,e_hype
129,globo,2022,24,4.7515,RCP26,e_hype
130,globo,2022,25,3.5355,RCP26,e_hype
131,globo,2022,26,3.9494999999999996,RCP26,e_hype
132,globo,2022,27,4.063,RCP26,e_hype
133,globo,2022,28,3.0965,RCP26,e_hype
134,globo,2022,29,5.6325,RCP26,e_hype
135,globo,2022,30,4.16,RCP26,e_hype
136,globo,2022,31,2.7485,RCP26,e_hype
137,globo,2022,32,3.2845,RCP26,e_hype
138,globo,2022,33,4.297,RCP26,e_hype
139,globo,2022,34,3.3495,RCP26,e_hype
140,globo,2022,35,4.7465,RCP26,e_hype
141,globo,2022,36,3.351,RCP26,e_hype
142,globo,2022,37,2.141,RCP26,e_hype
143,globo,2022,38,2.0375,RCP26,e_hype
144,globo,2022,39,2.4665,RCP26,e_hype
145,globo,2022,40,7.277,RCP26,e_hype
146,globo,2022,41,9.1545,RCP26,e_hype
147,globo,2022,42,11.985999999999999,RCP26,e_hype
148,globo,2022,43,16.897,RCP26,e_hype
149,globo,2022,44,16.897,RCP26,e_hype
150,globo,2022,45,16.897,RCP26,e_hype
151,globo,2022,46,14.8935,RCP26,e_hype
152,globo,2022,47,12.331,RCP26,e_hype
153,globo,2022,48,15.442499999999999,RCP26,e_hype
154,globo,2022,49,16.897,RCP26,e_hype
155,globo,2022,50,16.897,RCP26,e_hype
156,globo,2022,51,16.897,RCP26,e_hype
157,globo,2022,52,15.761,RCP26,e_hype
158,globo,2023,1,16.897,RCP26,e_hype
159,globo,2023,2,16.897,RCP26,e_hype
160,globo,2023,3,16.897,RCP26,e_hype
161,globo,2023,4,16.897,RCP26,e_hype
