,catchment,year,week,value,scenario,model
0,koman,2020,1,137.57000000000002,RCP85,e_hype
1,koman,2020,2,148.80524999999997,RCP85,e_hype
2,koman,2020,3,255.84625,RCP85,e_hype
3,koman,2020,4,291.21525,RCP85,e_hype
4,koman,2020,5,308.40625,RCP85,e_hype
5,koman,2020,6,320.30675,RCP85,e_hype
6,koman,2020,7,262.207,RCP85,e_hype
7,koman,2020,8,202.23475000000002,RCP85,e_hype
8,koman,2020,9,168.44125,RCP85,e_hype
9,koman,2020,10,201.49024999999997,RCP85,e_hype
10,koman,2020,11,184.59925,RCP85,e_hype
11,koman,2020,12,174.11399999999998,RCP85,e_hype
12,koman,2020,13,177.844,RCP85,e_hype
13,koman,2020,14,170.35924999999997,RCP85,e_hype
14,koman,2020,15,149.60825000000003,RCP85,e_hype
15,koman,2020,16,124.73974999999999,RCP85,e_hype
16,koman,2020,17,130.23425,RCP85,e_hype
17,koman,2020,18,150.33150000000003,RCP85,e_hype
18,koman,2020,19,137.0345,RCP85,e_hype
19,koman,2020,20,137.0675,RCP85,e_hype
20,koman,2020,21,136.564,RCP85,e_hype
21,koman,2020,22,129.0605,RCP85,e_hype
22,koman,2020,23,104.66125,RCP85,e_hype
23,koman,2020,24,115.25699999999999,RCP85,e_hype
24,koman,2020,25,83.85749999999999,RCP85,e_hype
25,koman,2020,26,90.954,RCP85,e_hype
26,koman,2020,27,92.34275000000001,RCP85,e_hype
27,koman,2020,28,69.20525,RCP85,e_hype
28,koman,2020,29,25.115000000000002,RCP85,e_hype
29,koman,2020,30,5.909000000000001,RCP85,e_hype
30,koman,2020,31,2.3285,RCP85,e_hype
31,koman,2020,32,0.93075,RCP85,e_hype
32,koman,2020,33,3.03475,RCP85,e_hype
33,koman,2020,34,2.0345,RCP85,e_hype
34,koman,2020,35,4.949,RCP85,e_hype
35,koman,2020,36,32.3045,RCP85,e_hype
36,koman,2020,37,41.37125,RCP85,e_hype
37,koman,2020,38,61.11425,RCP85,e_hype
38,koman,2020,39,70.54775000000001,RCP85,e_hype
39,koman,2020,40,85.44174999999998,RCP85,e_hype
40,koman,2020,41,111.54575,RCP85,e_hype
41,koman,2020,42,176.53324999999998,RCP85,e_hype
42,koman,2020,43,210.46875,RCP85,e_hype
43,koman,2020,44,223.11025,RCP85,e_hype
44,koman,2020,45,212.83075,RCP85,e_hype
