,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
4090,1992-03-14,1992,globo,5.777299881,16.897,16.897,16.897,11.119700118999997,11.119700118999997,11.119700118999997,192.47226815367034,192.47226815367034,192.47226815367034
4091,1992-03-15,1992,globo,5.652999878,16.897,16.897,16.897,11.244000122,11.244000122,11.244000122,198.90324366994437,198.90324366994437,198.90324366994437
4092,1992-03-16,1992,globo,5.726099968,16.897,16.897,16.897,11.170900031999999,11.170900031999999,11.170900031999999,195.08740843554898,195.08740843554898,195.08740843554898
4093,1992-03-17,1992,globo,5.902400017,16.897,16.897,16.897,10.994599982999999,10.994599982999999,10.994599982999999,186.27337949534976,186.27337949534976,186.27337949534976
4094,1992-03-18,1992,globo,5.99119997,16.897,15.670399999999995,15.363749999999998,10.905800029999998,9.679200029999995,9.372550029999998,182.03031253520317,161.55695150332286,156.43861124535286
4095,1992-03-19,1992,globo,5.998099804,16.897,15.224799999999998,13.949,10.898900196,9.226700196,7.950900196,181.70588273192394,153.82705352530007,132.5569839751203
4096,1992-03-20,1992,globo,5.941299915,16.897,16.787799999999997,13.8725,10.955700084999998,10.846500084999997,7.931200085,184.39904131653313,182.56105970371632,133.49267329488111
4097,1992-03-21,1992,globo,5.832600117,16.897,16.131999999999998,13.799749999999998,11.064399882999998,10.299399882999998,7.967149882999998,189.69927066920158,176.5833363576706,136.59688171967298
4098,1992-03-22,1992,globo,5.691800117,16.897,15.6796,13.73025,11.205199882999999,9.987799883000001,8.038449883,196.86566029493616,175.47699634020722,141.22860462002413
4099,1992-03-23,1992,globo,5.503200054,16.897,15.4366,13.66275,11.393799945999998,9.933399946000002,8.159549946000002,207.03953761808856,180.5022504820611,148.269186399452
4100,1992-03-24,1992,globo,5.361999989,16.897,15.4132,13.60425,11.535000010999997,10.051200010999999,8.242250011,215.1249540220765,187.45244370794046,153.715964712957
4101,1992-03-25,1992,globo,5.255000114,16.897,16.119799999999998,14.011,11.641999885999997,10.864799885999997,8.755999885999998,221.5413821777892,206.75165842631978,166.6222587259871
4102,1992-03-26,1992,globo,5.203400135,16.897,16.731599999999997,14.141999999999998,11.693599865,11.528199864999998,8.938599864999997,224.729975816092,221.55128504258298,171.7838265959148
4103,1992-03-27,1992,globo,5.213900089,16.897,17.6186,14.54125,11.683099911,12.404699911000002,9.327349910999999,224.07602200986477,237.91594965869706,178.89391341959794
4104,1992-03-28,1992,globo,5.24090004,16.897,18.4932,14.761,11.656099959999999,13.252299960000002,9.52009996,222.4064544455612,252.86305517859108,181.65009611593354
4105,1992-03-29,1992,globo,5.26429987,16.897,19.318,14.89925,11.632700129999998,14.053700130000001,9.63495013,220.97335670963588,266.9623782278953,183.0243407087674
4106,1992-03-30,1992,globo,5.345600128,16.897,19.0694,14.85875,11.551399871999998,13.723799872,9.513149872,216.09173143150593,256.73076068887735,177.9622426707634
4107,1992-03-31,1992,globo,5.292300224,16.897,18.2246,14.781999999999998,11.604699775999999,12.932299775999999,9.489699775999998,219.27515985155114,244.3606603675551,179.31144066553998
4108,1992-04-01,1992,globo,5.265900135,16.897,17.571199999999997,14.755249999999998,11.631099865,12.305299864999999,9.489349864999998,220.87581546967562,233.67894471094064,180.20375665555605
4109,1992-04-02,1992,globo,9.308400154,16.897,17.3312,14.78875,7.588599845999999,8.022799846,5.480349846000001,81.52421168463661,86.18881562104363,58.87531428958809
4110,1992-04-03,1992,globo,10.13840008,16.897,17.467599999999997,14.93175,6.758599919999998,7.329199919999997,4.793349919999999,66.66337752179136,72.29148447651315,47.279155312245265
4111,1992-04-04,1992,globo,9.628199577,16.897,17.255399999999998,14.9815,7.268800422999998,7.627200422999998,5.353300423,75.49490810684716,79.2173070572818,55.60022286812637
4112,1992-04-05,1992,globo,8.795800209,16.897,16.9694,15.31,8.101199790999999,8.173599791000001,6.514199791000001,92.10304461793852,92.92616472389456,74.06034284788063
4113,1992-04-06,1992,globo,8.184300423,16.897,16.3844,15.358999999999998,8.712699576999999,8.200099577,7.174699576999998,106.4562531516446,100.19304220499532,87.66417660863522
4114,1992-04-07,1992,globo,8.117400169,16.897,15.7748,15.32275,8.779599830999999,7.657399831000001,7.2053498309999995,108.15778017854672,94.33315681840203,88.76425556198299
4115,1992-04-08,1992,globo,9.510299683,16.897,15.566399999999998,15.23375,7.386700316999999,6.0561003169999985,5.723450317000001,77.67053156278546,63.67938465520171,60.181597928305806
4116,1992-04-09,1992,globo,10.18589973,16.897,15.4786,15.124,6.711100269999999,5.292700270000001,4.938100270000001,65.88618038555933,51.96104821660169,48.479765174362285
4117,1992-04-10,1992,globo,16.63920021,16.897,15.359799999999998,14.975499999999998,0.25779979,-1.2794002100000004,-1.66370021,1.5493520526609494,-7.689072755017956,-9.99867895693768
4118,1992-04-11,1992,globo,16.89699936,16.897,15.257799999999998,14.848,6.399999996631323e-07,-1.639199360000001,-2.048999359999998,3.787654754714581e-06,-9.701126957964217,-12.126409644368941
4119,1992-04-12,1992,globo,16.89699936,16.897,15.200399999999998,14.77625,6.399999996631323e-07,-1.6965993600000004,-2.1207493599999996,3.787654754714581e-06,-10.040832243956482,-12.551041251859289
4120,1992-04-13,1992,globo,16.89699936,16.897,15.1096,14.66275,6.399999996631323e-07,-1.7873993599999984,-2.234249359999998,3.787654754714581e-06,-10.578205762564451,-13.222758150119255
4121,1992-04-14,1992,globo,16.89699936,16.897,15.0274,14.56,6.399999996631323e-07,-1.8695993599999987,-2.3369993599999983,3.787654754714581e-06,-11.064682670379169,-13.830854284887648
4122,1992-04-15,1992,globo,16.89699936,16.897,14.9796,14.50025,6.399999996631323e-07,-1.9173993599999992,-2.3967493599999994,3.787654754714581e-06,-11.347573135020816,-14.184467365689713
4123,1992-04-16,1992,globo,16.89699936,16.897,14.9164,14.42125,6.399999996631323e-07,-1.9805993599999994,-2.4757493599999982,3.787654754714581e-06,-11.721604042245756,-14.65200599972088
4124,1992-04-17,1992,globo,16.89699936,16.897,14.794999999999998,14.2695,6.399999996631323e-07,-2.1019993600000006,-2.627499359999998,3.787654754714581e-06,-12.440074803908857,-15.550094451799746
4125,1992-04-18,1992,globo,16.89699936,16.897,14.725799999999998,14.182999999999998,6.399999996631323e-07,-2.171199360000001,-2.7139993600000007,3.787654754714581e-06,-12.849614974477937,-16.062019665011107
4126,1992-04-19,1992,globo,16.89699936,16.897,16.521799999999995,16.427999999999997,6.399999996631323e-07,-0.3751993600000034,-0.46899936000000153,3.787654754714581e-06,-2.2205088134654662,-2.775636963745506
4127,1992-04-20,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4128,1992-04-21,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4129,1992-04-22,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4130,1992-04-23,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4131,1992-04-24,1992,globo,16.89699936,16.897,16.2248,16.05675,6.399999996631323e-07,-0.6721993600000005,-0.8402493599999978,3.787654754714581e-06,-3.9782173490003645,-4.972772633164128
4132,1992-04-25,1992,globo,16.89699936,16.897,15.523999999999996,15.180749999999998,6.399999996631323e-07,-1.3729993600000032,-1.7162493600000008,3.787654754714581e-06,-8.125699307595898,-10.157125081408543
4133,1992-04-26,1992,globo,16.89699936,16.897,15.3366,14.9465,6.399999996631323e-07,-1.5603993599999981,-1.9504993599999985,3.787654754714581e-06,-9.234771966044498,-11.543465904469317
