,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
2508,1987-11-14,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2509,1987-11-15,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2510,1987-11-16,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2511,1987-11-17,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2512,1987-11-18,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2513,1987-11-19,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2514,1987-11-20,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2515,1987-11-21,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2516,1987-11-22,1987,fierz,140.06570434570312,140.066,124.7338,120.90075,0.0002956542968775011,-15.331904345703123,-19.164954345703123,0.000211082576037159,-10.946223001072187,-13.682831521984246
2517,1987-11-23,1987,fierz,140.06570434570312,140.066,127.45239999999998,124.299,0.0002956542968775011,-12.613304345703142,-15.766704345703118,0.000211082576037159,-9.005276776798707,-11.256648741642374
2518,1987-11-24,1987,fierz,140.06570434570312,140.066,127.1158,123.87825,0.0002956542968775011,-12.949904345703132,-16.18745434570313,0.000211082576037159,-9.245592564001841,-11.557043475646308
2519,1987-11-25,1987,fierz,140.06570434570312,140.066,128.02339999999998,125.01275,0.0002956542968775011,-12.042304345703144,-15.052954345703128,0.000211082576037159,-8.597610958340619,-10.747066468569768
2520,1987-11-26,1987,fierz,140.06570434570312,140.066,128.7736,125.9505,0.0002956542968775011,-11.292104345703137,-14.11520434570312,0.000211082576037159,-8.06200518424734,-10.077559250953168
2521,1987-11-27,1987,fierz,140.06570434570312,140.066,129.6918,127.09825,0.0002956542968775011,-10.373904345703124,-12.967454345703132,0.000211082576037159,-7.406455701746071,-9.258122397826604
2522,1987-11-28,1987,fierz,140.06570434570312,140.066,138.8234,138.51274999999998,0.0002956542968775011,-1.2423043457031326,-1.5529543457031423,0.000211082576037159,-0.8869439892558849,-1.1087327572138705
2523,1987-11-29,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2524,1987-11-30,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2525,1987-12-01,1987,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2526,1987-12-02,1987,fierz,140.06570434570312,148.3225,135.5928,134.4745,8.256795654296866,-4.472904345703114,-5.591204345703119,5.8949445853767735,-3.1934329439156044,-3.9918439505385197
2527,1987-12-03,1987,fierz,140.06570434570312,169.75,140.89260000000002,141.0995,29.684295654296875,0.8268956542968908,1.0337956542968811,21.19312203723446,0.5903626859691424,0.7380790744787309
2528,1987-12-04,1987,fierz,140.06570434570312,190.8365,148.4026,150.4865,50.770795654296876,8.336895654296882,10.420795654296882,36.247842319049745,5.952132032064163,7.439933781774872
2529,1987-12-05,1987,fierz,140.06570434570312,208.0555,154.68400000000003,158.3385,67.98979565429687,14.618295654296901,18.272795654296885,48.54135848022288,10.436741615361287,13.045874248557585
2530,1987-12-06,1987,fierz,140.06570434570312,218.149,158.6248,163.26475000000002,78.08329565429688,18.55909565429687,23.199045654296896,55.74761931841332,13.250278318302847,16.56297361489589
2531,1987-12-07,1987,fierz,140.06570434570312,221.421,159.6678,164.56825,81.35529565429687,19.602095654296875,24.50254565429688,58.08366582978787,13.994928841335755,17.49360828102569
