model,scenario,year,catchment,week,value
e_hype,RCP26,2021,ohrid,19,3.525
e_hype,RCP26,2021,ohrid,20,7.194
e_hype,RCP26,2021,ohrid,21,7.074
e_hype,RCP26,2021,ohrid,22,7.107
e_hype,RCP26,2021,ohrid,23,4.972
e_hype,RCP26,2021,ohrid,24,3.408
e_hype,RCP26,2021,ohrid,25,4.253
e_hype,RCP26,2021,ohrid,26,4.379
e_hype,RCP26,2021,ohrid,27,6.198
e_hype,RCP26,2021,ohrid,28,1.9
e_hype,RCP26,2021,ohrid,29,2.101
e_hype,RCP26,2021,ohrid,30,1.823
e_hype,RCP26,2021,ohrid,31,5.406
e_hype,RCP26,2021,ohrid,32,3.011
e_hype,RCP26,2021,ohrid,33,1.046
e_hype,RCP26,2021,ohrid,34,0.737
e_hype,RCP26,2021,ohrid,35,2.519
e_hype,RCP26,2021,ohrid,36,5.442
e_hype,RCP26,2021,ohrid,37,0.929
e_hype,RCP26,2021,ohrid,38,0.415
e_hype,RCP26,2021,ohrid,39,1.131
e_hype,RCP26,2021,ohrid,40,5.9
e_hype,RCP26,2021,ohrid,41,1.554
e_hype,RCP26,2021,ohrid,42,0.571
e_hype,RCP26,2021,ohrid,43,0.524
e_hype,RCP26,2021,ohrid,44,4.311
e_hype,RCP26,2021,ohrid,45,3.836
e_hype,RCP26,2021,ohrid,46,1.124
e_hype,RCP26,2021,ohrid,47,1.415
e_hype,RCP26,2021,ohrid,48,3.468
e_hype,RCP26,2021,ohrid,49,5.458
e_hype,RCP26,2021,ohrid,50,2.113
e_hype,RCP26,2021,ohrid,51,3.372
e_hype,RCP26,2021,ohrid,52,4.062
e_hype,RCP26,2021,ohrid,53,
e_hype,RCP26,2022,ohrid,1,6.42
e_hype,RCP26,2022,ohrid,2,3.224
e_hype,RCP26,2022,ohrid,3,6.018
e_hype,RCP26,2022,ohrid,4,6.617
e_hype,RCP26,2022,ohrid,5,7.221
e_hype,RCP26,2022,ohrid,6,4.35
e_hype,RCP26,2022,ohrid,7,6.779
e_hype,RCP26,2022,ohrid,8,9.1
e_hype,RCP26,2022,ohrid,9,8.652
e_hype,RCP26,2022,ohrid,10,4.539
e_hype,RCP26,2022,ohrid,11,8.489
e_hype,RCP26,2022,ohrid,12,11.196
e_hype,RCP26,2022,ohrid,13,10.67
e_hype,RCP26,2022,ohrid,14,6.943
e_hype,RCP26,2022,ohrid,15,4.884
e_hype,RCP26,2022,ohrid,16,10.286
e_hype,RCP26,2022,ohrid,17,9.736
e_hype,RCP26,2022,ohrid,18,8.01
e_hype,RCP26,2022,ohrid,19,3.525
e_hype,RCP26,2022,ohrid,20,7.194
e_hype,RCP26,2022,ohrid,21,7.074
e_hype,RCP26,2022,ohrid,22,7.107
e_hype,RCP26,2022,ohrid,23,4.972
e_hype,RCP26,2022,ohrid,24,3.408
e_hype,RCP26,2022,ohrid,25,4.253
e_hype,RCP26,2022,ohrid,26,4.379
e_hype,RCP26,2022,ohrid,27,6.198
e_hype,RCP26,2022,ohrid,28,1.9
e_hype,RCP26,2022,ohrid,29,2.101
e_hype,RCP26,2022,ohrid,30,1.823
e_hype,RCP26,2022,ohrid,31,5.406
e_hype,RCP26,2022,ohrid,32,3.011
e_hype,RCP26,2022,ohrid,33,1.046
e_hype,RCP26,2022,ohrid,34,0.737
e_hype,RCP26,2022,ohrid,35,2.519
e_hype,RCP26,2022,ohrid,36,5.442
e_hype,RCP26,2022,ohrid,37,0.929
e_hype,RCP26,2022,ohrid,38,0.415
e_hype,RCP26,2022,ohrid,39,1.131
e_hype,RCP26,2022,ohrid,40,5.9
e_hype,RCP26,2022,ohrid,41,1.554
e_hype,RCP26,2022,ohrid,42,0.571
e_hype,RCP26,2022,ohrid,43,0.524
e_hype,RCP26,2022,ohrid,44,4.311
e_hype,RCP26,2022,ohrid,45,3.836
e_hype,RCP26,2022,ohrid,46,1.124
e_hype,RCP26,2022,ohrid,47,1.415
e_hype,RCP26,2022,ohrid,48,3.468
e_hype,RCP26,2022,ohrid,49,5.458
e_hype,RCP26,2022,ohrid,50,2.113
e_hype,RCP26,2022,ohrid,51,3.372
e_hype,RCP26,2022,ohrid,52,4.062
e_hype,RCP26,2023,ohrid,1,6.42
e_hype,RCP26,2023,ohrid,2,3.224
e_hype,RCP26,2023,ohrid,3,6.018
e_hype,RCP26,2023,ohrid,4,6.617
e_hype,RCP26,2023,ohrid,5,7.221
e_hype,RCP26,2023,ohrid,6,4.35
e_hype,RCP26,2023,ohrid,7,6.779
e_hype,RCP26,2023,ohrid,8,9.1
e_hype,RCP26,2023,ohrid,9,8.652
e_hype,RCP26,2023,ohrid,10,4.539
e_hype,RCP26,2023,ohrid,11,8.489
e_hype,RCP26,2023,ohrid,12,11.196
e_hype,RCP26,2023,ohrid,13,10.67
e_hype,RCP26,2023,ohrid,14,6.943
e_hype,RCP26,2023,ohrid,15,4.884
e_hype,RCP26,2023,ohrid,16,10.286
e_hype,RCP26,2023,ohrid,17,9.736
e_hype,RCP26,2023,ohrid,18,8.01
e_hype,RCP26,2023,ohrid,19,3.525
e_hype,RCP26,2023,ohrid,20,7.194
e_hype,RCP26,2023,ohrid,21,7.074
e_hype,RCP26,2023,ohrid,22,7.107
e_hype,RCP26,2023,ohrid,23,4.972
e_hype,RCP26,2023,ohrid,24,3.408
e_hype,RCP26,2023,ohrid,25,4.253
e_hype,RCP26,2023,ohrid,26,4.379
e_hype,RCP26,2023,ohrid,27,6.198
e_hype,RCP26,2023,ohrid,28,1.9
e_hype,RCP26,2023,ohrid,29,2.101
e_hype,RCP26,2023,ohrid,30,1.823
e_hype,RCP26,2023,ohrid,31,5.406
e_hype,RCP26,2023,ohrid,32,3.011
e_hype,RCP26,2023,ohrid,33,1.046
e_hype,RCP26,2023,ohrid,34,0.737
e_hype,RCP26,2023,ohrid,35,2.519
e_hype,RCP26,2023,ohrid,36,5.442
e_hype,RCP26,2023,ohrid,37,0.929
e_hype,RCP26,2023,ohrid,38,0.415
e_hype,RCP26,2023,ohrid,39,1.131
e_hype,RCP26,2023,ohrid,40,5.9
e_hype,RCP26,2023,ohrid,41,1.554
e_hype,RCP26,2023,ohrid,42,0.571
e_hype,RCP26,2023,ohrid,43,0.524
e_hype,RCP26,2023,ohrid,44,4.311
e_hype,RCP26,2023,ohrid,45,3.836
e_hype,RCP26,2023,ohrid,46,1.124
e_hype,RCP26,2023,ohrid,47,1.415
e_hype,RCP26,2023,ohrid,48,3.468
e_hype,RCP26,2023,ohrid,49,5.458
e_hype,RCP26,2023,ohrid,50,2.113
e_hype,RCP26,2023,ohrid,51,3.372
e_hype,RCP26,2023,ohrid,52,4.062
e_hype,RCP26,2024,ohrid,1,6.42
e_hype,RCP26,2024,ohrid,2,3.224
e_hype,RCP26,2024,ohrid,3,6.018
e_hype,RCP26,2024,ohrid,4,6.617
e_hype,RCP26,2024,ohrid,5,7.221
e_hype,RCP26,2024,ohrid,6,4.35
e_hype,RCP26,2024,ohrid,7,6.779
e_hype,RCP26,2024,ohrid,8,9.1
e_hype,RCP26,2024,ohrid,9,8.652
e_hype,RCP26,2024,ohrid,10,4.539
e_hype,RCP26,2024,ohrid,11,8.489
e_hype,RCP26,2024,ohrid,12,11.196
e_hype,RCP26,2024,ohrid,13,10.67
e_hype,RCP26,2024,ohrid,14,6.943
e_hype,RCP26,2024,ohrid,15,4.884
e_hype,RCP26,2024,ohrid,16,10.286
e_hype,RCP26,2024,ohrid,17,9.736
e_hype,RCP26,2024,ohrid,18,8.01
e_hype,RCP26,2024,ohrid,19,3.525
e_hype,RCP26,2024,ohrid,20,7.194
e_hype,RCP26,2024,ohrid,21,7.074
e_hype,RCP26,2024,ohrid,22,7.107
e_hype,RCP26,2024,ohrid,23,4.972
e_hype,RCP26,2024,ohrid,24,3.408
e_hype,RCP26,2024,ohrid,25,4.253
e_hype,RCP26,2024,ohrid,26,4.379
e_hype,RCP26,2024,ohrid,27,6.198
e_hype,RCP26,2024,ohrid,28,1.9
e_hype,RCP26,2024,ohrid,29,2.101
e_hype,RCP26,2024,ohrid,30,1.823
e_hype,RCP26,2024,ohrid,31,5.406
e_hype,RCP26,2024,ohrid,32,3.011
e_hype,RCP26,2024,ohrid,33,1.046
e_hype,RCP26,2024,ohrid,34,0.737
e_hype,RCP26,2024,ohrid,35,2.519
e_hype,RCP26,2024,ohrid,36,5.442
e_hype,RCP26,2024,ohrid,37,0.929
e_hype,RCP26,2024,ohrid,38,0.415
e_hype,RCP26,2024,ohrid,39,1.131
e_hype,RCP26,2024,ohrid,40,5.9
e_hype,RCP26,2024,ohrid,41,1.554
e_hype,RCP26,2024,ohrid,42,0.571
e_hype,RCP26,2024,ohrid,43,0.524
e_hype,RCP26,2024,ohrid,44,4.311
e_hype,RCP26,2024,ohrid,45,3.836
e_hype,RCP26,2024,ohrid,46,1.124
e_hype,RCP26,2024,ohrid,47,1.415
e_hype,RCP26,2024,ohrid,48,3.468
e_hype,RCP26,2024,ohrid,49,5.458
e_hype,RCP26,2024,ohrid,50,2.113
e_hype,RCP26,2024,ohrid,51,3.372
e_hype,RCP26,2024,ohrid,52,4.062
e_hype,RCP26,2025,ohrid,1,6.42
e_hype,RCP26,2025,ohrid,2,3.224
e_hype,RCP26,2025,ohrid,3,6.018
e_hype,RCP26,2025,ohrid,4,6.617
e_hype,RCP26,2025,ohrid,5,7.221
e_hype,RCP26,2025,ohrid,6,4.35
e_hype,RCP26,2025,ohrid,7,6.779
e_hype,RCP26,2025,ohrid,8,9.1
e_hype,RCP26,2025,ohrid,9,8.652
e_hype,RCP26,2025,ohrid,10,4.539
e_hype,RCP26,2025,ohrid,11,8.489
e_hype,RCP26,2025,ohrid,12,11.196
e_hype,RCP26,2025,ohrid,13,10.67
e_hype,RCP26,2025,ohrid,14,6.943
e_hype,RCP26,2025,ohrid,15,4.884
e_hype,RCP26,2025,ohrid,16,10.286
e_hype,RCP26,2025,ohrid,17,9.736
e_hype,RCP26,2025,ohrid,18,8.01
e_hype,RCP26,2025,ohrid,19,3.525
e_hype,RCP26,2025,ohrid,20,7.194
e_hype,RCP26,2025,ohrid,21,7.074
e_hype,RCP26,2025,ohrid,22,7.107
e_hype,RCP26,2025,ohrid,23,4.972
e_hype,RCP26,2025,ohrid,24,3.408
e_hype,RCP26,2025,ohrid,25,4.253
e_hype,RCP26,2025,ohrid,26,4.379
e_hype,RCP26,2025,ohrid,27,6.198
e_hype,RCP26,2025,ohrid,28,1.9
e_hype,RCP26,2025,ohrid,29,2.101
e_hype,RCP26,2025,ohrid,30,1.823
e_hype,RCP26,2025,ohrid,31,5.406
e_hype,RCP26,2025,ohrid,32,3.011
e_hype,RCP26,2025,ohrid,33,1.046
e_hype,RCP26,2025,ohrid,34,0.737
e_hype,RCP26,2025,ohrid,35,2.519
e_hype,RCP26,2025,ohrid,36,5.442
e_hype,RCP26,2025,ohrid,37,0.929
e_hype,RCP26,2025,ohrid,38,0.415
e_hype,RCP26,2025,ohrid,39,1.131
e_hype,RCP26,2025,ohrid,40,5.9
e_hype,RCP26,2025,ohrid,41,1.554
e_hype,RCP26,2025,ohrid,42,0.571
e_hype,RCP26,2025,ohrid,43,0.524
e_hype,RCP26,2025,ohrid,44,4.311
e_hype,RCP26,2025,ohrid,45,3.836
e_hype,RCP26,2025,ohrid,46,1.124
e_hype,RCP26,2025,ohrid,47,1.415
e_hype,RCP26,2025,ohrid,48,3.468
e_hype,RCP26,2025,ohrid,49,5.458
e_hype,RCP26,2025,ohrid,50,2.113
e_hype,RCP26,2025,ohrid,51,3.372
e_hype,RCP26,2025,ohrid,52,4.062
e_hype,RCP26,2026,ohrid,1,6.42
e_hype,RCP26,2026,ohrid,2,3.224
e_hype,RCP26,2026,ohrid,3,6.018
e_hype,RCP26,2026,ohrid,4,6.617
e_hype,RCP26,2026,ohrid,5,7.221
e_hype,RCP26,2026,ohrid,6,4.35
e_hype,RCP26,2026,ohrid,7,6.779
e_hype,RCP26,2026,ohrid,8,9.1
e_hype,RCP26,2026,ohrid,9,8.652
e_hype,RCP26,2026,ohrid,10,4.539
e_hype,RCP26,2026,ohrid,11,8.489
e_hype,RCP26,2026,ohrid,12,11.196
e_hype,RCP26,2026,ohrid,13,10.67
e_hype,RCP26,2026,ohrid,14,6.943
e_hype,RCP26,2026,ohrid,15,4.884
e_hype,RCP26,2026,ohrid,16,10.286
e_hype,RCP26,2026,ohrid,17,9.736
e_hype,RCP26,2026,ohrid,18,8.01
e_hype,RCP26,2026,ohrid,19,3.525
e_hype,RCP26,2026,ohrid,20,7.194
e_hype,RCP26,2026,ohrid,21,7.074
e_hype,RCP26,2026,ohrid,22,7.107
e_hype,RCP26,2026,ohrid,23,4.972
e_hype,RCP26,2026,ohrid,24,3.408
e_hype,RCP26,2026,ohrid,25,4.253
e_hype,RCP26,2026,ohrid,26,4.379
e_hype,RCP26,2026,ohrid,27,6.198
e_hype,RCP26,2026,ohrid,28,1.9
e_hype,RCP26,2026,ohrid,29,2.101
e_hype,RCP26,2026,ohrid,30,1.823
e_hype,RCP26,2026,ohrid,31,5.406
e_hype,RCP26,2026,ohrid,32,3.011
e_hype,RCP26,2026,ohrid,33,1.046
e_hype,RCP26,2026,ohrid,34,0.737
e_hype,RCP26,2026,ohrid,35,2.519
e_hype,RCP26,2026,ohrid,36,5.442
e_hype,RCP26,2026,ohrid,37,0.929
e_hype,RCP26,2026,ohrid,38,0.415
e_hype,RCP26,2026,ohrid,39,1.131
e_hype,RCP26,2026,ohrid,40,5.9
e_hype,RCP26,2026,ohrid,41,1.554
e_hype,RCP26,2026,ohrid,42,0.571
e_hype,RCP26,2026,ohrid,43,0.524
e_hype,RCP26,2026,ohrid,44,4.311
e_hype,RCP26,2026,ohrid,45,3.836
e_hype,RCP26,2026,ohrid,46,1.124
e_hype,RCP26,2026,ohrid,47,1.415
e_hype,RCP26,2026,ohrid,48,3.468
e_hype,RCP26,2026,ohrid,49,5.458
e_hype,RCP26,2026,ohrid,50,2.113
e_hype,RCP26,2026,ohrid,51,3.372
e_hype,RCP26,2026,ohrid,52,4.062
e_hype,RCP26,2026,ohrid,53,
e_hype,RCP26,2027,ohrid,1,6.42
e_hype,RCP26,2027,ohrid,2,3.224
e_hype,RCP26,2027,ohrid,3,6.018
e_hype,RCP26,2027,ohrid,4,6.617
e_hype,RCP26,2027,ohrid,5,7.221
e_hype,RCP26,2027,ohrid,6,4.35
e_hype,RCP26,2027,ohrid,7,6.779
e_hype,RCP26,2027,ohrid,8,9.1
e_hype,RCP26,2027,ohrid,9,8.652
e_hype,RCP26,2027,ohrid,10,4.539
e_hype,RCP26,2027,ohrid,11,8.489
e_hype,RCP26,2027,ohrid,12,11.196
e_hype,RCP26,2027,ohrid,13,10.67
e_hype,RCP26,2027,ohrid,14,6.943
e_hype,RCP26,2027,ohrid,15,4.884
e_hype,RCP26,2027,ohrid,16,10.286
e_hype,RCP26,2027,ohrid,17,9.736
e_hype,RCP26,2027,ohrid,18,8.01
e_hype,RCP26,2027,ohrid,19,3.525
e_hype,RCP26,2027,ohrid,20,7.194
e_hype,RCP26,2027,ohrid,21,7.074
e_hype,RCP26,2027,ohrid,22,7.107
e_hype,RCP26,2027,ohrid,23,4.972
e_hype,RCP26,2027,ohrid,24,3.408
e_hype,RCP26,2027,ohrid,25,4.253
e_hype,RCP26,2027,ohrid,26,4.379
e_hype,RCP26,2027,ohrid,27,6.198
e_hype,RCP26,2027,ohrid,28,1.9
e_hype,RCP26,2027,ohrid,29,2.101
e_hype,RCP26,2027,ohrid,30,1.823
e_hype,RCP26,2027,ohrid,31,5.406
e_hype,RCP26,2027,ohrid,32,3.011
e_hype,RCP26,2027,ohrid,33,1.046
e_hype,RCP26,2027,ohrid,34,0.737
e_hype,RCP26,2027,ohrid,35,2.519
e_hype,RCP26,2027,ohrid,36,5.442
e_hype,RCP26,2027,ohrid,37,0.929
e_hype,RCP26,2027,ohrid,38,0.415
e_hype,RCP26,2027,ohrid,39,1.131
e_hype,RCP26,2027,ohrid,40,5.9
e_hype,RCP26,2027,ohrid,41,1.554
e_hype,RCP26,2027,ohrid,42,0.571
e_hype,RCP26,2027,ohrid,43,0.524
e_hype,RCP26,2027,ohrid,44,4.311
e_hype,RCP26,2027,ohrid,45,3.836
e_hype,RCP26,2027,ohrid,46,1.124
e_hype,RCP26,2027,ohrid,47,1.415
e_hype,RCP26,2027,ohrid,48,3.468
e_hype,RCP26,2027,ohrid,49,5.458
e_hype,RCP26,2027,ohrid,50,2.113
e_hype,RCP26,2027,ohrid,51,3.372
e_hype,RCP26,2027,ohrid,52,4.062
e_hype,RCP26,2027,ohrid,53,
e_hype,RCP26,2028,ohrid,1,6.42
e_hype,RCP26,2028,ohrid,2,3.224
e_hype,RCP26,2028,ohrid,3,6.018
e_hype,RCP26,2028,ohrid,4,6.617
e_hype,RCP26,2028,ohrid,5,7.221
e_hype,RCP26,2028,ohrid,6,4.35
e_hype,RCP26,2028,ohrid,7,6.779
e_hype,RCP26,2028,ohrid,8,9.1
e_hype,RCP26,2028,ohrid,9,8.652
e_hype,RCP26,2028,ohrid,10,4.539
e_hype,RCP26,2028,ohrid,11,8.489
e_hype,RCP26,2028,ohrid,12,11.196
e_hype,RCP26,2028,ohrid,13,10.67
e_hype,RCP26,2028,ohrid,14,6.943
e_hype,RCP26,2028,ohrid,15,4.884
e_hype,RCP26,2028,ohrid,16,10.286
e_hype,RCP26,2028,ohrid,17,9.736
e_hype,RCP26,2028,ohrid,18,8.01
e_hype,RCP26,2028,ohrid,19,3.525
e_hype,RCP26,2028,ohrid,20,7.194
e_hype,RCP26,2028,ohrid,21,7.074
e_hype,RCP26,2028,ohrid,22,7.107
e_hype,RCP26,2028,ohrid,23,4.972
e_hype,RCP26,2028,ohrid,24,3.408
e_hype,RCP26,2028,ohrid,25,4.253
e_hype,RCP26,2028,ohrid,26,4.379
e_hype,RCP26,2028,ohrid,27,6.198
e_hype,RCP26,2028,ohrid,28,1.9
e_hype,RCP26,2028,ohrid,29,2.101
e_hype,RCP26,2028,ohrid,30,1.823
e_hype,RCP26,2028,ohrid,31,5.406
e_hype,RCP26,2028,ohrid,32,3.011
e_hype,RCP26,2028,ohrid,33,1.046
e_hype,RCP26,2028,ohrid,34,0.737
e_hype,RCP26,2028,ohrid,35,2.519
e_hype,RCP26,2028,ohrid,36,5.442
e_hype,RCP26,2028,ohrid,37,0.929
e_hype,RCP26,2028,ohrid,38,0.415
e_hype,RCP26,2028,ohrid,39,1.131
e_hype,RCP26,2028,ohrid,40,5.9
e_hype,RCP26,2028,ohrid,41,1.554
e_hype,RCP26,2028,ohrid,42,0.571
e_hype,RCP26,2028,ohrid,43,0.524
e_hype,RCP26,2028,ohrid,44,4.311
e_hype,RCP26,2028,ohrid,45,3.836
e_hype,RCP26,2028,ohrid,46,1.124
e_hype,RCP26,2028,ohrid,47,1.415
e_hype,RCP26,2028,ohrid,48,3.468
e_hype,RCP26,2028,ohrid,49,5.458
e_hype,RCP26,2028,ohrid,50,2.113
e_hype,RCP26,2028,ohrid,51,3.372
e_hype,RCP26,2028,ohrid,52,4.062
e_hype,RCP26,2029,ohrid,1,6.42
e_hype,RCP26,2029,ohrid,2,3.224
e_hype,RCP26,2029,ohrid,3,6.018
e_hype,RCP26,2029,ohrid,4,6.617
e_hype,RCP26,2029,ohrid,5,7.221
e_hype,RCP26,2029,ohrid,6,4.35
e_hype,RCP26,2029,ohrid,7,6.779
e_hype,RCP26,2029,ohrid,8,9.1
e_hype,RCP26,2029,ohrid,9,8.652
e_hype,RCP26,2029,ohrid,10,4.539
e_hype,RCP26,2029,ohrid,11,8.489
e_hype,RCP26,2029,ohrid,12,11.196
e_hype,RCP26,2029,ohrid,13,10.67
e_hype,RCP26,2029,ohrid,14,6.943
e_hype,RCP26,2029,ohrid,15,4.884
e_hype,RCP26,2029,ohrid,16,10.286
e_hype,RCP26,2029,ohrid,17,9.736
e_hype,RCP26,2029,ohrid,18,8.01
e_hype,RCP26,2029,ohrid,19,3.525
e_hype,RCP26,2029,ohrid,20,7.194
e_hype,RCP26,2029,ohrid,21,7.074
e_hype,RCP26,2029,ohrid,22,7.107
e_hype,RCP26,2029,ohrid,23,4.972
e_hype,RCP26,2029,ohrid,24,3.408
e_hype,RCP26,2029,ohrid,25,4.253
e_hype,RCP26,2029,ohrid,26,4.379
e_hype,RCP26,2029,ohrid,27,6.198
e_hype,RCP26,2029,ohrid,28,1.9
e_hype,RCP26,2029,ohrid,29,2.101
e_hype,RCP26,2029,ohrid,30,1.823
e_hype,RCP26,2029,ohrid,31,5.406
e_hype,RCP26,2029,ohrid,32,3.011
e_hype,RCP26,2029,ohrid,33,1.046
e_hype,RCP26,2029,ohrid,34,0.737
e_hype,RCP26,2029,ohrid,35,2.519
e_hype,RCP26,2029,ohrid,36,5.442
e_hype,RCP26,2029,ohrid,37,0.929
e_hype,RCP26,2029,ohrid,38,0.415
e_hype,RCP26,2029,ohrid,39,1.131
e_hype,RCP26,2029,ohrid,40,5.9
e_hype,RCP26,2029,ohrid,41,1.554
e_hype,RCP26,2029,ohrid,42,0.571
e_hype,RCP26,2029,ohrid,43,0.524
e_hype,RCP26,2029,ohrid,44,4.311
e_hype,RCP26,2029,ohrid,45,3.836
e_hype,RCP26,2029,ohrid,46,1.124
e_hype,RCP26,2029,ohrid,47,1.415
e_hype,RCP26,2029,ohrid,48,3.468
e_hype,RCP26,2029,ohrid,49,5.458
e_hype,RCP26,2029,ohrid,50,2.113
e_hype,RCP26,2029,ohrid,51,3.372
e_hype,RCP26,2029,ohrid,52,4.062
e_hype,RCP26,2030,ohrid,1,6.42
e_hype,RCP26,2030,ohrid,2,3.224
e_hype,RCP26,2030,ohrid,3,6.018
e_hype,RCP26,2030,ohrid,4,6.617
e_hype,RCP26,2030,ohrid,5,7.221
e_hype,RCP26,2030,ohrid,6,4.35
e_hype,RCP26,2030,ohrid,7,6.779
e_hype,RCP26,2030,ohrid,8,9.1
e_hype,RCP26,2030,ohrid,9,8.652
e_hype,RCP26,2030,ohrid,10,4.539
e_hype,RCP26,2030,ohrid,11,8.489
e_hype,RCP26,2030,ohrid,12,11.196
e_hype,RCP26,2030,ohrid,13,10.67
e_hype,RCP26,2030,ohrid,14,6.943
e_hype,RCP26,2030,ohrid,15,4.884
e_hype,RCP26,2030,ohrid,16,10.286
e_hype,RCP26,2030,ohrid,17,9.736
e_hype,RCP26,2030,ohrid,18,8.01
e_hype,RCP26,2030,ohrid,19,3.525
e_hype,RCP26,2030,ohrid,20,7.194
e_hype,RCP26,2030,ohrid,21,7.074
e_hype,RCP26,2030,ohrid,22,7.107
e_hype,RCP26,2030,ohrid,23,4.972
e_hype,RCP26,2030,ohrid,24,3.408
e_hype,RCP26,2030,ohrid,25,4.253
e_hype,RCP26,2030,ohrid,26,4.379
e_hype,RCP26,2030,ohrid,27,6.198
e_hype,RCP26,2030,ohrid,28,1.9
e_hype,RCP26,2030,ohrid,29,2.101
e_hype,RCP26,2030,ohrid,30,1.823
e_hype,RCP26,2030,ohrid,31,5.406
e_hype,RCP26,2030,ohrid,32,3.011
e_hype,RCP26,2030,ohrid,33,1.046
e_hype,RCP26,2030,ohrid,34,0.737
e_hype,RCP26,2030,ohrid,35,2.519
e_hype,RCP26,2030,ohrid,36,5.442
e_hype,RCP26,2030,ohrid,37,0.929
e_hype,RCP26,2030,ohrid,38,0.415
e_hype,RCP26,2030,ohrid,39,1.131
e_hype,RCP26,2030,ohrid,40,5.9
e_hype,RCP26,2030,ohrid,41,1.554
e_hype,RCP26,2030,ohrid,42,0.571
e_hype,RCP26,2030,ohrid,43,0.524
e_hype,RCP26,2030,ohrid,44,4.311
e_hype,RCP26,2030,ohrid,45,3.836
e_hype,RCP26,2030,ohrid,46,1.124
e_hype,RCP26,2030,ohrid,47,1.415
e_hype,RCP26,2030,ohrid,48,3.468
e_hype,RCP26,2030,ohrid,49,5.458
e_hype,RCP26,2030,ohrid,50,2.113
e_hype,RCP26,2030,ohrid,51,3.372
e_hype,RCP26,2030,ohrid,52,4.062
e_hype,RCP26,2031,ohrid,1,6.42
e_hype,RCP26,2031,ohrid,2,3.224
e_hype,RCP26,2031,ohrid,3,6.018
e_hype,RCP26,2031,ohrid,4,6.617
e_hype,RCP26,2031,ohrid,5,7.221
e_hype,RCP26,2031,ohrid,6,4.35
