,catchment,year,week,value,scenario,model
0,spilj,2020,1,24.956000000000003,RCP85,e_hype
1,spilj,2020,2,28.4185,RCP85,e_hype
2,spilj,2020,3,67.96925,RCP85,e_hype
3,spilj,2020,4,57.770250000000004,RCP85,e_hype
4,spilj,2020,5,85.6075,RCP85,e_hype
5,spilj,2020,6,67.27275,RCP85,e_hype
6,spilj,2020,7,46.3075,RCP85,e_hype
7,spilj,2020,8,32.130250000000004,RCP85,e_hype
8,spilj,2020,9,31.240750000000002,RCP85,e_hype
9,spilj,2020,10,41.115,RCP85,e_hype
10,spilj,2020,11,37.214,RCP85,e_hype
11,spilj,2020,12,34.25725,RCP85,e_hype
12,spilj,2020,13,38.56375,RCP85,e_hype
13,spilj,2020,14,37.6295,RCP85,e_hype
14,spilj,2020,15,37.256499999999996,RCP85,e_hype
15,spilj,2020,16,28.4045,RCP85,e_hype
16,spilj,2020,17,34.4175,RCP85,e_hype
17,spilj,2020,18,39.9285,RCP85,e_hype
18,spilj,2020,19,26.04925,RCP85,e_hype
19,spilj,2020,20,21.4475,RCP85,e_hype
20,spilj,2020,21,30.59,RCP85,e_hype
21,spilj,2020,22,20.214000000000002,RCP85,e_hype
22,spilj,2020,23,10.0365,RCP85,e_hype
23,spilj,2020,24,11.617999999999999,RCP85,e_hype
24,spilj,2020,25,6.5337499999999995,RCP85,e_hype
25,spilj,2020,26,5.463,RCP85,e_hype
26,spilj,2020,27,6.12975,RCP85,e_hype
27,spilj,2020,28,4.93225,RCP85,e_hype
28,spilj,2020,29,3.6214999999999997,RCP85,e_hype
29,spilj,2020,30,2.558,RCP85,e_hype
30,spilj,2020,31,2.3082499999999997,RCP85,e_hype
31,spilj,2020,32,2.181,RCP85,e_hype
32,spilj,2020,33,2.4925,RCP85,e_hype
33,spilj,2020,34,2.5072500000000004,RCP85,e_hype
34,spilj,2020,35,3.1262499999999998,RCP85,e_hype
35,spilj,2020,36,9.34325,RCP85,e_hype
36,spilj,2020,37,12.968250000000001,RCP85,e_hype
37,spilj,2020,38,11.93275,RCP85,e_hype
38,spilj,2020,39,16.227249999999998,RCP85,e_hype
39,spilj,2020,40,28.959999999999997,RCP85,e_hype
40,spilj,2020,41,30.36325,RCP85,e_hype
41,spilj,2020,42,105.8075,RCP85,e_hype
42,spilj,2020,43,99.0485,RCP85,e_hype
43,spilj,2020,44,43.36725,RCP85,e_hype
44,spilj,2020,45,40.0155,RCP85,e_hype
45,spilj,2020,46,70.9155,RCP85,e_hype
46,spilj,2020,47,51.945750000000004,RCP85,e_hype
47,spilj,2020,48,51.331,RCP85,e_hype
48,spilj,2020,49,39.84375,RCP85,e_hype
49,spilj,2020,50,44.84125,RCP85,e_hype
50,spilj,2020,51,54.67875,RCP85,e_hype
51,spilj,2020,52,76.1665,RCP85,e_hype
52,spilj,2020,53,51.8705,RCP85,e_hype
53,spilj,2021,1,54.587250000000004,RCP85,e_hype
54,spilj,2021,2,81.3235,RCP85,e_hype
55,spilj,2021,3,80.72349999999999,RCP85,e_hype
56,spilj,2021,4,86.92224999999999,RCP85,e_hype
57,spilj,2021,5,68.9125,RCP85,e_hype
58,spilj,2021,6,61.29549999999999,RCP85,e_hype
59,spilj,2021,7,57.18175,RCP85,e_hype
60,spilj,2021,8,71.2385,RCP85,e_hype
61,spilj,2021,9,95.88074999999999,RCP85,e_hype
62,spilj,2021,10,80.10225,RCP85,e_hype
63,spilj,2021,11,48.715,RCP85,e_hype
64,spilj,2021,12,38.6685,RCP85,e_hype
65,spilj,2021,13,37.6155,RCP85,e_hype
66,spilj,2021,14,46.5765,RCP85,e_hype
67,spilj,2021,15,66.104,RCP85,e_hype
68,spilj,2021,16,103.403,RCP85,e_hype
69,spilj,2021,17,62.28925,RCP85,e_hype
70,spilj,2021,18,54.08225,RCP85,e_hype
71,spilj,2021,19,45.76649999999999,RCP85,e_hype
72,spilj,2021,20,34.247,RCP85,e_hype
73,spilj,2021,21,20.87925,RCP85,e_hype
74,spilj,2021,22,20.121000000000002,RCP85,e_hype
75,spilj,2021,23,14.81375,RCP85,e_hype
76,spilj,2021,24,18.208,RCP85,e_hype
77,spilj,2021,25,19.20525,RCP85,e_hype
78,spilj,2021,26,9.33825,RCP85,e_hype
79,spilj,2021,27,9.791,RCP85,e_hype
80,spilj,2021,28,12.023000000000001,RCP85,e_hype
81,spilj,2021,29,8.999,RCP85,e_hype
82,spilj,2021,30,5.85525,RCP85,e_hype
83,spilj,2021,31,11.788499999999999,RCP85,e_hype
84,spilj,2021,32,7.84025,RCP85,e_hype
85,spilj,2021,33,5.999499999999999,RCP85,e_hype
86,spilj,2021,34,4.579750000000001,RCP85,e_hype
87,spilj,2021,35,5.43025,RCP85,e_hype
88,spilj,2021,36,6.3229999999999995,RCP85,e_hype
89,spilj,2021,37,17.4025,RCP85,e_hype
90,spilj,2021,38,23.145249999999997,RCP85,e_hype
91,spilj,2021,39,22.402,RCP85,e_hype
92,spilj,2021,40,27.8655,RCP85,e_hype
93,spilj,2021,41,21.299749999999996,RCP85,e_hype
94,spilj,2021,42,16.254250000000003,RCP85,e_hype
95,spilj,2021,43,27.78125,RCP85,e_hype
96,spilj,2021,44,30.489,RCP85,e_hype
97,spilj,2021,45,32.8175,RCP85,e_hype
98,spilj,2021,46,47.706250000000004,RCP85,e_hype
99,spilj,2021,47,38.063,RCP85,e_hype
100,spilj,2021,48,23.356749999999998,RCP85,e_hype
101,spilj,2021,49,29.0425,RCP85,e_hype
102,spilj,2021,50,66.35125000000001,RCP85,e_hype
103,spilj,2021,51,45.205749999999995,RCP85,e_hype
104,spilj,2021,52,38.47475,RCP85,e_hype
105,spilj,2021,53,51.98125,RCP85,e_hype
106,spilj,2022,1,43.23525,RCP85,e_hype
107,spilj,2022,2,59.804249999999996,RCP85,e_hype
108,spilj,2022,3,107.84725,RCP85,e_hype
109,spilj,2022,4,45.12075,RCP85,e_hype
110,spilj,2022,5,40.37825000000001,RCP85,e_hype
111,spilj,2022,6,85.0365,RCP85,e_hype
112,spilj,2022,7,94.38875,RCP85,e_hype
113,spilj,2022,8,81.18225000000001,RCP85,e_hype
114,spilj,2022,9,87.928,RCP85,e_hype
115,spilj,2022,10,68.64725,RCP85,e_hype
116,spilj,2022,11,75.43425,RCP85,e_hype
117,spilj,2022,12,74.8535,RCP85,e_hype
118,spilj,2022,13,61.23525000000001,RCP85,e_hype
119,spilj,2022,14,53.6415,RCP85,e_hype
120,spilj,2022,15,90.10175,RCP85,e_hype
121,spilj,2022,16,102.22174999999999,RCP85,e_hype
122,spilj,2022,17,82.4305,RCP85,e_hype
123,spilj,2022,18,62.34125,RCP85,e_hype
124,spilj,2022,19,67.58875,RCP85,e_hype
125,spilj,2022,20,73.32024999999999,RCP85,e_hype
126,spilj,2022,21,61.22175,RCP85,e_hype
127,spilj,2022,22,50.164249999999996,RCP85,e_hype
128,spilj,2022,23,36.47475,RCP85,e_hype
129,spilj,2022,24,29.6015,RCP85,e_hype
130,spilj,2022,25,22.09975,RCP85,e_hype
131,spilj,2022,26,28.985500000000002,RCP85,e_hype
132,spilj,2022,27,32.07625,RCP85,e_hype
133,spilj,2022,28,19.097,RCP85,e_hype
134,spilj,2022,29,13.83325,RCP85,e_hype
135,spilj,2022,30,17.87225,RCP85,e_hype
136,spilj,2022,31,14.360999999999999,RCP85,e_hype
137,spilj,2022,32,9.97575,RCP85,e_hype
138,spilj,2022,33,10.362,RCP85,e_hype
139,spilj,2022,34,10.08,RCP85,e_hype
140,spilj,2022,35,7.06025,RCP85,e_hype
141,spilj,2022,36,17.6485,RCP85,e_hype
142,spilj,2022,37,20.060000000000002,RCP85,e_hype
143,spilj,2022,38,32.95425,RCP85,e_hype
144,spilj,2022,39,17.595750000000002,RCP85,e_hype
145,spilj,2022,40,48.625499999999995,RCP85,e_hype
146,spilj,2022,41,64.66,RCP85,e_hype
147,spilj,2022,42,38.2285,RCP85,e_hype
148,spilj,2022,43,33.60525,RCP85,e_hype
149,spilj,2022,44,27.198999999999998,RCP85,e_hype
150,spilj,2022,45,40.86225,RCP85,e_hype
151,spilj,2022,46,67.9355,RCP85,e_hype
152,spilj,2022,47,54.03625,RCP85,e_hype
153,spilj,2022,48,59.7805,RCP85,e_hype
154,spilj,2022,49,37.727500000000006,RCP85,e_hype
155,spilj,2022,50,42.474,RCP85,e_hype
156,spilj,2022,51,37.82275,RCP85,e_hype
157,spilj,2022,52,32.4495,RCP85,e_hype
158,spilj,2023,1,19.6715,RCP85,e_hype
159,spilj,2023,2,20.24525,RCP85,e_hype
160,spilj,2023,3,51.45525,RCP85,e_hype
161,spilj,2023,4,45.4435,RCP85,e_hype
162,spilj,2023,5,39.857749999999996,RCP85,e_hype
163,spilj,2023,6,66.33975000000001,RCP85,e_hype
164,spilj,2023,7,46.863499999999995,RCP85,e_hype
165,spilj,2023,8,82.43375,RCP85,e_hype
166,spilj,2023,9,93.96199999999999,RCP85,e_hype
167,spilj,2023,10,66.68125,RCP85,e_hype
168,spilj,2023,11,87.4905,RCP85,e_hype
169,spilj,2023,12,95.0075,RCP85,e_hype
170,spilj,2023,13,98.9215,RCP85,e_hype
171,spilj,2023,14,79.927,RCP85,e_hype
172,spilj,2023,15,61.914500000000004,RCP85,e_hype
173,spilj,2023,16,49.948499999999996,RCP85,e_hype
174,spilj,2023,17,46.34975,RCP85,e_hype
175,spilj,2023,18,47.424,RCP85,e_hype
176,spilj,2023,19,40.1925,RCP85,e_hype
177,spilj,2023,20,31.67875,RCP85,e_hype
178,spilj,2023,21,29.425,RCP85,e_hype
179,spilj,2023,22,26.27775,RCP85,e_hype
180,spilj,2023,23,16.360750000000003,RCP85,e_hype
181,spilj,2023,24,12.111250000000002,RCP85,e_hype
