,catchment,year,week,value,scenario,model
0,globo,2020,1,11.08825,RCP85,e_hype
1,globo,2020,2,10.995,RCP85,e_hype
2,globo,2020,3,11.783249999999999,RCP85,e_hype
3,globo,2020,4,12.13175,RCP85,e_hype
4,globo,2020,5,17.04975,RCP85,e_hype
5,globo,2020,6,16.04325,RCP85,e_hype
6,globo,2020,7,13.53675,RCP85,e_hype
7,globo,2020,8,10.578,RCP85,e_hype
8,globo,2020,9,10.202,RCP85,e_hype
9,globo,2020,10,13.11925,RCP85,e_hype
10,globo,2020,11,11.08775,RCP85,e_hype
11,globo,2020,12,10.705499999999999,RCP85,e_hype
12,globo,2020,13,10.493499999999997,RCP85,e_hype
13,globo,2020,14,10.13675,RCP85,e_hype
14,globo,2020,15,10.1485,RCP85,e_hype
15,globo,2020,16,9.7715,RCP85,e_hype
16,globo,2020,17,9.845999999999998,RCP85,e_hype
17,globo,2020,18,11.06775,RCP85,e_hype
18,globo,2020,19,9.21475,RCP85,e_hype
19,globo,2020,20,7.58725,RCP85,e_hype
20,globo,2020,21,9.12,RCP85,e_hype
21,globo,2020,22,6.38375,RCP85,e_hype
22,globo,2020,23,2.9147499999999997,RCP85,e_hype
23,globo,2020,24,3.3065,RCP85,e_hype
24,globo,2020,25,2.30775,RCP85,e_hype
25,globo,2020,26,2.02025,RCP85,e_hype
26,globo,2020,27,1.919,RCP85,e_hype
27,globo,2020,28,1.68225,RCP85,e_hype
28,globo,2020,29,1.4232500000000001,RCP85,e_hype
29,globo,2020,30,0.93125,RCP85,e_hype
30,globo,2020,31,0.945,RCP85,e_hype
31,globo,2020,32,0.88175,RCP85,e_hype
32,globo,2020,33,1.0302499999999999,RCP85,e_hype
33,globo,2020,34,1.111,RCP85,e_hype
34,globo,2020,35,1.4575,RCP85,e_hype
35,globo,2020,36,2.87575,RCP85,e_hype
36,globo,2020,37,2.91275,RCP85,e_hype
37,globo,2020,38,2.69775,RCP85,e_hype
38,globo,2020,39,3.0909999999999997,RCP85,e_hype
39,globo,2020,40,5.895,RCP85,e_hype
40,globo,2020,41,6.17375,RCP85,e_hype
41,globo,2020,42,11.372499999999999,RCP85,e_hype
42,globo,2020,43,11.292,RCP85,e_hype
43,globo,2020,44,7.1315,RCP85,e_hype
44,globo,2020,45,11.011750000000001,RCP85,e_hype
45,globo,2020,46,15.87275,RCP85,e_hype
46,globo,2020,47,12.469000000000001,RCP85,e_hype
47,globo,2020,48,13.05375,RCP85,e_hype
48,globo,2020,49,11.0085,RCP85,e_hype
49,globo,2020,50,12.69775,RCP85,e_hype
50,globo,2020,51,14.18175,RCP85,e_hype
51,globo,2020,52,19.12275,RCP85,e_hype
52,globo,2020,53,15.8345,RCP85,e_hype
53,globo,2021,1,15.859749999999998,RCP85,e_hype
54,globo,2021,2,15.904249999999998,RCP85,e_hype
55,globo,2021,3,16.897,RCP85,e_hype
56,globo,2021,4,16.897,RCP85,e_hype
57,globo,2021,5,16.897,RCP85,e_hype
58,globo,2021,6,16.897,RCP85,e_hype
59,globo,2021,7,16.897,RCP85,e_hype
60,globo,2021,8,17.0175,RCP85,e_hype
61,globo,2021,9,20.46425,RCP85,e_hype
62,globo,2021,10,19.85625,RCP85,e_hype
63,globo,2021,11,18.374499999999998,RCP85,e_hype
64,globo,2021,12,16.897,RCP85,e_hype
65,globo,2021,13,16.897,RCP85,e_hype
66,globo,2021,14,16.897,RCP85,e_hype
67,globo,2021,15,16.897,RCP85,e_hype
68,globo,2021,16,27.016750000000002,RCP85,e_hype
69,globo,2021,17,19.66675,RCP85,e_hype
70,globo,2021,18,14.089,RCP85,e_hype
71,globo,2021,19,13.68325,RCP85,e_hype
72,globo,2021,20,10.559249999999999,RCP85,e_hype
73,globo,2021,21,7.29325,RCP85,e_hype
74,globo,2021,22,7.661,RCP85,e_hype
75,globo,2021,23,6.482749999999999,RCP85,e_hype
76,globo,2021,24,7.64625,RCP85,e_hype
77,globo,2021,25,8.135,RCP85,e_hype
78,globo,2021,26,4.067,RCP85,e_hype
79,globo,2021,27,3.97,RCP85,e_hype
80,globo,2021,28,4.135750000000001,RCP85,e_hype
81,globo,2021,29,2.70025,RCP85,e_hype
82,globo,2021,30,2.158,RCP85,e_hype
83,globo,2021,31,3.57475,RCP85,e_hype
84,globo,2021,32,2.2485,RCP85,e_hype
85,globo,2021,33,1.9915,RCP85,e_hype
86,globo,2021,34,2.1092500000000003,RCP85,e_hype
87,globo,2021,35,2.8325,RCP85,e_hype
88,globo,2021,36,2.7695,RCP85,e_hype
89,globo,2021,37,4.17675,RCP85,e_hype
90,globo,2021,38,5.8935,RCP85,e_hype
91,globo,2021,39,5.9014999999999995,RCP85,e_hype
92,globo,2021,40,6.26125,RCP85,e_hype
93,globo,2021,41,4.806,RCP85,e_hype
94,globo,2021,42,4.12075,RCP85,e_hype
95,globo,2021,43,6.64825,RCP85,e_hype
96,globo,2021,44,7.1819999999999995,RCP85,e_hype
97,globo,2021,45,9.38175,RCP85,e_hype
98,globo,2021,46,10.94925,RCP85,e_hype
99,globo,2021,47,11.257,RCP85,e_hype
100,globo,2021,48,7.097999999999999,RCP85,e_hype
101,globo,2021,49,8.457749999999999,RCP85,e_hype
102,globo,2021,50,10.80725,RCP85,e_hype
103,globo,2021,51,10.638499999999999,RCP85,e_hype
104,globo,2021,52,11.808,RCP85,e_hype
105,globo,2021,53,14.736999999999998,RCP85,e_hype
106,globo,2022,1,11.390749999999999,RCP85,e_hype
107,globo,2022,2,11.325999999999999,RCP85,e_hype
108,globo,2022,3,33.405249999999995,RCP85,e_hype
109,globo,2022,4,14.879249999999999,RCP85,e_hype
110,globo,2022,5,14.722999999999999,RCP85,e_hype
111,globo,2022,6,17.92225,RCP85,e_hype
112,globo,2022,7,16.98675,RCP85,e_hype
113,globo,2022,8,18.330750000000002,RCP85,e_hype
114,globo,2022,9,21.335499999999996,RCP85,e_hype
115,globo,2022,10,19.8275,RCP85,e_hype
116,globo,2022,11,21.749499999999998,RCP85,e_hype
117,globo,2022,12,15.836249999999998,RCP85,e_hype
118,globo,2022,13,15.3845,RCP85,e_hype
119,globo,2022,14,15.159249999999998,RCP85,e_hype
120,globo,2022,15,14.819249999999998,RCP85,e_hype
121,globo,2022,16,20.1235,RCP85,e_hype
122,globo,2022,17,21.045749999999998,RCP85,e_hype
123,globo,2022,18,14.991249999999999,RCP85,e_hype
124,globo,2022,19,17.58175,RCP85,e_hype
125,globo,2022,20,17.91575,RCP85,e_hype
126,globo,2022,21,15.59975,RCP85,e_hype
127,globo,2022,22,16.60575,RCP85,e_hype
128,globo,2022,23,13.07625,RCP85,e_hype
129,globo,2022,24,10.526,RCP85,e_hype
130,globo,2022,25,10.22975,RCP85,e_hype
131,globo,2022,26,11.418499999999998,RCP85,e_hype
132,globo,2022,27,11.575999999999999,RCP85,e_hype
133,globo,2022,28,7.29475,RCP85,e_hype
134,globo,2022,29,6.36975,RCP85,e_hype
135,globo,2022,30,6.05025,RCP85,e_hype
136,globo,2022,31,4.09375,RCP85,e_hype
137,globo,2022,32,2.9215,RCP85,e_hype
138,globo,2022,33,3.2794999999999996,RCP85,e_hype
139,globo,2022,34,3.1725,RCP85,e_hype
140,globo,2022,35,2.8649999999999998,RCP85,e_hype
141,globo,2022,36,4.394500000000001,RCP85,e_hype
142,globo,2022,37,5.024,RCP85,e_hype
143,globo,2022,38,6.99275,RCP85,e_hype
144,globo,2022,39,4.8235,RCP85,e_hype
145,globo,2022,40,10.1005,RCP85,e_hype
146,globo,2022,41,14.318249999999999,RCP85,e_hype
147,globo,2022,42,10.03725,RCP85,e_hype
148,globo,2022,43,8.09525,RCP85,e_hype
149,globo,2022,44,7.48875,RCP85,e_hype
150,globo,2022,45,9.07625,RCP85,e_hype
151,globo,2022,46,10.08925,RCP85,e_hype
152,globo,2022,47,11.1815,RCP85,e_hype
153,globo,2022,48,11.82575,RCP85,e_hype
154,globo,2022,49,10.45875,RCP85,e_hype
155,globo,2022,50,11.1745,RCP85,e_hype
156,globo,2022,51,11.535499999999999,RCP85,e_hype
157,globo,2022,52,10.281000000000002,RCP85,e_hype
158,globo,2023,1,7.714499999999999,RCP85,e_hype
