scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP26,MKCWTCT3DD,16,0.702,0.255,0.287,0.371,0.39,0.408,0.496,0.629,0.41,0.355,0.303,0.645,0.179,0.141,0.061,0.199,0.512,0.459,0.698,0.523,0.595,0.346,0.195,0.633,0.193,0.318,0.207,0.299,0.502,0.117,0.325,0.166,0.485,0.321,0.398,0.294
RCP26,MKCWTCT3DD,17,0.405,0.31,0.425,0.337,0.3,0.328,0.334,0.429,0.308,0.243,0.367,0.437,0.236,0.081,0.29,0.262,0.675,0.302,0.496,0.422,0.612,0.375,0.187,0.438,0.119,0.352,0.28,0.348,0.469,0.154,0.581,0.191,0.362,0.409,0.373,0.247
RCP26,MKCWTCT3DD,18,0.257,0.242,0.394,0.346,0.151,0.187,0.235,0.279,0.4,0.229,0.232,0.397,0.246,0.063,0.221,0.311,0.652,0.318,0.506,0.425,0.926,0.312,0.324,0.373,0.081,0.346,0.304,0.277,0.382,0.131,0.592,0.384,0.206,0.424,0.263,0.351
RCP26,MKCWTCT3DD,19,0.141,0.192,0.373,0.202,0.201,0.184,0.175,0.238,0.399,0.226,0.308,0.233,0.188,0.067,0.133,0.26,0.448,0.211,0.402,0.242,0.507,0.277,0.195,0.34,0.3,0.194,0.257,0.174,0.303,0.163,0.545,0.387,0.165,0.312,0.186,0.38
RCP26,MKCWTCT3DD,20,0.116,0.155,0.373,0.108,0.204,0.197,0.14,0.171,0.414,0.202,0.409,0.173,0.151,0.053,0.075,0.183,0.403,0.133,0.238,0.143,0.31,0.277,0.14,0.22,0.303,0.149,0.324,0.148,0.219,0.115,0.263,0.471,0.12,0.243,0.166,0.301
RCP26,MKCWTCT3DD,21,0.073,0.12,0.315,0.067,0.118,0.134,0.092,0.093,0.303,0.134,0.329,0.119,0.19,0.037,0.093,0.135,0.344,0.112,0.122,0.265,0.295,0.285,0.158,0.151,0.254,0.22,0.353,0.124,0.14,0.075,0.161,0.432,0.064,0.191,0.114,0.254
RCP26,MKCWTCT3DD,22,0.045,0.125,0.19,0.085,0.08,0.132,0.072,0.079,0.251,0.066,0.178,0.106,0.127,0.033,0.053,0.126,0.209,0.18,0.122,0.169,0.26,0.403,0.083,0.083,0.131,0.099,0.362,0.082,0.098,0.131,0.106,0.161,0.041,0.212,0.124,0.199
RCP26,MKCWTCT3DD,23,0.034,0.191,0.204,0.083,0.109,0.098,0.049,0.066,0.15,0.059,0.101,0.07,0.304,0.072,0.074,0.08,0.15,0.135,0.085,0.079,0.172,0.223,0.058,0.068,0.112,0.046,0.246,0.052,0.055,0.151,0.102,0.069,0.095,0.191,0.088,0.144
RCP26,MKCWTCT3DD,24,0.047,0.12,0.199,0.069,0.093,0.095,0.062,0.04,0.179,0.026,0.083,0.052,0.184,0.032,0.042,0.041,0.099,0.232,0.039,0.075,0.095,0.129,0.11,0.057,0.065,0.014,0.218,0.083,0.052,0.063,0.187,0.042,0.049,0.125,0.051,0.076
RCP26,MKCWTCT3DD,25,0.031,0.052,0.102,0.042,0.04,0.032,0.048,0.029,0.144,0.007,0.06,0.034,0.063,0.003,0.078,0.013,0.044,0.272,0.034,0.068,0.069,0.207,0.219,0.068,0.036,0.008,0.166,0.043,0.2,0.021,0.127,0.019,0.008,0.066,0.061,0.046
RCP26,MKCWTCT3DD,26,0.063,0.015,0.077,0.017,0.023,0.01,0.059,0.008,0.098,0.021,0.084,0.013,0.046,0.0,0.106,0.0,0.037,0.246,0.033,0.097,0.056,0.118,0.097,0.05,0.025,0.0,0.128,0.038,0.055,0.006,0.085,0.05,0.0,0.225,0.081,0.021
RCP26,MKCWTCT3DD,27,0.028,0.008,0.059,0.027,0.004,0.0,0.067,0.002,0.097,0.021,0.055,0.032,0.02,0.0,0.017,0.0,0.041,0.138,0.03,0.066,0.039,0.06,0.141,0.018,0.018,0.0,0.055,0.014,0.02,0.013,0.31,0.023,0.0,0.182,0.056,0.014
RCP26,MKCWTCT3DD,28,0.016,0.005,0.048,0.01,0.073,0.0,0.029,0.03,0.05,0.019,0.006,0.0,0.0,0.0,0.025,0.0,0.042,0.062,0.044,0.016,0.042,0.019,0.045,0.034,0.0,0.005,0.028,0.0,0.008,0.016,0.174,0.0,0.005,0.051,0.01,0.029
RCP26,MKCWTCT3DD,29,0.031,0.008,0.081,0.0,0.051,0.0,0.022,0.0,0.031,0.031,0.001,0.031,0.0,0.0,0.003,0.0,0.041,0.116,0.135,0.099,0.022,0.009,0.006,0.039,0.0,0.0,0.062,0.0,0.0,0.0,0.036,0.033,0.0,0.007,0.016,0.021
RCP26,MKCWTCT3DD,30,0.03,0.004,0.046,0.0,0.001,0.005,0.015,0.0,0.07,0.247,0.032,0.0,0.0,0.0,0.0,0.0,0.036,0.088,0.063,0.012,0.014,0.0,0.0,0.031,0.0,0.0,0.014,0.092,0.0,0.0,0.008,0.029,0.042,0.0,0.0,0.012
RCP26,MKCWTCT3DD,31,0.071,0.07,0.022,0.0,0.018,0.079,0.004,0.004,0.049,0.062,0.102,0.0,0.001,0.029,0.0,0.0,0.011,0.034,0.021,0.052,0.0,0.0,0.0,0.033,0.0,0.0,0.004,0.086,0.0,0.018,0.004,0.004,0.0,0.0,0.002,0.0
RCP26,MKCWTCT3DD,32,0.006,0.067,0.023,0.011,0.134,0.004,0.0,0.012,0.019,0.031,0.014,0.0,0.032,0.0,0.022,0.0,0.056,0.052,0.0,0.123,0.0,0.0,0.0,0.043,0.0,0.0,0.028,0.069,0.032,0.021,0.03,0.12,0.0,0.0,0.002,0.0
RCP26,MKCWTCT3DD,33,0.051,0.027,0.11,0.0,0.097,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.021,0.0,0.035,0.0,0.023,0.033,0.013,0.216,0.027,0.0,0.001,0.02,0.0,0.0,0.042,0.01,0.019,0.017,0.041,0.072,0.0,0.0,0.071,0.0
RCP26,MKCWTCT3DD,34,0.005,0.003,0.062,0.05,0.144,0.0,0.0,0.008,0.013,0.0,0.0,0.0,0.008,0.0,0.028,0.0,0.038,0.004,0.005,0.095,0.112,0.024,0.088,0.005,0.0,0.0,0.012,0.015,0.0,0.001,0.035,0.118,0.013,0.007,0.049,0.0
RCP26,MKCWTCT3DD,35,0.005,0.02,0.082,0.032,0.121,0.0,0.0,0.043,0.041,0.0,0.0,0.0,0.174,0.03,0.032,0.0,0.078,0.019,0.001,0.066,0.062,0.044,0.126,0.01,0.021,0.002,0.053,0.005,0.014,0.104,0.026,0.086,0.006,0.0,0.129,0.0
RCP26,MKCWTCT3DD,36,0.063,0.014,0.061,0.001,0.053,0.038,0.078,0.112,0.043,0.011,0.0,0.087,0.126,0.012,0.076,0.113,0.066,0.037,0.037,0.061,0.103,0.094,0.134,0.062,0.014,0.0,0.298,0.002,0.133,0.504,0.181,0.042,0.063,0.101,0.241,0.0
RCP26,MKCWTCT3DD,37,0.073,0.014,0.049,0.008,0.026,0.068,0.095,0.085,0.067,0.073,0.115,0.191,0.058,0.157,0.278,0.407,0.106,0.1,0.28,0.034,0.101,0.042,0.126,0.127,0.025,0.022,0.558,0.034,0.203,0.148,0.279,0.082,0.038,0.032,0.202,0.049
RCP26,MKCWTCT3DD,38,0.275,0.064,0.04,0.03,0.035,0.027,0.042,0.223,0.059,0.072,0.356,0.234,0.035,0.117,0.277,0.162,0.095,0.038,0.199,0.022,0.066,0.056,0.057,0.383,0.063,0.121,0.497,0.022,0.119,0.136,0.187,0.11,0.014,0.037,0.448,0.229
RCP26,MKCWTCT3DD,39,0.197,0.214,0.052,0.092,0.067,0.008,0.099,0.201,0.211,0.097,0.464,0.135,0.249,0.342,0.211,0.115,0.111,0.097,0.397,0.137,0.03,0.077,0.354,0.14,0.021,0.394,0.218,0.013,0.081,0.089,0.295,0.179,0.0,0.257,0.552,0.102
RCP26,MKCWTCT3DD,40,0.2,0.458,0.207,0.377,0.094,0.122,0.115,0.159,0.179,0.1,0.313,0.06,0.234,0.25,0.248,0.063,0.115,0.241,0.287,0.367,0.118,0.236,0.297,0.076,0.017,0.293,0.182,0.055,0.097,0.437,0.14,0.108,0.023,0.192,0.218,0.135
RCP26,MKCWTCT3DD,41,0.088,0.493,0.513,0.356,0.061,0.201,0.06,0.121,0.227,0.078,0.171,0.167,0.366,0.363,0.419,0.037,0.205,0.31,0.235,0.345,0.397,0.349,0.313,0.042,0.021,0.414,0.221,0.263,0.162,0.167,0.265,0.069,0.208,0.261,0.109,0.191
RCP26,MKCWTCT3DD,42,0.077,0.41,0.597,0.154,0.08,0.077,0.152,0.776,0.206,0.209,0.1,0.203,0.111,0.45,0.263,0.22,0.259,0.137,0.301,0.401,0.274,0.416,0.181,0.086,0.107,0.204,0.567,0.134,0.144,0.136,0.55,0.063,0.346,0.479,0.108,0.189
RCP26,MKCWTCT3DD,43,0.192,0.567,0.595,0.143,0.119,0.062,0.597,0.45,0.084,0.163,0.113,0.13,0.076,0.223,0.169,0.248,0.155,0.113,0.396,0.217,0.121,0.404,0.091,0.142,0.072,0.172,0.503,0.366,0.084,0.137,0.233,0.053,0.171,0.505,0.075,0.318
RCP26,MKCWTCT3DD,44,0.312,0.706,0.811,0.078,0.339,0.14,0.195,0.211,0.096,0.171,0.099,0.258,0.222,0.126,0.266,0.829,0.093,0.13,1.024,0.118,0.158,0.263,0.2,0.112,0.055,0.114,0.325,0.292,0.097,0.863,0.308,0.099,0.124,0.416,0.138,0.123
RCP26,MKCWTCT3DD,45,0.244,0.723,0.525,0.287,0.295,0.222,0.337,0.114,0.088,0.198,0.332,0.168,0.147,0.314,0.455,0.616,0.322,0.152,0.373,0.753,0.234,0.776,0.316,0.122,0.158,0.209,0.372,0.427,0.063,1.318,0.136,0.192,0.078,0.223,0.225,0.142
RCP26,MKCWTCT3DD,46,0.531,0.485,0.417,0.543,0.658,0.219,0.617,0.44,0.18,0.218,0.968,0.105,0.086,0.607,0.374,0.445,0.289,0.234,0.269,1.198,0.225,0.641,0.357,0.11,0.158,0.751,0.3,0.173,0.175,0.8,0.096,0.614,0.788,0.352,0.114,0.14
RCP26,MKCWTCT3DD,47,1.162,0.395,0.261,0.261,0.863,0.26,0.711,1.136,0.138,0.306,0.501,0.096,0.078,0.822,0.598,0.371,0.725,0.227,0.395,1.019,0.278,0.463,0.412,0.101,0.123,0.75,0.492,0.146,0.087,0.346,0.226,0.26,0.65,0.852,0.088,0.15
RCP26,MKCWTCT3DD,48,0.951,0.349,0.445,0.26,0.561,0.316,0.644,1.188,0.223,0.291,0.37,0.21,0.769,0.435,0.464,0.315,0.728,0.296,0.29,1.011,0.326,0.314,0.281,0.095,0.145,1.159,0.441,0.286,0.055,0.285,0.464,0.364,0.583,0.598,0.07,0.151
RCP26,MKCWTCT3DD,49,0.406,0.279,0.842,0.326,0.403,0.31,0.594,0.709,0.451,0.261,0.476,0.159,0.764,0.726,0.485,0.524,0.462,0.248,0.325,0.773,0.349,0.364,0.726,0.09,0.214,0.389,0.363,0.589,0.082,0.374,0.586,0.54,0.513,0.452,0.102,0.158
RCP26,MKCWTCT3DD,50,0.432,0.379,0.503,0.432,0.566,0.228,0.432,1.095,0.49,0.265,0.35,0.223,0.558,0.83,0.579,0.277,0.345,0.41,0.3,0.598,0.396,0.231,0.53,0.222,0.217,0.443,0.525,0.626,0.064,0.751,0.494,0.481,0.645,0.529,0.109,0.237
RCP26,MKCWTCT3DD,51,0.444,0.43,0.314,0.397,0.366,0.2,0.327,0.483,0.245,0.211,0.216,0.352,0.371,0.438,0.735,0.249,0.351,0.445,1.195,0.519,0.245,0.357,0.579,0.412,0.183,0.513,0.478,0.511,0.092,0.67,0.388,0.959,0.977,0.275,0.112,0.195
RCP26,MKCWTCT3DD,52,0.29,0.252,0.447,0.377,0.286,0.227,0.489,0.657,0.465,0.255,0.471,0.224,0.425,0.535,0.539,0.195,0.322,0.245,1.416,0.63,0.194,0.285,0.407,0.545,0.577,0.402,1.057,0.28,0.09,0.609,0.354,1.046,0.785,0.326,0.136,0.295
