scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP26,ALCWTRS3DD,11,0.462,0.504,0.49,0.989,0.856,0.761,0.46,1.322,0.49,0.6,0.433,1.084,0.475,0.445,0.454,1.026,0.735,0.522,0.517,0.621,1.601,0.35,0.634,0.991,0.444,0.502,0.711,0.382,0.481,0.561,0.586,1.275,1.077,0.893,0.93,1.532
RCP26,ALCWTRS3DD,12,0.619,0.65,0.447,1.183,1.191,0.76,0.488,1.237,0.516,0.614,0.473,1.06,0.448,0.407,0.404,1.022,0.752,0.395,0.735,0.509,0.958,0.465,0.522,0.909,0.456,0.55,0.682,0.405,0.441,0.522,0.562,1.184,1.135,0.824,0.68,1.232
RCP26,ALCWTRS3DD,13,0.76,0.621,0.48,1.102,1.305,0.718,0.586,0.992,0.553,0.548,0.588,0.9,0.426,0.42,0.43,1.036,0.63,0.431,0.713,0.553,0.721,0.491,0.493,1.036,0.472,0.561,0.621,0.448,0.46,0.51,0.59,0.972,0.79,0.696,0.58,0.878
RCP26,ALCWTRS3DD,14,0.88,0.627,0.748,1.236,0.999,0.728,0.679,0.933,0.595,0.518,0.577,0.861,0.452,0.451,0.42,0.831,0.56,0.639,0.757,0.782,0.717,0.491,0.49,1.145,0.467,0.458,0.647,0.541,0.523,0.384,0.599,0.825,0.676,0.571,0.561,0.703
RCP26,ALCWTRS3DD,15,1.183,0.602,0.672,1.23,0.817,0.65,0.678,1.158,0.68,0.522,0.539,1.094,0.509,0.466,0.407,0.63,0.605,0.647,0.884,1.059,0.669,0.513,0.509,1.274,0.478,0.516,0.61,0.553,0.521,0.286,0.693,0.732,0.679,0.524,0.526,0.761
RCP26,ALCWTRS3DD,16,0.917,0.515,0.631,0.939,0.768,0.649,0.671,0.979,0.616,0.506,0.54,1.329,0.489,0.439,0.417,0.541,0.737,0.617,1.028,0.872,0.769,0.476,0.54,1.208,0.469,0.483,0.559,0.511,0.563,0.282,0.73,0.56,0.806,0.578,0.591,0.711
RCP26,ALCWTRS3DD,17,0.737,0.485,0.619,0.64,0.656,0.667,0.598,0.785,0.566,0.466,0.6,0.997,0.512,0.402,0.457,0.569,0.909,0.564,0.887,0.799,0.953,0.454,0.535,0.913,0.438,0.493,0.524,0.487,0.59,0.285,0.863,0.474,0.865,0.667,0.723,0.657
RCP26,ALCWTRS3DD,18,0.581,0.475,0.651,0.609,0.506,0.556,0.57,0.708,0.588,0.428,0.586,0.828,0.548,0.381,0.439,0.694,0.982,0.534,0.814,0.861,1.21,0.493,0.536,0.812,0.399,0.468,0.532,0.513,0.533,0.304,0.904,0.547,0.726,0.694,0.692,0.673
RCP26,ALCWTRS3DD,19,0.482,0.445,0.654,0.598,0.426,0.508,0.513,0.723,0.6,0.435,0.572,0.697,0.476,0.372,0.402,0.629,0.902,0.45,0.644,0.783,1.168,0.429,0.513,0.808,0.462,0.415,0.509,0.479,0.524,0.392,0.842,0.595,0.688,0.719,0.613,0.632
RCP26,ALCWTRS3DD,20,0.443,0.431,0.572,0.505,0.403,0.512,0.465,0.652,0.616,0.47,0.682,0.579,0.42,0.361,0.346,0.514,0.749,0.337,0.464,0.569,0.847,0.426,0.457,0.652,0.504,0.369,0.508,0.43,0.469,0.404,0.714,0.616,0.579,0.567,0.565,0.66
RCP26,ALCWTRS3DD,21,0.403,0.407,0.585,0.441,0.382,0.436,0.409,0.496,0.565,0.444,0.669,0.478,0.409,0.358,0.249,0.458,0.606,0.332,0.382,0.482,0.666,0.418,0.445,0.516,0.484,0.35,0.54,0.408,0.412,0.299,0.513,0.774,0.522,0.478,0.502,0.519
RCP26,ALCWTRS3DD,22,0.378,0.396,0.513,0.413,0.387,0.326,0.38,0.41,0.494,0.412,0.5,0.419,0.39,0.315,0.216,0.413,0.501,0.308,0.367,0.42,0.581,0.369,0.403,0.432,0.412,0.289,0.533,0.388,0.378,0.33,0.412,0.543,0.492,0.441,0.474,0.484
RCP26,ALCWTRS3DD,23,0.361,0.456,0.435,0.397,0.435,0.285,0.367,0.386,0.41,0.368,0.415,0.38,0.414,0.244,0.227,0.404,0.424,0.272,0.375,0.374,0.489,0.396,0.377,0.41,0.316,0.229,0.506,0.38,0.363,0.365,0.38,0.396,0.441,0.419,0.438,0.442
RCP26,ALCWTRS3DD,24,0.356,0.419,0.441,0.381,0.418,0.33,0.374,0.371,0.395,0.276,0.411,0.375,0.394,0.156,0.217,0.391,0.387,0.313,0.323,0.385,0.409,0.318,0.427,0.427,0.237,0.196,0.446,0.401,0.35,0.295,0.478,0.333,0.377,0.418,0.401,0.397
RCP26,ALCWTRS3DD,25,0.368,0.327,0.401,0.384,0.375,0.25,0.395,0.358,0.413,0.21,0.39,0.376,0.303,0.07,0.209,0.395,0.36,0.507,0.235,0.411,0.388,0.292,0.531,0.382,0.223,0.183,0.415,0.386,0.441,0.241,0.444,0.233,0.258,0.396,0.376,0.378
RCP26,ALCWTRS3DD,26,0.411,0.229,0.384,0.369,0.367,0.205,0.359,0.347,0.378,0.192,0.4,0.36,0.273,0.04,0.212,0.356,0.361,0.567,0.222,0.39,0.375,0.266,0.371,0.397,0.207,0.162,0.405,0.35,0.391,0.118,0.392,0.265,0.205,0.401,0.369,0.366
RCP26,ALCWTRS3DD,27,0.338,0.205,0.378,0.367,0.301,0.182,0.326,0.343,0.373,0.204,0.316,0.386,0.251,0.02,0.192,0.24,0.393,0.483,0.215,0.376,0.375,0.16,0.274,0.385,0.206,0.062,0.376,0.26,0.264,0.067,0.472,0.259,0.186,0.424,0.374,0.385
RCP26,ALCWTRS3DD,28,0.273,0.193,0.371,0.364,0.225,0.173,0.178,0.275,0.374,0.2,0.231,0.366,0.165,0.01,0.183,0.195,0.375,0.413,0.214,0.351,0.413,0.089,0.273,0.379,0.186,0.025,0.367,0.214,0.204,0.047,0.523,0.211,0.188,0.372,0.348,0.382
RCP26,ALCWTRS3DD,29,0.247,0.196,0.381,0.196,0.222,0.098,0.096,0.204,0.363,0.218,0.201,0.413,0.059,0.007,0.172,0.129,0.378,0.414,0.265,0.328,0.406,0.043,0.216,0.382,0.178,0.015,0.416,0.182,0.185,0.031,0.361,0.217,0.183,0.347,0.207,0.361
RCP26,ALCWTRS3DD,30,0.203,0.192,0.294,0.069,0.14,0.048,0.068,0.104,0.374,0.266,0.229,0.296,0.03,0.005,0.076,0.047,0.314,0.399,0.259,0.238,0.38,0.025,0.189,0.297,0.122,0.008,0.286,0.125,0.103,0.043,0.226,0.267,0.131,0.255,0.084,0.363
RCP26,ALCWTRS3DD,31,0.167,0.206,0.24,0.033,0.064,0.105,0.042,0.062,0.343,0.231,0.407,0.137,0.019,0.054,0.028,0.022,0.24,0.24,0.176,0.218,0.333,0.012,0.176,0.258,0.039,0.003,0.221,0.178,0.078,0.071,0.201,0.184,0.096,0.199,0.051,0.251
RCP26,ALCWTRS3DD,32,0.109,0.201,0.219,0.029,0.138,0.094,0.023,0.068,0.176,0.194,0.293,0.063,0.058,0.047,0.017,0.011,0.264,0.147,0.078,0.205,0.229,0.007,0.084,0.258,0.017,0.002,0.214,0.186,0.055,0.093,0.231,0.213,0.054,0.182,0.043,0.088
RCP26,ALCWTRS3DD,33,0.087,0.119,0.238,0.029,0.239,0.059,0.014,0.045,0.1,0.103,0.141,0.042,0.111,0.036,0.077,0.006,0.158,0.135,0.083,0.222,0.149,0.003,0.052,0.162,0.008,0.001,0.215,0.139,0.09,0.111,0.225,0.265,0.037,0.187,0.061,0.049
RCP26,ALCWTRS3DD,34,0.074,0.062,0.23,0.044,0.236,0.034,0.008,0.03,0.088,0.052,0.072,0.025,0.059,0.023,0.087,0.005,0.186,0.078,0.06,0.204,0.347,0.02,0.105,0.104,0.005,0.001,0.205,0.092,0.053,0.066,0.2,0.195,0.034,0.187,0.159,0.034
RCP26,ALCWTRS3DD,35,0.047,0.074,0.255,0.064,0.294,0.017,0.005,0.103,0.093,0.031,0.037,0.017,0.144,0.044,0.075,0.004,0.189,0.069,0.04,0.165,0.276,0.07,0.207,0.084,0.003,0.002,0.142,0.075,0.038,0.044,0.186,0.218,0.039,0.084,0.132,0.03
RCP26,ALCWTRS3DD,36,0.07,0.068,0.319,0.044,0.242,0.024,0.022,0.232,0.099,0.037,0.023,0.056,0.243,0.051,0.055,0.015,0.178,0.054,0.039,0.145,0.229,0.158,0.252,0.122,0.008,0.002,0.317,0.047,0.119,0.308,0.258,0.156,0.061,0.122,0.258,0.027
RCP26,ALCWTRS3DD,37,0.098,0.054,0.163,0.033,0.126,0.078,0.113,0.215,0.104,0.104,0.056,0.166,0.222,0.096,0.164,0.257,0.206,0.151,0.257,0.101,0.232,0.126,0.25,0.238,0.028,0.007,0.487,0.085,0.327,0.375,0.403,0.171,0.09,0.158,0.323,0.05
RCP26,ALCWTRS3DD,38,0.275,0.059,0.115,0.046,0.074,0.072,0.118,0.257,0.093,0.111,0.29,0.397,0.13,0.206,0.335,0.325,0.237,0.137,0.355,0.072,0.171,0.15,0.184,0.511,0.062,0.06,0.609,0.117,0.303,0.33,0.325,0.264,0.065,0.101,0.364,0.265
RCP26,ALCWTRS3DD,39,0.347,0.138,0.092,0.112,0.127,0.051,0.1,0.397,0.17,0.153,0.494,0.336,0.17,0.348,0.376,0.324,0.243,0.148,0.457,0.113,0.136,0.174,0.269,0.467,0.074,0.373,0.431,0.078,0.275,0.325,0.369,0.23,0.047,0.195,0.484,0.299
RCP26,ALCWTRS3DD,40,0.318,0.467,0.214,0.242,0.147,0.077,0.175,0.35,0.273,0.152,0.531,0.278,0.368,0.385,0.419,0.264,0.193,0.266,0.389,0.231,0.18,0.245,0.436,0.321,0.055,0.417,0.409,0.06,0.183,0.359,0.34,0.29,0.044,0.329,0.434,0.288
RCP26,ALCWTRS3DD,41,0.262,0.659,0.272,0.431,0.147,0.221,0.152,0.35,0.248,0.157,0.463,0.361,0.44,0.495,0.614,0.145,0.278,0.377,0.342,0.469,0.353,0.331,0.52,0.263,0.057,0.439,0.437,0.176,0.239,0.341,0.331,0.247,0.171,0.466,0.362,0.339
RCP26,ALCWTRS3DD,42,0.18,0.561,0.359,0.439,0.116,0.233,0.152,0.606,0.32,0.232,0.324,0.44,0.317,0.561,0.543,0.233,0.419,0.357,0.349,0.594,0.344,0.471,0.447,0.252,0.1,0.353,0.525,0.264,0.267,0.303,0.492,0.173,0.337,0.529,0.301,0.364
RCP26,ALCWTRS3DD,43,0.192,0.532,0.466,0.371,0.157,0.158,0.336,0.785,0.279,0.326,0.311,0.375,0.258,0.487,0.49,0.459,0.373,0.241,0.422,0.444,0.278,0.468,0.343,0.285,0.143,0.285,0.585,0.384,0.207,0.301,0.471,0.128,0.354,0.541,0.293,0.405
RCP26,ALCWTRS3DD,44,0.357,0.565,0.588,0.294,0.293,0.218,0.287,0.623,0.201,0.251,0.331,0.396,0.397,0.415,0.474,0.716,0.243,0.202,0.734,0.32,0.28,0.384,0.309,0.273,0.108,0.249,0.485,0.412,0.21,0.371,0.513,0.157,0.302,0.469,0.339,0.302
RCP26,ALCWTRS3DD,45,0.354,0.624,0.531,0.352,0.391,0.326,0.312,0.399,0.155,0.3,0.417,0.366,0.45,0.459,0.516,0.712,0.28,0.226,0.595,0.453,0.313,0.428,0.445,0.238,0.118,0.25,0.562,0.546,0.18,0.786,0.398,0.207,0.192,0.388,0.412,0.254
RCP26,ALCWTRS3DD,46,0.512,0.661,0.484,0.569,0.525,0.448,0.535,0.368,0.192,0.35,0.682,0.295,0.317,0.687,0.478,0.557,0.349,0.315,0.482,0.711,0.432,0.85,0.493,0.232,0.223,0.325,0.544,0.472,0.244,0.892,0.292,0.486,0.277,0.38,0.414,0.258
RCP26,ALCWTRS3DD,47,0.752,0.711,0.428,0.399,0.59,0.439,0.616,1.018,0.216,0.396,0.473,0.274,0.201,0.805,0.57,0.51,0.562,0.327,0.49,1.328,0.534,0.96,0.512,0.184,0.229,0.646,0.574,0.422,0.258,0.677,0.326,0.424,0.504,0.494,0.329,0.306
RCP26,ALCWTRS3DD,48,0.719,0.65,0.458,0.36,0.536,0.397,0.599,1.544,0.253,0.353,0.444,0.283,0.262,0.637,0.544,0.473,0.657,0.357,0.465,1.47,0.522,0.682,0.38,0.201,0.264,1.197,0.571,0.374,0.174,0.512,0.549,0.393,0.514,0.493,0.298,0.296
RCP26,ALCWTRS3DD,49,0.683,0.594,0.514,0.391,0.486,0.44,0.615,1.404,0.386,0.406,0.552,0.303,0.339,0.638,0.506,0.477,0.493,0.351,0.448,1.211,0.463,0.57,0.56,0.161,0.322,0.963,0.558,0.457,0.178,0.483,0.604,0.497,0.489,0.461,0.288,0.327
RCP26,ALCWTRS3DD,50,0.612,0.507,0.555,0.484,0.476,0.424,0.644,1.214,0.471,0.426,0.539,0.378,0.43,0.615,0.509,0.439,0.482,0.344,0.436,1.041,0.454,0.522,0.587,0.228,0.32,0.648,0.64,0.47,0.163,0.641,0.524,0.496,0.484,0.488,0.318,0.403
RCP26,ALCWTRS3DD,51,0.639,0.648,0.508,0.544,0.45,0.388,0.565,1.042,0.427,0.419,0.438,0.406,0.41,0.513,0.701,0.418,0.495,0.442,0.532,0.848,0.426,0.482,0.666,0.385,0.298,0.77,0.686,0.458,0.171,0.779,0.463,0.568,0.759,0.522,0.334,0.393
RCP26,ALCWTRS3DD,52,0.584,0.612,0.488,0.496,0.441,0.362,0.565,0.754,0.47,0.429,0.485,0.331,0.362,0.592,0.674,0.406,0.486,0.426,1.016,0.908,0.419,0.577,0.65,0.434,0.431,0.657,0.978,0.445,0.199,0.747,0.498,0.996,0.991,0.487,0.344,0.355
