scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP85,MKCWTCT1BD,21,0.311,0.249,0.532,0.331,0.385,0.315,0.323,0.248,0.233,0.339,0.481,0.377,0.458,0.262,0.23,0.34,0.173,0.333,0.216,0.253,0.348,0.307,0.222,0.347,0.163,0.344,0.28,0.322,0.498,0.28,0.316,0.303,0.319,0.177,0.34,0.274
RCP85,MKCWTCT1BD,22,0.218,0.261,0.566,0.305,0.352,0.242,0.299,0.252,0.226,0.33,0.458,0.417,0.391,0.312,0.224,0.28,0.173,0.287,0.251,0.243,0.341,0.219,0.215,0.259,0.193,0.334,0.231,0.238,0.533,0.223,0.291,0.273,0.254,0.123,0.291,0.243
RCP85,MKCWTCT1BD,23,0.099,0.221,0.446,0.243,0.256,0.22,0.169,0.263,0.17,0.407,0.407,0.444,0.299,0.255,0.12,0.233,0.135,0.209,0.151,0.234,0.258,0.298,0.135,0.26,0.183,0.286,0.215,0.211,0.341,0.221,0.281,0.205,0.21,0.145,0.239,0.219
RCP85,MKCWTCT1BD,24,0.113,0.261,0.359,0.154,0.279,0.225,0.153,0.353,0.175,0.343,0.301,0.359,0.351,0.224,0.123,0.229,0.121,0.186,0.086,0.273,0.287,0.33,0.126,0.144,0.09,0.329,0.113,0.207,0.249,0.26,0.22,0.106,0.129,0.147,0.099,0.275
RCP85,MKCWTCT1BD,25,0.079,0.277,0.349,0.227,0.113,0.212,0.105,0.261,0.125,0.237,0.272,0.233,0.364,0.236,0.258,0.318,0.19,0.218,0.079,0.234,0.242,0.264,0.08,0.18,0.094,0.344,0.105,0.194,0.221,0.176,0.209,0.09,0.076,0.093,0.107,0.238
RCP85,MKCWTCT1BD,26,0.069,0.139,0.389,0.174,0.09,0.14,0.088,0.161,0.088,0.201,0.175,0.175,0.228,0.183,0.181,0.24,0.086,0.148,0.061,0.249,0.258,0.133,0.065,0.172,0.092,0.35,0.091,0.169,0.178,0.081,0.09,0.065,0.08,0.064,0.108,0.101
RCP85,MKCWTCT1BD,27,0.065,0.135,0.395,0.093,0.073,0.094,0.076,0.091,0.071,0.2,0.127,0.097,0.102,0.14,0.089,0.151,0.066,0.091,0.058,0.133,0.19,0.102,0.049,0.103,0.063,0.314,0.085,0.204,0.102,0.065,0.161,0.056,0.068,0.055,0.085,0.09
RCP85,MKCWTCT1BD,28,0.057,0.141,0.249,0.114,0.072,0.087,0.066,0.093,0.063,0.101,0.106,0.083,0.085,0.107,0.072,0.086,0.081,0.085,0.056,0.059,0.086,0.084,0.046,0.072,0.067,0.226,0.064,0.09,0.098,0.056,0.105,0.056,0.061,0.041,0.059,0.062
RCP85,MKCWTCT1BD,29,0.049,0.092,0.217,0.115,0.068,0.097,0.084,0.114,0.072,0.135,0.177,0.083,0.073,0.102,0.063,0.075,0.061,0.081,0.04,0.058,0.068,0.063,0.066,0.059,0.086,0.172,0.121,0.068,0.088,0.053,0.095,0.038,0.047,0.034,0.078,0.047
RCP85,MKCWTCT1BD,30,0.032,0.074,0.206,0.074,0.055,0.064,0.066,0.141,0.071,0.078,0.099,0.098,0.067,0.121,0.051,0.063,0.056,0.07,0.036,0.07,0.069,0.059,0.056,0.082,0.073,0.088,0.063,0.063,0.067,0.045,0.064,0.035,0.11,0.035,0.051,0.048
RCP85,MKCWTCT1BD,31,0.032,0.122,0.14,0.056,0.096,0.058,0.068,0.098,0.104,0.074,0.173,0.081,0.096,0.081,0.045,0.056,0.063,0.061,0.066,0.057,0.067,0.06,0.046,0.071,0.086,0.089,0.052,0.07,0.061,0.058,0.166,0.056,0.218,0.063,0.047,0.052
RCP85,MKCWTCT1BD,32,0.03,0.077,0.1,0.05,0.106,0.071,0.074,0.134,0.117,0.086,0.136,0.068,0.101,0.072,0.071,0.061,0.046,0.068,0.039,0.051,0.077,0.066,0.045,0.052,0.089,0.17,0.086,0.078,0.058,0.079,0.108,0.064,0.197,0.08,0.04,0.068
RCP85,MKCWTCT1BD,33,0.035,0.068,0.112,0.126,0.109,0.06,0.12,0.082,0.134,0.082,0.086,0.073,0.076,0.089,0.066,0.056,0.073,0.065,0.06,0.067,0.058,0.122,0.038,0.059,0.068,0.173,0.057,0.089,0.14,0.087,0.108,0.047,0.172,0.061,0.06,0.058
RCP85,MKCWTCT1BD,34,0.038,0.072,0.108,0.086,0.097,0.081,0.08,0.074,0.115,0.082,0.077,0.103,0.074,0.079,0.061,0.093,0.068,0.057,0.12,0.092,0.057,0.15,0.066,0.057,0.049,0.211,0.06,0.077,0.178,0.09,0.077,0.062,0.119,0.044,0.073,0.07
RCP85,MKCWTCT1BD,35,0.05,0.097,0.098,0.162,0.234,0.141,0.094,0.071,0.069,0.18,0.078,0.118,0.192,0.088,0.104,0.091,0.135,0.072,0.09,0.091,0.088,0.068,0.079,0.066,0.043,0.228,0.059,0.092,0.156,0.104,0.151,0.057,0.082,0.054,0.059,0.092
RCP85,MKCWTCT1BD,36,0.098,0.094,0.15,0.323,0.245,0.192,0.072,0.218,0.149,0.13,0.076,0.173,0.231,0.111,0.138,0.15,0.114,0.055,0.128,0.156,0.14,0.062,0.231,0.07,0.174,0.221,0.103,0.105,0.114,0.06,0.126,0.096,0.112,0.157,0.111,0.094
RCP85,MKCWTCT1BD,37,0.099,0.142,0.171,0.328,0.183,0.206,0.118,0.24,0.27,0.103,0.118,0.222,0.118,0.077,0.133,0.168,0.141,0.059,0.113,0.108,0.085,0.121,0.213,0.199,0.168,0.215,0.122,0.156,0.187,0.079,0.085,0.1,0.236,0.2,0.114,0.111
RCP85,MKCWTCT1BD,38,0.092,0.201,0.238,0.313,0.12,0.13,0.088,0.255,0.107,0.083,0.091,0.244,0.083,0.067,0.129,0.161,0.079,0.083,0.096,0.116,0.064,0.087,0.112,0.136,0.217,0.25,0.145,0.087,0.114,0.065,0.086,0.25,0.144,0.156,0.067,0.116
RCP85,MKCWTCT1BD,39,0.105,0.201,0.164,0.26,0.096,0.122,0.14,0.368,0.274,0.162,0.211,0.426,0.181,0.218,0.125,0.217,0.08,0.143,0.154,0.31,0.061,0.165,0.184,0.296,0.186,0.303,0.24,0.096,0.187,0.114,0.149,0.149,0.25,0.117,0.144,0.142
RCP85,MKCWTCT1BD,40,0.201,0.213,0.344,0.362,0.282,0.18,0.252,0.287,0.314,0.351,0.19,0.47,0.149,0.288,0.15,0.338,0.262,0.247,0.203,0.26,0.163,0.169,0.219,0.368,0.179,0.174,0.173,0.146,0.283,0.24,0.166,0.156,0.327,0.188,0.099,0.16
RCP85,MKCWTCT1BD,41,0.21,0.164,0.488,0.469,0.285,0.17,0.178,0.249,0.206,0.361,0.246,0.362,0.15,0.344,0.134,0.263,0.292,0.249,0.208,0.218,0.152,0.195,0.272,0.268,0.094,0.329,0.297,0.121,0.323,0.303,0.219,0.175,0.357,0.286,0.208,0.19
RCP85,MKCWTCT1BD,42,0.388,0.14,0.342,0.506,0.335,0.213,0.18,0.227,0.177,0.249,0.324,0.187,0.242,0.355,0.165,0.212,0.255,0.35,0.308,0.275,0.167,0.186,0.266,0.115,0.093,0.271,0.24,0.099,0.372,0.305,0.207,0.191,0.279,0.382,0.213,0.257
RCP85,MKCWTCT1BD,43,0.385,0.227,0.276,0.447,0.323,0.205,0.309,0.231,0.302,0.237,0.268,0.215,0.248,0.343,0.169,0.199,0.232,0.358,0.136,0.351,0.205,0.154,0.329,0.081,0.085,0.198,0.316,0.164,0.412,0.305,0.156,0.198,0.377,0.379,0.176,0.326
RCP85,MKCWTCT1BD,44,0.243,0.245,0.255,0.465,0.325,0.205,0.299,0.34,0.431,0.203,0.199,0.305,0.279,0.329,0.223,0.187,0.19,0.214,0.117,0.387,0.311,0.249,0.479,0.079,0.221,0.21,0.339,0.262,0.39,0.281,0.113,0.381,0.373,0.307,0.192,0.36
RCP85,MKCWTCT1BD,45,0.375,0.32,0.309,0.559,0.334,0.264,0.35,0.365,0.395,0.278,0.285,0.352,0.38,0.48,0.202,0.206,0.223,0.217,0.17,0.36,0.357,0.255,0.401,0.163,0.362,0.424,0.357,0.329,0.377,0.258,0.196,0.553,0.366,0.268,0.289,0.725
RCP85,MKCWTCT1BD,46,0.541,0.373,0.344,0.896,0.407,0.312,0.28,0.419,0.366,0.45,0.333,0.373,0.427,0.597,0.245,0.352,0.252,0.212,0.217,0.356,0.445,0.319,0.34,0.221,0.335,0.48,0.37,0.416,0.363,0.245,0.348,0.53,0.365,0.391,0.358,0.584
RCP85,MKCWTCT1BD,47,0.425,0.384,0.381,0.553,0.428,0.268,0.328,0.348,0.451,0.481,0.227,0.417,0.441,0.447,0.447,0.402,0.285,0.267,0.323,0.432,0.457,0.358,0.38,0.247,0.238,0.466,0.305,0.576,0.351,0.343,0.382,0.638,0.425,0.645,0.329,0.567
RCP85,MKCWTCT1BD,48,0.445,0.242,0.403,0.414,0.461,0.374,0.348,0.467,0.477,0.74,0.217,0.408,0.471,0.696,0.456,0.481,0.354,0.247,0.423,0.394,0.607,0.387,0.654,0.368,0.309,0.477,0.352,0.576,0.372,0.378,0.279,0.501,0.425,0.483,0.298,0.576
RCP85,MKCWTCT1BD,49,0.375,0.288,0.357,0.491,0.377,0.307,0.317,0.581,0.53,0.82,0.342,0.431,0.495,0.7,0.404,0.353,0.416,0.252,0.443,0.408,0.998,0.36,0.626,0.481,0.343,0.547,0.494,0.97,0.462,0.373,0.331,0.369,0.45,0.493,0.369,0.564
RCP85,MKCWTCT1BD,50,0.433,0.368,0.381,0.504,0.379,0.294,0.397,0.58,0.513,0.543,0.466,0.582,0.515,0.624,0.332,0.275,0.669,0.384,0.308,0.384,1.457,0.428,0.541,0.475,0.437,0.577,0.418,0.839,0.46,0.3,0.366,0.396,0.453,0.596,0.411,0.499
RCP85,MKCWTCT1BD,51,0.483,0.363,0.393,0.512,0.475,0.373,0.475,0.635,0.485,0.469,0.545,0.529,0.449,0.559,0.271,0.261,0.546,0.319,0.346,0.368,0.796,0.398,0.427,0.673,0.403,0.493,0.343,0.688,0.469,0.359,0.388,0.471,0.452,0.586,0.421,0.441
RCP85,MKCWTCT1BD,52,0.652,0.403,0.35,0.434,0.414,0.308,0.489,0.66,0.522,0.484,0.47,0.542,0.427,0.525,0.36,0.288,0.636,0.202,0.305,0.322,0.51,0.38,0.435,0.575,0.366,0.518,0.376,0.813,0.466,0.42,0.373,0.388,0.452,0.48,0.447,0.402
