scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP45,MKCWTRS2BD,32,0.072,0.063,0.059,0.054,0.069,0.04,0.065,0.138,0.072,0.256,0.071,0.112,0.063,0.105,0.115,0.054,0.063,0.112,0.084,0.025,0.078,0.03,0.036,0.046,0.07,0.075,0.035,0.086,0.037,0.162,0.095,0.129,0.109,0.12,0.031,0.032
RCP45,MKCWTRS2BD,33,0.104,0.061,0.061,0.063,0.067,0.035,0.09,0.116,0.162,0.329,0.114,0.067,0.071,0.071,0.168,0.044,0.082,0.086,0.059,0.076,0.047,0.094,0.042,0.041,0.054,0.037,0.07,0.047,0.034,0.09,0.1,0.103,0.096,0.06,0.052,0.043
RCP45,MKCWTRS2BD,34,0.107,0.085,0.054,0.069,0.056,0.121,0.155,0.144,0.238,0.259,0.277,0.147,0.082,0.047,0.164,0.055,0.077,0.108,0.079,0.099,0.089,0.114,0.054,0.042,0.095,0.037,0.062,0.083,0.08,0.084,0.161,0.176,0.099,0.049,0.106,0.046
RCP45,MKCWTRS2BD,35,0.179,0.079,0.053,0.074,0.058,0.195,0.124,0.22,0.142,0.172,0.183,0.261,0.127,0.057,0.148,0.316,0.091,0.191,0.072,0.119,0.116,0.07,0.068,0.049,0.071,0.18,0.061,0.098,0.197,0.202,0.165,0.142,0.073,0.07,0.074,0.041
RCP45,MKCWTRS2BD,36,0.169,0.126,0.082,0.276,0.088,0.178,0.319,0.167,0.146,0.124,0.363,0.443,0.093,0.06,0.191,0.404,0.106,0.213,0.079,0.183,0.119,0.055,0.077,0.094,0.083,0.134,0.065,0.155,0.151,0.213,0.14,0.187,0.057,0.314,0.208,0.039
RCP45,MKCWTRS2BD,37,0.184,0.199,0.109,0.206,0.128,0.266,0.403,0.152,0.145,0.109,0.296,0.448,0.183,0.086,0.153,0.238,0.083,0.34,0.097,0.177,0.254,0.076,0.12,0.145,0.163,0.148,0.119,0.147,0.11,0.207,0.122,0.213,0.363,0.204,0.178,0.033
RCP45,MKCWTRS2BD,38,0.167,0.199,0.523,0.26,0.137,0.196,0.492,0.265,0.243,0.258,0.223,0.537,0.104,0.159,0.201,0.285,0.064,0.287,0.066,0.179,0.15,0.087,0.201,0.282,0.165,0.263,0.149,0.298,0.089,0.145,0.187,0.136,0.258,0.125,0.166,0.039
RCP45,MKCWTRS2BD,39,0.261,0.44,0.4,0.205,0.215,0.124,0.245,0.377,0.185,0.276,0.143,0.401,0.106,0.254,0.278,0.238,0.066,0.301,0.092,0.336,0.29,0.266,0.225,0.36,0.316,0.195,0.196,0.493,0.166,0.219,0.523,0.142,0.41,0.236,0.192,0.04
RCP45,MKCWTRS2BD,40,0.318,0.504,0.346,0.227,0.298,0.283,0.247,0.31,0.126,0.321,0.257,0.203,0.241,0.252,0.287,0.253,0.214,0.421,0.217,0.562,0.214,0.329,0.196,0.408,0.518,0.321,0.289,0.458,0.123,0.366,0.466,0.192,0.387,0.332,0.281,0.164
RCP45,MKCWTRS2BD,41,0.448,0.621,0.274,0.2,0.211,0.3,0.339,0.398,0.14,0.182,0.235,0.377,0.242,0.143,0.297,0.362,0.411,0.484,0.337,0.47,0.308,0.297,0.202,0.354,0.377,0.33,0.314,0.31,0.14,0.226,0.31,0.352,0.619,0.436,0.261,0.114
RCP45,MKCWTRS2BD,42,0.525,0.451,0.238,0.453,0.167,0.211,0.291,0.344,0.11,0.337,0.172,0.385,0.239,0.189,0.207,0.267,0.478,0.378,0.3,0.56,0.321,0.256,0.154,0.264,0.44,0.358,0.225,0.339,0.28,0.239,0.303,0.219,0.324,0.376,0.341,0.171
RCP45,MKCWTRS2BD,43,0.499,0.464,0.228,0.557,0.225,0.192,0.29,0.327,0.198,0.449,0.137,0.318,0.225,0.267,0.288,0.534,0.439,0.494,0.205,0.497,0.274,0.484,0.246,0.18,0.652,0.416,0.283,0.324,0.274,0.187,0.58,0.253,0.248,0.347,0.746,0.192
RCP45,MKCWTRS2BD,44,0.43,0.482,0.342,0.563,0.352,0.321,0.457,0.398,0.243,0.42,0.344,0.409,0.311,0.297,0.419,0.615,0.385,0.429,0.168,0.586,0.354,0.535,0.504,0.232,0.647,0.563,0.418,0.681,0.297,0.187,0.532,0.406,0.345,0.781,0.47,0.519
RCP45,MKCWTRS2BD,45,0.565,0.696,0.33,0.487,0.677,0.25,0.41,0.436,0.217,0.652,0.37,0.509,0.628,0.337,0.376,0.638,0.371,0.935,0.194,0.666,0.651,0.855,0.513,0.372,1.666,0.468,0.487,0.44,0.777,0.398,0.659,0.875,0.4,1.104,0.475,0.454
RCP45,MKCWTRS2BD,46,0.459,0.429,0.324,0.318,0.482,0.19,0.437,0.742,0.177,0.693,0.854,0.608,0.626,0.326,0.447,0.636,0.901,0.692,0.311,0.709,1.294,0.874,0.602,0.415,1.005,0.51,0.514,0.428,0.668,0.761,0.809,1.081,0.563,0.937,0.739,0.497
RCP45,MKCWTRS2BD,47,0.411,0.467,0.241,0.445,0.551,0.434,0.323,0.686,0.243,1.04,0.688,0.529,0.707,0.427,0.356,0.508,0.728,0.662,0.391,0.586,0.659,0.749,0.577,0.279,1.109,0.576,0.519,0.875,0.554,0.72,0.513,0.639,0.519,0.592,0.743,0.443
RCP45,MKCWTRS2BD,48,0.692,0.745,0.279,0.643,0.748,0.626,0.731,0.629,0.475,0.987,0.629,0.501,0.727,1.346,0.403,0.406,0.801,0.722,0.348,0.599,0.527,1.059,0.526,0.291,1.189,0.566,0.599,0.774,1.032,0.598,0.48,0.675,0.76,0.605,0.764,0.37
RCP45,MKCWTRS2BD,49,0.64,0.63,0.271,0.541,0.953,0.812,1.123,0.595,0.437,0.843,0.629,0.583,0.534,1.07,0.443,0.272,0.616,0.677,0.428,0.375,0.447,0.96,0.604,0.273,1.244,0.464,0.425,0.77,0.903,0.586,0.362,0.671,0.535,0.476,0.656,0.377
RCP45,MKCWTRS2BD,50,0.846,0.512,0.218,0.457,0.575,0.809,0.523,0.926,0.487,0.803,0.708,0.671,0.463,0.634,0.641,0.269,0.478,0.526,0.37,0.593,0.493,0.923,0.522,0.307,1.015,0.665,0.504,0.6,0.959,0.67,0.463,0.736,0.381,0.355,0.705,0.401
RCP45,MKCWTRS2BD,51,0.641,0.622,0.236,0.702,0.531,0.687,0.404,0.915,0.633,0.752,0.668,0.655,0.495,0.487,0.607,0.251,0.449,0.633,0.438,0.627,0.515,0.615,0.451,0.316,0.604,0.669,0.431,0.565,0.527,0.429,0.615,0.922,0.372,0.326,0.911,0.312
RCP45,MKCWTRS2BD,52,0.473,0.797,0.333,0.879,0.513,0.525,0.406,0.567,0.521,0.784,0.762,0.552,0.715,0.515,0.54,0.363,0.55,0.661,0.481,0.418,0.482,0.628,0.486,0.336,0.592,0.546,0.391,0.905,0.386,0.43,0.556,0.662,0.394,0.394,0.639,0.391
