scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP45,MKCWTCT1BD,11,0.679,0.542,0.594,0.463,0.674,0.585,0.576,0.587,0.561,0.562,0.556,0.562,0.455,0.775,0.476,0.475,0.478,0.566,0.508,0.397,0.541,0.486,0.543,0.51,0.56,0.699,0.577,0.576,0.587,0.623,0.417,0.55,0.701,0.46,0.452,0.679
RCP45,MKCWTCT1BD,12,0.726,0.549,0.549,0.345,0.573,0.613,0.62,0.781,0.6,0.485,0.531,0.465,0.467,0.74,0.474,0.517,0.716,0.596,0.413,0.384,0.512,0.478,0.505,0.482,0.525,0.595,0.576,0.644,0.611,0.576,0.391,0.503,0.594,0.377,0.454,0.579
RCP45,MKCWTCT1BD,13,0.635,0.514,0.63,0.342,0.56,0.662,0.6,0.613,0.508,0.463,0.465,0.504,0.489,0.687,0.456,0.569,0.673,0.898,0.443,0.365,0.517,0.464,0.51,0.453,0.504,0.591,0.576,0.717,0.538,0.639,0.424,0.492,0.576,0.349,0.445,0.447
RCP45,MKCWTCT1BD,14,0.639,0.481,0.574,0.322,0.434,0.6,0.492,0.734,0.426,0.466,0.418,0.468,0.485,0.666,0.45,0.576,0.543,0.677,0.425,0.367,0.524,0.544,0.43,0.435,0.497,0.575,0.576,0.591,0.467,0.647,0.404,0.462,0.576,0.443,0.434,0.455
RCP45,MKCWTCT1BD,15,0.42,0.438,0.492,0.316,0.409,0.483,0.52,0.573,0.441,0.554,0.427,0.418,0.452,0.817,0.418,0.576,0.557,0.663,0.433,0.318,0.428,0.457,0.421,0.416,0.51,0.542,0.441,0.665,0.367,0.507,0.403,0.42,0.547,0.358,0.417,0.479
RCP45,MKCWTCT1BD,16,0.501,0.468,0.5,0.314,0.476,0.499,0.504,0.491,0.428,0.461,0.418,0.412,0.453,0.567,0.497,0.521,0.556,0.525,0.379,0.307,0.419,0.354,0.452,0.407,0.531,0.566,0.404,0.66,0.328,0.485,0.493,0.282,0.509,0.354,0.397,0.479
RCP45,MKCWTCT1BD,17,0.604,0.363,0.454,0.322,0.49,0.466,0.442,0.418,0.462,0.378,0.322,0.46,0.346,0.435,0.439,0.489,0.461,0.507,0.328,0.344,0.418,0.365,0.442,0.444,0.54,0.49,0.426,0.588,0.259,0.489,0.355,0.305,0.509,0.319,0.444,0.445
RCP45,MKCWTCT1BD,18,0.519,0.321,0.439,0.334,0.484,0.411,0.355,0.42,0.382,0.338,0.27,0.437,0.321,0.413,0.425,0.436,0.555,0.452,0.312,0.347,0.38,0.43,0.366,0.373,0.537,0.471,0.406,0.572,0.287,0.427,0.351,0.356,0.493,0.275,0.457,0.328
RCP45,MKCWTCT1BD,19,0.557,0.316,0.419,0.283,0.424,0.398,0.346,0.412,0.351,0.342,0.25,0.413,0.271,0.41,0.357,0.401,0.554,0.423,0.277,0.315,0.321,0.347,0.343,0.322,0.498,0.417,0.36,0.513,0.261,0.408,0.41,0.268,0.487,0.282,0.374,0.32
RCP45,MKCWTCT1BD,20,0.461,0.32,0.391,0.267,0.359,0.392,0.337,0.432,0.352,0.341,0.261,0.387,0.259,0.428,0.315,0.362,0.413,0.427,0.234,0.206,0.325,0.226,0.357,0.334,0.435,0.335,0.292,0.461,0.25,0.376,0.354,0.264,0.44,0.281,0.393,0.316
RCP45,MKCWTCT1BD,21,0.345,0.298,0.387,0.253,0.227,0.284,0.325,0.354,0.35,0.246,0.27,0.34,0.235,0.39,0.305,0.333,0.41,0.423,0.302,0.119,0.257,0.194,0.361,0.341,0.318,0.301,0.267,0.383,0.163,0.343,0.309,0.298,0.39,0.184,0.345,0.255
RCP45,MKCWTCT1BD,22,0.36,0.289,0.371,0.293,0.209,0.24,0.317,0.316,0.342,0.254,0.266,0.199,0.235,0.399,0.297,0.352,0.416,0.391,0.307,0.153,0.221,0.145,0.318,0.258,0.211,0.28,0.242,0.311,0.116,0.291,0.186,0.266,0.359,0.167,0.227,0.222
RCP45,MKCWTCT1BD,23,0.395,0.246,0.306,0.246,0.209,0.211,0.237,0.251,0.318,0.336,0.28,0.208,0.221,0.438,0.26,0.325,0.344,0.343,0.295,0.123,0.16,0.129,0.309,0.145,0.166,0.216,0.19,0.257,0.147,0.298,0.16,0.254,0.223,0.223,0.223,0.187
RCP45,MKCWTCT1BD,24,0.397,0.21,0.325,0.24,0.129,0.206,0.266,0.279,0.309,0.315,0.241,0.206,0.192,0.343,0.14,0.22,0.287,0.358,0.12,0.094,0.101,0.129,0.233,0.13,0.114,0.208,0.102,0.257,0.156,0.197,0.156,0.215,0.201,0.2,0.205,0.09
RCP45,MKCWTCT1BD,25,0.402,0.173,0.286,0.227,0.114,0.109,0.212,0.13,0.174,0.293,0.197,0.173,0.111,0.219,0.125,0.194,0.198,0.327,0.08,0.088,0.091,0.1,0.128,0.14,0.096,0.296,0.086,0.234,0.2,0.176,0.223,0.188,0.143,0.235,0.183,0.083
RCP45,MKCWTCT1BD,26,0.345,0.115,0.368,0.197,0.084,0.111,0.154,0.106,0.125,0.279,0.178,0.099,0.093,0.17,0.1,0.125,0.177,0.104,0.087,0.076,0.124,0.079,0.104,0.119,0.117,0.215,0.09,0.212,0.127,0.184,0.247,0.201,0.109,0.193,0.187,0.08
RCP45,MKCWTCT1BD,27,0.314,0.098,0.207,0.171,0.089,0.102,0.093,0.088,0.099,0.14,0.162,0.086,0.103,0.11,0.079,0.103,0.188,0.101,0.069,0.081,0.083,0.104,0.093,0.089,0.09,0.089,0.075,0.201,0.125,0.151,0.192,0.132,0.081,0.17,0.166,0.086
RCP45,MKCWTCT1BD,28,0.268,0.08,0.184,0.104,0.156,0.075,0.122,0.082,0.119,0.093,0.109,0.075,0.078,0.093,0.068,0.111,0.107,0.079,0.087,0.091,0.068,0.086,0.083,0.081,0.082,0.073,0.064,0.194,0.121,0.149,0.106,0.071,0.092,0.168,0.074,0.138
RCP45,MKCWTCT1BD,29,0.201,0.087,0.172,0.078,0.072,0.061,0.128,0.106,0.084,0.096,0.193,0.058,0.089,0.1,0.064,0.085,0.087,0.074,0.115,0.044,0.066,0.057,0.07,0.1,0.107,0.062,0.057,0.243,0.163,0.159,0.088,0.08,0.097,0.185,0.063,0.076
RCP45,MKCWTCT1BD,30,0.212,0.065,0.129,0.063,0.055,0.056,0.092,0.08,0.07,0.098,0.162,0.065,0.123,0.163,0.074,0.073,0.061,0.074,0.076,0.031,0.051,0.054,0.054,0.082,0.078,0.053,0.075,0.192,0.067,0.166,0.103,0.084,0.113,0.175,0.053,0.05
RCP45,MKCWTCT1BD,31,0.104,0.066,0.102,0.052,0.051,0.056,0.149,0.087,0.065,0.073,0.106,0.069,0.085,0.119,0.063,0.066,0.077,0.07,0.058,0.029,0.083,0.044,0.063,0.079,0.07,0.065,0.074,0.149,0.045,0.154,0.156,0.096,0.071,0.12,0.049,0.036
RCP45,MKCWTCT1BD,32,0.094,0.072,0.076,0.065,0.082,0.054,0.076,0.153,0.088,0.089,0.07,0.091,0.079,0.122,0.12,0.068,0.073,0.127,0.103,0.033,0.086,0.049,0.052,0.057,0.072,0.077,0.048,0.097,0.046,0.136,0.083,0.129,0.117,0.115,0.045,0.045
RCP45,MKCWTCT1BD,33,0.121,0.067,0.071,0.064,0.078,0.052,0.099,0.113,0.15,0.155,0.147,0.078,0.079,0.081,0.134,0.063,0.092,0.09,0.07,0.071,0.054,0.106,0.063,0.051,0.073,0.055,0.072,0.074,0.054,0.083,0.098,0.095,0.091,0.063,0.065,0.056
RCP45,MKCWTCT1BD,34,0.155,0.095,0.068,0.076,0.076,0.115,0.124,0.12,0.176,0.197,0.24,0.117,0.079,0.071,0.114,0.082,0.087,0.097,0.075,0.085,0.094,0.096,0.09,0.057,0.093,0.057,0.063,0.102,0.091,0.101,0.152,0.154,0.09,0.059,0.124,0.057
RCP45,MKCWTCT1BD,35,0.176,0.094,0.073,0.077,0.088,0.17,0.104,0.194,0.136,0.141,0.126,0.157,0.127,0.081,0.109,0.19,0.1,0.16,0.076,0.077,0.125,0.071,0.079,0.065,0.093,0.122,0.057,0.108,0.19,0.154,0.152,0.135,0.07,0.072,0.074,0.051
RCP45,MKCWTCT1BD,36,0.157,0.121,0.097,0.164,0.091,0.117,0.2,0.126,0.125,0.122,0.219,0.209,0.085,0.082,0.136,0.26,0.096,0.154,0.084,0.106,0.142,0.058,0.096,0.101,0.091,0.17,0.084,0.137,0.165,0.162,0.116,0.173,0.073,0.199,0.166,0.054
RCP45,MKCWTCT1BD,37,0.173,0.174,0.126,0.171,0.132,0.18,0.217,0.106,0.146,0.103,0.198,0.241,0.168,0.081,0.11,0.236,0.082,0.199,0.095,0.108,0.21,0.066,0.128,0.119,0.154,0.138,0.135,0.146,0.148,0.164,0.098,0.157,0.228,0.193,0.142,0.054
RCP45,MKCWTCT1BD,38,0.171,0.156,0.229,0.188,0.129,0.156,0.316,0.189,0.214,0.181,0.155,0.252,0.105,0.128,0.153,0.23,0.066,0.258,0.074,0.096,0.125,0.094,0.184,0.216,0.138,0.2,0.125,0.239,0.101,0.119,0.097,0.12,0.219,0.101,0.13,0.055
RCP45,MKCWTCT1BD,39,0.259,0.296,0.215,0.126,0.164,0.102,0.154,0.279,0.208,0.188,0.104,0.213,0.106,0.181,0.188,0.218,0.068,0.268,0.087,0.165,0.224,0.241,0.162,0.242,0.206,0.176,0.183,0.259,0.149,0.168,0.276,0.114,0.272,0.152,0.15,0.053
RCP45,MKCWTCT1BD,40,0.353,0.364,0.189,0.151,0.201,0.168,0.173,0.212,0.115,0.212,0.241,0.15,0.174,0.188,0.173,0.268,0.195,0.267,0.206,0.34,0.161,0.291,0.159,0.252,0.31,0.205,0.25,0.235,0.128,0.264,0.297,0.109,0.25,0.221,0.193,0.115
RCP45,MKCWTCT1BD,41,0.382,0.419,0.214,0.148,0.207,0.177,0.272,0.354,0.12,0.143,0.189,0.19,0.312,0.121,0.213,0.283,0.352,0.313,0.28,0.328,0.227,0.223,0.174,0.205,0.315,0.278,0.23,0.222,0.119,0.212,0.206,0.233,0.299,0.263,0.196,0.094
RCP45,MKCWTCT1BD,42,0.399,0.333,0.236,0.265,0.125,0.132,0.229,0.299,0.1,0.269,0.118,0.198,0.312,0.148,0.182,0.231,0.322,0.342,0.25,0.29,0.249,0.206,0.141,0.184,0.36,0.288,0.184,0.295,0.251,0.229,0.199,0.205,0.283,0.248,0.24,0.158
RCP45,MKCWTCT1BD,43,0.364,0.311,0.298,0.372,0.173,0.126,0.259,0.327,0.178,0.36,0.094,0.266,0.28,0.211,0.22,0.339,0.315,0.347,0.176,0.248,0.23,0.335,0.219,0.127,0.429,0.293,0.228,0.271,0.27,0.169,0.23,0.185,0.255,0.193,0.421,0.127
RCP45,MKCWTCT1BD,44,0.32,0.328,0.341,0.402,0.224,0.208,0.253,0.258,0.214,0.387,0.238,0.379,0.229,0.243,0.309,0.367,0.328,0.327,0.134,0.341,0.215,0.306,0.391,0.182,0.433,0.392,0.272,0.426,0.252,0.154,0.398,0.232,0.341,0.368,0.319,0.286
RCP45,MKCWTCT1BD,45,0.356,0.381,0.327,0.348,0.307,0.186,0.228,0.298,0.206,0.406,0.246,0.413,0.231,0.31,0.26,0.463,0.316,0.398,0.153,0.306,0.231,0.388,0.373,0.313,0.732,0.377,0.278,0.351,0.423,0.257,0.477,0.351,0.33,0.431,0.303,0.339
RCP45,MKCWTCT1BD,46,0.392,0.41,0.303,0.235,0.264,0.165,0.283,0.359,0.179,0.438,0.36,0.472,0.288,0.27,0.289,0.453,0.505,0.455,0.237,0.478,0.515,0.469,0.492,0.303,0.669,0.307,0.314,0.33,0.442,0.404,0.403,0.477,0.327,0.493,0.297,0.361
RCP45,MKCWTCT1BD,47,0.347,0.432,0.256,0.306,0.326,0.354,0.278,0.344,0.237,0.493,0.426,0.458,0.486,0.259,0.275,0.426,0.445,0.482,0.273,0.429,0.471,0.419,0.479,0.242,0.69,0.371,0.428,0.444,0.475,0.416,0.402,0.442,0.414,0.46,0.552,0.408
RCP45,MKCWTCT1BD,48,0.395,0.518,0.241,0.282,0.444,0.443,0.406,0.355,0.327,0.524,0.458,0.51,0.744,0.644,0.325,0.454,0.599,0.48,0.295,0.561,0.52,0.52,0.468,0.255,0.883,0.435,0.44,0.464,0.48,0.423,0.345,0.399,0.483,0.462,0.623,0.417
RCP45,MKCWTCT1BD,49,0.458,0.569,0.259,0.321,0.527,0.481,0.476,0.368,0.384,0.722,0.509,0.522,0.586,0.735,0.403,0.304,0.569,0.49,0.352,0.381,0.47,0.773,0.457,0.243,0.964,0.451,0.421,0.549,0.492,0.463,0.336,0.479,0.435,0.444,0.544,0.427
RCP45,MKCWTCT1BD,50,0.587,0.516,0.236,0.445,0.576,0.516,0.483,0.593,0.376,0.713,0.482,0.498,0.504,0.556,0.47,0.279,0.519,0.476,0.353,0.444,0.499,0.695,0.448,0.248,0.836,0.559,0.469,0.626,0.788,0.563,0.337,0.492,0.453,0.377,0.461,0.454
RCP45,MKCWTCT1BD,51,0.532,0.47,0.225,0.516,0.576,0.511,0.427,0.654,0.457,0.629,0.51,0.564,0.473,0.48,0.445,0.276,0.467,0.507,0.339,0.426,0.488,0.68,0.454,0.256,0.605,0.631,0.4,0.666,0.571,0.508,0.512,0.497,0.459,0.386,0.59,0.367
RCP45,MKCWTCT1BD,52,0.501,0.5,0.285,0.653,0.576,0.536,0.433,0.631,0.487,0.577,0.585,0.576,0.526,0.631,0.479,0.308,0.557,0.504,0.327,0.384,0.487,0.646,0.525,0.29,0.58,0.519,0.429,0.727,0.425,0.538,0.537,0.524,0.441,0.342,0.525,0.408
