scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP45,ALCWTRS3DD,16,0.639,0.705,0.651,0.452,0.543,0.622,0.578,0.697,0.622,0.669,0.596,0.654,0.705,0.787,0.64,0.552,0.794,0.717,0.545,0.54,0.504,0.479,0.542,0.498,0.695,0.659,0.664,0.892,0.465,0.584,0.657,0.553,0.614,0.464,0.584,0.609
RCP45,ALCWTRS3DD,17,0.669,0.646,0.634,0.452,0.555,0.567,0.546,0.616,0.592,0.64,0.564,0.697,0.627,0.69,0.55,0.559,0.713,0.594,0.511,0.452,0.485,0.468,0.547,0.521,0.602,0.595,0.511,0.704,0.453,0.594,0.561,0.557,0.593,0.464,0.626,0.534
RCP45,ALCWTRS3DD,18,0.727,0.617,0.805,0.467,0.526,0.5,0.576,0.576,0.507,0.587,0.525,0.618,0.574,0.572,0.527,0.568,0.706,0.529,0.505,0.403,0.492,0.526,0.528,0.534,0.597,0.59,0.475,0.609,0.44,0.57,0.489,0.624,0.585,0.472,0.646,0.465
RCP45,ALCWTRS3DD,19,0.774,0.531,0.904,0.463,0.469,0.463,0.578,0.533,0.508,0.521,0.487,0.564,0.499,0.514,0.483,0.509,0.807,0.518,0.457,0.378,0.433,0.489,0.498,0.499,0.563,0.63,0.435,0.506,0.408,0.498,0.452,0.556,0.572,0.464,0.605,0.421
RCP45,ALCWTRS3DD,20,0.672,0.46,0.746,0.441,0.437,0.436,0.495,0.456,0.522,0.476,0.491,0.472,0.437,0.479,0.467,0.453,0.6,0.537,0.44,0.294,0.416,0.432,0.5,0.51,0.504,0.535,0.438,0.427,0.359,0.441,0.429,0.496,0.484,0.43,0.583,0.395
RCP45,ALCWTRS3DD,21,0.522,0.377,0.56,0.421,0.429,0.411,0.473,0.432,0.45,0.431,0.502,0.395,0.417,0.424,0.446,0.423,0.478,0.489,0.398,0.235,0.394,0.379,0.444,0.474,0.437,0.51,0.45,0.438,0.333,0.425,0.457,0.508,0.417,0.408,0.536,0.387
RCP45,ALCWTRS3DD,22,0.464,0.346,0.478,0.383,0.39,0.388,0.434,0.395,0.439,0.388,0.452,0.345,0.409,0.371,0.375,0.45,0.416,0.472,0.402,0.208,0.371,0.356,0.385,0.42,0.395,0.443,0.417,0.421,0.317,0.408,0.449,0.489,0.399,0.401,0.456,0.413
RCP45,ALCWTRS3DD,23,0.471,0.328,0.503,0.334,0.394,0.374,0.401,0.384,0.423,0.412,0.425,0.318,0.458,0.399,0.29,0.48,0.399,0.417,0.383,0.2,0.364,0.33,0.353,0.374,0.369,0.409,0.365,0.407,0.34,0.391,0.418,0.483,0.376,0.399,0.411,0.381
RCP45,ALCWTRS3DD,24,0.483,0.306,0.419,0.321,0.379,0.379,0.383,0.398,0.403,0.431,0.425,0.318,0.439,0.397,0.27,0.457,0.4,0.411,0.357,0.185,0.323,0.323,0.322,0.376,0.357,0.375,0.315,0.417,0.35,0.407,0.402,0.456,0.374,0.389,0.397,0.311
RCP45,ALCWTRS3DD,25,0.458,0.254,0.376,0.331,0.379,0.329,0.395,0.392,0.375,0.434,0.401,0.305,0.346,0.341,0.313,0.445,0.429,0.442,0.299,0.162,0.294,0.325,0.268,0.369,0.353,0.367,0.284,0.408,0.315,0.403,0.391,0.352,0.332,0.431,0.362,0.257
RCP45,ALCWTRS3DD,26,0.43,0.238,0.356,0.302,0.351,0.269,0.376,0.415,0.379,0.325,0.316,0.298,0.314,0.26,0.28,0.416,0.405,0.363,0.251,0.116,0.256,0.3,0.278,0.348,0.373,0.354,0.275,0.373,0.271,0.381,0.43,0.278,0.279,0.424,0.27,0.24
RCP45,ALCWTRS3DD,27,0.372,0.221,0.326,0.258,0.306,0.245,0.277,0.369,0.367,0.237,0.261,0.27,0.301,0.212,0.243,0.347,0.379,0.319,0.186,0.097,0.202,0.23,0.278,0.261,0.355,0.24,0.247,0.388,0.246,0.409,0.44,0.259,0.214,0.361,0.196,0.176
RCP45,ALCWTRS3DD,28,0.321,0.175,0.283,0.237,0.318,0.162,0.279,0.269,0.306,0.201,0.224,0.211,0.268,0.174,0.208,0.259,0.279,0.303,0.159,0.098,0.112,0.174,0.219,0.192,0.304,0.195,0.192,0.354,0.185,0.397,0.348,0.196,0.171,0.328,0.162,0.173
RCP45,ALCWTRS3DD,29,0.285,0.156,0.25,0.192,0.183,0.111,0.267,0.18,0.278,0.188,0.204,0.169,0.209,0.198,0.125,0.228,0.198,0.278,0.149,0.094,0.085,0.133,0.172,0.151,0.256,0.176,0.144,0.255,0.18,0.312,0.299,0.176,0.175,0.251,0.14,0.149
RCP45,ALCWTRS3DD,30,0.288,0.116,0.192,0.167,0.085,0.058,0.214,0.106,0.249,0.218,0.228,0.142,0.176,0.215,0.09,0.191,0.164,0.235,0.129,0.062,0.096,0.096,0.109,0.141,0.171,0.146,0.108,0.185,0.092,0.221,0.221,0.156,0.202,0.199,0.098,0.072
RCP45,ALCWTRS3DD,31,0.284,0.082,0.185,0.128,0.041,0.033,0.232,0.058,0.147,0.177,0.247,0.13,0.136,0.14,0.047,0.138,0.135,0.183,0.086,0.024,0.077,0.041,0.044,0.105,0.106,0.077,0.078,0.14,0.043,0.196,0.239,0.151,0.108,0.149,0.062,0.035
RCP45,ALCWTRS3DD,32,0.251,0.058,0.159,0.079,0.042,0.035,0.193,0.066,0.088,0.149,0.193,0.128,0.077,0.087,0.062,0.056,0.068,0.134,0.045,0.013,0.119,0.019,0.025,0.047,0.081,0.057,0.051,0.134,0.036,0.172,0.196,0.161,0.098,0.146,0.024,0.017
RCP45,ALCWTRS3DD,33,0.24,0.059,0.133,0.073,0.054,0.03,0.152,0.058,0.091,0.203,0.122,0.116,0.078,0.059,0.112,0.036,0.061,0.155,0.038,0.029,0.079,0.033,0.02,0.028,0.063,0.042,0.059,0.103,0.021,0.132,0.146,0.121,0.092,0.117,0.013,0.01
RCP45,ALCWTRS3DD,34,0.232,0.059,0.123,0.051,0.055,0.041,0.178,0.081,0.163,0.197,0.16,0.129,0.082,0.042,0.158,0.029,0.086,0.194,0.044,0.042,0.055,0.077,0.025,0.021,0.091,0.031,0.052,0.092,0.029,0.145,0.142,0.15,0.077,0.103,0.017,0.023
RCP45,ALCWTRS3DD,35,0.222,0.08,0.07,0.066,0.068,0.099,0.167,0.144,0.153,0.171,0.256,0.222,0.101,0.041,0.151,0.131,0.073,0.209,0.092,0.047,0.141,0.063,0.037,0.028,0.094,0.056,0.061,0.073,0.099,0.246,0.136,0.163,0.068,0.095,0.026,0.022
RCP45,ALCWTRS3DD,36,0.226,0.1,0.061,0.147,0.067,0.15,0.192,0.229,0.153,0.145,0.299,0.314,0.122,0.046,0.205,0.373,0.085,0.265,0.089,0.112,0.128,0.056,0.05,0.049,0.092,0.094,0.064,0.085,0.136,0.271,0.137,0.222,0.044,0.155,0.106,0.022
RCP45,ALCWTRS3DD,37,0.198,0.157,0.061,0.194,0.094,0.231,0.264,0.228,0.163,0.117,0.355,0.364,0.168,0.063,0.204,0.312,0.106,0.292,0.125,0.18,0.228,0.056,0.081,0.157,0.139,0.122,0.107,0.147,0.12,0.309,0.127,0.309,0.157,0.195,0.224,0.02
RCP45,ALCWTRS3DD,38,0.228,0.241,0.143,0.212,0.121,0.239,0.348,0.258,0.264,0.26,0.272,0.321,0.17,0.119,0.247,0.31,0.087,0.314,0.162,0.173,0.308,0.055,0.136,0.265,0.176,0.216,0.159,0.216,0.123,0.292,0.172,0.231,0.264,0.205,0.227,0.019
RCP45,ALCWTRS3DD,39,0.305,0.372,0.273,0.27,0.184,0.202,0.33,0.395,0.261,0.341,0.23,0.331,0.127,0.235,0.344,0.281,0.124,0.36,0.159,0.217,0.286,0.161,0.192,0.412,0.271,0.233,0.179,0.421,0.179,0.247,0.267,0.229,0.344,0.199,0.26,0.02
RCP45,ALCWTRS3DD,40,0.367,0.47,0.276,0.34,0.296,0.212,0.292,0.351,0.213,0.378,0.256,0.304,0.155,0.341,0.312,0.252,0.216,0.448,0.193,0.352,0.28,0.292,0.245,0.456,0.485,0.328,0.295,0.412,0.172,0.341,0.359,0.232,0.425,0.279,0.291,0.068
RCP45,ALCWTRS3DD,41,0.469,0.528,0.256,0.308,0.24,0.256,0.272,0.363,0.214,0.331,0.311,0.284,0.208,0.267,0.292,0.311,0.496,0.514,0.277,0.453,0.319,0.413,0.271,0.427,0.498,0.343,0.395,0.351,0.18,0.306,0.333,0.282,0.702,0.351,0.32,0.126
RCP45,ALCWTRS3DD,42,0.523,0.493,0.298,0.381,0.24,0.254,0.257,0.35,0.184,0.304,0.287,0.381,0.27,0.236,0.3,0.29,0.54,0.452,0.294,0.436,0.382,0.359,0.252,0.391,0.501,0.408,0.392,0.353,0.177,0.357,0.324,0.285,0.558,0.415,0.333,0.158
RCP45,ALCWTRS3DD,43,0.517,0.482,0.312,0.492,0.286,0.256,0.284,0.376,0.202,0.35,0.205,0.343,0.25,0.279,0.349,0.386,0.556,0.42,0.275,0.48,0.403,0.399,0.238,0.314,0.541,0.459,0.337,0.389,0.278,0.32,0.334,0.274,0.396,0.39,0.47,0.198
RCP45,ALCWTRS3DD,44,0.495,0.486,0.385,0.536,0.385,0.295,0.34,0.328,0.242,0.376,0.276,0.428,0.22,0.299,0.405,0.44,0.683,0.383,0.259,0.673,0.379,0.481,0.341,0.286,0.599,0.524,0.364,0.534,0.277,0.278,0.361,0.351,0.405,0.539,0.466,0.309
RCP45,ALCWTRS3DD,45,0.489,0.568,0.396,0.497,0.458,0.358,0.382,0.351,0.279,0.471,0.397,0.548,0.294,0.333,0.519,0.547,0.561,0.543,0.311,0.823,0.477,0.542,0.389,0.34,1.041,0.621,0.405,0.518,0.509,0.357,0.488,0.475,0.46,0.553,0.462,0.363
RCP45,ALCWTRS3DD,46,0.459,0.477,0.411,0.416,0.415,0.38,0.431,0.468,0.254,0.508,0.489,0.6,0.497,0.409,0.442,0.541,0.514,0.784,0.38,0.944,0.597,0.748,0.45,0.358,1.188,0.641,0.546,0.466,0.544,0.484,0.569,0.631,0.457,0.584,0.589,0.427
RCP45,ALCWTRS3DD,47,0.428,0.435,0.366,0.4,0.51,0.445,0.394,0.586,0.26,0.544,0.496,0.548,0.625,0.39,0.367,0.445,0.539,0.71,0.444,0.86,0.654,0.685,0.503,0.344,1.102,0.722,0.621,0.676,0.488,0.487,0.543,0.517,0.456,0.651,0.777,0.482
RCP45,ALCWTRS3DD,48,0.549,0.59,0.338,0.448,0.626,0.524,0.459,0.628,0.43,0.659,0.538,0.513,0.665,0.586,0.403,0.407,0.767,0.672,0.396,0.677,0.569,1.058,0.498,0.322,1.207,0.618,0.601,0.821,0.661,0.634,0.57,0.501,0.492,0.657,0.683,0.454
RCP45,ALCWTRS3DD,49,0.721,0.737,0.331,0.593,0.614,0.53,0.696,0.591,0.442,0.933,0.573,0.557,0.656,0.811,0.483,0.39,0.891,0.825,0.389,0.563,0.523,1.231,0.52,0.338,1.089,0.533,0.517,0.904,0.927,0.638,0.499,0.691,0.523,0.674,0.801,0.436
RCP45,ALCWTRS3DD,50,0.665,0.611,0.314,0.581,0.601,0.628,0.677,0.808,0.467,0.876,0.63,0.561,0.566,0.662,0.533,0.373,0.71,0.701,0.387,0.57,0.483,1.087,0.498,0.346,1.091,0.626,0.485,0.847,0.996,0.589,0.465,0.734,0.466,0.61,0.651,0.406
RCP45,ALCWTRS3DD,51,0.576,0.666,0.317,0.563,0.572,0.829,0.593,1.102,0.524,0.793,0.634,0.739,0.521,0.642,0.553,0.348,0.608,0.69,0.427,0.655,0.51,0.9,0.471,0.382,0.83,0.754,0.472,0.755,0.858,0.475,0.637,0.818,0.439,0.532,0.804,0.384
RCP45,ALCWTRS3DD,52,0.542,0.806,0.465,0.745,0.57,0.763,0.515,0.845,0.552,0.807,0.664,0.761,0.677,0.61,0.596,0.387,0.616,0.697,0.427,0.557,0.491,0.811,0.513,0.502,0.726,0.693,0.461,0.766,0.584,0.442,0.618,0.853,0.398,0.462,0.936,0.414
