scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP85,ALCWTRS2DD,11,0.52,0.752,0.801,0.834,0.553,0.674,0.71,0.787,0.799,0.709,0.56,0.62,0.86,0.771,0.469,0.912,0.89,0.667,0.425,0.573,0.836,0.939,0.569,0.654,0.437,0.445,0.769,0.896,0.737,0.718,0.684,0.506,0.6,0.571,0.759,0.892
RCP85,ALCWTRS2DD,12,0.491,0.621,0.879,1.032,0.506,0.656,0.821,0.729,0.822,0.856,0.616,0.71,0.801,0.675,0.467,1.052,0.619,0.637,0.437,0.493,1.052,0.927,0.774,0.562,0.481,0.54,0.84,0.838,1.043,0.787,0.709,0.566,0.546,0.534,0.718,0.836
RCP85,ALCWTRS2DD,13,0.501,0.539,0.694,0.88,0.598,0.609,0.72,0.742,0.671,0.91,0.643,0.608,0.883,0.707,0.474,0.739,0.558,0.618,0.497,0.538,1.099,0.963,0.82,0.495,0.535,0.698,0.711,0.739,1.367,0.82,0.65,0.67,0.479,0.5,0.609,0.652
RCP85,ALCWTRS2DD,14,0.48,0.546,0.603,0.71,0.787,0.539,0.588,0.772,0.52,0.868,0.592,0.599,0.729,0.796,0.518,0.626,0.608,0.621,0.505,0.524,0.835,0.663,0.817,0.505,0.503,0.603,0.926,0.591,1.276,0.719,0.617,0.631,0.491,0.539,0.568,0.788
RCP85,ALCWTRS2DD,15,0.422,0.676,0.698,0.692,0.782,0.604,0.578,0.688,0.494,0.62,0.642,1.0,0.591,0.69,0.492,0.616,0.5,0.578,0.516,0.624,0.748,0.525,0.694,0.538,0.502,0.521,0.775,0.507,0.981,0.601,0.605,0.598,0.576,0.5,0.531,0.848
RCP85,ALCWTRS2DD,16,0.352,0.882,0.923,0.651,0.689,0.599,0.521,0.57,0.465,0.575,0.636,1.181,0.546,0.642,0.6,0.658,0.479,0.513,0.412,0.766,0.672,0.497,0.577,0.567,0.503,0.568,0.678,0.496,0.77,0.538,0.542,0.506,0.511,0.478,0.558,0.7
RCP85,ALCWTRS2DD,17,0.367,0.778,0.81,0.552,0.604,0.585,0.488,0.576,0.448,0.637,0.584,0.913,0.637,0.611,0.575,0.763,0.445,0.397,0.461,0.774,0.619,0.517,0.488,0.646,0.645,0.654,0.615,0.546,0.645,0.67,0.563,0.459,0.477,0.479,0.554,0.586
RCP85,ALCWTRS2DD,18,0.424,0.619,0.675,0.47,0.52,0.554,0.474,0.682,0.451,0.707,0.665,0.722,0.593,0.597,0.511,0.711,0.39,0.409,0.394,0.705,0.643,0.543,0.486,0.657,0.578,0.51,0.557,0.52,0.567,0.627,0.507,0.389,0.482,0.437,0.471,0.573
RCP85,ALCWTRS2DD,19,0.386,0.547,0.647,0.43,0.484,0.52,0.472,0.567,0.436,0.729,0.68,0.587,0.524,0.527,0.53,0.741,0.331,0.457,0.376,0.592,0.644,0.559,0.448,0.504,0.433,0.443,0.534,0.479,0.551,0.447,0.439,0.361,0.456,0.407,0.474,0.468
RCP85,ALCWTRS2DD,20,0.386,0.488,0.81,0.395,0.47,0.524,0.427,0.553,0.451,0.567,0.754,0.517,0.628,0.542,0.465,0.571,0.368,0.461,0.321,0.56,0.624,0.447,0.436,0.403,0.392,0.395,0.487,0.463,0.516,0.359,0.437,0.378,0.437,0.348,0.466,0.42
RCP85,ALCWTRS2DD,21,0.385,0.45,0.789,0.373,0.474,0.515,0.465,0.501,0.379,0.421,0.569,0.469,0.596,0.575,0.423,0.54,0.4,0.487,0.321,0.476,0.579,0.394,0.356,0.344,0.364,0.578,0.425,0.451,0.491,0.346,0.364,0.377,0.394,0.339,0.495,0.413
RCP85,ALCWTRS2DD,22,0.364,0.394,0.67,0.394,0.493,0.471,0.471,0.481,0.334,0.345,0.496,0.47,0.461,0.529,0.444,0.507,0.376,0.424,0.391,0.411,0.462,0.293,0.235,0.314,0.447,0.529,0.409,0.446,0.487,0.339,0.438,0.386,0.344,0.343,0.456,0.413
RCP85,ALCWTRS2DD,23,0.295,0.336,0.555,0.358,0.422,0.372,0.418,0.424,0.399,0.438,0.513,0.453,0.437,0.482,0.356,0.444,0.349,0.366,0.355,0.407,0.41,0.344,0.236,0.33,0.44,0.421,0.408,0.368,0.473,0.351,0.376,0.329,0.306,0.353,0.428,0.416
RCP85,ALCWTRS2DD,24,0.325,0.371,0.448,0.356,0.304,0.362,0.354,0.481,0.45,0.391,0.514,0.472,0.449,0.456,0.349,0.417,0.331,0.307,0.295,0.395,0.415,0.31,0.209,0.294,0.256,0.367,0.405,0.261,0.431,0.26,0.342,0.237,0.239,0.325,0.41,0.424
RCP85,ALCWTRS2DD,25,0.236,0.422,0.427,0.366,0.252,0.328,0.321,0.442,0.394,0.321,0.567,0.419,0.437,0.425,0.385,0.438,0.332,0.345,0.255,0.327,0.343,0.259,0.198,0.265,0.203,0.342,0.417,0.345,0.43,0.228,0.313,0.242,0.212,0.317,0.383,0.398
RCP85,ALCWTRS2DD,26,0.256,0.342,0.422,0.403,0.225,0.312,0.309,0.372,0.363,0.301,0.448,0.41,0.358,0.452,0.265,0.435,0.268,0.32,0.227,0.306,0.399,0.27,0.119,0.236,0.131,0.389,0.362,0.361,0.441,0.222,0.316,0.218,0.215,0.275,0.285,0.216
RCP85,ALCWTRS2DD,27,0.26,0.3,0.352,0.358,0.203,0.322,0.199,0.333,0.269,0.221,0.41,0.402,0.316,0.422,0.235,0.372,0.2,0.24,0.171,0.253,0.295,0.269,0.042,0.24,0.113,0.398,0.279,0.389,0.396,0.119,0.365,0.205,0.19,0.081,0.205,0.153
RCP85,ALCWTRS2DD,28,0.195,0.257,0.313,0.301,0.204,0.327,0.103,0.218,0.208,0.25,0.404,0.341,0.235,0.26,0.137,0.316,0.118,0.28,0.108,0.182,0.209,0.128,0.001,0.194,0.114,0.227,0.117,0.314,0.302,0.1,0.224,0.214,0.04,0.002,0.199,0.118
RCP85,ALCWTRS2DD,29,0.071,0.216,0.311,0.29,0.19,0.226,0.116,0.237,0.179,0.287,0.387,0.191,0.202,0.205,0.035,0.309,0.114,0.25,0.102,0.109,0.201,0.118,0.029,0.105,0.134,0.211,0.143,0.223,0.315,0.1,0.14,0.201,0.014,0.0,0.269,0.1
RCP85,ALCWTRS2DD,30,0.017,0.109,0.322,0.153,0.105,0.172,0.131,0.321,0.055,0.241,0.307,0.138,0.199,0.193,0.004,0.309,0.109,0.184,0.067,0.072,0.121,0.069,0.013,0.124,0.143,0.209,0.031,0.209,0.262,0.03,0.137,0.159,0.06,0.004,0.217,0.11
RCP85,ALCWTRS2DD,31,0.007,0.124,0.33,0.102,0.052,0.075,0.131,0.217,0.08,0.138,0.34,0.044,0.217,0.137,0.002,0.234,0.115,0.125,0.062,0.014,0.039,0.01,0.001,0.115,0.212,0.193,0.006,0.205,0.098,0.046,0.122,0.03,0.117,0.003,0.08,0.043
RCP85,ALCWTRS2DD,32,0.003,0.127,0.291,0.021,0.141,0.032,0.079,0.253,0.145,0.096,0.253,0.014,0.159,0.129,0.023,0.089,0.114,0.139,0.031,0.027,0.018,0.037,0.002,0.099,0.151,0.226,0.031,0.102,0.013,0.089,0.107,0.049,0.203,0.061,0.041,0.041
RCP85,ALCWTRS2DD,33,0.009,0.071,0.242,0.144,0.146,0.028,0.263,0.188,0.175,0.092,0.2,0.072,0.116,0.181,0.041,0.062,0.138,0.116,0.043,0.039,0.01,0.078,0.005,0.105,0.129,0.241,0.016,0.031,0.097,0.078,0.11,0.037,0.208,0.032,0.054,0.025
RCP85,ALCWTRS2DD,34,0.006,0.033,0.274,0.123,0.107,0.064,0.135,0.149,0.165,0.109,0.089,0.1,0.039,0.171,0.038,0.12,0.09,0.111,0.13,0.14,0.011,0.038,0.048,0.107,0.111,0.277,0.04,0.066,0.265,0.105,0.128,0.065,0.117,0.026,0.175,0.029
RCP85,ALCWTRS2DD,35,0.014,0.04,0.198,0.227,0.275,0.101,0.176,0.051,0.084,0.169,0.042,0.17,0.184,0.118,0.097,0.126,0.198,0.083,0.162,0.123,0.043,0.015,0.098,0.107,0.07,0.293,0.061,0.151,0.189,0.055,0.091,0.11,0.091,0.082,0.07,0.115
RCP85,ALCWTRS2DD,36,0.091,0.065,0.256,0.394,0.38,0.197,0.119,0.188,0.175,0.2,0.033,0.21,0.218,0.16,0.135,0.205,0.168,0.028,0.177,0.182,0.159,0.018,0.256,0.085,0.131,0.349,0.094,0.126,0.218,0.03,0.098,0.141,0.145,0.187,0.089,0.114
RCP85,ALCWTRS2DD,37,0.117,0.202,0.26,0.444,0.317,0.282,0.214,0.271,0.32,0.134,0.09,0.341,0.223,0.103,0.142,0.205,0.176,0.045,0.173,0.176,0.104,0.127,0.233,0.224,0.199,0.285,0.188,0.219,0.18,0.023,0.087,0.131,0.247,0.167,0.17,0.162
RCP85,ALCWTRS2DD,38,0.172,0.28,0.276,0.51,0.174,0.183,0.171,0.355,0.25,0.096,0.108,0.273,0.128,0.138,0.185,0.234,0.134,0.122,0.171,0.238,0.058,0.119,0.165,0.205,0.206,0.221,0.272,0.161,0.162,0.068,0.137,0.288,0.209,0.14,0.119,0.223
RCP85,ALCWTRS2DD,39,0.199,0.301,0.262,0.41,0.177,0.179,0.26,0.397,0.44,0.193,0.337,0.455,0.217,0.281,0.182,0.318,0.166,0.18,0.238,0.352,0.05,0.215,0.301,0.276,0.178,0.286,0.31,0.171,0.311,0.183,0.275,0.265,0.304,0.143,0.227,0.264
RCP85,ALCWTRS2DD,40,0.241,0.376,0.477,0.532,0.291,0.309,0.275,0.372,0.402,0.393,0.301,0.47,0.243,0.334,0.179,0.402,0.344,0.391,0.279,0.392,0.214,0.199,0.301,0.464,0.182,0.315,0.27,0.326,0.404,0.484,0.28,0.25,0.36,0.219,0.162,0.263
RCP85,ALCWTRS2DD,41,0.314,0.315,0.536,0.953,0.356,0.273,0.305,0.378,0.353,0.404,0.327,0.442,0.233,0.418,0.168,0.319,0.4,0.419,0.351,0.309,0.177,0.281,0.385,0.399,0.168,0.437,0.286,0.234,0.523,0.419,0.262,0.256,0.439,0.399,0.377,0.303
RCP85,ALCWTRS2DD,42,0.498,0.261,0.411,1.062,0.418,0.351,0.246,0.362,0.382,0.428,0.452,0.458,0.299,0.41,0.256,0.258,0.405,0.466,0.395,0.316,0.174,0.29,0.433,0.31,0.187,0.451,0.306,0.227,0.643,0.402,0.253,0.273,0.453,0.483,0.414,0.385
RCP85,ALCWTRS2DD,43,0.593,0.334,0.384,0.701,0.434,0.335,0.393,0.338,0.385,0.4,0.417,0.431,0.331,0.384,0.254,0.202,0.394,0.396,0.261,0.415,0.204,0.302,0.487,0.236,0.18,0.427,0.347,0.232,1.201,0.391,0.238,0.224,0.421,0.434,0.281,0.413
RCP85,ALCWTRS2DD,44,0.629,0.327,0.386,0.579,0.483,0.274,0.4,0.448,0.622,0.347,0.369,0.528,0.281,0.369,0.301,0.199,0.353,0.376,0.199,0.605,0.287,0.384,0.519,0.174,0.291,0.37,0.354,0.415,0.923,0.403,0.202,0.398,0.391,0.423,0.433,0.447
RCP85,ALCWTRS2DD,45,0.6,0.352,0.431,0.568,0.371,0.335,0.382,0.762,0.568,0.377,0.498,0.497,0.343,0.569,0.223,0.282,0.342,0.4,0.25,0.476,0.313,0.319,0.685,0.251,0.421,0.511,0.397,0.429,0.602,0.343,0.277,0.531,0.466,0.45,0.476,0.988
RCP85,ALCWTRS2DD,46,0.796,0.444,0.44,0.775,0.4,0.425,0.351,0.65,0.476,0.455,0.473,0.545,0.361,0.797,0.302,0.363,0.307,0.393,0.304,0.45,0.458,0.386,0.483,0.303,0.447,0.466,0.463,0.427,0.517,0.366,0.419,0.501,0.385,0.597,0.424,0.786
RCP85,ALCWTRS2DD,47,0.715,0.427,0.618,0.685,0.529,0.474,0.411,0.494,0.623,0.966,0.368,0.768,0.386,0.578,0.432,0.452,0.279,0.346,0.35,0.556,0.905,0.389,0.562,0.311,0.383,0.508,0.476,0.632,0.388,0.418,0.415,0.544,0.422,0.711,0.399,0.585
RCP85,ALCWTRS2DD,48,0.597,0.374,0.575,0.674,0.561,0.416,0.453,0.642,0.629,1.026,0.376,0.796,0.406,0.759,0.478,0.525,0.349,0.295,0.425,0.444,0.882,0.451,0.703,0.391,0.414,0.481,0.465,1.158,0.496,0.388,0.404,0.596,0.455,0.608,0.418,0.483
RCP85,ALCWTRS2DD,49,0.48,0.39,0.492,0.612,0.447,0.385,0.425,0.8,0.505,0.794,0.41,0.758,0.45,0.813,0.469,0.483,0.392,0.292,0.43,0.479,1.19,0.428,0.783,0.437,0.384,0.698,0.49,1.364,0.896,0.39,0.445,0.51,0.671,0.661,0.39,0.449
RCP85,ALCWTRS2DD,50,0.478,0.402,0.486,0.624,0.378,0.377,0.437,0.71,0.442,0.558,0.486,0.849,0.411,0.659,0.438,0.436,0.66,0.408,0.464,0.453,1.674,0.466,0.854,0.522,0.425,0.779,0.451,1.129,0.777,0.41,0.391,0.755,0.99,0.712,0.516,0.437
RCP85,ALCWTRS2DD,51,0.546,0.365,0.469,0.496,0.407,0.373,0.449,0.593,0.424,0.423,0.549,0.673,0.429,0.54,0.46,0.33,0.72,0.417,0.485,0.538,1.042,0.496,0.663,0.686,0.396,0.664,0.471,0.994,0.572,0.447,0.437,0.808,0.791,0.757,0.689,0.425
RCP85,ALCWTRS2DD,52,0.62,0.39,0.451,0.438,0.444,0.391,0.449,0.613,0.544,0.369,0.749,0.708,0.575,0.548,0.45,0.3,0.587,0.382,0.483,0.505,0.601,0.509,0.53,0.739,0.396,0.644,0.483,1.252,0.516,0.505,0.515,0.67,0.541,0.6,0.592,0.42
