scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP45,ALCWTRS2DD,26,0.387,0.235,0.369,0.3,0.35,0.279,0.367,0.409,0.411,0.282,0.269,0.325,0.344,0.255,0.28,0.432,0.42,0.344,0.241,0.096,0.253,0.315,0.272,0.333,0.424,0.308,0.312,0.416,0.265,0.396,0.452,0.273,0.275,0.45,0.248,0.238
RCP45,ALCWTRS2DD,27,0.365,0.173,0.348,0.258,0.33,0.235,0.264,0.347,0.361,0.209,0.261,0.268,0.329,0.191,0.255,0.312,0.372,0.333,0.172,0.098,0.159,0.184,0.323,0.224,0.358,0.205,0.245,0.426,0.225,0.449,0.422,0.258,0.18,0.358,0.174,0.155
RCP45,ALCWTRS2DD,28,0.308,0.167,0.272,0.255,0.288,0.113,0.296,0.162,0.297,0.185,0.203,0.188,0.266,0.174,0.173,0.247,0.217,0.326,0.158,0.12,0.032,0.149,0.187,0.179,0.287,0.178,0.176,0.342,0.175,0.381,0.339,0.175,0.174,0.296,0.163,0.2
RCP45,ALCWTRS2DD,29,0.285,0.166,0.216,0.179,0.069,0.078,0.241,0.102,0.288,0.221,0.226,0.18,0.2,0.257,0.087,0.241,0.18,0.294,0.134,0.093,0.092,0.11,0.16,0.15,0.189,0.175,0.127,0.235,0.145,0.237,0.257,0.188,0.231,0.185,0.126,0.098
RCP45,ALCWTRS2DD,30,0.287,0.091,0.198,0.168,0.028,0.02,0.198,0.044,0.223,0.212,0.226,0.123,0.155,0.168,0.068,0.174,0.161,0.244,0.141,0.025,0.083,0.062,0.058,0.12,0.109,0.115,0.078,0.145,0.029,0.19,0.176,0.139,0.181,0.142,0.083,0.022
RCP45,ALCWTRS2DD,31,0.285,0.066,0.182,0.08,0.016,0.019,0.233,0.043,0.075,0.174,0.248,0.125,0.098,0.089,0.027,0.089,0.109,0.131,0.034,0.003,0.07,0.008,0.015,0.064,0.073,0.039,0.068,0.126,0.017,0.184,0.255,0.189,0.034,0.15,0.023,0.005
RCP45,ALCWTRS2DD,32,0.258,0.067,0.141,0.086,0.055,0.04,0.158,0.091,0.075,0.169,0.145,0.104,0.052,0.069,0.106,0.02,0.036,0.166,0.041,0.004,0.131,0.01,0.022,0.018,0.056,0.059,0.023,0.109,0.031,0.146,0.15,0.122,0.106,0.139,0.01,0.002
RCP45,ALCWTRS2DD,33,0.28,0.047,0.147,0.041,0.059,0.02,0.184,0.066,0.13,0.222,0.1,0.132,0.099,0.045,0.165,0.031,0.1,0.167,0.025,0.076,0.035,0.083,0.02,0.008,0.077,0.009,0.071,0.097,0.008,0.118,0.164,0.11,0.068,0.101,0.013,0.024
RCP45,ALCWTRS2DD,34,0.237,0.099,0.106,0.065,0.089,0.079,0.156,0.106,0.202,0.169,0.227,0.145,0.071,0.026,0.14,0.033,0.073,0.199,0.1,0.042,0.106,0.092,0.05,0.039,0.104,0.034,0.046,0.111,0.086,0.214,0.158,0.183,0.07,0.105,0.049,0.032
RCP45,ALCWTRS2DD,35,0.245,0.095,0.05,0.081,0.069,0.157,0.138,0.216,0.13,0.186,0.253,0.277,0.136,0.061,0.158,0.241,0.07,0.223,0.12,0.095,0.135,0.061,0.041,0.046,0.113,0.12,0.08,0.064,0.2,0.26,0.131,0.197,0.049,0.102,0.054,0.023
RCP45,ALCWTRS2DD,36,0.181,0.142,0.081,0.187,0.08,0.189,0.26,0.249,0.185,0.11,0.318,0.293,0.123,0.083,0.239,0.356,0.136,0.265,0.096,0.157,0.136,0.047,0.115,0.109,0.133,0.102,0.077,0.154,0.13,0.286,0.144,0.274,0.042,0.189,0.195,0.028
RCP45,ALCWTRS2DD,37,0.202,0.223,0.081,0.164,0.141,0.271,0.227,0.216,0.209,0.128,0.313,0.369,0.203,0.087,0.21,0.335,0.1,0.284,0.186,0.175,0.361,0.072,0.114,0.23,0.181,0.182,0.163,0.157,0.127,0.338,0.126,0.302,0.269,0.242,0.292,0.03
RCP45,ALCWTRS2DD,38,0.267,0.293,0.264,0.27,0.144,0.211,0.35,0.292,0.285,0.38,0.247,0.268,0.185,0.178,0.319,0.303,0.08,0.339,0.175,0.156,0.293,0.059,0.189,0.338,0.186,0.252,0.169,0.309,0.139,0.255,0.198,0.201,0.253,0.224,0.214,0.03
RCP45,ALCWTRS2DD,39,0.358,0.43,0.243,0.311,0.237,0.154,0.295,0.381,0.239,0.327,0.215,0.318,0.107,0.324,0.348,0.258,0.177,0.368,0.156,0.282,0.268,0.298,0.265,0.45,0.312,0.272,0.272,0.4,0.23,0.269,0.332,0.227,0.352,0.21,0.267,0.037
RCP45,ALCWTRS2DD,40,0.401,0.446,0.225,0.344,0.266,0.22,0.299,0.31,0.196,0.36,0.288,0.282,0.197,0.347,0.28,0.268,0.317,0.445,0.246,0.413,0.277,0.398,0.263,0.441,0.546,0.351,0.387,0.355,0.156,0.335,0.346,0.234,0.449,0.304,0.317,0.157
RCP45,ALCWTRS2DD,41,0.472,0.454,0.305,0.287,0.235,0.255,0.271,0.385,0.214,0.309,0.305,0.288,0.255,0.219,0.31,0.336,0.543,0.467,0.292,0.418,0.38,0.415,0.288,0.382,0.454,0.348,0.402,0.327,0.17,0.306,0.327,0.287,0.738,0.352,0.332,0.156
RCP45,ALCWTRS2DD,42,0.505,0.463,0.301,0.393,0.26,0.252,0.263,0.372,0.184,0.328,0.223,0.379,0.309,0.247,0.311,0.273,0.477,0.389,0.289,0.362,0.351,0.303,0.213,0.348,0.501,0.416,0.361,0.362,0.269,0.336,0.318,0.268,0.509,0.392,0.357,0.211
RCP45,ALCWTRS2DD,43,0.486,0.401,0.339,0.492,0.291,0.239,0.283,0.341,0.234,0.373,0.177,0.382,0.203,0.27,0.365,0.397,0.584,0.378,0.247,0.54,0.367,0.416,0.263,0.277,0.51,0.421,0.33,0.408,0.274,0.332,0.304,0.305,0.386,0.384,0.476,0.22
RCP45,ALCWTRS2DD,44,0.473,0.483,0.426,0.485,0.402,0.319,0.339,0.323,0.277,0.394,0.343,0.486,0.182,0.309,0.409,0.415,0.676,0.37,0.293,0.702,0.362,0.456,0.371,0.287,0.628,0.514,0.35,0.526,0.274,0.264,0.373,0.364,0.42,0.5,0.437,0.374
RCP45,ALCWTRS2DD,45,0.467,0.572,0.384,0.431,0.375,0.387,0.352,0.379,0.288,0.474,0.387,0.537,0.316,0.364,0.498,0.547,0.503,0.586,0.302,0.846,0.415,0.536,0.363,0.333,1.137,0.576,0.357,0.468,0.54,0.345,0.502,0.488,0.443,0.477,0.455,0.373
RCP45,ALCWTRS2DD,46,0.419,0.452,0.39,0.392,0.393,0.354,0.419,0.437,0.218,0.48,0.463,0.527,0.554,0.416,0.368,0.457,0.474,0.831,0.406,0.95,0.62,0.737,0.492,0.344,1.131,0.666,0.622,0.477,0.467,0.455,0.49,0.52,0.456,0.581,0.652,0.458
RCP45,ALCWTRS2DD,47,0.417,0.429,0.35,0.382,0.578,0.461,0.359,0.561,0.299,0.506,0.462,0.486,0.649,0.372,0.324,0.391,0.523,0.678,0.406,0.795,0.577,0.688,0.479,0.309,1.098,0.695,0.613,0.746,0.439,0.438,0.542,0.43,0.451,0.641,0.735,0.477
RCP45,ALCWTRS2DD,48,0.621,0.701,0.316,0.415,0.559,0.467,0.488,0.583,0.438,0.7,0.532,0.5,0.701,0.622,0.456,0.414,0.843,0.667,0.364,0.635,0.549,1.224,0.478,0.338,1.185,0.587,0.574,0.814,0.732,0.687,0.571,0.535,0.493,0.66,0.701,0.438
RCP45,ALCWTRS2DD,49,0.728,0.701,0.315,0.638,0.545,0.467,0.707,0.563,0.425,0.943,0.57,0.512,0.638,0.782,0.515,0.396,0.899,0.836,0.362,0.525,0.486,1.234,0.482,0.343,1.083,0.524,0.481,0.906,0.984,0.614,0.475,0.748,0.504,0.684,0.788,0.422
RCP45,ALCWTRS2DD,50,0.658,0.581,0.302,0.594,0.606,0.639,0.659,0.921,0.432,0.879,0.596,0.558,0.562,0.64,0.56,0.376,0.663,0.672,0.382,0.605,0.504,1.071,0.465,0.368,1.06,0.68,0.474,0.834,1.023,0.539,0.484,0.718,0.465,0.609,0.609,0.391
RCP45,ALCWTRS2DD,51,0.558,0.708,0.336,0.57,0.551,0.847,0.574,1.084,0.492,0.777,0.606,0.793,0.496,0.634,0.53,0.336,0.586,0.695,0.403,0.658,0.499,0.868,0.465,0.398,0.759,0.748,0.471,0.761,0.801,0.466,0.686,0.796,0.425,0.496,0.837,0.399
RCP45,ALCWTRS2DD,52,0.552,0.831,0.48,0.749,0.592,0.732,0.5,0.768,0.502,0.877,0.632,0.765,0.763,0.606,0.646,0.431,0.634,0.67,0.372,0.526,0.492,0.823,0.499,0.54,0.723,0.688,0.47,0.743,0.541,0.446,0.61,0.88,0.396,0.465,0.918,0.446
