scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP45,ALCWTCT2DD,12,0.253,0.511,0.554,0.379,0.608,0.77,0.48,0.72,0.316,0.579,0.489,0.323,0.345,0.57,0.257,0.532,0.786,0.713,0.522,0.44,0.364,0.406,0.497,0.481,0.536,0.349,0.682,0.73,0.608,0.667,0.558,0.296,0.745,0.572,0.346,0.509
RCP45,ALCWTCT2DD,13,0.353,0.722,0.775,0.388,0.605,0.565,0.622,0.618,0.491,0.625,0.355,0.5,0.578,0.494,0.269,0.649,0.693,0.806,0.506,0.338,0.379,0.281,0.434,0.41,0.721,0.466,0.846,0.601,0.387,0.686,0.573,0.532,0.835,0.581,0.243,0.711
RCP45,ALCWTCT2DD,14,0.522,0.562,0.591,0.363,0.681,0.632,0.794,0.556,0.622,0.534,0.31,0.707,0.657,0.577,0.845,0.515,0.587,0.701,0.384,0.326,0.582,0.39,0.411,0.572,0.904,0.453,0.557,0.675,0.379,0.543,0.522,0.654,0.576,0.49,0.339,0.622
RCP45,ALCWTCT2DD,15,0.678,0.65,0.484,0.296,0.518,0.477,0.596,0.568,0.683,0.583,0.478,0.638,0.683,0.843,0.821,0.579,0.63,0.601,0.359,0.361,0.354,0.599,0.417,0.48,0.776,0.469,0.613,1.07,0.486,0.505,0.605,0.574,0.568,0.391,0.426,0.628
RCP45,ALCWTCT2DD,16,0.827,0.572,0.563,0.381,0.63,0.582,0.537,0.64,0.578,0.614,0.426,0.77,0.827,0.789,0.752,0.685,0.628,0.617,0.463,0.293,0.444,0.54,0.424,0.518,0.558,0.397,0.375,0.866,0.48,0.599,0.914,0.606,0.7,0.431,0.381,0.61
RCP45,ALCWTCT2DD,17,0.687,0.646,0.691,0.463,0.592,0.512,0.482,0.671,0.578,0.717,0.48,0.804,0.745,0.711,0.557,0.588,0.544,0.63,0.41,0.24,0.423,0.566,0.474,0.555,0.589,0.408,0.342,0.718,0.468,0.53,0.627,0.566,0.71,0.459,0.415,0.635
RCP45,ALCWTCT2DD,18,0.927,0.562,1.028,0.646,0.562,0.387,0.771,0.701,0.476,0.69,0.607,0.628,0.626,0.519,0.509,0.515,0.73,0.564,0.586,0.232,0.432,0.653,0.54,0.392,0.754,0.638,0.369,0.651,0.362,0.448,0.449,0.398,0.649,0.488,0.519,0.397
RCP45,ALCWTCT2DD,19,0.895,0.613,0.863,0.487,0.42,0.49,0.597,0.524,0.648,0.627,0.451,0.676,0.389,0.556,0.392,0.505,0.529,0.638,0.438,0.193,0.196,0.487,0.656,0.341,0.483,0.644,0.258,0.405,0.255,0.331,0.361,0.405,0.514,0.368,0.455,0.232
RCP45,ALCWTCT2DD,20,0.649,0.455,0.749,0.378,0.367,0.36,0.451,0.333,0.728,0.49,0.448,0.429,0.281,0.544,0.33,0.354,0.408,0.678,0.305,0.092,0.195,0.489,0.687,0.418,0.485,0.607,0.325,0.25,0.18,0.348,0.298,0.358,0.293,0.253,0.56,0.187
RCP45,ALCWTCT2DD,21,0.481,0.249,0.484,0.332,0.284,0.209,0.466,0.265,0.413,0.402,0.389,0.284,0.234,0.421,0.187,0.241,0.347,0.461,0.127,0.049,0.111,0.347,0.509,0.281,0.285,0.539,0.398,0.299,0.134,0.375,0.487,0.55,0.227,0.188,0.529,0.181
RCP45,ALCWTCT2DD,22,0.394,0.203,0.567,0.264,0.133,0.123,0.242,0.12,0.421,0.283,0.329,0.163,0.241,0.302,0.186,0.372,0.233,0.338,0.203,0.05,0.067,0.231,0.308,0.262,0.149,0.342,0.195,0.247,0.104,0.241,0.351,0.371,0.203,0.122,0.368,0.332
RCP45,ALCWTCT2DD,23,0.315,0.204,0.368,0.259,0.195,0.089,0.151,0.158,0.225,0.324,0.22,0.113,0.285,0.289,0.072,0.462,0.197,0.249,0.132,0.05,0.065,0.115,0.234,0.216,0.066,0.19,0.133,0.222,0.196,0.225,0.202,0.39,0.08,0.167,0.237,0.209
RCP45,ALCWTCT2DD,24,0.344,0.165,0.172,0.229,0.088,0.118,0.117,0.158,0.225,0.385,0.27,0.074,0.216,0.108,0.097,0.252,0.166,0.297,0.101,0.035,0.031,0.151,0.173,0.134,0.059,0.085,0.067,0.289,0.246,0.225,0.182,0.275,0.11,0.285,0.174,0.099
RCP45,ALCWTCT2DD,25,0.364,0.087,0.072,0.164,0.138,0.078,0.186,0.093,0.158,0.286,0.132,0.052,0.096,0.059,0.092,0.329,0.292,0.344,0.062,0.068,0.017,0.081,0.088,0.095,0.094,0.233,0.026,0.155,0.209,0.178,0.154,0.142,0.059,0.429,0.093,0.078
RCP45,ALCWTCT2DD,26,0.346,0.086,0.094,0.11,0.058,0.087,0.103,0.075,0.189,0.114,0.089,0.042,0.078,0.066,0.043,0.201,0.138,0.12,0.101,0.017,0.024,0.031,0.189,0.08,0.16,0.12,0.114,0.208,0.137,0.101,0.309,0.099,0.034,0.263,0.074,0.116
RCP45,ALCWTCT2DD,27,0.251,0.074,0.07,0.043,0.074,0.089,0.081,0.043,0.122,0.053,0.125,0.024,0.056,0.018,0.01,0.083,0.142,0.094,0.037,0.035,0.075,0.028,0.245,0.045,0.102,0.105,0.034,0.171,0.173,0.272,0.264,0.082,0.047,0.131,0.02,0.073
RCP45,ALCWTCT2DD,28,0.168,0.026,0.086,0.059,0.147,0.044,0.183,0.034,0.156,0.04,0.042,0.007,0.016,0.017,0.011,0.047,0.073,0.053,0.035,0.067,0.033,0.029,0.058,0.023,0.115,0.071,0.017,0.089,0.129,0.154,0.119,0.03,0.045,0.115,0.004,0.173
RCP45,ALCWTCT2DD,29,0.181,0.015,0.082,0.035,0.084,0.023,0.093,0.08,0.131,0.139,0.082,0.029,0.032,0.161,0.011,0.024,0.038,0.012,0.053,0.039,0.153,0.033,0.018,0.076,0.136,0.088,0.043,0.11,0.113,0.113,0.086,0.116,0.09,0.154,0.008,0.097
RCP45,ALCWTCT2DD,30,0.166,0.011,0.081,0.029,0.046,0.031,0.071,0.047,0.06,0.089,0.109,0.05,0.102,0.121,0.022,0.008,0.013,0.003,0.094,0.009,0.153,0.016,0.005,0.064,0.101,0.058,0.059,0.076,0.031,0.128,0.138,0.05,0.167,0.117,0.003,0.048
RCP45,ALCWTCT2DD,31,0.138,0.011,0.072,0.032,0.016,0.021,0.224,0.031,0.06,0.029,0.057,0.076,0.04,0.062,0.032,0.013,0.04,0.009,0.027,0.002,0.12,0.003,0.017,0.02,0.116,0.043,0.086,0.09,0.018,0.105,0.2,0.274,0.045,0.114,0.004,0.018
RCP45,ALCWTCT2DD,32,0.056,0.087,0.038,0.13,0.063,0.07,0.084,0.053,0.101,0.117,0.018,0.076,0.06,0.048,0.11,0.016,0.034,0.078,0.054,0.02,0.202,0.019,0.04,0.012,0.091,0.078,0.048,0.082,0.043,0.092,0.065,0.141,0.096,0.096,0.01,0.005
RCP45,ALCWTCT2DD,33,0.057,0.05,0.112,0.055,0.078,0.043,0.144,0.045,0.137,0.111,0.128,0.081,0.136,0.024,0.158,0.047,0.15,0.071,0.032,0.113,0.062,0.112,0.019,0.008,0.123,0.018,0.095,0.034,0.014,0.049,0.077,0.132,0.062,0.066,0.01,0.026
RCP45,ALCWTCT2DD,34,0.055,0.111,0.091,0.063,0.133,0.071,0.212,0.065,0.271,0.103,0.158,0.206,0.081,0.019,0.211,0.028,0.082,0.267,0.108,0.038,0.212,0.124,0.047,0.032,0.129,0.019,0.044,0.119,0.088,0.22,0.12,0.222,0.052,0.035,0.037,0.033
RCP45,ALCWTCT2DD,35,0.197,0.099,0.038,0.083,0.058,0.148,0.168,0.28,0.122,0.163,0.345,0.378,0.181,0.05,0.164,0.398,0.061,0.331,0.12,0.056,0.213,0.072,0.049,0.042,0.132,0.084,0.082,0.05,0.152,0.282,0.075,0.199,0.043,0.012,0.055,0.018
RCP45,ALCWTCT2DD,36,0.28,0.096,0.061,0.351,0.047,0.188,0.273,0.26,0.146,0.094,0.436,0.424,0.121,0.095,0.228,0.62,0.119,0.347,0.082,0.137,0.142,0.051,0.127,0.12,0.118,0.047,0.036,0.175,0.085,0.218,0.116,0.296,0.025,0.148,0.29,0.026
RCP45,ALCWTCT2DD,37,0.225,0.248,0.034,0.207,0.123,0.28,0.227,0.208,0.145,0.114,0.503,0.505,0.225,0.071,0.174,0.252,0.096,0.302,0.207,0.23,0.428,0.071,0.1,0.339,0.161,0.221,0.185,0.126,0.078,0.35,0.103,0.334,0.385,0.131,0.351,0.023
RCP45,ALCWTCT2DD,38,0.253,0.329,0.343,0.282,0.137,0.187,0.508,0.481,0.515,0.599,0.172,0.272,0.14,0.204,0.313,0.268,0.064,0.326,0.21,0.161,0.291,0.069,0.263,0.359,0.207,0.37,0.163,0.558,0.093,0.208,0.25,0.251,0.367,0.109,0.185,0.016
RCP45,ALCWTCT2DD,39,0.444,0.63,0.359,0.259,0.416,0.119,0.216,0.483,0.229,0.363,0.137,0.413,0.064,0.38,0.43,0.186,0.263,0.437,0.177,0.356,0.261,0.38,0.161,0.667,0.542,0.266,0.285,0.691,0.227,0.33,0.452,0.217,0.696,0.186,0.467,0.009
RCP45,ALCWTCT2DD,40,0.425,0.589,0.315,0.291,0.433,0.177,0.195,0.277,0.159,0.404,0.304,0.212,0.205,0.348,0.233,0.197,0.403,0.62,0.243,0.541,0.247,0.438,0.246,0.543,1.135,0.504,0.356,0.469,0.148,0.317,0.311,0.197,0.643,0.276,0.337,0.164
RCP45,ALCWTCT2DD,41,0.564,0.614,0.223,0.231,0.202,0.258,0.237,0.338,0.218,0.176,0.366,0.366,0.182,0.179,0.261,0.351,0.973,0.741,0.255,0.486,0.277,0.504,0.274,0.393,0.532,0.381,0.444,0.308,0.145,0.352,0.22,0.275,0.622,0.396,0.32,0.125
RCP45,ALCWTCT2DD,42,0.595,0.552,0.207,0.392,0.221,0.238,0.266,0.415,0.131,0.254,0.222,0.282,0.183,0.209,0.258,0.236,0.774,0.463,0.307,0.437,0.358,0.279,0.173,0.298,0.505,0.503,0.267,0.367,0.351,0.419,0.236,0.195,0.262,0.543,0.35,0.237
RCP45,ALCWTCT2DD,43,0.493,0.426,0.336,0.712,0.257,0.206,0.225,0.347,0.151,0.295,0.124,0.228,0.177,0.233,0.358,0.464,0.692,0.416,0.171,0.604,0.357,0.437,0.298,0.215,0.482,0.512,0.322,0.354,0.349,0.199,0.332,0.301,0.198,0.372,0.722,0.201
RCP45,ALCWTCT2DD,44,0.426,0.469,0.486,0.694,0.768,0.308,0.325,0.183,0.243,0.336,0.588,0.469,0.216,0.235,0.342,0.584,0.489,0.392,0.234,0.655,0.361,0.663,0.437,0.211,0.523,0.648,0.381,0.8,0.354,0.271,0.351,0.288,0.361,0.94,0.452,0.386
RCP45,ALCWTCT2DD,45,0.504,0.361,0.361,0.48,0.533,0.366,0.349,0.332,0.202,0.626,0.585,0.79,0.577,0.308,0.865,0.645,0.446,0.727,0.284,0.696,0.583,0.66,0.499,0.361,1.149,0.982,0.479,0.377,1.253,0.535,0.707,0.751,0.411,0.805,0.466,0.389
RCP45,ALCWTCT2DD,46,0.332,0.203,0.365,0.31,0.369,0.327,0.506,0.556,0.138,0.463,0.715,0.744,0.597,0.288,0.396,0.539,0.47,0.645,0.415,0.54,0.733,0.612,0.526,0.355,0.802,0.597,0.461,0.39,0.699,0.818,0.658,0.826,0.398,0.623,0.754,0.5
RCP45,ALCWTCT2DD,47,0.258,0.35,0.219,0.266,0.498,0.534,0.335,0.842,0.214,0.602,0.488,0.55,0.444,0.306,0.278,0.278,0.68,0.446,0.509,0.665,0.487,0.748,0.459,0.279,0.806,0.49,0.368,0.62,0.396,0.604,0.375,0.437,0.373,0.439,0.442,0.443
RCP45,ALCWTCT2DD,48,0.468,0.518,0.242,0.49,0.728,0.563,0.668,0.618,0.56,0.786,0.439,0.569,0.439,0.64,0.326,0.189,0.645,0.516,0.327,0.333,0.493,0.734,0.452,0.204,0.734,0.357,0.509,0.717,0.545,0.424,0.303,0.465,0.341,0.457,0.431,0.298
RCP45,ALCWTCT2DD,49,0.37,0.403,0.224,0.314,0.705,0.556,0.715,0.417,0.43,0.536,0.521,0.634,0.331,0.642,0.253,0.134,0.397,0.445,0.3,0.238,0.266,0.538,0.472,0.143,0.576,0.296,0.283,0.501,0.603,0.502,0.193,0.452,0.263,0.281,0.417,0.212
RCP45,ALCWTCT2DD,50,0.286,0.29,0.191,0.254,0.333,0.675,0.339,0.614,0.397,0.367,0.533,0.479,0.233,0.348,0.34,0.115,0.31,0.28,0.31,0.398,0.278,0.536,0.381,0.155,0.552,0.53,0.289,0.391,0.478,0.379,0.293,0.469,0.177,0.221,0.641,0.198
RCP45,ALCWTCT2DD,51,0.197,0.476,0.172,0.384,0.28,0.519,0.25,0.507,0.545,0.289,0.477,0.405,0.225,0.281,0.37,0.108,0.315,0.347,0.381,0.394,0.228,0.342,0.324,0.292,0.308,0.316,0.214,0.257,0.25,0.201,0.397,0.663,0.19,0.161,0.782,0.146
RCP45,ALCWTCT2DD,52,0.151,0.435,0.204,0.567,0.376,0.381,0.22,0.263,0.324,0.351,0.469,0.298,0.502,0.259,0.315,0.149,0.294,0.401,0.371,0.249,0.245,0.334,0.379,0.44,0.321,0.285,0.298,0.448,0.194,0.183,0.322,0.409,0.185,0.211,0.409,0.279
