,catchment,year,week,value,scenario,model
0,black,2020,1,73.8065,RCP26,e_hype
1,black,2020,2,63.867,RCP26,e_hype
2,black,2020,3,54.337,RCP26,e_hype
3,black,2020,4,44.5945,RCP26,e_hype
4,black,2020,5,35.125,RCP26,e_hype
5,black,2020,6,55.5375,RCP26,e_hype
6,black,2020,7,98.5625,RCP26,e_hype
7,black,2020,8,108.939,RCP26,e_hype
8,black,2020,9,77.863,RCP26,e_hype
9,black,2020,10,56.13549999999999,RCP26,e_hype
10,black,2020,11,83.2935,RCP26,e_hype
11,black,2020,12,158.7485,RCP26,e_hype
12,black,2020,13,140.06650000000002,RCP26,e_hype
13,black,2020,14,311.3935,RCP26,e_hype
14,black,2020,15,256.34950000000003,RCP26,e_hype
15,black,2020,16,180.2385,RCP26,e_hype
16,black,2020,17,109.3895,RCP26,e_hype
17,black,2020,18,74.753,RCP26,e_hype
18,black,2020,19,47.322,RCP26,e_hype
19,black,2020,20,36.3905,RCP26,e_hype
20,black,2020,21,25.154999999999998,RCP26,e_hype
21,black,2020,22,19.735,RCP26,e_hype
22,black,2020,23,18.0585,RCP26,e_hype
23,black,2020,24,20.726,RCP26,e_hype
24,black,2020,25,16.6185,RCP26,e_hype
25,black,2020,26,19.3215,RCP26,e_hype
26,black,2020,27,11.308499999999999,RCP26,e_hype
27,black,2020,28,11.548,RCP26,e_hype
28,black,2020,29,16.959,RCP26,e_hype
29,black,2020,30,14.51,RCP26,e_hype
30,black,2020,31,27.999,RCP26,e_hype
31,black,2020,32,7.758,RCP26,e_hype
32,black,2020,33,17.331999999999997,RCP26,e_hype
33,black,2020,34,7.1355,RCP26,e_hype
34,black,2020,35,7.5249999999999995,RCP26,e_hype
35,black,2020,36,23.3505,RCP26,e_hype
36,black,2020,37,26.994,RCP26,e_hype
37,black,2020,38,74.37049999999999,RCP26,e_hype
38,black,2020,39,48.577999999999996,RCP26,e_hype
39,black,2020,40,51.166000000000004,RCP26,e_hype
40,black,2020,41,23.232,RCP26,e_hype
41,black,2020,42,20.5245,RCP26,e_hype
42,black,2020,43,44.964999999999996,RCP26,e_hype
43,black,2020,44,67.777,RCP26,e_hype
44,black,2020,45,48.9295,RCP26,e_hype
45,black,2020,46,109.67949999999999,RCP26,e_hype
46,black,2020,47,247.6725,RCP26,e_hype
47,black,2020,48,193.91699999999997,RCP26,e_hype
48,black,2020,49,88.5815,RCP26,e_hype
49,black,2020,50,89.68950000000001,RCP26,e_hype
50,black,2020,51,89.366,RCP26,e_hype
51,black,2020,52,65.665,RCP26,e_hype
52,black,2020,53,89.05099999999999,RCP26,e_hype
53,black,2021,1,63.332,RCP26,e_hype
54,black,2021,2,80.4415,RCP26,e_hype
55,black,2021,3,87.7335,RCP26,e_hype
56,black,2021,4,102.29,RCP26,e_hype
57,black,2021,5,60.623999999999995,RCP26,e_hype
58,black,2021,6,64.0745,RCP26,e_hype
59,black,2021,7,55.3005,RCP26,e_hype
60,black,2021,8,79.2195,RCP26,e_hype
61,black,2021,9,142.0425,RCP26,e_hype
62,black,2021,10,106.106,RCP26,e_hype
63,black,2021,11,136.14749999999998,RCP26,e_hype
64,black,2021,12,134.622,RCP26,e_hype
65,black,2021,13,96.2825,RCP26,e_hype
66,black,2021,14,87.8185,RCP26,e_hype
67,black,2021,15,90.9585,RCP26,e_hype
68,black,2021,16,70.2585,RCP26,e_hype
69,black,2021,17,78.7135,RCP26,e_hype
70,black,2021,18,59.783,RCP26,e_hype
71,black,2021,19,48.2825,RCP26,e_hype
72,black,2021,20,37.1105,RCP26,e_hype
73,black,2021,21,27.218,RCP26,e_hype
74,black,2021,22,27.848,RCP26,e_hype
75,black,2021,23,43.461,RCP26,e_hype
76,black,2021,24,27.009,RCP26,e_hype
77,black,2021,25,13.802,RCP26,e_hype
78,black,2021,26,8.1555,RCP26,e_hype
79,black,2021,27,6.7715,RCP26,e_hype
80,black,2021,28,6.665,RCP26,e_hype
81,black,2021,29,6.3735,RCP26,e_hype
82,black,2021,30,5.061,RCP26,e_hype
83,black,2021,31,21.738,RCP26,e_hype
84,black,2021,32,18.7075,RCP26,e_hype
85,black,2021,33,11.2515,RCP26,e_hype
86,black,2021,34,5.9785,RCP26,e_hype
87,black,2021,35,9.1045,RCP26,e_hype
88,black,2021,36,6.5135000000000005,RCP26,e_hype
89,black,2021,37,6.0225,RCP26,e_hype
90,black,2021,38,15.243,RCP26,e_hype
91,black,2021,39,50.4385,RCP26,e_hype
92,black,2021,40,105.18299999999999,RCP26,e_hype
93,black,2021,41,106.99549999999999,RCP26,e_hype
94,black,2021,42,95.0805,RCP26,e_hype
95,black,2021,43,140.5195,RCP26,e_hype
96,black,2021,44,168.32049999999998,RCP26,e_hype
97,black,2021,45,159.678,RCP26,e_hype
98,black,2021,46,109.97800000000001,RCP26,e_hype
99,black,2021,47,88.7115,RCP26,e_hype
100,black,2021,48,76.68549999999999,RCP26,e_hype
101,black,2021,49,67.0495,RCP26,e_hype
102,black,2021,50,78.16,RCP26,e_hype
103,black,2021,51,93.5895,RCP26,e_hype
104,black,2021,52,58.451,RCP26,e_hype
105,black,2021,53,88.4735,RCP26,e_hype
106,black,2022,1,65.043,RCP26,e_hype
107,black,2022,2,75.368,RCP26,e_hype
108,black,2022,3,60.065,RCP26,e_hype
109,black,2022,4,49.786,RCP26,e_hype
110,black,2022,5,119.61850000000001,RCP26,e_hype
111,black,2022,6,149.6365,RCP26,e_hype
112,black,2022,7,144.71,RCP26,e_hype
113,black,2022,8,126.9535,RCP26,e_hype
114,black,2022,9,110.617,RCP26,e_hype
115,black,2022,10,71.837,RCP26,e_hype
116,black,2022,11,69.27449999999999,RCP26,e_hype
117,black,2022,12,63.7915,RCP26,e_hype
118,black,2022,13,84.911,RCP26,e_hype
119,black,2022,14,93.2665,RCP26,e_hype
120,black,2022,15,64.5195,RCP26,e_hype
121,black,2022,16,58.4495,RCP26,e_hype
122,black,2022,17,97.57900000000001,RCP26,e_hype
123,black,2022,18,89.327,RCP26,e_hype
124,black,2022,19,80.7945,RCP26,e_hype
125,black,2022,20,93.226,RCP26,e_hype
126,black,2022,21,80.2105,RCP26,e_hype
127,black,2022,22,48.760999999999996,RCP26,e_hype
128,black,2022,23,54.4785,RCP26,e_hype
129,black,2022,24,45.089,RCP26,e_hype
130,black,2022,25,24.121499999999997,RCP26,e_hype
131,black,2022,26,20.1735,RCP26,e_hype
132,black,2022,27,19.828,RCP26,e_hype
133,black,2022,28,15.3765,RCP26,e_hype
134,black,2022,29,26.2685,RCP26,e_hype
135,black,2022,30,16.365000000000002,RCP26,e_hype
136,black,2022,31,11.861500000000001,RCP26,e_hype
137,black,2022,32,12.3065,RCP26,e_hype
138,black,2022,33,30.055,RCP26,e_hype
139,black,2022,34,18.9725,RCP26,e_hype
140,black,2022,35,28.3,RCP26,e_hype
141,black,2022,36,19.391,RCP26,e_hype
142,black,2022,37,12.661,RCP26,e_hype
143,black,2022,38,9.93,RCP26,e_hype
144,black,2022,39,11.6175,RCP26,e_hype
145,black,2022,40,50.961,RCP26,e_hype
146,black,2022,41,113.732,RCP26,e_hype
147,black,2022,42,134.15800000000002,RCP26,e_hype
148,black,2022,43,149.6655,RCP26,e_hype
149,black,2022,44,207.5965,RCP26,e_hype
150,black,2022,45,134.44650000000001,RCP26,e_hype
151,black,2022,46,103.088,RCP26,e_hype
152,black,2022,47,69.925,RCP26,e_hype
153,black,2022,48,110.8635,RCP26,e_hype
154,black,2022,49,179.8345,RCP26,e_hype
155,black,2022,50,117.595,RCP26,e_hype
156,black,2022,51,78.6225,RCP26,e_hype
157,black,2022,52,92.0935,RCP26,e_hype
158,black,2023,1,112.56899999999999,RCP26,e_hype
159,black,2023,2,97.872,RCP26,e_hype
160,black,2023,3,74.673,RCP26,e_hype
161,black,2023,4,62.4615,RCP26,e_hype
162,black,2023,5,82.0735,RCP26,e_hype
163,black,2023,6,98.17099999999999,RCP26,e_hype
164,black,2023,7,104.49,RCP26,e_hype
165,black,2023,8,163.5035,RCP26,e_hype
166,black,2023,9,165.0985,RCP26,e_hype
167,black,2023,10,166.5585,RCP26,e_hype
168,black,2023,11,209.006,RCP26,e_hype
169,black,2023,12,198.3395,RCP26,e_hype
170,black,2023,13,137.93,RCP26,e_hype
171,black,2023,14,157.329,RCP26,e_hype
172,black,2023,15,157.009,RCP26,e_hype
173,black,2023,16,92.62,RCP26,e_hype
174,black,2023,17,81.35,RCP26,e_hype
175,black,2023,18,85.80449999999999,RCP26,e_hype
176,black,2023,19,61.689499999999995,RCP26,e_hype
177,black,2023,20,41.2665,RCP26,e_hype
178,black,2023,21,26.5,RCP26,e_hype
179,black,2023,22,32.143,RCP26,e_hype
180,black,2023,23,26.2735,RCP26,e_hype
181,black,2023,24,17.5415,RCP26,e_hype
182,black,2023,25,14.14,RCP26,e_hype
183,black,2023,26,8.597,RCP26,e_hype
184,black,2023,27,10.657,RCP26,e_hype
185,black,2023,28,9.4315,RCP26,e_hype
186,black,2023,29,4.515000000000001,RCP26,e_hype
187,black,2023,30,2.8535,RCP26,e_hype
188,black,2023,31,2.1399999999999997,RCP26,e_hype
189,black,2023,32,5.0365,RCP26,e_hype
190,black,2023,33,1.9485000000000001,RCP26,e_hype
191,black,2023,34,15.709999999999999,RCP26,e_hype
192,black,2023,35,10.2845,RCP26,e_hype
193,black,2023,36,4.247,RCP26,e_hype
194,black,2023,37,4.672499999999999,RCP26,e_hype
195,black,2023,38,14.4215,RCP26,e_hype
196,black,2023,39,29.8405,RCP26,e_hype
