,catchment,year,week,value,scenario,model
0,vaudj,2020,1,188.9755,RCP26,e_hype
1,vaudj,2020,2,173.6445,RCP26,e_hype
2,vaudj,2020,3,146.9505,RCP26,e_hype
3,vaudj,2020,4,124.308,RCP26,e_hype
4,vaudj,2020,5,107.8125,RCP26,e_hype
5,vaudj,2020,6,143.5925,RCP26,e_hype
6,vaudj,2020,7,183.00400000000002,RCP26,e_hype
7,vaudj,2020,8,231.95049999999998,RCP26,e_hype
8,vaudj,2020,9,230.2715,RCP26,e_hype
9,vaudj,2020,10,195.567,RCP26,e_hype
10,vaudj,2020,11,184.1175,RCP26,e_hype
11,vaudj,2020,12,246.647,RCP26,e_hype
12,vaudj,2020,13,302.9555,RCP26,e_hype
13,vaudj,2020,14,350.745,RCP26,e_hype
14,vaudj,2020,15,471.3825,RCP26,e_hype
15,vaudj,2020,16,365.5025,RCP26,e_hype
16,vaudj,2020,17,293.4805,RCP26,e_hype
17,vaudj,2020,18,231.645,RCP26,e_hype
18,vaudj,2020,19,191.957,RCP26,e_hype
19,vaudj,2020,20,176.474,RCP26,e_hype
20,vaudj,2020,21,160.55200000000002,RCP26,e_hype
21,vaudj,2020,22,150.5445,RCP26,e_hype
22,vaudj,2020,23,143.75400000000002,RCP26,e_hype
23,vaudj,2020,24,141.7005,RCP26,e_hype
24,vaudj,2020,25,146.505,RCP26,e_hype
25,vaudj,2020,26,163.61200000000002,RCP26,e_hype
26,vaudj,2020,27,134.4675,RCP26,e_hype
27,vaudj,2020,28,108.9495,RCP26,e_hype
28,vaudj,2020,29,98.4165,RCP26,e_hype
29,vaudj,2020,30,80.939,RCP26,e_hype
30,vaudj,2020,31,66.702,RCP26,e_hype
31,vaudj,2020,32,43.5,RCP26,e_hype
32,vaudj,2020,33,34.8345,RCP26,e_hype
33,vaudj,2020,34,29.406,RCP26,e_hype
34,vaudj,2020,35,18.8155,RCP26,e_hype
35,vaudj,2020,36,27.7795,RCP26,e_hype
36,vaudj,2020,37,39.137,RCP26,e_hype
37,vaudj,2020,38,109.57300000000001,RCP26,e_hype
38,vaudj,2020,39,138.3585,RCP26,e_hype
39,vaudj,2020,40,126.8605,RCP26,e_hype
40,vaudj,2020,41,104.28099999999999,RCP26,e_hype
41,vaudj,2020,42,71.585,RCP26,e_hype
42,vaudj,2020,43,76.6865,RCP26,e_hype
43,vaudj,2020,44,142.2935,RCP26,e_hype
44,vaudj,2020,45,140.8855,RCP26,e_hype
45,vaudj,2020,46,203.9355,RCP26,e_hype
46,vaudj,2020,47,299.44100000000003,RCP26,e_hype
47,vaudj,2020,48,286.38149999999996,RCP26,e_hype
48,vaudj,2020,49,272.068,RCP26,e_hype
49,vaudj,2020,50,243.80649999999997,RCP26,e_hype
50,vaudj,2020,51,254.66000000000003,RCP26,e_hype
51,vaudj,2020,52,232.4925,RCP26,e_hype
52,vaudj,2020,53,218.99,RCP26,e_hype
53,vaudj,2021,1,235.93449999999999,RCP26,e_hype
54,vaudj,2021,2,234.30599999999998,RCP26,e_hype
55,vaudj,2021,3,257.01,RCP26,e_hype
56,vaudj,2021,4,281.67650000000003,RCP26,e_hype
57,vaudj,2021,5,277.2385,RCP26,e_hype
58,vaudj,2021,6,218.0865,RCP26,e_hype
59,vaudj,2021,7,182.407,RCP26,e_hype
60,vaudj,2021,8,172.82600000000002,RCP26,e_hype
61,vaudj,2021,9,191.873,RCP26,e_hype
62,vaudj,2021,10,185.2615,RCP26,e_hype
63,vaudj,2021,11,200.8785,RCP26,e_hype
64,vaudj,2021,12,259.0725,RCP26,e_hype
65,vaudj,2021,13,247.391,RCP26,e_hype
66,vaudj,2021,14,249.825,RCP26,e_hype
67,vaudj,2021,15,239.69150000000002,RCP26,e_hype
68,vaudj,2021,16,205.01,RCP26,e_hype
69,vaudj,2021,17,193.2255,RCP26,e_hype
70,vaudj,2021,18,189.06900000000002,RCP26,e_hype
71,vaudj,2021,19,177.292,RCP26,e_hype
72,vaudj,2021,20,171.514,RCP26,e_hype
73,vaudj,2021,21,162.152,RCP26,e_hype
74,vaudj,2021,22,157.6035,RCP26,e_hype
75,vaudj,2021,23,181.551,RCP26,e_hype
76,vaudj,2021,24,167.1015,RCP26,e_hype
77,vaudj,2021,25,130.35500000000002,RCP26,e_hype
78,vaudj,2021,26,91.1925,RCP26,e_hype
79,vaudj,2021,27,81.532,RCP26,e_hype
80,vaudj,2021,28,76.8295,RCP26,e_hype
81,vaudj,2021,29,77.9585,RCP26,e_hype
82,vaudj,2021,30,76.40599999999999,RCP26,e_hype
83,vaudj,2021,31,82.132,RCP26,e_hype
84,vaudj,2021,32,80.0765,RCP26,e_hype
85,vaudj,2021,33,47.246,RCP26,e_hype
86,vaudj,2021,34,24.8445,RCP26,e_hype
87,vaudj,2021,35,29.294,RCP26,e_hype
88,vaudj,2021,36,26.9835,RCP26,e_hype
89,vaudj,2021,37,21.417,RCP26,e_hype
90,vaudj,2021,38,23.569000000000003,RCP26,e_hype
91,vaudj,2021,39,55.108000000000004,RCP26,e_hype
92,vaudj,2021,40,185.92950000000002,RCP26,e_hype
93,vaudj,2021,41,262.6065,RCP26,e_hype
94,vaudj,2021,42,223.35500000000002,RCP26,e_hype
95,vaudj,2021,43,212.08800000000002,RCP26,e_hype
96,vaudj,2021,44,225.101,RCP26,e_hype
97,vaudj,2021,45,248.6925,RCP26,e_hype
98,vaudj,2021,46,263.4075,RCP26,e_hype
99,vaudj,2021,47,283.43899999999996,RCP26,e_hype
100,vaudj,2021,48,258.87649999999996,RCP26,e_hype
101,vaudj,2021,49,236.51749999999998,RCP26,e_hype
102,vaudj,2021,50,201.86849999999998,RCP26,e_hype
103,vaudj,2021,51,257.993,RCP26,e_hype
104,vaudj,2021,52,243.786,RCP26,e_hype
105,vaudj,2021,53,234.238,RCP26,e_hype
106,vaudj,2022,1,196.674,RCP26,e_hype
107,vaudj,2022,2,194.0605,RCP26,e_hype
108,vaudj,2022,3,204.6905,RCP26,e_hype
109,vaudj,2022,4,182.848,RCP26,e_hype
110,vaudj,2022,5,174.4025,RCP26,e_hype
