,model,scenario,year,catchment,week,value
3731,e_hype,RCP45,2055,BDCT1,13,2.4450000000000003
3732,e_hype,RCP45,2055,BDCT1,14,6.397
3733,e_hype,RCP45,2055,BDCT1,15,9.174999999999999
3734,e_hype,RCP45,2055,BDCT1,16,3.7650000000000006
3735,e_hype,RCP45,2055,BDCT1,17,3.3249999999999993
3736,e_hype,RCP45,2055,BDCT1,18,1.6189999999999998
3737,e_hype,RCP45,2055,BDCT1,19,5.85
3738,e_hype,RCP45,2055,BDCT1,20,2.0889999999999995
3739,e_hype,RCP45,2055,BDCT1,21,0.4110000000000005
3740,e_hype,RCP45,2055,BDCT1,22,0.0009999999999994458
3741,e_hype,RCP45,2055,BDCT1,23,0.5179999999999998
3742,e_hype,RCP45,2055,BDCT1,24,0.0009999999999994458
3743,e_hype,RCP45,2055,BDCT1,25,0.0009999999999994458
3744,e_hype,RCP45,2055,BDCT1,26,0.0009999999999994458
3745,e_hype,RCP45,2055,BDCT1,27,0.0009999999999994458
3746,e_hype,RCP45,2055,BDCT1,28,2.1380000000000003
3747,e_hype,RCP45,2055,BDCT1,29,0.1419999999999999
3748,e_hype,RCP45,2055,BDCT1,30,0.0009999999999994458
3749,e_hype,RCP45,2055,BDCT1,31,0.0009999999999994458
3750,e_hype,RCP45,2055,BDCT1,32,0.0009999999999994458
3751,e_hype,RCP45,2055,BDCT1,33,0.585
3752,e_hype,RCP45,2055,BDCT1,34,0.9400000000000001
3753,e_hype,RCP45,2055,BDCT1,35,0.0009999999999994458
3754,e_hype,RCP45,2055,BDCT1,36,0.0009999999999994458
3755,e_hype,RCP45,2055,BDCT1,37,0.6439999999999999
3756,e_hype,RCP45,2055,BDCT1,38,1.21
3757,e_hype,RCP45,2055,BDCT1,39,0.42500000000000004
3758,e_hype,RCP45,2055,BDCT1,40,0.0009999999999994458
3759,e_hype,RCP45,2055,BDCT1,41,1.204
3760,e_hype,RCP45,2055,BDCT1,42,4.069
3761,e_hype,RCP45,2055,BDCT1,43,3.207
3762,e_hype,RCP45,2055,BDCT1,44,4.079000000000001
3763,e_hype,RCP45,2055,BDCT1,45,6.103999999999999
3764,e_hype,RCP45,2055,BDCT1,46,9.466999999999999
3765,e_hype,RCP45,2055,BDCT1,47,10.558
3766,e_hype,RCP45,2055,BDCT1,48,8.771
3767,e_hype,RCP45,2055,BDCT1,49,7.068999999999999
3768,e_hype,RCP45,2055,BDCT1,50,11.213000000000001
3769,e_hype,RCP45,2055,BDCT1,51,7.385999999999999
3770,e_hype,RCP45,2055,BDCT1,52,7.892
3771,e_hype,RCP45,2055,BDCT1,53,
3772,e_hype,RCP45,2020,BDRS1,1,18.977
3773,e_hype,RCP45,2020,BDRS1,2,20.476
3774,e_hype,RCP45,2020,BDRS1,3,19.845
3775,e_hype,RCP45,2020,BDRS1,4,17.042
3776,e_hype,RCP45,2020,BDRS1,5,19.469
3777,e_hype,RCP45,2020,BDRS1,6,20.037
3778,e_hype,RCP45,2020,BDRS1,7,23.886
3779,e_hype,RCP45,2020,BDRS1,8,26.437
3780,e_hype,RCP45,2020,BDRS1,9,19.446
3781,e_hype,RCP45,2020,BDRS1,10,19.365
3782,e_hype,RCP45,2020,BDRS1,11,19.917
3783,e_hype,RCP45,2020,BDRS1,12,21.287
3784,e_hype,RCP45,2020,BDRS1,13,18.64
3785,e_hype,RCP45,2020,BDRS1,14,18.735
3786,e_hype,RCP45,2020,BDRS1,15,12.326
3787,e_hype,RCP45,2020,BDRS1,16,14.701
3788,e_hype,RCP45,2020,BDRS1,17,17.71
3789,e_hype,RCP45,2020,BDRS1,18,15.221
3790,e_hype,RCP45,2020,BDRS1,19,16.353
3791,e_hype,RCP45,2020,BDRS1,20,13.517
3792,e_hype,RCP45,2020,BDRS1,21,10.127
3793,e_hype,RCP45,2020,BDRS1,22,10.553
3794,e_hype,RCP45,2020,BDRS1,23,11.58
3795,e_hype,RCP45,2020,BDRS1,24,11.656
3796,e_hype,RCP45,2020,BDRS1,25,11.788
3797,e_hype,RCP45,2020,BDRS1,26,10.109
3798,e_hype,RCP45,2020,BDRS1,27,9.206
3799,e_hype,RCP45,2020,BDRS1,28,7.859
3800,e_hype,RCP45,2020,BDRS1,29,5.882
3801,e_hype,RCP45,2020,BDRS1,30,6.219
3802,e_hype,RCP45,2020,BDRS1,31,3.062
3803,e_hype,RCP45,2020,BDRS1,32,2.77
3804,e_hype,RCP45,2020,BDRS1,33,3.536
3805,e_hype,RCP45,2020,BDRS1,34,4.558
3806,e_hype,RCP45,2020,BDRS1,35,5.159
3807,e_hype,RCP45,2020,BDRS1,36,4.598
3808,e_hype,RCP45,2020,BDRS1,37,5.079
3809,e_hype,RCP45,2020,BDRS1,38,5.028
3810,e_hype,RCP45,2020,BDRS1,39,7.597
3811,e_hype,RCP45,2020,BDRS1,40,10.364
3812,e_hype,RCP45,2020,BDRS1,41,11.197
3813,e_hype,RCP45,2020,BDRS1,42,11.717
3814,e_hype,RCP45,2020,BDRS1,43,10.673
3815,e_hype,RCP45,2020,BDRS1,44,9.4
3816,e_hype,RCP45,2020,BDRS1,45,10.429
3817,e_hype,RCP45,2020,BDRS1,46,11.491
3818,e_hype,RCP45,2020,BDRS1,47,10.178
3819,e_hype,RCP45,2020,BDRS1,48,11.599
3820,e_hype,RCP45,2020,BDRS1,49,13.445
3821,e_hype,RCP45,2020,BDRS1,50,17.21
3822,e_hype,RCP45,2020,BDRS1,51,15.609
3823,e_hype,RCP45,2020,BDRS1,52,14.687
3824,e_hype,RCP45,2020,BDRS1,53,29.021
3825,e_hype,RCP45,2021,BDRS1,1,22.348
3826,e_hype,RCP45,2021,BDRS1,2,17.598
3827,e_hype,RCP45,2021,BDRS1,3,17.765
3828,e_hype,RCP45,2021,BDRS1,4,17.82
3829,e_hype,RCP45,2021,BDRS1,5,16.897
3830,e_hype,RCP45,2021,BDRS1,6,16.897
3831,e_hype,RCP45,2021,BDRS1,7,17.722
3832,e_hype,RCP45,2021,BDRS1,8,19.835
3833,e_hype,RCP45,2021,BDRS1,9,19.624
3834,e_hype,RCP45,2021,BDRS1,10,17.913
3835,e_hype,RCP45,2021,BDRS1,11,15.901
3836,e_hype,RCP45,2021,BDRS1,12,16.097
3837,e_hype,RCP45,2021,BDRS1,13,15.08
3838,e_hype,RCP45,2021,BDRS1,14,14.115
3839,e_hype,RCP45,2021,BDRS1,15,12.843
3840,e_hype,RCP45,2021,BDRS1,16,13.717
3841,e_hype,RCP45,2021,BDRS1,17,10.644
3842,e_hype,RCP45,2021,BDRS1,18,9.416
3843,e_hype,RCP45,2021,BDRS1,19,9.283
3844,e_hype,RCP45,2021,BDRS1,20,9.397
3845,e_hype,RCP45,2021,BDRS1,21,8.739
3846,e_hype,RCP45,2021,BDRS1,22,8.485
3847,e_hype,RCP45,2021,BDRS1,23,7.206
3848,e_hype,RCP45,2021,BDRS1,24,6.155
3849,e_hype,RCP45,2021,BDRS1,25,5.067
3850,e_hype,RCP45,2021,BDRS1,26,3.383
3851,e_hype,RCP45,2021,BDRS1,27,2.873
3852,e_hype,RCP45,2021,BDRS1,28,2.358
3853,e_hype,RCP45,2021,BDRS1,29,2.552
3854,e_hype,RCP45,2021,BDRS1,30,1.893
3855,e_hype,RCP45,2021,BDRS1,31,1.926
3856,e_hype,RCP45,2021,BDRS1,32,2.1
3857,e_hype,RCP45,2021,BDRS1,33,1.962
3858,e_hype,RCP45,2021,BDRS1,34,2.787
3859,e_hype,RCP45,2021,BDRS1,35,2.755
3860,e_hype,RCP45,2021,BDRS1,36,3.558
3861,e_hype,RCP45,2021,BDRS1,37,5.108
3862,e_hype,RCP45,2021,BDRS1,38,4.58
3863,e_hype,RCP45,2021,BDRS1,39,8.678
3864,e_hype,RCP45,2021,BDRS1,40,10.674
3865,e_hype,RCP45,2021,BDRS1,41,12.301
3866,e_hype,RCP45,2021,BDRS1,42,9.773
3867,e_hype,RCP45,2021,BDRS1,43,9.112
3868,e_hype,RCP45,2021,BDRS1,44,9.626
3869,e_hype,RCP45,2021,BDRS1,45,11.169
3870,e_hype,RCP45,2021,BDRS1,46,12.018
3871,e_hype,RCP45,2021,BDRS1,47,12.675
3872,e_hype,RCP45,2021,BDRS1,48,15.195
3873,e_hype,RCP45,2021,BDRS1,49,16.678
3874,e_hype,RCP45,2021,BDRS1,50,15.129
3875,e_hype,RCP45,2021,BDRS1,51,13.792
3876,e_hype,RCP45,2021,BDRS1,52,14.656
3877,e_hype,RCP45,2021,BDRS1,53,26.689
3878,e_hype,RCP45,2022,BDRS1,1,14.971
3879,e_hype,RCP45,2022,BDRS1,2,17.413
3880,e_hype,RCP45,2022,BDRS1,3,16.277
3881,e_hype,RCP45,2022,BDRS1,4,15.513
3882,e_hype,RCP45,2022,BDRS1,5,15.585
3883,e_hype,RCP45,2022,BDRS1,6,15.639
3884,e_hype,RCP45,2022,BDRS1,7,21.33
3885,e_hype,RCP45,2022,BDRS1,8,25.921
3886,e_hype,RCP45,2022,BDRS1,9,20.946
3887,e_hype,RCP45,2022,BDRS1,10,20.877
3888,e_hype,RCP45,2022,BDRS1,11,17.419
3889,e_hype,RCP45,2022,BDRS1,12,16.091
3890,e_hype,RCP45,2022,BDRS1,13,18.492
3891,e_hype,RCP45,2022,BDRS1,14,16.851
3892,e_hype,RCP45,2022,BDRS1,15,14.421
3893,e_hype,RCP45,2022,BDRS1,16,14.676
3894,e_hype,RCP45,2022,BDRS1,17,13.315
3895,e_hype,RCP45,2022,BDRS1,18,12.865
3896,e_hype,RCP45,2022,BDRS1,19,12.283
3897,e_hype,RCP45,2022,BDRS1,20,11.469
3898,e_hype,RCP45,2022,BDRS1,21,11.339
3899,e_hype,RCP45,2022,BDRS1,22,10.885
3900,e_hype,RCP45,2022,BDRS1,23,8.983
3901,e_hype,RCP45,2022,BDRS1,24,9.544
3902,e_hype,RCP45,2022,BDRS1,25,8.375
3903,e_hype,RCP45,2022,BDRS1,26,10.789
3904,e_hype,RCP45,2022,BDRS1,27,6.068
3905,e_hype,RCP45,2022,BDRS1,28,5.395
3906,e_hype,RCP45,2022,BDRS1,29,5.036
3907,e_hype,RCP45,2022,BDRS1,30,3.773
3908,e_hype,RCP45,2022,BDRS1,31,2.998
3909,e_hype,RCP45,2022,BDRS1,32,2.238
3910,e_hype,RCP45,2022,BDRS1,33,2.076
3911,e_hype,RCP45,2022,BDRS1,34,1.997
3912,e_hype,RCP45,2022,BDRS1,35,2.127
3913,e_hype,RCP45,2022,BDRS1,36,2.842
3914,e_hype,RCP45,2022,BDRS1,37,3.698
3915,e_hype,RCP45,2022,BDRS1,38,6.707
3916,e_hype,RCP45,2022,BDRS1,39,6.296
3917,e_hype,RCP45,2022,BDRS1,40,5.549
3918,e_hype,RCP45,2022,BDRS1,41,6.279
3919,e_hype,RCP45,2022,BDRS1,42,6.932
3920,e_hype,RCP45,2022,BDRS1,43,8.741
3921,e_hype,RCP45,2022,BDRS1,44,10.005
3922,e_hype,RCP45,2022,BDRS1,45,9.594
3923,e_hype,RCP45,2022,BDRS1,46,8.897
3924,e_hype,RCP45,2022,BDRS1,47,7.518
3925,e_hype,RCP45,2022,BDRS1,48,7.076
3926,e_hype,RCP45,2022,BDRS1,49,7.601
3927,e_hype,RCP45,2022,BDRS1,50,6.936
3928,e_hype,RCP45,2022,BDRS1,51,6.587
3929,e_hype,RCP45,2022,BDRS1,52,8.371
3930,e_hype,RCP45,2023,BDRS1,1,9.691
3931,e_hype,RCP45,2023,BDRS1,2,9.885
3932,e_hype,RCP45,2023,BDRS1,3,9.948
3933,e_hype,RCP45,2023,BDRS1,4,8.975
3934,e_hype,RCP45,2023,BDRS1,5,8.638
3935,e_hype,RCP45,2023,BDRS1,6,12.159
3936,e_hype,RCP45,2023,BDRS1,7,11.379
3937,e_hype,RCP45,2023,BDRS1,8,13.208
3938,e_hype,RCP45,2023,BDRS1,9,13.176
3939,e_hype,RCP45,2023,BDRS1,10,13.46
3940,e_hype,RCP45,2023,BDRS1,11,13.567
3941,e_hype,RCP45,2023,BDRS1,12,10.118
3942,e_hype,RCP45,2023,BDRS1,13,10.033
3943,e_hype,RCP45,2023,BDRS1,14,9.453
3944,e_hype,RCP45,2023,BDRS1,15,9.27
3945,e_hype,RCP45,2023,BDRS1,16,9.217
3946,e_hype,RCP45,2023,BDRS1,17,9.432
3947,e_hype,RCP45,2023,BDRS1,18,9.809
3948,e_hype,RCP45,2023,BDRS1,19,8.288
3949,e_hype,RCP45,2023,BDRS1,20,7.82
3950,e_hype,RCP45,2023,BDRS1,21,7.419
3951,e_hype,RCP45,2023,BDRS1,22,8.601
3952,e_hype,RCP45,2023,BDRS1,23,7.208
3953,e_hype,RCP45,2023,BDRS1,24,7.041
3954,e_hype,RCP45,2023,BDRS1,25,6.667
3955,e_hype,RCP45,2023,BDRS1,26,5.783
3956,e_hype,RCP45,2023,BDRS1,27,5.016
3957,e_hype,RCP45,2023,BDRS1,28,3.044
3958,e_hype,RCP45,2023,BDRS1,29,2.279
3959,e_hype,RCP45,2023,BDRS1,30,1.837
3960,e_hype,RCP45,2023,BDRS1,31,1.527
3961,e_hype,RCP45,2023,BDRS1,32,1.897
3962,e_hype,RCP45,2023,BDRS1,33,1.887
3963,e_hype,RCP45,2023,BDRS1,34,2.228
3964,e_hype,RCP45,2023,BDRS1,35,2.247
3965,e_hype,RCP45,2023,BDRS1,36,4.813
3966,e_hype,RCP45,2023,BDRS1,37,5.021
3967,e_hype,RCP45,2023,BDRS1,38,5.526
3968,e_hype,RCP45,2023,BDRS1,39,3.709
3969,e_hype,RCP45,2023,BDRS1,40,4.419
3970,e_hype,RCP45,2023,BDRS1,41,4.34
3971,e_hype,RCP45,2023,BDRS1,42,7.759
3972,e_hype,RCP45,2023,BDRS1,43,10.915
3973,e_hype,RCP45,2023,BDRS1,44,11.798
3974,e_hype,RCP45,2023,BDRS1,45,10.205
3975,e_hype,RCP45,2023,BDRS1,46,6.891
3976,e_hype,RCP45,2023,BDRS1,47,8.979
3977,e_hype,RCP45,2023,BDRS1,48,8.258
3978,e_hype,RCP45,2023,BDRS1,49,9.424
3979,e_hype,RCP45,2023,BDRS1,50,13.056
3980,e_hype,RCP45,2023,BDRS1,51,15.15
3981,e_hype,RCP45,2023,BDRS1,52,19.158
3982,e_hype,RCP45,2024,BDRS1,1,17.367
3983,e_hype,RCP45,2024,BDRS1,2,15.407
3984,e_hype,RCP45,2024,BDRS1,3,16.897
3985,e_hype,RCP45,2024,BDRS1,4,16.897
3986,e_hype,RCP45,2024,BDRS1,5,16.897
3987,e_hype,RCP45,2024,BDRS1,6,16.897
3988,e_hype,RCP45,2024,BDRS1,7,16.897
3989,e_hype,RCP45,2024,BDRS1,8,16.431
3990,e_hype,RCP45,2024,BDRS1,9,20.132
3991,e_hype,RCP45,2024,BDRS1,10,19.959
3992,e_hype,RCP45,2024,BDRS1,11,19.773
3993,e_hype,RCP45,2024,BDRS1,12,16.809
3994,e_hype,RCP45,2024,BDRS1,13,16.435
3995,e_hype,RCP45,2024,BDRS1,14,12.732
3996,e_hype,RCP45,2024,BDRS1,15,11.987
3997,e_hype,RCP45,2024,BDRS1,16,13.962
3998,e_hype,RCP45,2024,BDRS1,17,14.359
3999,e_hype,RCP45,2024,BDRS1,18,14.199
4000,e_hype,RCP45,2024,BDRS1,19,12.444
4001,e_hype,RCP45,2024,BDRS1,20,10.518
4002,e_hype,RCP45,2024,BDRS1,21,6.656
4003,e_hype,RCP45,2024,BDRS1,22,6.138
4004,e_hype,RCP45,2024,BDRS1,23,6.142
4005,e_hype,RCP45,2024,BDRS1,24,3.773
4006,e_hype,RCP45,2024,BDRS1,25,3.35
4007,e_hype,RCP45,2024,BDRS1,26,2.455
4008,e_hype,RCP45,2024,BDRS1,27,2.611
4009,e_hype,RCP45,2024,BDRS1,28,4.589
4010,e_hype,RCP45,2024,BDRS1,29,2.111
4011,e_hype,RCP45,2024,BDRS1,30,1.61
4012,e_hype,RCP45,2024,BDRS1,31,1.493
4013,e_hype,RCP45,2024,BDRS1,32,2.413
4014,e_hype,RCP45,2024,BDRS1,33,2.295
4015,e_hype,RCP45,2024,BDRS1,34,2.233
4016,e_hype,RCP45,2024,BDRS1,35,2.571
4017,e_hype,RCP45,2024,BDRS1,36,2.674
4018,e_hype,RCP45,2024,BDRS1,37,3.873
4019,e_hype,RCP45,2024,BDRS1,38,3.794
4020,e_hype,RCP45,2024,BDRS1,39,4.816
4021,e_hype,RCP45,2024,BDRS1,40,5.882
4022,e_hype,RCP45,2024,BDRS1,41,6.061
4023,e_hype,RCP45,2024,BDRS1,42,3.669
4024,e_hype,RCP45,2024,BDRS1,43,5.079
4025,e_hype,RCP45,2024,BDRS1,44,6.574
4026,e_hype,RCP45,2024,BDRS1,45,8.998
4027,e_hype,RCP45,2024,BDRS1,46,7.754
4028,e_hype,RCP45,2024,BDRS1,47,9.57
4029,e_hype,RCP45,2024,BDRS1,48,13.019
4030,e_hype,RCP45,2024,BDRS1,49,15.464
4031,e_hype,RCP45,2024,BDRS1,50,16.897
4032,e_hype,RCP45,2024,BDRS1,51,16.897
4033,e_hype,RCP45,2024,BDRS1,52,16.897
4034,e_hype,RCP45,2025,BDRS1,1,15.91
4035,e_hype,RCP45,2025,BDRS1,2,16.897
4036,e_hype,RCP45,2025,BDRS1,3,13.223
4037,e_hype,RCP45,2025,BDRS1,4,12.547
4038,e_hype,RCP45,2025,BDRS1,5,12.24
4039,e_hype,RCP45,2025,BDRS1,6,12.258
4040,e_hype,RCP45,2025,BDRS1,7,13.491
4041,e_hype,RCP45,2025,BDRS1,8,15.606
4042,e_hype,RCP45,2025,BDRS1,9,13.247
4043,e_hype,RCP45,2025,BDRS1,10,16.818
4044,e_hype,RCP45,2025,BDRS1,11,17.167
4045,e_hype,RCP45,2025,BDRS1,12,17.993
4046,e_hype,RCP45,2025,BDRS1,13,19.407
4047,e_hype,RCP45,2025,BDRS1,14,17.607
4048,e_hype,RCP45,2025,BDRS1,15,14.154
4049,e_hype,RCP45,2025,BDRS1,16,14.651
4050,e_hype,RCP45,2025,BDRS1,17,13.665
4051,e_hype,RCP45,2025,BDRS1,18,12.07
4052,e_hype,RCP45,2025,BDRS1,19,11.673
4053,e_hype,RCP45,2025,BDRS1,20,11.485
4054,e_hype,RCP45,2025,BDRS1,21,8.332
4055,e_hype,RCP45,2025,BDRS1,22,7.038
4056,e_hype,RCP45,2025,BDRS1,23,6.2
4057,e_hype,RCP45,2025,BDRS1,24,6.044
4058,e_hype,RCP45,2025,BDRS1,25,3.187
4059,e_hype,RCP45,2025,BDRS1,26,3.264
4060,e_hype,RCP45,2025,BDRS1,27,2.99
4061,e_hype,RCP45,2025,BDRS1,28,2.205
4062,e_hype,RCP45,2025,BDRS1,29,1.794
4063,e_hype,RCP45,2025,BDRS1,30,1.654
4064,e_hype,RCP45,2025,BDRS1,31,1.647
4065,e_hype,RCP45,2025,BDRS1,32,1.595
4066,e_hype,RCP45,2025,BDRS1,33,1.527
4067,e_hype,RCP45,2025,BDRS1,34,3.376
4068,e_hype,RCP45,2025,BDRS1,35,4.989
4069,e_hype,RCP45,2025,BDRS1,36,3.429
4070,e_hype,RCP45,2025,BDRS1,37,5.293
4071,e_hype,RCP45,2025,BDRS1,38,4.569
4072,e_hype,RCP45,2025,BDRS1,39,2.979
4073,e_hype,RCP45,2025,BDRS1,40,4.917
4074,e_hype,RCP45,2025,BDRS1,41,5.193
4075,e_hype,RCP45,2025,BDRS1,42,3.871
4076,e_hype,RCP45,2025,BDRS1,43,3.709
4077,e_hype,RCP45,2025,BDRS1,44,6.087
4078,e_hype,RCP45,2025,BDRS1,45,5.456
4079,e_hype,RCP45,2025,BDRS1,46,4.845
4080,e_hype,RCP45,2025,BDRS1,47,10.39
4081,e_hype,RCP45,2025,BDRS1,48,12.992
4082,e_hype,RCP45,2025,BDRS1,49,14.121
4083,e_hype,RCP45,2025,BDRS1,50,15.138
4084,e_hype,RCP45,2025,BDRS1,51,14.986
4085,e_hype,RCP45,2025,BDRS1,52,15.709
4086,e_hype,RCP45,2026,BDRS1,1,15.549
4087,e_hype,RCP45,2026,BDRS1,2,15.37
4088,e_hype,RCP45,2026,BDRS1,3,16.084
4089,e_hype,RCP45,2026,BDRS1,4,16.369
4090,e_hype,RCP45,2026,BDRS1,5,16.327
4091,e_hype,RCP45,2026,BDRS1,6,15.844
4092,e_hype,RCP45,2026,BDRS1,7,17.284
4093,e_hype,RCP45,2026,BDRS1,8,16.868
4094,e_hype,RCP45,2026,BDRS1,9,16.897
4095,e_hype,RCP45,2026,BDRS1,10,16.897
4096,e_hype,RCP45,2026,BDRS1,11,16.897
4097,e_hype,RCP45,2026,BDRS1,12,18.174
4098,e_hype,RCP45,2026,BDRS1,13,17.593
4099,e_hype,RCP45,2026,BDRS1,14,14.433
4100,e_hype,RCP45,2026,BDRS1,15,15.262
4101,e_hype,RCP45,2026,BDRS1,16,14.789
4102,e_hype,RCP45,2026,BDRS1,17,12.953
4103,e_hype,RCP45,2026,BDRS1,18,10.403
4104,e_hype,RCP45,2026,BDRS1,19,10.151
4105,e_hype,RCP45,2026,BDRS1,20,9.876
4106,e_hype,RCP45,2026,BDRS1,21,9.536
4107,e_hype,RCP45,2026,BDRS1,22,9.293
4108,e_hype,RCP45,2026,BDRS1,23,6.953
4109,e_hype,RCP45,2026,BDRS1,24,7.792
4110,e_hype,RCP45,2026,BDRS1,25,6.207
4111,e_hype,RCP45,2026,BDRS1,26,4.513
4112,e_hype,RCP45,2026,BDRS1,27,2.738
4113,e_hype,RCP45,2026,BDRS1,28,3.57
4114,e_hype,RCP45,2026,BDRS1,29,3.748
4115,e_hype,RCP45,2026,BDRS1,30,2.696
4116,e_hype,RCP45,2026,BDRS1,31,4.371
4117,e_hype,RCP45,2026,BDRS1,32,2.218
4118,e_hype,RCP45,2026,BDRS1,33,2.9
4119,e_hype,RCP45,2026,BDRS1,34,3.626
4120,e_hype,RCP45,2026,BDRS1,35,3.056
4121,e_hype,RCP45,2026,BDRS1,36,5.859
4122,e_hype,RCP45,2026,BDRS1,37,6.378
4123,e_hype,RCP45,2026,BDRS1,38,9.261
4124,e_hype,RCP45,2026,BDRS1,39,4.518
4125,e_hype,RCP45,2026,BDRS1,40,5.062
4126,e_hype,RCP45,2026,BDRS1,41,7.967
4127,e_hype,RCP45,2026,BDRS1,42,6.716
4128,e_hype,RCP45,2026,BDRS1,43,7.593
4129,e_hype,RCP45,2026,BDRS1,44,7.422
4130,e_hype,RCP45,2026,BDRS1,45,6.694
4131,e_hype,RCP45,2026,BDRS1,46,8.305
4132,e_hype,RCP45,2026,BDRS1,47,8.164
4133,e_hype,RCP45,2026,BDRS1,48,11.915
4134,e_hype,RCP45,2026,BDRS1,49,13.964
4135,e_hype,RCP45,2026,BDRS1,50,14.177
4136,e_hype,RCP45,2026,BDRS1,51,12.52
4137,e_hype,RCP45,2026,BDRS1,52,12.7
4138,e_hype,RCP45,2026,BDRS1,53,14.581
4139,e_hype,RCP45,2027,BDRS1,1,14.58
4140,e_hype,RCP45,2027,BDRS1,2,14.312
4141,e_hype,RCP45,2027,BDRS1,3,13.704
4142,e_hype,RCP45,2027,BDRS1,4,13.934
4143,e_hype,RCP45,2027,BDRS1,5,12.088
4144,e_hype,RCP45,2027,BDRS1,6,16.05
4145,e_hype,RCP45,2027,BDRS1,7,16.897
4146,e_hype,RCP45,2027,BDRS1,8,16.554
4147,e_hype,RCP45,2027,BDRS1,9,16.897
4148,e_hype,RCP45,2027,BDRS1,10,16.897
4149,e_hype,RCP45,2027,BDRS1,11,17.216
4150,e_hype,RCP45,2027,BDRS1,12,22.906
4151,e_hype,RCP45,2027,BDRS1,13,17.995
4152,e_hype,RCP45,2027,BDRS1,14,21.53
4153,e_hype,RCP45,2027,BDRS1,15,16.814
4154,e_hype,RCP45,2027,BDRS1,16,14.414
4155,e_hype,RCP45,2027,BDRS1,17,12.259
4156,e_hype,RCP45,2027,BDRS1,18,12.306
4157,e_hype,RCP45,2027,BDRS1,19,12.099
4158,e_hype,RCP45,2027,BDRS1,20,12.667
4159,e_hype,RCP45,2027,BDRS1,21,10.389
4160,e_hype,RCP45,2027,BDRS1,22,9.275
4161,e_hype,RCP45,2027,BDRS1,23,7.376
4162,e_hype,RCP45,2027,BDRS1,24,8.174
4163,e_hype,RCP45,2027,BDRS1,25,3.816
4164,e_hype,RCP45,2027,BDRS1,26,3.098
4165,e_hype,RCP45,2027,BDRS1,27,2.582
4166,e_hype,RCP45,2027,BDRS1,28,2.416
4167,e_hype,RCP45,2027,BDRS1,29,3.117
4168,e_hype,RCP45,2027,BDRS1,30,2.335
4169,e_hype,RCP45,2027,BDRS1,31,2.559
4170,e_hype,RCP45,2027,BDRS1,32,4.495
4171,e_hype,RCP45,2027,BDRS1,33,3.327
4172,e_hype,RCP45,2027,BDRS1,34,3.527
4173,e_hype,RCP45,2027,BDRS1,35,5.691
4174,e_hype,RCP45,2027,BDRS1,36,3.704
4175,e_hype,RCP45,2027,BDRS1,37,3.121
4176,e_hype,RCP45,2027,BDRS1,38,5.555
4177,e_hype,RCP45,2027,BDRS1,39,8.184
4178,e_hype,RCP45,2027,BDRS1,40,6.222
4179,e_hype,RCP45,2027,BDRS1,41,10.384
4180,e_hype,RCP45,2027,BDRS1,42,8.764
4181,e_hype,RCP45,2027,BDRS1,43,9.587
4182,e_hype,RCP45,2027,BDRS1,44,7.573
4183,e_hype,RCP45,2027,BDRS1,45,8.746
4184,e_hype,RCP45,2027,BDRS1,46,10.541
4185,e_hype,RCP45,2027,BDRS1,47,10.077
4186,e_hype,RCP45,2027,BDRS1,48,10.419
4187,e_hype,RCP45,2027,BDRS1,49,10.791
4188,e_hype,RCP45,2027,BDRS1,50,17.402
4189,e_hype,RCP45,2027,BDRS1,51,19.176
4190,e_hype,RCP45,2027,BDRS1,52,18.501
4191,e_hype,RCP45,2027,BDRS1,53,14.895
4192,e_hype,RCP45,2028,BDRS1,1,13.026
4193,e_hype,RCP45,2028,BDRS1,2,12.52
4194,e_hype,RCP45,2028,BDRS1,3,11.95
4195,e_hype,RCP45,2028,BDRS1,4,15.442
4196,e_hype,RCP45,2028,BDRS1,5,15.877
4197,e_hype,RCP45,2028,BDRS1,6,14.933
4198,e_hype,RCP45,2028,BDRS1,7,19.976
4199,e_hype,RCP45,2028,BDRS1,8,16.881
4200,e_hype,RCP45,2028,BDRS1,9,17.359
4201,e_hype,RCP45,2028,BDRS1,10,20.503
4202,e_hype,RCP45,2028,BDRS1,11,16.457
4203,e_hype,RCP45,2028,BDRS1,12,17.59
4204,e_hype,RCP45,2028,BDRS1,13,14.912
4205,e_hype,RCP45,2028,BDRS1,14,12.495
4206,e_hype,RCP45,2028,BDRS1,15,12.932
4207,e_hype,RCP45,2028,BDRS1,16,12.54
4208,e_hype,RCP45,2028,BDRS1,17,13.544
4209,e_hype,RCP45,2028,BDRS1,18,11.203
4210,e_hype,RCP45,2028,BDRS1,19,10.297
4211,e_hype,RCP45,2028,BDRS1,20,10.32
4212,e_hype,RCP45,2028,BDRS1,21,10.257
4213,e_hype,RCP45,2028,BDRS1,22,10.03
4214,e_hype,RCP45,2028,BDRS1,23,9.329
4215,e_hype,RCP45,2028,BDRS1,24,9.068
4216,e_hype,RCP45,2028,BDRS1,25,5.092
4217,e_hype,RCP45,2028,BDRS1,26,3.667
4218,e_hype,RCP45,2028,BDRS1,27,2.897
4219,e_hype,RCP45,2028,BDRS1,28,3.504
4220,e_hype,RCP45,2028,BDRS1,29,2.453
4221,e_hype,RCP45,2028,BDRS1,30,2.056
4222,e_hype,RCP45,2028,BDRS1,31,1.904
4223,e_hype,RCP45,2028,BDRS1,32,2.579
4224,e_hype,RCP45,2028,BDRS1,33,4.398
