,Date,year,catchment,RCP26,RCP45,RCP85
3781,1981-05-09,1981,koman,240.19099999999997,209.50859999999997,220.828
3782,1981-05-10,1981,koman,234.482,211.5654,224.66875000000002
3783,1981-05-11,1981,koman,223.91950000000003,218.08959999999996,233.57975000000002
3784,1981-05-12,1981,koman,236.433,228.465,247.05374999999998
3785,1981-05-13,1981,koman,245.1305,233.959,254.26025
3786,1981-05-14,1981,koman,234.33350000000002,229.41459999999998,248.6355
3787,1981-05-15,1981,koman,221.201,223.57599999999996,241.394
3788,1981-05-16,1981,koman,211.04149999999998,217.80540000000002,234.3285
3789,1981-05-17,1981,koman,236.905,226.12759999999997,244.95575000000002
3790,1981-05-18,1981,koman,241.171,223.95080000000002,242.32175
3791,1981-05-19,1981,koman,251.603,225.31079999999997,244.2025
3792,1981-05-20,1981,koman,245.66250000000002,221.2312,239.29825
3793,1981-05-21,1981,koman,245.503,218.10280000000003,235.601
3794,1981-05-22,1981,koman,243.164,212.84480000000002,229.2445
3795,1981-05-23,1981,koman,236.83249999999998,205.4862,220.26324999999997
3796,1981-05-24,1981,koman,236.166,201.3176,215.2565
3797,1981-05-25,1981,koman,231.347,195.95340000000002,208.73075
3798,1981-05-26,1981,koman,226.1995,190.44300000000004,202.018
3799,1981-05-27,1981,koman,217.878,184.71,195.01775
3800,1981-05-28,1981,koman,206.998,178.67399999999998,187.61374999999998
3801,1981-05-29,1981,koman,199.31,179.791,189.1405
3802,1981-05-30,1981,koman,190.27800000000002,174.3064,182.4085
3803,1981-05-31,1981,koman,181.61450000000002,169.2844,176.245
3804,1981-06-01,1981,koman,174.397,172.3588,180.19774999999998
3805,1981-06-02,1981,koman,170.3065,169.8936,177.1855
3806,1981-06-03,1981,koman,167.663,171.1714,178.72875
3807,1981-06-04,1981,koman,177.0245,178.7102,188.146
3808,1981-06-05,1981,koman,174.296,176.0324,184.81575
3809,1981-06-06,1981,koman,169.3245,172.6056,180.53625
3810,1981-06-07,1981,koman,189.187,183.19,193.76075
3811,1981-06-08,1981,koman,184.78199999999998,179.2068,188.80275
3812,1981-06-09,1981,koman,189.484,177.99740000000003,187.31775
3813,1981-06-10,1981,koman,197.59300000000002,178.91260000000003,188.485
3814,1981-06-11,1981,koman,201.5965,179.2182,188.89275000000004
3815,1981-06-12,1981,koman,203.975,178.9218,188.2165
3816,1981-06-13,1981,koman,206.602,178.74759999999998,187.63325
3817,1981-06-14,1981,koman,206.2345,177.66299999999998,186.12949999999998
3818,1981-06-15,1981,koman,204.4075,179.18720000000002,188.07625000000002
3819,1981-06-16,1981,koman,199.3875,176.4056,184.71574999999999
3820,1981-06-17,1981,koman,191.558,171.9384,179.27749999999997
3821,1981-06-18,1981,koman,183.15449999999998,167.7208,173.73075
3822,1981-06-19,1981,koman,174.473,163.2476,168.101
3823,1981-06-20,1981,koman,166.1215,163.0298,162.6965
3824,1981-06-21,1981,koman,159.36849999999998,158.52039999999997,158.36025
3825,1981-06-22,1981,koman,152.63850000000002,154.4504,154.41275000000002
3826,1981-06-23,1981,koman,150.83249999999998,152.0962,152.29425
3827,1981-06-24,1981,koman,149.5075,150.0426,150.3115
3828,1981-06-25,1981,koman,188.562,164.36479999999997,168.67899999999997
3829,1981-06-26,1981,koman,182.1325,160.7634,164.5025
3830,1981-06-27,1981,koman,178.18,158.39600000000002,161.812
3831,1981-06-28,1981,koman,170.3825,154.5798,157.32874999999999
3832,1981-06-29,1981,koman,161.82049999999998,150.5728,152.59225
3833,1981-06-30,1981,koman,154.1905,142.279,148.42950000000002
3834,1981-07-01,1981,koman,151.326,104.7404,127.19174999999998
3835,1981-07-02,1981,koman,149.8955,95.0034,113.07575
3836,1981-07-03,1981,koman,148.64600000000002,93.0514,111.44275
3837,1981-07-04,1981,koman,147.56650000000002,90.75479999999999,110.49549999999999
3838,1981-07-05,1981,koman,146.643,90.6388,110.79575
3839,1981-07-06,1981,koman,145.803,92.35580000000002,110.35300000000001
3840,1981-07-07,1981,koman,145.13150000000002,90.8898,109.29175
3841,1981-07-08,1981,koman,144.5015,89.43579999999999,108.60899999999998
3842,1981-07-09,1981,koman,144.4215,89.9298,109.75775
3843,1981-07-10,1981,koman,144.1125,95.82719999999999,109.017
3844,1981-07-11,1981,koman,143.672,92.29339999999999,108.23974999999999
3845,1981-07-12,1981,koman,143.3125,92.03880000000001,110.1255
3846,1981-07-13,1981,koman,144.73,90.57219999999998,109.46524999999998
3847,1981-07-14,1981,koman,144.81349999999998,89.95020000000001,109.33250000000001
3848,1981-07-15,1981,koman,146.348,90.15299999999999,110.048
3849,1981-07-16,1981,koman,146.096,89.174,109.173
3850,1981-07-17,1981,koman,145.298,87.89099999999999,108.15375
3851,1981-07-18,1981,koman,144.485,86.61479999999997,107.63899999999998
3852,1981-07-19,1981,koman,143.70499999999998,85.7928,107.18275
3853,1981-07-20,1981,koman,143.2065,85.51820000000001,106.87025
3854,1981-07-21,1981,koman,142.804,85.33560000000001,106.65325000000001
3855,1981-07-22,1981,koman,142.462,85.2394,106.535
3856,1981-07-23,1981,koman,148.28699999999998,88.13339999999998,110.15624999999999
3857,1981-07-24,1981,koman,148.50400000000002,88.31779999999999,110.37299999999999
3858,1981-07-25,1981,koman,162.86849999999998,94.00619999999999,117.47424999999998
3859,1981-07-26,1981,koman,210.6175,112.975,141.1825
3860,1981-07-27,1981,koman,206.23700000000002,111.071,138.80675
3861,1981-07-28,1981,koman,194.07999999999998,107.82419999999999,132.57225
3862,1981-07-29,1981,koman,185.441,103.8886,128.16625
3863,1981-07-30,1981,koman,177.787,101.79299999999999,124.2635
3864,1981-07-31,1981,koman,170.30849999999998,104.66740000000001,128.40575
3865,1981-08-01,1981,koman,183.2335,112.58720000000001,139.07225
3866,1981-08-02,1981,koman,178.70749999999998,126.7266,157.68875
3867,1981-08-03,1981,koman,172.178,132.66660000000002,165.70875
3868,1981-08-04,1981,koman,165.9675,128.3598,160.38625000000002
3869,1981-08-05,1981,koman,160.6245,121.6674,152.047
3870,1981-08-06,1981,koman,156.708,115.37539999999998,144.19375
3871,1981-08-07,1981,koman,153.8245,112.43519999999998,140.529
3872,1981-08-08,1981,koman,151.68900000000002,129.04160000000002,161.294
3873,1981-08-09,1981,koman,159.449,131.20999999999998,164.00375
3874,1981-08-10,1981,koman,156.88400000000001,128.7294,160.8985
3875,1981-08-11,1981,koman,156.0685,126.38040000000001,157.96225
3876,1981-08-12,1981,koman,153.7865,123.5972,154.483
3877,1981-08-13,1981,koman,151.755,115.4924,144.353
3878,1981-08-14,1981,koman,150.13299999999998,111.3232,139.1375
3879,1981-08-15,1981,koman,148.81799999999998,118.8406,148.53475
3880,1981-08-16,1981,koman,147.70850000000002,114.70900000000002,143.37225
3881,1981-08-17,1981,koman,146.8085,109.96219999999998,137.44025
3882,1981-08-18,1981,koman,146.022,108.1556,135.18275
3883,1981-08-19,1981,koman,145.2995,105.28779999999999,131.60125
3884,1981-08-20,1981,koman,144.6445,105.35000000000002,131.67950000000002
3885,1981-08-21,1981,koman,144.05450000000002,97.64599999999999,121.96575
3886,1981-08-22,1981,koman,143.5155,115.99179999999998,144.974
3887,1981-08-23,1981,koman,143.0735,110.1798,137.71275
3888,1981-08-24,1981,koman,143.5495,104.5396,130.661
3889,1981-08-25,1981,koman,143.648,89.61959999999999,112.01149999999998
3890,1981-08-26,1981,koman,143.4995,79.75800000000001,99.68575
3891,1981-08-27,1981,koman,143.296,76.07300000000001,95.06325000000001
3892,1981-08-28,1981,koman,168.2405,84.7676,105.835
3893,1981-08-29,1981,koman,166.524,83.174,103.82749999999999
3894,1981-08-30,1981,koman,140.917,78.9824,98.5365
3895,1981-08-31,1981,koman,96.2945,59.501400000000004,74.28225
3896,1981-09-01,1981,koman,96.9805,58.13019999999999,72.58949999999999
3897,1981-09-02,1981,koman,96.5465,56.442600000000006,70.48775
3898,1981-09-03,1981,koman,113.314,61.4212,76.71675
3899,1981-09-04,1981,koman,133.044,70.8314,87.41125
3900,1981-09-05,1981,koman,124.7055,67.3816,81.13250000000001
3901,1981-09-06,1981,koman,116.63550000000001,66.28020000000001,77.21575
3902,1981-09-07,1981,koman,109.548,89.81960000000001,106.6115
3903,1981-09-08,1981,koman,161.435,112.6594,130.9075
3904,1981-09-09,1981,koman,151.3995,107.5388,123.47325
3905,1981-09-10,1981,koman,136.5905,104.41199999999999,119.6215
3906,1981-09-11,1981,koman,125.8935,93.13919999999999,106.51275
3907,1981-09-12,1981,koman,115.947,77.735,88.328
3908,1981-09-13,1981,koman,107.9165,94.4618,110.32549999999999
3909,1981-09-14,1981,koman,100.79299999999999,89.23159999999999,104.8235
3910,1981-09-15,1981,koman,95.063,95.95400000000001,114.1515
3911,1981-09-16,1981,koman,91.381,90.6448,107.67224999999999
3912,1981-09-17,1981,koman,92.4505,88.146,104.49725000000001
3913,1981-09-18,1981,koman,92.8755,88.8132,102.88199999999999
3914,1981-09-19,1981,koman,90.87100000000001,86.1596,100.45400000000001
3915,1981-09-20,1981,koman,99.8115,87.1634,103.07375
3916,1981-09-21,1981,koman,98.2415,78.74319999999999,92.80475
3917,1981-09-22,1981,koman,95.514,72.7476,85.02975
3918,1981-09-23,1981,koman,92.2075,69.151,79.74125
3919,1981-09-24,1981,koman,89.58099999999999,88.71220000000001,75.645
3920,1981-09-25,1981,koman,87.607,87.43599999999999,72.33725
3921,1981-09-26,1981,koman,87.12,85.99539999999999,70.19125
3922,1981-09-27,1981,koman,86.508,113.0118,104.0215
3923,1981-09-28,1981,koman,85.843,112.96700000000001,101.22049999999999
3924,1981-09-29,1981,koman,85.2945,109.99600000000001,97.55625
3925,1981-09-30,1981,koman,84.3725,121.2224,95.78925
3926,1981-10-01,1981,koman,83.6185,122.92240000000001,96.46675
3927,1981-10-02,1981,koman,87.92049999999999,122.27680000000001,98.68775
3928,1981-10-03,1981,koman,85.127,120.31979999999999,98.10374999999999
3929,1981-10-04,1981,koman,89.1595,120.7818,100.99549999999999
3930,1981-10-05,1981,koman,91.41199999999999,118.9364,100.7265
3931,1981-10-06,1981,koman,108.0455,123.5306,106.748
3932,1981-10-07,1981,koman,111.9995,122.03779999999999,106.33949999999999
3933,1981-10-08,1981,koman,114.52099999999999,119.8394,105.47125
3934,1981-10-09,1981,koman,114.22300000000001,117.51379999999999,104.42125
3935,1981-10-10,1981,koman,111.96950000000001,114.2692,101.82175000000001
3936,1981-10-11,1981,koman,70.8515,83.5606,64.40225
3937,1981-10-12,1981,koman,53.14,77.64500000000001,52.394999999999996
3938,1981-10-13,1981,koman,106.9055,97.6018,77.48275000000001
3939,1981-10-14,1981,koman,103.024,94.17640000000002,73.98475
3940,1981-10-15,1981,koman,100.5635,90.8986,71.32
3941,1981-10-16,1981,koman,95.99549999999999,87.57480000000001,68.463
3942,1981-10-17,1981,koman,94.078,85.0598,66.24300000000001
3943,1981-10-18,1981,koman,92.839,83.1502,64.49925
3944,1981-10-19,1981,koman,92.332,81.5558,62.973749999999995
3945,1981-10-20,1981,koman,93.264,81.0368,62.703
3946,1981-10-21,1981,koman,91.901,88.3478,61.9135
3947,1981-10-22,1981,koman,86.424,84.04260000000001,58.90525
3948,1981-10-23,1981,koman,80.62299999999999,140.5482,124.898
3949,1981-10-24,1981,koman,74.9715,136.36380000000003,119.85050000000001
3950,1981-10-25,1981,koman,71.9435,133.3698,115.65500000000002
3951,1981-10-26,1981,koman,68.51249999999999,129.55239999999998,111.94525
3952,1981-10-27,1981,koman,64.9285,127.17440000000002,108.68325
3953,1981-10-28,1981,koman,61.4655,130.0442,106.25075
3954,1981-10-29,1981,koman,58.051,132.7514,106.56924999999998
3955,1981-10-30,1981,koman,54.7295,123.44879999999998,94.03049999999999
3956,1981-10-31,1981,koman,55.904,119.29740000000001,90.51025
3957,1981-11-01,1981,koman,53.286500000000004,117.2346,89.32050000000001
3958,1981-11-02,1981,koman,74.66900000000001,129.6268,107.96875
3959,1981-11-03,1981,koman,117.1285,151.86939999999998,139.55075
3960,1981-11-04,1981,koman,112.3555,157.65800000000002,150.07850000000002
3961,1981-11-05,1981,koman,105.765,154.273,148.2285
3962,1981-11-06,1981,koman,99.943,153.1618,148.551
3963,1981-11-07,1981,koman,94.072,149.909,145.55925
3964,1981-11-08,1981,koman,87.082,145.5134,140.868
3965,1981-11-09,1981,koman,79.5325,140.5052,135.25674999999998
3966,1981-11-10,1981,koman,85.4885,141.1538,136.59575
3967,1981-11-11,1981,koman,127.428,173.26899999999998,177.16449999999998
3968,1981-11-12,1981,koman,121.4115,180.85639999999998,187.017
3969,1981-11-13,1981,koman,113.55449999999999,169.8298,173.5635
3970,1981-11-14,1981,koman,108.574,160.105,161.707
3971,1981-11-15,1981,koman,106.1235,152.20839999999998,152.11075
3972,1981-11-16,1981,koman,139.4245,155.9216,157.00475
3973,1981-11-17,1981,koman,131.7285,141.2814,138.93975
3974,1981-11-18,1981,koman,129.782,137.54180000000002,134.48274999999998
3975,1981-11-19,1981,koman,134.335,141.38600000000002,139.49099999999999
3976,1981-11-20,1981,koman,126.81099999999999,143.83819999999997,142.7375
3977,1981-11-21,1981,koman,120.553,146.9832,146.84025
3978,1981-11-22,1981,koman,114.883,147.55700000000002,147.67275
3979,1981-11-23,1981,koman,109.923,146.1302,145.99225
3980,1981-11-24,1981,koman,105.764,143.4418,142.73449999999997
3981,1981-11-25,1981,koman,102.7855,146.673,146.8795
3982,1981-11-26,1981,koman,100.96050000000001,150.5286,151.80325
3983,1981-11-27,1981,koman,99.5095,144.1904,143.98149999999998
3984,1981-11-28,1981,koman,98.66850000000001,146.3556,146.7195
3985,1981-11-29,1981,koman,98.3655,147.0736,147.562
3986,1981-11-30,1981,koman,97.82900000000001,147.4758,148.08025
3987,1981-12-01,1981,koman,97.627,146.725,147.193
3988,1981-12-02,1981,koman,95.9515,144.2822,144.17749999999998
3989,1981-12-03,1981,koman,95.139,141.79440000000002,140.5975
3990,1981-12-04,1981,koman,94.5225,138.9746,137.00900000000001
3991,1981-12-05,1981,koman,96.622,136.936,134.4985
3992,1981-12-06,1981,koman,112.08099999999999,140.49380000000002,139.03324999999998
3993,1981-12-07,1981,koman,125.2775,144.17379999999997,143.737
3994,1981-12-08,1981,koman,131.1645,146.5514,146.80025
3995,1981-12-09,1981,koman,142.615,150.35960000000003,151.63725000000002
3996,1981-12-10,1981,koman,142.7045,149.865,150.37275000000002
3997,1981-12-11,1981,koman,142.9325,148.022,148.27549999999997
3998,1981-12-12,1981,koman,135.3625,142.671,141.72075
3999,1981-12-13,1981,koman,130.6405,138.2668,136.308
4000,1981-12-14,1981,koman,126.60900000000001,134.13939999999997,131.17125
4001,1981-12-15,1981,koman,121.83949999999999,129.891,125.87074999999999
4002,1981-12-16,1981,koman,117.463,127.08800000000001,122.40775000000001
4003,1981-12-17,1981,koman,126.8965,130.0614,126.15225
4004,1981-12-18,1981,koman,131.238,130.5156,126.78674999999998
4005,1981-12-19,1981,koman,127.203,126.9906,122.46799999999999
4006,1981-12-20,1981,koman,128.10649999999998,125.704,120.892
4007,1981-12-21,1981,koman,125.928,123.7954,118.54899999999999
4008,1981-12-22,1981,koman,124.62950000000001,121.86100000000002,116.18975
4009,1981-12-23,1981,koman,120.71549999999999,118.8092,112.4405
4010,1981-12-24,1981,koman,120.3535,118.68299999999999,110.4665
4011,1981-12-25,1981,koman,114.381,114.76839999999997,106.14099999999999
4012,1981-12-26,1981,koman,114.4025,122.2086,108.919
4013,1981-12-27,1981,koman,113.39450000000001,124.58600000000001,112.84525000000001
4014,1981-12-28,1981,koman,119.0305,134.3942,119.63675
4015,1981-12-29,1981,koman,112.6175,131.40900000000002,119.28925
4016,1981-12-30,1981,koman,119.527,133.9674,124.28975
4017,1981-12-31,1981,koman,144.1625,144.09520000000003,136.9525
4018,1982-01-01,1982,koman,144.652,144.472,138.66250000000002
4019,1982-01-02,1982,koman,138.113,147.595,143.80675000000002
4020,1982-01-03,1982,koman,131.255,148.4404,145.86625
4021,1982-01-04,1982,koman,125.687,146.41,143.93375
4022,1982-01-05,1982,koman,121.309,144.22899999999998,141.60625
4023,1982-01-06,1982,koman,118.2945,142.8388,140.18425
4024,1982-01-07,1982,koman,122.089,142.79019999999997,140.39925
4025,1982-01-08,1982,koman,140.948,148.83800000000002,148.2075
4026,1982-01-09,1982,koman,149.25900000000001,150.929,151.047
4027,1982-01-10,1982,koman,150.0775,150.269,150.42825
4028,1982-01-11,1982,koman,150.2185,149.6032,149.79049999999998
4029,1982-01-12,1982,koman,149.29700000000003,148.87420000000003,148.88075
4030,1982-01-13,1982,koman,148.6005,148.2426,148.22750000000002
4031,1982-01-14,1982,koman,148.443,147.95020000000002,148.0235
4032,1982-01-15,1982,koman,147.7485,147.54940000000002,147.41325
4033,1982-01-16,1982,koman,149.36599999999999,147.8912,147.9555
4034,1982-01-17,1982,koman,149.70850000000002,147.7266,147.8815
4035,1982-01-18,1982,koman,150.19299999999998,147.6318,147.894
4036,1982-01-19,1982,koman,150.29149999999998,147.4142,147.74575000000002
4037,1982-01-20,1982,koman,151.0325,147.544,148.023
4038,1982-01-21,1982,koman,151.038,147.62640000000002,148.2315
4039,1982-01-22,1982,koman,149.707,146.9054,147.427
4040,1982-01-23,1982,koman,149.46050000000002,148.3362,149.3045
4041,1982-01-24,1982,koman,148.428,147.48540000000003,148.32250000000002
4042,1982-01-25,1982,koman,147.7145,146.60459999999998,147.29399999999998
4043,1982-01-26,1982,koman,147.472,146.18540000000002,146.83300000000003
4044,1982-01-27,1982,koman,148.356,146.3116,147.023
4045,1982-01-28,1982,koman,127.6435,137.79420000000002,136.44650000000001
4046,1982-01-29,1982,koman,125.5275,136.7898,135.19549999999998
4047,1982-01-30,1982,koman,125.16550000000001,136.59279999999998,134.84050000000002
4048,1982-01-31,1982,koman,123.25200000000001,135.80419999999998,133.72050000000002
4049,1982-02-01,1982,koman,120.9265,135.1172,132.701
4050,1982-02-02,1982,koman,118.3125,133.95100000000002,131.29275
4051,1982-02-03,1982,koman,120.76400000000001,130.78539999999998,127.40525
4052,1982-02-04,1982,koman,117.0795,124.3786,119.44624999999999
4053,1982-02-05,1982,koman,115.85849999999999,124.38579999999999,119.46199999999999
4054,1982-02-06,1982,koman,115.0615,121.936,116.455
4055,1982-02-07,1982,koman,116.89599999999999,122.85560000000001,117.67775
4056,1982-02-08,1982,koman,116.96700000000001,124.47840000000001,119.5665
4057,1982-02-09,1982,koman,117.4675,124.38199999999999,119.2255
4058,1982-02-10,1982,koman,127.6885,135.7482,133.40525
4059,1982-02-11,1982,koman,124.752,146.11939999999998,146.40975
4060,1982-02-12,1982,koman,122.065,159.565,163.2365
4061,1982-02-13,1982,koman,120.1925,168.5934,174.22374999999997
4062,1982-02-14,1982,koman,122.841,184.1882,193.84300000000002
4063,1982-02-15,1982,koman,122.011,189.10340000000002,200.09574999999998
4064,1982-02-16,1982,koman,121.2585,190.26259999999996,201.64074999999997
4065,1982-02-17,1982,koman,124.19,192.2756,204.243
4066,1982-02-18,1982,koman,131.223,192.8118,204.99599999999998
4067,1982-02-19,1982,koman,130.2465,189.452,200.73675
4068,1982-02-20,1982,koman,126.64099999999999,183.6012,193.34500000000003
4069,1982-02-21,1982,koman,123.46700000000001,178.39900000000003,186.84000000000003
4070,1982-02-22,1982,koman,120.565,174.39759999999998,181.8175
