,Date,year,catchment,RCP26,RCP45,RCP85
3653,1981-01-01,1981,globo,16.897,16.897,16.897
3654,1981-01-02,1981,globo,16.897,16.897,16.897
3655,1981-01-03,1981,globo,16.897,16.897,16.897
3656,1981-01-04,1981,globo,16.897,16.897,16.897
3657,1981-01-05,1981,globo,16.897,16.897,16.897
3658,1981-01-06,1981,globo,16.897,16.897,16.897
3659,1981-01-07,1981,globo,16.897,16.897,16.897
3660,1981-01-08,1981,globo,16.897,16.897,16.897
3661,1981-01-09,1981,globo,16.337,16.672999999999995,16.616999999999997
3662,1981-01-10,1981,globo,13.9615,15.722799999999998,15.429249999999998
3663,1981-01-11,1981,globo,13.6525,15.5992,15.27475
3664,1981-01-12,1981,globo,13.328999999999999,15.469799999999998,15.112999999999998
3665,1981-01-13,1981,globo,13.0455,15.356399999999999,14.97125
3666,1981-01-14,1981,globo,12.776499999999999,15.2488,14.836749999999999
3667,1981-01-15,1981,globo,12.555,15.160199999999998,14.725999999999999
3668,1981-01-16,1981,globo,12.3355,15.072399999999998,14.616249999999999
3669,1981-01-17,1981,globo,12.174,15.007799999999998,14.535499999999999
3670,1981-01-18,1981,globo,12.015999999999998,14.944599999999998,14.456499999999998
3671,1981-01-19,1981,globo,11.8585,14.881599999999997,14.377749999999999
3672,1981-01-20,1981,globo,11.7175,15.7576,15.47275
3673,1981-01-21,1981,globo,11.684,16.875799999999998,16.8705
3674,1981-01-22,1981,globo,13.225,18.017599999999998,18.29775
3675,1981-01-23,1981,globo,14.030999999999999,18.432799999999997,18.81675
3676,1981-01-24,1981,globo,14.453999999999999,18.226999999999997,18.5595
3677,1981-01-25,1981,globo,14.4775,17.7846,18.0065
3678,1981-01-26,1981,globo,16.768,17.603199999999998,17.76325
3679,1981-01-27,1981,globo,16.897,16.6308,16.563499999999998
3680,1981-01-28,1981,globo,16.897,16.424,16.30525
3681,1981-01-29,1981,globo,16.897,16.2888,16.136
3682,1981-01-30,1981,globo,16.897,16.3516,16.2145
3683,1981-01-31,1981,globo,16.897,16.5798,16.49975
3684,1981-02-01,1981,globo,16.897,17.3046,17.406499999999998
3685,1981-02-02,1981,globo,16.897,17.115,17.1695
3686,1981-02-03,1981,globo,16.897,16.943,16.9545
3687,1981-02-04,1981,globo,16.897,16.897,16.897
3688,1981-02-05,1981,globo,16.897,16.897,16.897
3689,1981-02-06,1981,globo,16.897,16.897,16.897
3690,1981-02-07,1981,globo,16.897,16.897,16.897
3691,1981-02-08,1981,globo,16.897,16.897,16.897
3692,1981-02-09,1981,globo,16.897,16.897,16.897
3693,1981-02-10,1981,globo,16.897,16.897,16.897
3694,1981-02-11,1981,globo,16.897,16.897,16.897
3695,1981-02-12,1981,globo,16.897,16.897,16.897
3696,1981-02-13,1981,globo,16.897,16.897,16.897
3697,1981-02-14,1981,globo,16.897,16.897,16.897
3698,1981-02-15,1981,globo,16.897,16.897,16.897
3699,1981-02-16,1981,globo,16.897,16.897,16.897
3700,1981-02-17,1981,globo,16.897,16.897,16.897
3701,1981-02-18,1981,globo,16.897,19.237199999999994,19.79925
3702,1981-02-19,1981,globo,16.897,22.407399999999996,23.79
3703,1981-02-20,1981,globo,16.897,20.9748,21.994
3704,1981-02-21,1981,globo,16.897,20.4056,21.28175
3705,1981-02-22,1981,globo,16.897,25.204,27.2795
3706,1981-02-23,1981,globo,16.897,25.5072,27.658749999999998
3707,1981-02-24,1981,globo,16.897,25.236,27.319750000000003
3708,1981-02-25,1981,globo,16.897,24.552,26.46475
3709,1981-02-26,1981,globo,16.897,23.4488,25.0855
3710,1981-02-27,1981,globo,16.897,22.108599999999996,23.410249999999998
3711,1981-02-28,1981,globo,16.897,21.093399999999995,22.14125
3712,1981-03-01,1981,globo,16.897,20.7902,21.7625
3713,1981-03-02,1981,globo,16.897,21.230199999999996,22.313499999999998
3714,1981-03-03,1981,globo,16.897,21.623199999999997,22.80475
3715,1981-03-04,1981,globo,16.897,21.9056,23.15775
3716,1981-03-05,1981,globo,16.897,21.559799999999996,22.725499999999997
3717,1981-03-06,1981,globo,16.897,20.6162,21.75125
3718,1981-03-07,1981,globo,16.897,18.8496,20.793
3719,1981-03-08,1981,globo,16.897,18.240799999999997,20.130249999999997
3720,1981-03-09,1981,globo,16.897,17.9214,19.825499999999998
3721,1981-03-10,1981,globo,16.897,17.6934,19.64475
3722,1981-03-11,1981,globo,16.897,17.6208,19.6195
3723,1981-03-12,1981,globo,16.897,18.0734,20.1515
3724,1981-03-13,1981,globo,16.897,18.356999999999996,20.460249999999995
3725,1981-03-14,1981,globo,16.897,18.697200000000002,20.74575
3726,1981-03-15,1981,globo,16.897,18.725199999999997,20.63225
3727,1981-03-16,1981,globo,16.897,18.0782,19.89675
3728,1981-03-17,1981,globo,16.897,20.520400000000002,23.1475
3729,1981-03-18,1981,globo,16.897,19.985599999999998,22.633499999999998
3730,1981-03-19,1981,globo,16.897,19.558799999999998,22.238
3731,1981-03-20,1981,globo,16.897,19.084200000000003,21.75825
3732,1981-03-21,1981,globo,16.897,18.383000000000003,20.989
3733,1981-03-22,1981,globo,16.897,17.7092,20.26025
3734,1981-03-23,1981,globo,16.897,17.0432,19.531499999999998
3735,1981-03-24,1981,globo,16.897,16.3726,18.777749999999997
3736,1981-03-25,1981,globo,16.897,16.4362,18.92825
3737,1981-03-26,1981,globo,16.897,17.1486,19.418999999999997
3738,1981-03-27,1981,globo,16.897,17.183,19.430999999999997
3739,1981-03-28,1981,globo,16.897,16.9504,19.226999999999997
3740,1981-03-29,1981,globo,16.897,16.645,18.939249999999998
3741,1981-03-30,1981,globo,16.897,17.6162,20.22075
3742,1981-03-31,1981,globo,16.897,18.872799999999998,21.85925
3743,1981-04-01,1981,globo,16.897,19.208799999999997,22.3055
3744,1981-04-02,1981,globo,16.897,18.9294,22.00875
3745,1981-04-03,1981,globo,16.897,19.2524,21.2855
3746,1981-04-04,1981,globo,16.897,18.5596,20.52275
3747,1981-04-05,1981,globo,16.897,18.0758,20.11675
3748,1981-04-06,1981,globo,16.897,17.6894,19.73625
3749,1981-04-07,1981,globo,16.897,17.182799999999997,19.197
3750,1981-04-08,1981,globo,13.5305,17.212799999999998,16.98575
3751,1981-04-09,1981,globo,10.121500000000001,15.270199999999999,14.85525
3752,1981-04-10,1981,globo,7.303,13.861399999999998,13.094249999999999
3753,1981-04-11,1981,globo,6.9565,13.531,12.681249999999999
3754,1981-04-12,1981,globo,6.7545,13.349799999999998,12.455
3755,1981-04-13,1981,globo,6.7364999999999995,13.308600000000002,12.40325
3756,1981-04-14,1981,globo,11.3305,15.084999999999997,14.623750000000001
3757,1981-04-15,1981,globo,10.2265,14.522199999999998,13.920499999999999
3758,1981-04-16,1981,globo,8.668,13.779399999999999,12.991750000000001
3759,1981-04-17,1981,globo,7.573,13.1344,12.366499999999998
3760,1981-04-18,1981,globo,7.249,12.768600000000001,12.23675
3761,1981-04-19,1981,globo,7.4275,12.640600000000001,12.3445
3762,1981-04-20,1981,globo,12.079999999999998,14.255199999999999,14.622
3763,1981-04-21,1981,globo,11.975,13.908199999999999,14.443499999999998
3764,1981-04-22,1981,globo,11.802999999999999,13.6166,14.35
3765,1981-04-23,1981,globo,11.581499999999998,13.325599999999998,14.239249999999998
3766,1981-04-24,1981,globo,11.343,13.085399999999998,14.12
3767,1981-04-25,1981,globo,11.1645,12.9028,14.03075
3768,1981-04-26,1981,globo,13.975,13.929999999999998,15.435999999999998
3769,1981-04-27,1981,globo,13.4285,13.620399999999998,15.162749999999999
3770,1981-04-28,1981,globo,12.669,13.226999999999999,14.783
3771,1981-04-29,1981,globo,12.235999999999999,12.968,14.5665
3772,1981-04-30,1981,globo,13.205499999999999,13.794199999999998,15.051249999999998
3773,1981-05-01,1981,globo,13.431,13.751999999999999,15.164
3774,1981-05-02,1981,globo,13.846,13.803799999999999,15.3715
3775,1981-05-03,1981,globo,13.575499999999998,13.618199999999998,15.236249999999998
