,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
1761,1985-10-28,1985,koman,47.70309829711914,61.1165,85.72420000000001,67.20700000000001,13.413401702880861,38.02110170288087,19.503901702880867,28.11851259500039,79.7036315462491,40.886027111699654
1762,1985-10-29,1985,koman,43.570098876953125,60.063,82.9914,64.1765,16.492901123046877,39.421301123046874,20.60640112304688,37.85371515824348,90.47787849730862,47.29482295011926
1763,1985-10-30,1985,koman,38.98979949951172,56.422,107.8008,95.21525,17.43220050048828,68.81100050048828,56.22545050048828,44.7096438664851,176.4846226032786,144.2055389415183
1764,1985-10-31,1985,koman,45.43889999389648,176.44850000000002,151.54440000000002,150.13925000000003,131.00960000610354,106.10550000610354,104.70035000610355,288.3203599200272,233.51247503869158,230.420080636123
1765,1985-11-01,1985,koman,171.01109313964844,153.1835,139.18760000000003,134.96325000000002,-17.827593139648428,-31.823493139648406,-36.04784313964842,-10.424816783721939,-18.609022698697792,-21.07924256715416
1766,1985-11-02,1985,koman,206.19810485839844,122.122,123.734,116.082,-84.07610485839844,-82.46410485839844,-90.11610485839844,-40.77443142173187,-39.99265896019203,-43.70365329995807
1767,1985-11-03,1985,koman,194.6522979736328,108.439,116.0596,106.74875,-86.21329797363282,-78.59269797363281,-87.90354797363281,-44.29092226042515,-40.37594150790802,-45.15926546397107
1768,1985-11-04,1985,koman,262.1459045410156,102.573,112.0626,102.0165,-159.57290454101565,-150.08330454101562,-160.12940454101562,-60.87179001343075,-57.25182119621229,-61.084076373949834
1769,1985-11-05,1985,koman,228.31239318847656,98.643,112.197,98.709,-129.66939318847656,-116.11539318847656,-129.60339318847656,-56.794723833248874,-50.858121001176194,-56.76581607266773
1770,1985-11-06,1985,koman,315.0770874023437,96.418,144.7834,96.56225,-218.6590874023437,-170.2936874023437,-218.5148374023437,-69.39859994424882,-54.0482612703868,-69.3528174974231
1771,1985-11-07,1985,koman,271.1581115722656,95.5895,135.00920000000002,95.26925,-175.56861157226564,-136.1489115722656,-175.88886157226563,-64.74768929251645,-50.210156274812725,-64.86579381763762
1772,1985-11-08,1985,koman,236.58790588378903,95.474,127.0398,94.35125,-141.11390588378902,-109.54810588378903,-142.23665588378904,-59.645443564263836,-46.303341447046996,-60.120002902284895
1773,1985-11-09,1985,koman,211.28439331054688,95.455,109.74179999999998,79.4515,-115.82939331054688,-101.54259331054689,-131.83289331054686,-54.821556621222015,-48.05967526493974,-62.395944747692845
1774,1985-11-10,1985,koman,193.263900756836,95.4005,101.5146,74.81325,-97.863400756836,-91.74930075683599,-118.450650756836,-50.637185927426465,-47.47358425320964,-61.289589153988054
1775,1985-11-11,1985,koman,180.64840698242188,139.61849999999998,124.1868,97.41825,-41.02990698242189,-56.46160698242187,-83.23015698242187,-22.712576140466236,-31.254970871631272,-46.073009096903164
1776,1985-11-12,1985,koman,171.656005859375,139.2745,143.1608,109.04525,-32.38150585937501,-28.495205859375005,-62.610755859375004,-18.864184621598834,-16.600179945185843,-36.474550101478734
1777,1985-11-13,1985,koman,175.76100158691406,127.8115,148.5644,105.959,-47.94950158691407,-27.196601586914056,-69.80200158691406,-27.281081214823967,-15.473626880457495,-39.71415783745228
1778,1985-11-14,1985,koman,183.3231964111328,121.0735,152.16040000000004,102.5715,-62.24969641113282,-31.162796411132774,-80.75169641113281,-33.95625738028672,-16.998828855921218,-44.04881542106307
1779,1985-11-15,1985,koman,187.5077972412109,147.29899999999998,167.10819999999998,116.3705,-40.20879724121093,-20.399597241210927,-71.1372972412109,-21.443800115408614,-10.879332775142567,-37.93831418631597
1780,1985-11-16,1985,koman,186.9322052001953,147.4665,170.7368,118.049,-39.465705200195316,-16.195405200195324,-68.8832052001953,-21.112309223512053,-8.663785452512492,-36.84929791868915
1781,1985-11-17,1985,koman,230.07879638671875,160.665,191.899,145.054,-69.41379638671876,-38.17979638671875,-85.02479638671875,-30.169575587507573,-16.594226406915727,-36.954642375566074
1782,1985-11-18,1985,koman,322.3348083496094,175.4075,209.5176,159.7295,-146.92730834960938,-112.81720834960939,-162.60530834960937,-45.582203517483514,-35.00000788845804,-50.446090256949574
1783,1985-11-19,1985,koman,422.9621887207031,176.26,212.34620000000004,162.98225000000002,-246.70218872070313,-210.6159887207031,-259.9799387207031,-58.327244207545306,-49.79546501727138,-61.46647280860773
1784,1985-11-20,1985,koman,494.3071899414063,172.45850000000002,211.75100000000003,160.69725,-321.8486899414063,-282.5561899414063,-333.6099399414063,-65.11106787250198,-57.16206352873395,-67.49040813688173
1785,1985-11-21,1985,koman,478.4873046875,191.1005,231.3396,184.08025,-287.3868046875,-247.1477046875,-294.4070546875,-60.061531804943556,-51.651883397180654,-61.5287076173896
1786,1985-11-22,1985,koman,717.225830078125,163.107,219.1398,170.23325,-554.118830078125,-498.08603007812496,-546.992580078125,-77.25862717712869,-69.4461924250372,-76.26504193505454
1787,1985-11-23,1985,koman,876.6776123046875,153.88,216.3518,170.5695,-722.7976123046875,-660.3258123046875,-706.1081123046874,-82.44736744269461,-75.32139557764738,-80.54364596449636
1788,1985-11-24,1985,koman,966.7244873046876,148.1535,210.4878,168.59125,-818.5709873046876,-756.2366873046876,-798.1332373046876,-84.67469253695384,-78.2267023578912,-82.5605689920975
1789,1985-11-25,1985,koman,1010.8831787109376,141.3785,204.4382,166.98675,-869.5046787109376,-806.4449787109377,-843.8964287109376,-86.01435823867564,-79.77627837662742,-83.48110310699414
1790,1985-11-26,1985,koman,1149.9339599609375,133.049,195.892,162.26125000000002,-1016.8849599609375,-954.0419599609374,-987.6727099609375,-88.42985731071725,-82.9649347857633,-85.88951577658321
1791,1985-11-27,1985,koman,1216.9432373046875,127.767,187.17,156.98425,-1089.1762373046874,-1029.7732373046874,-1059.9589873046875,-89.50098935731947,-84.61966061666539,-87.10011731133062
1792,1985-11-28,1985,koman,1274.833740234375,121.2675,196.6246,172.40224999999998,-1153.566240234375,-1078.209140234375,-1102.431490234375,-90.48758311199818,-84.57645151721108,-86.47649143893035
1793,1985-11-29,1985,koman,1260.4114990234375,116.8615,184.4136,160.089,-1143.5499990234375,-1075.9978990234374,-1100.3224990234376,-90.72830578818554,-85.36877835985445,-87.29867189215297
1794,1985-11-30,1985,koman,1184.5235595703125,113.5255,182.9002,158.7355,-1070.9980595703125,-1001.6233595703125,-1025.7880595703125,-90.41593566605113,-84.55917583721616,-86.59921124257069
1795,1985-12-01,1985,koman,1068.43994140625,117.091,181.4742,157.35275,-951.34894140625,-886.96574140625,-911.08719140625,-89.04093758925859,-83.01503032906568,-85.27266307613914
1796,1985-12-02,1985,koman,943.8275756835938,113.4295,176.6538,151.464,-830.3980756835938,-767.1737756835937,-792.3635756835938,-87.98196800746732,-81.28325506149218,-83.95215356043207
1797,1985-12-03,1985,koman,826.85498046875,115.056,172.684,147.17175,-711.79898046875,-654.17098046875,-679.68323046875,-86.08510528233452,-79.11556390431316,-82.20102031476338
1798,1985-12-04,1985,koman,725.269775390625,114.2185,172.5294,148.6275,-611.051275390625,-552.740375390625,-576.642275390625,-84.25158418624535,-76.21169310315227,-79.50728059501027
1799,1985-12-05,1985,koman,640.013671875,109.163,166.49020000000002,143.96425,-530.850671875,-473.523471875,-496.049421875,-82.94364561303928,-73.98646195912562,-77.50606645976191
1800,1985-12-06,1985,koman,568.4611206054688,108.0245,164.1524,144.37025,-460.43662060546876,-404.30872060546875,-424.09087060546875,-80.99702933334422,-71.1233725491796,-74.60332030337781
1801,1985-12-07,1985,koman,508.6590881347656,108.73,161.9074,144.90875,-399.9290881347656,-346.75168813476563,-363.7503381347656,-78.62419004470972,-68.16976167796224,-71.51161684117841
