# Drin Model version 01 - for the Drin Core Group Meeting, Nov 2020. version: Drin_data_52TS_Avg_20201030.txt 

# 
# Notes:
# Change the model priod to 2055 instead of 2045. Accordingly all the year dependant parameters were updated. 
# This run is based on weekly time representation. The hourly historical data for all the Catchments have been processed to generate the weekly capacity factor of each river segment.
# The Residual capacity for each river segment is based on : the max annual flow in each river segment (m3/sec) * (3600*8760/1000000)
# The cascade structure is based on cas07D5 and the data file: Drin_Data_Avg_20200702:
# The temporal resolution is changed from 36 to 52 TIMESLICE representing all weeks. 
# River segment is filling the storage then the water flows to the HPPs. 
# River Segments Residual capacity is based on monthly maximum discharge)
# 
# 
#
#
###############
#    Sets     #
###############
#
set DAILYTIMEBRACKET := 1 2 3;
set DAYTYPE := 1 ;
set EMISSION :=  AL_CO2	MK_CO2	ME_CO2	XK_CO2;
set FUEL := 
MKWTBDRS1	MKWTGLOBS	MKWTBDRS2	MKWTSHPIL	MKWTBDRS3	ALWTSKAVS	ALWTDDRS1	ALWTFIERZ	ALWTDDRS2	ALWTKOMAN	ALWTDDRS3	ALWTVAUDJ	ALWTDDRS4 ALWTDDRS5
ALNG00000	ALEL10000	ALEL20000	ALEL30000
MKEL10000	MKCO00000	MKHF00000	MKNG00000	MKEL20000	MKEL30000
MECO00000	MEEL10000	MEEL20000	MEEL30000
XKCO00000	XKEL10000	XKEL20000	XKEL30000
GREL10000	BAEL10000	ITEL10000	BGEL10000	RSEL10000
ALEL40000 MKEL40000 MEEL40000 XKEL4
;
set MODE_OF_OPERATION := 1 2;
set REGION := REGION ;
set SEASON := 1 2 3 4 5 6 7 8 9 10 11 12;
set TECHNOLOGY :=
ALPELBS000	ALRNGDM000	ALRNGIM000	ALPHYDMHI0	ALPHYDMNI1	ALPHYDMHI2	ALPHYDMHI3	ALPHYDMHI4	ALPHYDMHO0	ALPHYDMNO0	ALPHYRRHI0	ALPHYRRHO0	ALPHYSHHI0	ALPHYSHHO0	ALPNGCCHO0	ALPNGCCNO0	ALPSOU1NO0	ALPSOU1NI0	ALPWI30NO0	ALPWI30NI0	ALTELTRH00	ALTELDSH00	ALTRDIMH00	ALTRDEXH00	ALTRDMKH00	ALTRDMEH00	ALTRDXKH00	ALTRDGRH00	GRTRDALH00	MKPELBS000	MKRCODM000	MKRCOIM000	MKRHFIM000	MKRNGIM000	MKPCOSCHO0	MKPCOSCNO0	MKPHFSCHO0	MKPHYDMHI1	MKPHYDMHI2	MKPHYDMHO0	MKPHYDMNO0	MKPHYRRHO0	MKPHYRRNO0	MKPHYSHHO0	MKPNGCHHO0	MKPNGCHNO0	MKNGCCNO0	MKPSOU1NO0	MKPSOU1NI0	MKPWI30NO0	MKPWI30NI0	MKTELTRH00	MKTELDSH00	MKTRDIMH00	MKTRDEXH00	MKTRDALH00	MKTRDXKH00	XKTRDMKH00	MKTRDBGH00	BGTRDMKH00	MKTRDGRH00	GRTRDMKH00	MKTRDRSH00	RSTRDMKH00	MEPELBS000	MERCODM000	MERCOIM000	MEPHYDMHI0	MEPHYDMHO0	MEPHYDMNO0	MEPHYRRNO0	MEPHYRRNI0	MEPSOU1NO0	MEPSOU1NI0	MEPCOSCHO0	MEPCOSCNO0	MEPCOSCNI0	MEPWI30NI0	MEPWI30NO0	METELTRH00	METELDSH00	METRDIMH00	METRDEXH00	METRDALH00	METRDXKH00	METRDITH00	ITTRDMEH00	METRDBAH00	BATRDMEH00	METRDRSH00	RSTRDMEH00	XKPELBS000	XKRCODM000	XKRCOIM000	XKPCOSCHO0	XKPCOSCNO0	XKPHYRRHO0	XKPHYRRNO0	XKPSOU1NO0	XKPSOU1NI0	XKPWI25NO0	XKPWI25NI0	XKTELTRH00	XKTELDSH00	XKTRDIMH00	XKTRDEXH00	XKTRDAKH00	XKTRDMEH00	MKCWTLK0BD	MKCWTCT1BD	MKCWTRS1BD	MKCWTSP1BD	MKCWTCT2BD	MKCWTRS2BD	MKCWTSP2BD	MKCWTCT3DD	MKCWTRS3DD	ALCWTSP3DD	XKCWTRS1WD	ALCWTCT1DD	ALCWTRS1DD	ALCWTSP4DD	ALCWTCT2DD	ALCWTRS2DD	ALCWTSP5DD	ALCWTCT3DD	ALCWTRS3DD	ALCWTSP6DD	ALCWTCT4DD	ALCWTRS4DD
;
set STORAGE := MKSGLOBO	MKSSHPIL	ALSFIERZ	ALSKOMAN	ALSVAUDE ;
set TIMESLICE := 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52;
set YEAR := 2020 2021 2022 2023 2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 2051 2052 2053 2054 2055;



#####################
#    Parameters     #
#####################
#
param AccumulatedAnnualDemand default 0 :=
;

param AnnualEmissionLimit default 99999 :=
;

param AnnualExogenousEmission default 0 :=
;

param AvailabilityFactor default 1 :=

[REGION,*,*]:
	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055:=
24	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695
25	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71
26	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838
27	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794	0.794
28	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667
29	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641	0.641
30	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694	0.694
31	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66
32	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625
33	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555
34	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631	0.631
35	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515
36	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483
37	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448	0.448
38	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443
39	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469
40	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521
41	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554	0.554
42	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538
43	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704	0.704
44	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663	0.663
45	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725	0.725
46	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634	0.634
47	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67
48	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637	0.637
49	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622
50	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603	0.603
51	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679	0.679
52	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675




[REGION,MKCWTCT1BD,*,*]:
 	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055:=
1	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38
2	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483
3	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279
4	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308
5	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497	0.497
6	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455
7	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465
8	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42
9	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415
10	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48
11	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38
12	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24
13	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304
14	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235
15	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189
16	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22
17	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304
18	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214
19	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207
20	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245
21	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186	0.186
22	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138
23	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14
24	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308
25	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166
26	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059
27	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091	0.091
28	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155	0.155
29	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167	0.167
30	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065
31	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113
32	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106
33	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16
34	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085	0.085
35	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214	0.214
36	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142	0.142
37	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132
38	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.093
39	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105
40	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127
41	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204
42	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317
43	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316	0.316
44	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396	0.396
45	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319	0.319
46	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378
47	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349	0.349
