,catchment,year,week,value,scenario,model
0,white,2020,1,89.6458,RCP45,e_hype
1,white,2020,2,80.96220000000001,RCP45,e_hype
2,white,2020,3,87.727,RCP45,e_hype
3,white,2020,4,89.412,RCP45,e_hype
4,white,2020,5,88.8872,RCP45,e_hype
5,white,2020,6,85.72819999999999,RCP45,e_hype
6,white,2020,7,107.20339999999999,RCP45,e_hype
7,white,2020,8,127.40740000000001,RCP45,e_hype
8,white,2020,9,82.94500000000001,RCP45,e_hype
9,white,2020,10,85.0696,RCP45,e_hype
10,white,2020,11,90.4446,RCP45,e_hype
11,white,2020,12,93.6346,RCP45,e_hype
12,white,2020,13,83.17679999999999,RCP45,e_hype
13,white,2020,14,76.5942,RCP45,e_hype
14,white,2020,15,55.949400000000004,RCP45,e_hype
15,white,2020,16,59.34159999999999,RCP45,e_hype
16,white,2020,17,61.9944,RCP45,e_hype
17,white,2020,18,53.0634,RCP45,e_hype
18,white,2020,19,56.5566,RCP45,e_hype
19,white,2020,20,43.5668,RCP45,e_hype
20,white,2020,21,35.153200000000005,RCP45,e_hype
21,white,2020,22,39.905199999999994,RCP45,e_hype
22,white,2020,23,37.4092,RCP45,e_hype
23,white,2020,24,41.25279999999999,RCP45,e_hype
24,white,2020,25,29.163599999999995,RCP45,e_hype
25,white,2020,26,30.019800000000004,RCP45,e_hype
26,white,2020,27,24.828200000000002,RCP45,e_hype
27,white,2020,28,20.434200000000004,RCP45,e_hype
28,white,2020,29,20.4032,RCP45,e_hype
29,white,2020,30,20.301000000000002,RCP45,e_hype
30,white,2020,31,17.725399999999997,RCP45,e_hype
31,white,2020,32,13.439400000000001,RCP45,e_hype
32,white,2020,33,13.654000000000002,RCP45,e_hype
33,white,2020,34,15.899799999999999,RCP45,e_hype
34,white,2020,35,23.304399999999998,RCP45,e_hype
35,white,2020,36,36.3656,RCP45,e_hype
36,white,2020,37,37.852599999999995,RCP45,e_hype
37,white,2020,38,35.0332,RCP45,e_hype
38,white,2020,39,55.576800000000006,RCP45,e_hype
39,white,2020,40,65.70439999999999,RCP45,e_hype
40,white,2020,41,73.16159999999999,RCP45,e_hype
41,white,2020,42,56.028600000000004,RCP45,e_hype
42,white,2020,43,55.9766,RCP45,e_hype
43,white,2020,44,55.340199999999996,RCP45,e_hype
44,white,2020,45,77.63640000000001,RCP45,e_hype
45,white,2020,46,67.8808,RCP45,e_hype
46,white,2020,47,70.7888,RCP45,e_hype
47,white,2020,48,103.9176,RCP45,e_hype
48,white,2020,49,98.0986,RCP45,e_hype
49,white,2020,50,85.1516,RCP45,e_hype
50,white,2020,51,88.9854,RCP45,e_hype
51,white,2020,52,84.0904,RCP45,e_hype
52,white,2020,53,108.80539999999999,RCP45,e_hype
53,white,2021,1,113.81080000000001,RCP45,e_hype
54,white,2021,2,91.65419999999999,RCP45,e_hype
55,white,2021,3,94.752,RCP45,e_hype
56,white,2021,4,93.94579999999999,RCP45,e_hype
57,white,2021,5,93.80059999999999,RCP45,e_hype
58,white,2021,6,111.40520000000001,RCP45,e_hype
59,white,2021,7,112.7458,RCP45,e_hype
60,white,2021,8,88.196,RCP45,e_hype
61,white,2021,9,84.3536,RCP45,e_hype
