,catchment,year,week,value,scenario,model
0,koman,2020,1,170.387,RCP26,e_hype
1,koman,2020,2,148.351,RCP26,e_hype
2,koman,2020,3,124.204,RCP26,e_hype
3,koman,2020,4,107.1725,RCP26,e_hype
4,koman,2020,5,105.736,RCP26,e_hype
5,koman,2020,6,162.81599999999997,RCP26,e_hype
6,koman,2020,7,177.147,RCP26,e_hype
7,koman,2020,8,211.497,RCP26,e_hype
8,koman,2020,9,197.2905,RCP26,e_hype
9,koman,2020,10,169.734,RCP26,e_hype
10,koman,2020,11,169.41250000000002,RCP26,e_hype
11,koman,2020,12,253.35999999999999,RCP26,e_hype
12,koman,2020,13,254.93649999999997,RCP26,e_hype
13,koman,2020,14,346.872,RCP26,e_hype
14,koman,2020,15,410.14599999999996,RCP26,e_hype
15,koman,2020,16,304.8485,RCP26,e_hype
16,koman,2020,17,237.80349999999999,RCP26,e_hype
17,koman,2020,18,191.1635,RCP26,e_hype
18,koman,2020,19,169.1895,RCP26,e_hype
19,koman,2020,20,157.70299999999997,RCP26,e_hype
20,koman,2020,21,152.2695,RCP26,e_hype
21,koman,2020,22,146.9265,RCP26,e_hype
22,koman,2020,23,144.162,RCP26,e_hype
23,koman,2020,24,144.10250000000002,RCP26,e_hype
24,koman,2020,25,150.838,RCP26,e_hype
25,koman,2020,26,155.712,RCP26,e_hype
26,koman,2020,27,101.1755,RCP26,e_hype
27,koman,2020,28,109.27850000000001,RCP26,e_hype
28,koman,2020,29,82.07300000000001,RCP26,e_hype
29,koman,2020,30,47.7225,RCP26,e_hype
30,koman,2020,31,55.1115,RCP26,e_hype
31,koman,2020,32,22.2455,RCP26,e_hype
32,koman,2020,33,34.407500000000006,RCP26,e_hype
33,koman,2020,34,15.3955,RCP26,e_hype
34,koman,2020,35,13.453000000000001,RCP26,e_hype
35,koman,2020,36,40.117000000000004,RCP26,e_hype
36,koman,2020,37,70.658,RCP26,e_hype
37,koman,2020,38,130.5375,RCP26,e_hype
38,koman,2020,39,117.0085,RCP26,e_hype
39,koman,2020,40,100.055,RCP26,e_hype
40,koman,2020,41,82.1055,RCP26,e_hype
41,koman,2020,42,47.4145,RCP26,e_hype
42,koman,2020,43,92.6735,RCP26,e_hype
43,koman,2020,44,154.0215,RCP26,e_hype
44,koman,2020,45,116.112,RCP26,e_hype
45,koman,2020,46,197.7285,RCP26,e_hype
46,koman,2020,47,236.792,RCP26,e_hype
47,koman,2020,48,222.66899999999998,RCP26,e_hype
48,koman,2020,49,238.98399999999998,RCP26,e_hype
49,koman,2020,50,208.8285,RCP26,e_hype
50,koman,2020,51,233.15,RCP26,e_hype
51,koman,2020,52,199.336,RCP26,e_hype
52,koman,2020,53,202.851,RCP26,e_hype
53,koman,2021,1,215.20799999999997,RCP26,e_hype
54,koman,2021,2,211.899,RCP26,e_hype
55,koman,2021,3,234.0645,RCP26,e_hype
56,koman,2021,4,273.7645,RCP26,e_hype
