scenario,country,tech,type,location,year,value
FP_20,Albania,ALPHYDMNO0,hydro,outside,2040,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2041,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2042,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2043,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2044,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2045,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2046,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2047,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2048,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2049,1201.47
FP_20,Albania,ALPHYDMNO0,hydro,outside,2050,1201.47
FP_20,Albania,ALPHYRRHI0,hydro,inside,2021,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2022,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2023,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2024,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2025,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2026,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2027,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2028,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2029,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2030,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2031,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2032,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2033,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2034,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2035,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2036,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2037,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2038,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2039,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2040,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2041,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2042,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2043,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2044,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2045,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2046,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2047,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2048,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2049,207.64
FP_20,Albania,ALPHYRRHI0,hydro,inside,2050,207.64
FP_20,Albania,ALPHYRRHO0,hydro,outside,2021,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2022,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2023,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2024,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2025,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2026,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2027,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2028,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2029,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2030,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2031,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2032,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2033,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2034,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2035,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2036,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2037,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2038,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2039,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2040,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2041,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2042,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2043,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2044,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2045,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2046,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2047,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2048,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2049,541.47
FP_20,Albania,ALPHYRRHO0,hydro,outside,2050,541.47
FP_20,Albania,ALPHYSHHI0,hydro,inside,2021,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2022,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2023,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2024,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2025,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2026,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2027,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2028,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2029,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2030,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2031,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2032,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2033,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2034,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2035,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2036,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2037,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2038,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2039,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2040,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2041,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2042,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2043,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2044,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2045,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2046,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2047,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2048,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2049,10.89
FP_20,Albania,ALPHYSHHI0,hydro,inside,2050,10.89
FP_20,Albania,ALPHYSHHO0,hydro,outside,2021,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2022,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2023,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2024,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2025,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2026,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2027,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2028,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2029,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2030,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2031,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2032,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2033,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2034,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2035,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2036,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2037,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2038,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2039,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2040,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2041,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2042,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2043,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2044,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2045,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2046,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2047,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2048,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2049,246.53
FP_20,Albania,ALPHYSHHO0,hydro,outside,2050,246.53
FP_20,Albania,ALPNGCCHO0,thermal-gas,outside,2021,229.0
FP_20,Albania,ALPNGCCHO0,thermal-gas,outside,2022,229.0
FP_20,Albania,ALPNGCCHO0,thermal-gas,outside,2023,229.0
FP_20,Albania,ALPNGCCHO0,thermal-gas,outside,2024,229.0
FP_20,Albania,ALPNGCCHO0,thermal-gas,outside,2025,229.0
FP_20,Albania,ALPSOU1NI0,solar,inside,2028,24.0
FP_20,Albania,ALPSOU1NI0,solar,inside,2029,24.0
FP_20,Albania,ALPSOU1NI0,solar,inside,2030,26.67
FP_20,Albania,ALPSOU1NI0,solar,inside,2031,29.33
FP_20,Albania,ALPSOU1NI0,solar,inside,2032,31.97
FP_20,Albania,ALPSOU1NI0,solar,inside,2033,34.64
FP_20,Albania,ALPSOU1NI0,solar,inside,2034,38.64
FP_20,Albania,ALPSOU1NI0,solar,inside,2035,42.64
FP_20,Albania,ALPSOU1NI0,solar,inside,2036,46.64
FP_20,Albania,ALPSOU1NI0,solar,inside,2037,51.97
FP_20,Albania,ALPSOU1NI0,solar,inside,2038,55.97
FP_20,Albania,ALPSOU1NI0,solar,inside,2039,62.64
FP_20,Albania,ALPSOU1NI0,solar,inside,2040,67.97
FP_20,Albania,ALPSOU1NI0,solar,inside,2041,74.64
FP_20,Albania,ALPSOU1NI0,solar,inside,2042,82.64
FP_20,Albania,ALPSOU1NI0,solar,inside,2043,90.64
FP_20,Albania,ALPSOU1NI0,solar,inside,2044,99.94
FP_20,Albania,ALPSOU1NI0,solar,inside,2045,110.61
FP_20,Albania,ALPSOU1NI0,solar,inside,2046,121.28
FP_20,Albania,ALPSOU1NI0,solar,inside,2047,133.28
FP_20,Albania,ALPSOU1NI0,solar,inside,2048,146.61
FP_20,Albania,ALPSOU1NI0,solar,inside,2049,161.25
FP_20,Albania,ALPSOU1NI0,solar,inside,2050,177.25
FP_20,Albania,ALPSOU1NO0,solar,outside,2021,1.39
FP_20,Albania,ALPSOU1NO0,solar,outside,2022,1.39
FP_20,Albania,ALPSOU1NO0,solar,outside,2023,1.39
FP_20,Albania,ALPSOU1NO0,solar,outside,2024,1.39
FP_20,Albania,ALPSOU1NO0,solar,outside,2025,8.28
FP_20,Albania,ALPSOU1NO0,solar,outside,2026,201.67
FP_20,Albania,ALPSOU1NO0,solar,outside,2027,201.67
FP_20,Albania,ALPSOU1NO0,solar,outside,2028,356.36
FP_20,Albania,ALPSOU1NO0,solar,outside,2029,356.36
FP_20,Albania,ALPSOU1NO0,solar,outside,2030,494.5
FP_20,Albania,ALPSOU1NO0,solar,outside,2031,544.22
FP_20,Albania,ALPSOU1NO0,solar,outside,2032,599.47
FP_20,Albania,ALPSOU1NO0,solar,outside,2033,658.86
FP_20,Albania,ALPSOU1NO0,solar,outside,2034,725.17
FP_20,Albania,ALPSOU1NO0,solar,outside,2035,797.0
FP_20,Albania,ALPSOU1NO0,solar,outside,2036,877.11
FP_20,Albania,ALPSOU1NO0,solar,outside,2037,964.14
FP_20,Albania,ALPSOU1NO0,solar,outside,2038,1060.81
FP_20,Albania,ALPSOU1NO0,solar,outside,2039,1167.17
FP_20,Albania,ALPSOU1NO0,solar,outside,2040,1284.58
FP_20,Albania,ALPSOU1NO0,solar,outside,2041,1413.03
FP_20,Albania,ALPSOU1NO0,solar,outside,2042,1553.92
FP_20,Albania,ALPSOU1NO0,solar,outside,2043,1708.64
FP_20,Albania,ALPSOU1NO0,solar,outside,2044,1879.92
FP_20,Albania,ALPSOU1NO0,solar,outside,2045,2067.75
FP_20,Albania,ALPSOU1NO0,solar,outside,2046,2274.95
FP_20,Albania,ALPSOU1NO0,solar,outside,2047,2502.86
FP_20,Albania,ALPSOU1NO0,solar,outside,2048,2752.86
FP_20,Albania,ALPSOU1NO0,solar,outside,2049,3027.75
FP_20,Albania,ALPSOU1NO0,solar,outside,2050,3330.25
FP_20,Albania,ALPWI30NO0,wind,outside,2023,15.11
FP_20,Albania,ALPWI30NO0,wind,outside,2024,15.11
FP_20,Albania,ALPWI30NO0,wind,outside,2025,30.19
FP_20,Albania,ALPWI30NO0,wind,outside,2026,30.19
FP_20,Albania,ALPWI30NO0,wind,outside,2027,256.72
FP_20,Albania,ALPWI30NO0,wind,outside,2028,258.22
FP_20,Albania,ALPWI30NO0,wind,outside,2029,258.22
FP_20,Albania,ALPWI30NO0,wind,outside,2030,283.89
FP_20,Albania,ALPWI30NO0,wind,outside,2031,312.58
FP_20,Albania,ALPWI30NO0,wind,outside,2032,344.31
FP_20,Albania,ALPWI30NO0,wind,outside,2033,377.53
FP_20,Albania,ALPWI30NO0,wind,outside,2034,415.28
FP_20,Albania,ALPWI30NO0,wind,outside,2035,457.56
FP_20,Albania,ALPWI30NO0,wind,outside,2036,502.86
FP_20,Albania,ALPWI30NO0,wind,outside,2037,554.19
FP_20,Albania,ALPWI30NO0,wind,outside,2038,608.56
FP_20,Albania,ALPWI30NO0,wind,outside,2039,670.47
FP_20,Albania,ALPWI30NO0,wind,outside,2040,736.92
FP_20,Albania,ALPWI30NO0,wind,outside,2041,810.92
FP_20,Albania,ALPWI30NO0,wind,outside,2042,890.95
FP_20,Albania,ALPWI30NO0,wind,outside,2043,980.06
FP_20,Albania,ALPWI30NO0,wind,outside,2044,1078.2
FP_20,Albania,ALPWI30NO0,wind,outside,2045,1186.95
FP_20,Albania,ALPWI30NO0,wind,outside,2046,1304.72
FP_20,Albania,ALPWI30NO0,wind,outside,2047,1436.11
