scenario,country,tech,type,location,year,value
REF,Albania,ALPHYDMHI3,hydro,inside,2022,2055.36
REF,Albania,ALPHYDMHI3,hydro,inside,2023,2055.95
REF,Albania,ALPHYDMHI3,hydro,inside,2024,1683.86
REF,Albania,ALPHYDMHI3,hydro,inside,2025,2056.08
REF,Albania,ALPHYDMHI3,hydro,inside,2026,2107.11
REF,Albania,ALPHYDMHI3,hydro,inside,2027,2024.06
REF,Albania,ALPHYDMHI3,hydro,inside,2028,2037
REF,Albania,ALPHYDMHI3,hydro,inside,2029,2107.11
REF,Albania,ALPHYDMHI3,hydro,inside,2030,2005.08
REF,Albania,ALPHYDMHI3,hydro,inside,2031,2107.11
REF,Albania,ALPHYDMHI3,hydro,inside,2032,2005.08
REF,Albania,ALPHYDMHI3,hydro,inside,2033,2107.11
REF,Albania,ALPHYDMHI3,hydro,inside,2034,2375.47
REF,Albania,ALPHYDMHI3,hydro,inside,2035,2055.39
REF,Albania,ALPHYDMHI3,hydro,inside,2036,2055.17
REF,Albania,ALPHYDMHI3,hydro,inside,2037,2054.7
REF,Albania,ALPHYDMHI3,hydro,inside,2038,2061.95
REF,Albania,ALPHYDMHI3,hydro,inside,2039,2066.81
REF,Albania,ALPHYDMHI3,hydro,inside,2040,2052.75
REF,Albania,ALPHYDMHI3,hydro,inside,2041,2044.17
REF,Albania,ALPHYDMHI3,hydro,inside,2042,2047.08
REF,Albania,ALPHYDMHI3,hydro,inside,2043,2046.36
REF,Albania,ALPHYDMHI3,hydro,inside,2044,2029.67
REF,Albania,ALPHYDMHI3,hydro,inside,2045,2055.92
REF,Albania,ALPHYDMHI3,hydro,inside,2046,2055.83
REF,Albania,ALPHYDMHI3,hydro,inside,2047,2031.47
REF,Albania,ALPHYDMHI3,hydro,inside,2048,2014.14
REF,Albania,ALPHYDMHI3,hydro,inside,2049,2013.33
REF,Albania,ALPHYDMHI3,hydro,inside,2050,2035.95
REF,Albania,ALPHYDMHI4,hydro,inside,2021,1156.22
REF,Albania,ALPHYDMHI4,hydro,inside,2022,1155.22
REF,Albania,ALPHYDMHI4,hydro,inside,2023,1155.95
REF,Albania,ALPHYDMHI4,hydro,inside,2024,985.2
REF,Albania,ALPHYDMHI4,hydro,inside,2025,1155.61
REF,Albania,ALPHYDMHI4,hydro,inside,2026,1182.7
REF,Albania,ALPHYDMHI4,hydro,inside,2027,1138.58
REF,Albania,ALPHYDMHI4,hydro,inside,2028,1145.45
REF,Albania,ALPHYDMHI4,hydro,inside,2029,1182.7
REF,Albania,ALPHYDMHI4,hydro,inside,2030,1128.5
REF,Albania,ALPHYDMHI4,hydro,inside,2031,1182.7
REF,Albania,ALPHYDMHI4,hydro,inside,2032,1128.5
REF,Albania,ALPHYDMHI4,hydro,inside,2033,1182.7
REF,Albania,ALPHYDMHI4,hydro,inside,2034,1297.53
REF,Albania,ALPHYDMHI4,hydro,inside,2035,1155.22
REF,Albania,ALPHYDMHI4,hydro,inside,2036,1155.11
REF,Albania,ALPHYDMHI4,hydro,inside,2037,1154.86
REF,Albania,ALPHYDMHI4,hydro,inside,2038,1158.7
REF,Albania,ALPHYDMHI4,hydro,inside,2039,1166.47
REF,Albania,ALPHYDMHI4,hydro,inside,2040,1163.03
REF,Albania,ALPHYDMHI4,hydro,inside,2041,1159.28
REF,Albania,ALPHYDMHI4,hydro,inside,2042,1154.08
REF,Albania,ALPHYDMHI4,hydro,inside,2043,1150.42
REF,Albania,ALPHYDMHI4,hydro,inside,2044,1141.56
REF,Albania,ALPHYDMHI4,hydro,inside,2045,1155.5
REF,Albania,ALPHYDMHI4,hydro,inside,2046,1155.45
REF,Albania,ALPHYDMHI4,hydro,inside,2047,1142.53
REF,Albania,ALPHYDMHI4,hydro,inside,2048,1133.31
REF,Albania,ALPHYDMHI4,hydro,inside,2049,1132.89
REF,Albania,ALPHYDMHI4,hydro,inside,2050,1144.89
REF,Albania,ALPHYDMHO0,hydro,outside,2021,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2022,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2023,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2024,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2025,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2026,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2027,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2028,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2029,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2030,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2031,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2032,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2033,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2034,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2035,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2036,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2037,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2038,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2039,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2040,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2041,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2042,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2043,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2044,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2045,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2046,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2047,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2048,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2049,374.28
REF,Albania,ALPHYDMHO0,hydro,outside,2050,374.28
REF,Albania,ALPHYDMNO0,hydro,outside,2021,947.81
REF,Albania,ALPHYDMNO0,hydro,outside,2022,947.81
REF,Albania,ALPHYDMNO0,hydro,outside,2023,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2024,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2025,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2026,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2027,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2028,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2029,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2030,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2031,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2032,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2033,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2034,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2035,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2036,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2037,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2038,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2039,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2040,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2041,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2042,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2043,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2044,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2045,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2046,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2047,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2048,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2049,1201.47
REF,Albania,ALPHYDMNO0,hydro,outside,2050,1201.47
REF,Albania,ALPHYRRHI0,hydro,inside,2021,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2022,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2023,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2024,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2025,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2026,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2027,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2028,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2029,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2030,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2031,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2032,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2033,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2034,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2035,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2036,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2037,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2038,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2039,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2040,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2041,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2042,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2043,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2044,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2045,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2046,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2047,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2048,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2049,207.64
REF,Albania,ALPHYRRHI0,hydro,inside,2050,207.64
REF,Albania,ALPHYRRHO0,hydro,outside,2021,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2022,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2023,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2024,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2025,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2026,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2027,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2028,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2029,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2030,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2031,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2032,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2033,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2034,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2035,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2036,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2037,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2038,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2039,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2040,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2041,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2042,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2043,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2044,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2045,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2046,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2047,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2048,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2049,541.47
REF,Albania,ALPHYRRHO0,hydro,outside,2050,541.47
REF,Albania,ALPHYSHHI0,hydro,inside,2021,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2022,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2023,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2024,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2025,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2026,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2027,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2028,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2029,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2030,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2031,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2032,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2033,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2034,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2035,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2036,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2037,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2038,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2039,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2040,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2041,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2042,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2043,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2044,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2045,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2046,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2047,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2048,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2049,10.89
REF,Albania,ALPHYSHHI0,hydro,inside,2050,10.89
REF,Albania,ALPHYSHHO0,hydro,outside,2021,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2022,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2023,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2024,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2025,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2026,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2027,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2028,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2029,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2030,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2031,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2032,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2033,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2034,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2035,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2036,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2037,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2038,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2039,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2040,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2041,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2042,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2043,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2044,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2045,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2046,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2047,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2048,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2049,246.53
REF,Albania,ALPHYSHHO0,hydro,outside,2050,246.53
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2021,229
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2022,229
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2023,229
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2024,229
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2025,229
REF,Albania,ALPSOU1NI0,solar,inside,2028,24
REF,Albania,ALPSOU1NI0,solar,inside,2029,24
REF,Albania,ALPSOU1NI0,solar,inside,2030,26.67
REF,Albania,ALPSOU1NI0,solar,inside,2031,29.33
REF,Albania,ALPSOU1NI0,solar,inside,2032,31.97
REF,Albania,ALPSOU1NI0,solar,inside,2033,34.64
REF,Albania,ALPSOU1NI0,solar,inside,2034,38.64
REF,Albania,ALPSOU1NI0,solar,inside,2035,42.64
REF,Albania,ALPSOU1NI0,solar,inside,2036,46.64
REF,Albania,ALPSOU1NI0,solar,inside,2037,51.97
REF,Albania,ALPSOU1NI0,solar,inside,2038,55.97
REF,Albania,ALPSOU1NI0,solar,inside,2039,62.64
REF,Albania,ALPSOU1NI0,solar,inside,2040,67.97
REF,Albania,ALPSOU1NI0,solar,inside,2041,74.64
REF,Albania,ALPSOU1NI0,solar,inside,2042,82.64
REF,Albania,ALPSOU1NI0,solar,inside,2043,90.64
REF,Albania,ALPSOU1NI0,solar,inside,2044,99.94
REF,Albania,ALPSOU1NI0,solar,inside,2045,110.61
REF,Albania,ALPSOU1NI0,solar,inside,2046,121.28
REF,Albania,ALPSOU1NI0,solar,inside,2047,133.28
REF,Albania,ALPSOU1NI0,solar,inside,2048,146.61
REF,Albania,ALPSOU1NI0,solar,inside,2049,161.25
REF,Albania,ALPSOU1NI0,solar,inside,2050,177.25
REF,Albania,ALPSOU1NO0,solar,outside,2021,1.39
REF,Albania,ALPSOU1NO0,solar,outside,2022,1.39
REF,Albania,ALPSOU1NO0,solar,outside,2023,1.39
REF,Albania,ALPSOU1NO0,solar,outside,2024,1.39
REF,Albania,ALPSOU1NO0,solar,outside,2025,8.28
REF,Albania,ALPSOU1NO0,solar,outside,2026,201.67
REF,Albania,ALPSOU1NO0,solar,outside,2027,201.67
REF,Albania,ALPSOU1NO0,solar,outside,2028,356.36
REF,Albania,ALPSOU1NO0,solar,outside,2029,356.36
REF,Albania,ALPSOU1NO0,solar,outside,2030,494.5
REF,Albania,ALPSOU1NO0,solar,outside,2031,544.22
REF,Albania,ALPSOU1NO0,solar,outside,2032,599.47
REF,Albania,ALPSOU1NO0,solar,outside,2033,658.86
REF,Albania,ALPSOU1NO0,solar,outside,2034,725.17
REF,Albania,ALPSOU1NO0,solar,outside,2035,797
REF,Albania,ALPSOU1NO0,solar,outside,2036,877.11
REF,Albania,ALPSOU1NO0,solar,outside,2037,964.14
REF,Albania,ALPSOU1NO0,solar,outside,2038,1060.81
REF,Albania,ALPSOU1NO0,solar,outside,2039,1167.17
REF,Albania,ALPSOU1NO0,solar,outside,2040,1284.58
REF,Albania,ALPSOU1NO0,solar,outside,2041,1413.03
REF,Albania,ALPSOU1NO0,solar,outside,2042,1553.92
REF,Albania,ALPSOU1NO0,solar,outside,2043,1708.64
REF,Albania,ALPSOU1NO0,solar,outside,2044,1879.92
REF,Albania,ALPSOU1NO0,solar,outside,2045,2067.75
REF,Albania,ALPSOU1NO0,solar,outside,2046,2274.95
REF,Albania,ALPSOU1NO0,solar,outside,2047,2502.86
REF,Albania,ALPSOU1NO0,solar,outside,2048,2752.86
REF,Albania,ALPSOU1NO0,solar,outside,2049,3027.75
REF,Albania,ALPSOU1NO0,solar,outside,2050,3330.25
REF,Albania,ALPWI30NO0,wind,outside,2023,15.11
REF,Albania,ALPWI30NO0,wind,outside,2024,15.11
REF,Albania,ALPWI30NO0,wind,outside,2025,30.19
REF,Albania,ALPWI30NO0,wind,outside,2026,30.19
REF,Albania,ALPWI30NO0,wind,outside,2027,256.72
REF,Albania,ALPWI30NO0,wind,outside,2028,258.22
REF,Albania,ALPWI30NO0,wind,outside,2029,258.22
REF,Albania,ALPWI30NO0,wind,outside,2030,283.89
REF,Albania,ALPWI30NO0,wind,outside,2031,312.58
REF,Albania,ALPWI30NO0,wind,outside,2032,344.31
REF,Albania,ALPWI30NO0,wind,outside,2033,377.53
REF,Albania,ALPWI30NO0,wind,outside,2034,415.28
REF,Albania,ALPWI30NO0,wind,outside,2035,457.56
REF,Albania,ALPWI30NO0,wind,outside,2036,502.86
REF,Albania,ALPWI30NO0,wind,outside,2037,554.19
REF,Albania,ALPWI30NO0,wind,outside,2038,608.56
REF,Albania,ALPWI30NO0,wind,outside,2039,670.47
REF,Albania,ALPWI30NO0,wind,outside,2040,736.92
REF,Albania,ALPWI30NO0,wind,outside,2041,810.92
REF,Albania,ALPWI30NO0,wind,outside,2042,890.95
REF,Albania,ALPWI30NO0,wind,outside,2043,980.06
REF,Albania,ALPWI30NO0,wind,outside,2044,1078.2
REF,Albania,ALPWI30NO0,wind,outside,2045,1186.95
REF,Albania,ALPWI30NO0,wind,outside,2046,1304.72
REF,Albania,ALPWI30NO0,wind,outside,2047,1436.11
REF,Albania,ALPWI30NO0,wind,outside,2048,1579.56
REF,Albania,ALPWI30NO0,wind,outside,2049,1736.61
REF,Albania,ALPWI30NO0,wind,outside,2050,1910.28
REF,Albania,ALTRDIMH00,import,general,2021,2575.97
REF,Albania,ALTRDIMH00,import,general,2022,2685.56
REF,Albania,ALTRDIMH00,import,general,2023,2537.59
REF,Albania,ALTRDIMH00,import,general,2024,3519.81
REF,Albania,ALTRDIMH00,import,general,2025,2694.72
REF,Albania,ALTRDIMH00,import,general,2026,2742.47
REF,Albania,ALTRDIMH00,import,general,2027,2716.72
REF,Albania,ALTRDIMH00,import,general,2028,2646.75
REF,Albania,ALTRDIMH00,import,general,2029,2607.06
REF,Albania,ALTRDIMH00,import,general,2030,2688.47
REF,Albania,ALTRDIMH00,import,general,2031,2531.14
REF,Albania,ALTRDIMH00,import,general,2032,2682.22
REF,Albania,ALTRDIMH00,import,general,2033,2516.5
REF,Albania,ALTRDIMH00,import,general,2034,2517.8
REF,Albania,ALTRDIMH00,import,general,2035,2530.59
REF,Albania,ALTRDIMH00,import,general,2036,2450.25
REF,Albania,ALTRDIMH00,import,general,2037,2338.84
REF,Albania,ALTRDIMH00,import,general,2038,2202.84
REF,Albania,ALTRDIMH00,import,general,2039,2042.31
REF,Albania,ALTRDIMH00,import,general,2040,1902.08
REF,Albania,ALTRDIMH00,import,general,2041,1803.17
REF,Albania,ALTRDIMH00,import,general,2042,1721.28
REF,Albania,ALTRDIMH00,import,general,2043,1619.67
REF,Albania,ALTRDIMH00,import,general,2044,1494.28
REF,Albania,ALTRDIMH00,import,general,2045,1342.31
REF,Albania,ALTRDIMH00,import,general,2046,1129.92
REF,Albania,ALTRDIMH00,import,general,2047,958.39
REF,Albania,ALTRDIMH00,import,general,2048,745.53
REF,Albania,ALTRDIMH00,import,general,2049,443.5
REF,Albania,ALTRDIMH00,import,general,2050,45
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2021,6818.51
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2022,6958.76
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2023,3463.59
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2024,3496.45
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2025,3616.28
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2026,3757.92
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2027,4012.03
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2028,4246.67
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2029,4536.95
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2030,4725.75
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2031,4753.09
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2032,4753.09
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2033,4753.09
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2034,4753.09
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2035,4753.09
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2036,4753.09
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2037,4753.09
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2038,4753.09
REF,Kosovo,XKPCOSCHO0,thermal-coal,outside,2039,4753.09
