scenario,country,tech,type,location,year,value
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2033,2199.56
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2034,2437.17
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2035,2153
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2036,2132.84
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2037,2131.97
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2038,2131.03
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2039,2122.75
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2040,2116.67
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2041,2117.28
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2042,2118.86
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2043,2116.09
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2044,2165.31
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2045,2103.64
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2046,2106.31
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2047,2118.14
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2048,2068.78
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2049,2057.5
SKAVICA,Albania,ALPHYDMHI3,hydro,inside,2050,2077.25
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2021,1152.25
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2022,1152.14
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2023,1152.78
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2024,984.83
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2025,1138.5
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2026,1215.08
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2027,1170.81
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2028,1197.47
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2029,1224.86
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2030,1170.25
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2031,1224.45
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2032,1170.28
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2033,1231.78
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2034,1347.61
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2035,1217.36
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2036,1196.33
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2037,1195.89
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2038,1195.39
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2039,1190.97
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2040,1187.75
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2041,1188.08
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2042,1188.92
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2043,1187.45
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2044,1213.58
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2045,1180.83
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2046,1182.25
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2047,1188.53
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2048,1162.33
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2049,1156.36
SKAVICA,Albania,ALPHYDMHI4,hydro,inside,2050,1166.83
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2021,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2022,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2023,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2024,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2025,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2026,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2027,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2028,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2029,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2030,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2031,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2032,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2033,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2034,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2035,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2036,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2037,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2038,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2039,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2040,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2041,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2042,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2043,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2044,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2045,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2046,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2047,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2048,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2049,374.28
SKAVICA,Albania,ALPHYDMHO0,hydro,outside,2050,374.28
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2025,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2026,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2027,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2028,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2029,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2030,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2031,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2032,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2033,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2034,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2035,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2036,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2037,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2038,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2039,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2040,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2041,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2042,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2043,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2044,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2045,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2046,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2047,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2048,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2049,549.61
SKAVICA,Albania,ALPHYDMNI1,hydro,inside,2050,549.61
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2021,947.81
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2022,947.81
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2023,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2024,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2025,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2026,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2027,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2028,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2029,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2030,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2031,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2032,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2033,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2034,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2035,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2036,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2037,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2038,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2039,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2040,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2041,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2042,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2043,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2044,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2045,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2046,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2047,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2048,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2049,1201.47
SKAVICA,Albania,ALPHYDMNO0,hydro,outside,2050,1201.47
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2021,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2022,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2023,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2024,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2025,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2026,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2027,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2028,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2029,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2030,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2031,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2032,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2033,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2034,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2035,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2036,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2037,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2038,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2039,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2040,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2041,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2042,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2043,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2044,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2045,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2046,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2047,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2048,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2049,207.64
SKAVICA,Albania,ALPHYRRHI0,hydro,inside,2050,207.64
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2021,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2022,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2023,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2024,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2025,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2026,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2027,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2028,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2029,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2030,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2031,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2032,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2033,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2034,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2035,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2036,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2037,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2038,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2039,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2040,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2041,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2042,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2043,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2044,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2045,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2046,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2047,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2048,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2049,541.47
SKAVICA,Albania,ALPHYRRHO0,hydro,outside,2050,541.47
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2021,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2022,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2023,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2024,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2025,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2026,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2027,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2028,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2029,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2030,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2031,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2032,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2033,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2034,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2035,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2036,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2037,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2038,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2039,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2040,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2041,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2042,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2043,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2044,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2045,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2046,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2047,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2048,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2049,10.89
SKAVICA,Albania,ALPHYSHHI0,hydro,inside,2050,10.89
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2021,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2022,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2023,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2024,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2025,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2026,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2027,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2028,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2029,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2030,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2031,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2032,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2033,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2034,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2035,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2036,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2037,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2038,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2039,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2040,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2041,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2042,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2043,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2044,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2045,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2046,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2047,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2048,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2049,246.53
SKAVICA,Albania,ALPHYSHHO0,hydro,outside,2050,246.53
SKAVICA,Albania,ALPNGCCHO0,thermal-gas,outside,2021,229
SKAVICA,Albania,ALPNGCCHO0,thermal-gas,outside,2022,229
SKAVICA,Albania,ALPNGCCHO0,thermal-gas,outside,2023,229
SKAVICA,Albania,ALPNGCCHO0,thermal-gas,outside,2024,229
SKAVICA,Albania,ALPNGCCHO0,thermal-gas,outside,2025,229
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2029,24
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2030,26.67
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2031,29.33
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2032,31.97
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2033,34.64
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2034,38.64
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2035,42.64
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2036,46.64
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2037,51.97
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2038,55.97
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2039,62.64
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2040,67.97
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2041,74.64
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2042,82.64
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2043,90.64
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2044,99.94
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2045,110.61
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2046,121.28
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2047,133.28
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2048,146.61
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2049,161.25
SKAVICA,Albania,ALPSOU1NI0,solar,inside,2050,177.25
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2021,1.39
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2022,1.39
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2023,1.39
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2024,1.39
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2025,8.28
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2026,201.67
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2027,201.67
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2028,356.36
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2029,356.36
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2030,494.5
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2031,544.22
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2032,599.47
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2033,658.86
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2034,725.17
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2035,797
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2036,877.11
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2037,964.14
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2038,1060.81
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2039,1167.17
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2040,1284.58
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2041,1413.03
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2042,1553.92
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2043,1708.64
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2044,1879.92
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2045,2067.75
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2046,2274.95
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2047,2502.86
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2048,2752.86
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2049,3027.75
SKAVICA,Albania,ALPSOU1NO0,solar,outside,2050,3330.25
SKAVICA,Albania,ALPWI30NO0,wind,outside,2023,15.11
SKAVICA,Albania,ALPWI30NO0,wind,outside,2024,15.11
