scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP26,ALCWTCT2DD,11,0.314,0.549,0.289,0.85,0.635,0.641,0.332,1.13,0.161,0.307,0.196,0.368,0.329,0.229,0.204,0.404,0.409,0.253,0.361,0.128,0.843,0.259,0.536,0.286,0.263,0.25,0.314,0.116,0.362,0.633,0.214,0.66,0.523,0.576,0.281,0.876
RCP26,ALCWTCT2DD,12,0.983,0.869,0.137,1.045,0.772,0.539,0.415,0.936,0.556,0.267,0.541,0.556,0.264,0.205,0.18,0.684,0.468,0.174,0.399,0.097,0.638,0.62,0.274,0.327,0.339,0.366,0.334,0.286,0.233,0.474,0.311,0.703,0.619,0.855,0.248,0.836
RCP26,ALCWTCT2DD,13,0.762,0.78,0.422,1.549,0.914,0.559,1.028,0.626,0.567,0.208,0.822,0.455,0.22,0.328,0.365,0.647,0.414,0.33,0.467,0.52,0.668,0.536,0.35,0.466,0.496,0.539,0.383,0.487,0.266,0.411,0.823,0.608,0.403,0.574,0.223,0.631
RCP26,ALCWTCT2DD,14,0.857,0.728,0.656,1.703,0.852,0.645,0.772,0.944,0.698,0.384,0.612,0.658,0.497,0.591,0.227,0.492,0.474,0.722,0.953,0.891,0.528,0.564,0.603,0.768,0.433,0.424,0.771,1.042,0.501,0.181,0.726,0.834,0.399,0.455,0.216,0.822
RCP26,ALCWTCT2DD,15,0.791,0.676,0.481,1.067,1.006,0.576,0.756,0.798,0.524,0.558,0.413,1.11,0.689,0.438,0.329,0.372,0.534,0.606,1.335,1.058,0.314,0.627,0.764,1.273,0.463,0.497,0.826,0.736,0.641,0.272,0.564,0.891,0.461,0.56,0.433,0.908
RCP26,ALCWTCT2DD,16,0.654,0.462,0.484,0.569,0.99,0.816,0.599,0.56,0.321,0.532,0.697,1.379,0.521,0.367,0.384,0.541,0.919,0.472,1.076,0.717,0.823,0.547,0.981,1.086,0.459,0.485,0.766,0.441,0.737,0.381,0.909,0.385,0.922,0.972,0.863,0.892
RCP26,ALCWTCT2DD,17,0.671,0.416,0.57,0.34,0.866,0.691,0.585,0.532,0.546,0.371,0.883,0.849,0.823,0.18,0.427,0.646,1.241,0.413,0.942,0.943,0.962,0.706,0.847,0.525,0.339,0.435,0.819,0.432,0.741,0.344,1.034,0.437,0.932,0.88,1.222,1.249
RCP26,ALCWTCT2DD,18,0.505,0.376,1.081,0.389,0.439,0.645,0.841,0.881,0.68,0.265,0.796,0.855,0.682,0.11,0.248,1.038,1.086,0.524,1.049,1.095,1.15,0.433,0.803,0.997,0.152,0.254,0.715,0.596,0.547,0.378,0.845,0.775,0.658,0.801,1.11,0.787
RCP26,ALCWTCT2DD,19,0.438,0.318,1.12,0.409,0.31,0.677,0.657,1.214,0.517,0.481,0.842,0.829,0.387,0.079,0.154,0.692,0.865,0.328,0.545,0.999,1.185,0.238,0.522,1.174,0.595,0.145,0.595,0.394,0.601,0.432,1.006,0.428,1.017,0.694,0.921,0.883
RCP26,ALCWTCT2DD,20,0.27,0.319,0.786,0.496,0.178,0.591,0.439,0.921,0.614,0.489,0.835,0.832,0.219,0.054,0.075,0.552,0.524,0.142,0.227,0.567,0.931,0.241,0.303,0.888,0.502,0.094,0.569,0.274,0.416,0.284,0.733,0.636,0.671,0.472,0.738,0.645
RCP26,ALCWTCT2DD,21,0.187,0.186,0.816,0.357,0.122,0.384,0.192,0.416,0.339,0.436,0.429,0.445,0.148,0.053,0.086,0.38,0.432,0.132,0.059,0.418,0.721,0.245,0.267,0.586,0.449,0.184,0.651,0.198,0.166,0.106,0.375,0.725,0.77,0.388,0.669,0.52
RCP26,ALCWTCT2DD,22,0.105,0.289,0.342,0.31,0.204,0.196,0.11,0.18,0.196,0.235,0.218,0.264,0.088,0.071,0.046,0.198,0.242,0.255,0.05,0.153,0.368,0.218,0.108,0.348,0.153,0.079,0.312,0.126,0.111,0.221,0.157,0.169,0.534,0.32,0.502,0.467
RCP26,ALCWTCT2DD,23,0.063,0.477,0.194,0.149,0.392,0.209,0.088,0.113,0.082,0.057,0.181,0.084,0.089,0.046,0.179,0.234,0.214,0.176,0.109,0.078,0.153,0.132,0.061,0.303,0.122,0.022,0.402,0.081,0.067,0.255,0.109,0.065,0.286,0.268,0.298,0.28
RCP26,ALCWTCT2DD,24,0.062,0.177,0.297,0.12,0.194,0.254,0.187,0.088,0.252,0.031,0.205,0.126,0.054,0.023,0.111,0.167,0.104,0.399,0.036,0.237,0.15,0.062,0.407,0.231,0.083,0.004,0.192,0.19,0.063,0.123,0.659,0.04,0.146,0.242,0.139,0.119
RCP26,ALCWTCT2DD,25,0.165,0.089,0.112,0.157,0.071,0.066,0.184,0.051,0.115,0.032,0.144,0.087,0.012,0.04,0.13,0.183,0.062,0.765,0.035,0.219,0.113,0.292,0.63,0.116,0.094,0.007,0.136,0.097,0.485,0.117,0.244,0.008,0.057,0.133,0.076,0.087
RCP26,ALCWTCT2DD,26,0.239,0.053,0.068,0.067,0.085,0.019,0.215,0.056,0.06,0.076,0.158,0.082,0.145,0.016,0.145,0.095,0.106,0.462,0.094,0.087,0.096,0.131,0.205,0.136,0.063,0.008,0.147,0.082,0.118,0.052,0.14,0.2,0.015,0.358,0.044,0.07
RCP26,ALCWTCT2DD,27,0.128,0.056,0.09,0.091,0.041,0.003,0.161,0.022,0.107,0.09,0.1,0.156,0.052,0.002,0.049,0.026,0.177,0.295,0.057,0.029,0.128,0.117,0.152,0.138,0.056,0.001,0.049,0.066,0.038,0.082,0.658,0.069,0.012,0.176,0.093,0.171
RCP26,ALCWTCT2DD,28,0.192,0.022,0.091,0.089,0.08,0.003,0.092,0.045,0.102,0.058,0.02,0.037,0.02,0.016,0.023,0.004,0.073,0.131,0.13,0.007,0.267,0.055,0.084,0.12,0.014,0.045,0.091,0.06,0.007,0.027,0.332,0.014,0.088,0.053,0.037,0.081
RCP26,ALCWTCT2DD,29,0.173,0.03,0.211,0.037,0.09,0.008,0.037,0.005,0.086,0.218,0.064,0.24,0.002,0.034,0.061,0.007,0.12,0.328,0.408,0.155,0.188,0.007,0.037,0.068,0.007,0.032,0.229,0.107,0.013,0.037,0.09,0.11,0.042,0.029,0.011,0.086
RCP26,ALCWTCT2DD,30,0.202,0.03,0.148,0.004,0.015,0.01,0.034,0.014,0.129,0.272,0.232,0.039,0.005,0.042,0.023,0.002,0.075,0.23,0.195,0.052,0.084,0.003,0.01,0.072,0.007,0.011,0.054,0.107,0.059,0.107,0.017,0.187,0.063,0.016,0.002,0.063
RCP26,ALCWTCT2DD,31,0.138,0.094,0.119,0.002,0.042,0.147,0.048,0.078,0.137,0.141,0.615,0.015,0.002,0.148,0.002,0.002,0.127,0.078,0.103,0.103,0.043,0.002,0.045,0.27,0.001,0.002,0.068,0.125,0.072,0.151,0.04,0.106,0.069,0.003,0.003,0.02
RCP26,ALCWTCT2DD,32,0.076,0.081,0.138,0.056,0.252,0.04,0.007,0.077,0.082,0.075,0.13,0.053,0.2,0.045,0.128,0.004,0.344,0.145,0.078,0.107,0.038,0.003,0.028,0.269,0.002,0.032,0.132,0.347,0.188,0.123,0.171,0.499,0.018,0.002,0.002,0.017
RCP26,ALCWTCT2DD,33,0.055,0.043,0.188,0.016,0.224,0.056,0.01,0.024,0.13,0.083,0.097,0.016,0.103,0.072,0.239,0.002,0.233,0.102,0.161,0.127,0.106,0.001,0.078,0.105,0.003,0.002,0.114,0.117,0.107,0.16,0.088,0.212,0.01,0.043,0.176,0.017
RCP26,ALCWTCT2DD,34,0.04,0.038,0.181,0.059,0.376,0.016,0.001,0.032,0.107,0.031,0.058,0.002,0.055,0.028,0.033,0.003,0.169,0.041,0.061,0.092,0.616,0.155,0.297,0.099,0.002,0.005,0.099,0.136,0.037,0.071,0.03,0.218,0.012,0.102,0.128,0.014
RCP26,ALCWTCT2DD,35,0.018,0.097,0.326,0.02,0.443,0.024,0.001,0.492,0.129,0.061,0.015,0.001,0.405,0.087,0.04,0.007,0.21,0.168,0.03,0.192,0.219,0.167,0.346,0.066,0.012,0.015,0.305,0.085,0.038,0.201,0.008,0.209,0.044,0.015,0.306,0.016
RCP26,ALCWTCT2DD,36,0.044,0.063,0.23,0.002,0.147,0.059,0.052,0.287,0.103,0.155,0.005,0.177,0.17,0.055,0.029,0.152,0.297,0.11,0.215,0.097,0.27,0.275,0.189,0.151,0.07,0.001,0.902,0.026,0.311,0.842,0.494,0.129,0.164,0.217,0.428,0.005
RCP26,ALCWTCT2DD,37,0.216,0.018,0.076,0.002,0.056,0.209,0.252,0.214,0.126,0.209,0.216,0.581,0.144,0.381,0.319,0.551,0.274,0.208,0.758,0.069,0.142,0.128,0.248,0.506,0.054,0.049,1.132,0.279,0.497,0.241,0.612,0.341,0.047,0.084,0.35,0.19
RCP26,ALCWTCT2DD,38,0.451,0.027,0.078,0.036,0.101,0.061,0.077,0.395,0.035,0.115,0.459,0.716,0.077,0.289,0.469,0.198,0.279,0.17,0.413,0.036,0.127,0.303,0.109,1.203,0.136,0.38,0.97,0.134,0.417,0.198,0.43,0.3,0.04,0.075,0.902,0.445
RCP26,ALCWTCT2DD,39,0.287,0.429,0.18,0.177,0.177,0.022,0.093,0.4,0.226,0.104,0.677,0.291,0.313,0.701,0.396,0.258,0.259,0.224,0.559,0.083,0.092,0.241,0.654,0.33,0.044,1.165,0.377,0.057,0.246,0.2,0.614,0.406,0.015,0.479,0.852,0.228
RCP26,ALCWTCT2DD,40,0.226,0.892,0.227,0.464,0.136,0.194,0.213,0.383,0.187,0.101,0.701,0.106,0.561,0.408,0.848,0.129,0.237,0.441,0.45,0.293,0.261,0.299,0.638,0.157,0.038,0.593,0.324,0.106,0.172,0.796,0.319,0.222,0.069,0.463,0.33,0.31
RCP26,ALCWTCT2DD,41,0.114,1.127,0.19,0.674,0.082,0.251,0.127,0.344,0.25,0.235,0.279,0.537,0.582,0.692,1.025,0.066,0.397,0.407,0.27,0.66,0.395,0.349,0.517,0.098,0.07,0.487,0.495,0.257,0.207,0.263,0.322,0.134,0.195,0.406,0.153,0.452
RCP26,ALCWTCT2DD,42,0.075,0.514,0.193,0.21,0.048,0.124,0.205,1.716,0.243,0.263,0.147,0.323,0.184,0.571,0.544,0.496,0.374,0.167,0.37,0.737,0.363,0.573,0.217,0.118,0.15,0.232,0.741,0.197,0.211,0.199,0.707,0.1,0.373,0.629,0.234,0.608
RCP26,ALCWTCT2DD,43,0.195,0.532,0.669,0.161,0.134,0.107,0.537,0.759,0.12,0.244,0.27,0.388,0.117,0.264,0.425,0.648,0.235,0.099,0.504,0.283,0.155,0.551,0.109,0.338,0.101,0.14,0.632,0.646,0.159,0.181,0.355,0.074,0.294,0.507,0.143,0.545
RCP26,ALCWTCT2DD,44,0.416,0.515,0.746,0.131,0.262,0.279,0.183,0.336,0.102,0.258,0.298,0.605,0.583,0.174,0.447,1.297,0.149,0.181,1.425,0.158,0.246,0.337,0.208,0.253,0.049,0.104,0.525,0.574,0.214,0.663,0.479,0.118,0.219,0.336,0.39,0.176
RCP26,ALCWTCT2DD,45,0.291,0.948,0.436,0.849,0.349,0.67,0.545,0.138,0.09,0.275,0.686,0.362,0.332,0.526,0.501,0.744,0.185,0.229,0.41,0.806,0.302,0.797,0.528,0.24,0.181,0.19,0.799,0.801,0.13,0.888,0.177,0.24,0.107,0.228,0.505,0.146
RCP26,ALCWTCT2DD,46,0.955,0.424,0.264,0.948,0.591,0.426,0.636,0.197,0.146,0.478,1.074,0.137,0.178,1.041,0.454,0.51,0.345,0.218,0.246,0.966,0.305,0.884,0.612,0.176,0.134,0.334,0.615,0.23,0.34,0.606,0.144,0.698,0.419,0.173,0.215,0.161
RCP26,ALCWTCT2DD,47,1.479,0.355,0.16,0.345,0.594,0.298,0.754,0.582,0.151,0.443,0.347,0.093,0.12,1.381,0.72,0.53,1.065,0.187,0.448,0.739,0.593,0.545,0.564,0.131,0.1,0.348,0.694,0.176,0.179,0.266,0.357,0.267,0.511,0.532,0.125,0.125
RCP26,ALCWTCT2DD,48,0.655,0.356,0.299,0.317,0.404,0.332,0.708,1.028,0.184,0.25,0.254,0.108,0.195,0.474,0.543,0.31,0.718,0.371,0.279,0.631,0.436,0.308,0.283,0.153,0.363,0.506,0.402,0.324,0.131,0.216,0.792,0.315,0.389,0.34,0.097,0.09
RCP26,ALCWTCT2DD,49,0.333,0.208,0.431,0.261,0.257,0.31,0.466,0.488,0.269,0.239,0.24,0.142,0.216,0.548,0.442,0.447,0.328,0.249,0.259,0.47,0.271,0.341,0.916,0.109,0.34,0.193,0.231,0.479,0.174,0.185,0.565,0.433,0.317,0.317,0.095,0.1
RCP26,ALCWTCT2DD,50,0.319,0.284,0.436,0.395,0.3,0.19,0.479,0.482,0.286,0.195,0.173,0.2,0.2,0.453,0.336,0.191,0.253,0.234,0.246,0.357,0.288,0.212,0.396,0.232,0.305,0.238,0.287,0.435,0.095,0.296,0.362,0.349,0.258,0.231,0.07,0.198
RCP26,ALCWTCT2DD,51,0.27,0.285,0.226,0.274,0.205,0.122,0.411,0.271,0.158,0.159,0.116,0.159,0.169,0.313,0.289,0.161,0.191,0.282,0.648,0.348,0.171,0.165,0.44,0.325,0.218,0.315,0.234,0.407,0.185,0.407,0.25,0.598,0.253,0.134,0.066,0.15
RCP26,ALCWTCT2DD,52,0.175,0.174,0.268,0.222,0.163,0.118,0.255,0.347,0.246,0.147,0.345,0.124,0.208,0.282,0.266,0.111,0.13,0.151,0.648,0.392,0.129,0.128,0.262,0.281,0.702,0.324,0.607,0.212,0.121,0.475,0.288,0.639,0.479,0.283,0.064,0.156
