scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP26,MKCWTCT2BD,19,0.201,0.29,0.323,0.305,0.282,0.271,0.164,0.555,0.63,0.293,0.478,0.251,0.322,0.081,0.156,0.415,0.596,0.243,0.517,0.336,1.067,0.419,0.316,0.516,0.529,0.272,0.393,0.254,0.385,0.244,0.585,0.681,0.579,0.465,0.251,0.492
RCP26,MKCWTCT2BD,20,0.156,0.211,0.532,0.168,0.265,0.283,0.102,0.339,0.677,0.315,0.631,0.159,0.229,0.061,0.084,0.256,0.608,0.138,0.257,0.191,0.559,0.341,0.258,0.305,0.442,0.225,0.453,0.216,0.289,0.175,0.255,0.675,0.362,0.41,0.244,0.36
RCP26,MKCWTCT2BD,21,0.094,0.139,0.475,0.098,0.198,0.233,0.07,0.152,0.429,0.179,0.469,0.129,0.322,0.05,0.109,0.192,0.426,0.162,0.118,0.676,0.447,0.349,0.314,0.146,0.492,0.229,0.458,0.189,0.182,0.141,0.171,0.511,0.204,0.35,0.152,0.208
RCP26,MKCWTCT2BD,22,0.066,0.128,0.288,0.147,0.163,0.25,0.072,0.109,0.35,0.09,0.24,0.18,0.193,0.056,0.081,0.221,0.271,0.118,0.141,0.3,0.317,0.519,0.16,0.09,0.202,0.121,0.433,0.135,0.107,0.368,0.112,0.207,0.144,0.262,0.113,0.155
RCP26,MKCWTCT2BD,23,0.062,0.21,0.343,0.088,0.339,0.132,0.061,0.093,0.223,0.109,0.154,0.098,0.553,0.125,0.062,0.15,0.192,0.075,0.106,0.152,0.199,0.256,0.118,0.077,0.188,0.072,0.28,0.115,0.066,0.341,0.077,0.1,0.196,0.256,0.09,0.18
RCP26,MKCWTCT2BD,24,0.081,0.131,0.25,0.078,0.235,0.104,0.091,0.062,0.271,0.075,0.142,0.124,0.3,0.072,0.07,0.097,0.116,0.277,0.061,0.138,0.158,0.119,0.213,0.072,0.103,0.048,0.301,0.172,0.123,0.139,0.098,0.078,0.117,0.181,0.068,0.097
RCP26,MKCWTCT2BD,25,0.067,0.069,0.127,0.08,0.112,0.052,0.108,0.056,0.272,0.058,0.092,0.092,0.115,0.038,0.115,0.084,0.063,0.351,0.06,0.132,0.141,0.288,0.285,0.072,0.09,0.043,0.28,0.096,0.238,0.068,0.077,0.056,0.061,0.107,0.077,0.075
RCP26,MKCWTCT2BD,26,0.111,0.052,0.104,0.051,0.093,0.04,0.173,0.036,0.182,0.056,0.134,0.065,0.059,0.027,0.121,0.055,0.055,0.374,0.057,0.206,0.102,0.249,0.143,0.063,0.073,0.033,0.222,0.073,0.09,0.043,0.06,0.136,0.041,0.175,0.101,0.059
RCP26,MKCWTCT2BD,27,0.07,0.045,0.125,0.051,0.053,0.03,0.175,0.034,0.098,0.054,0.097,0.094,0.047,0.02,0.049,0.04,0.053,0.217,0.121,0.153,0.122,0.108,0.095,0.042,0.054,0.029,0.116,0.047,0.051,0.041,0.126,0.088,0.034,0.195,0.119,0.047
RCP26,MKCWTCT2BD,28,0.074,0.045,0.094,0.067,0.084,0.028,0.153,0.107,0.076,0.056,0.048,0.048,0.038,0.015,0.087,0.034,0.087,0.142,0.138,0.076,0.142,0.053,0.051,0.037,0.029,0.036,0.095,0.04,0.037,0.032,0.106,0.047,0.031,0.096,0.076,0.053
RCP26,MKCWTCT2BD,29,0.131,0.043,0.157,0.045,0.075,0.028,0.124,0.035,0.051,0.079,0.037,0.058,0.034,0.017,0.044,0.03,0.077,0.173,0.224,0.15,0.141,0.044,0.034,0.063,0.027,0.028,0.157,0.043,0.03,0.032,0.046,0.067,0.034,0.055,0.107,0.045
RCP26,MKCWTCT2BD,30,0.107,0.038,0.097,0.032,0.045,0.042,0.099,0.048,0.11,0.572,0.104,0.036,0.036,0.031,0.019,0.027,0.064,0.164,0.109,0.052,0.101,0.037,0.024,0.042,0.023,0.037,0.062,0.224,0.031,0.055,0.031,0.104,0.194,0.038,0.06,0.034
RCP26,MKCWTCT2BD,31,0.195,0.145,0.09,0.025,0.077,0.229,0.048,0.052,0.103,0.145,0.224,0.025,0.029,0.062,0.018,0.022,0.046,0.069,0.054,0.186,0.052,0.031,0.042,0.044,0.024,0.026,0.071,0.193,0.048,0.095,0.041,0.061,0.066,0.037,0.08,0.026
RCP26,MKCWTCT2BD,32,0.061,0.117,0.087,0.024,0.21,0.077,0.026,0.052,0.054,0.086,0.094,0.028,0.062,0.023,0.116,0.026,0.148,0.132,0.03,0.279,0.038,0.027,0.032,0.161,0.028,0.026,0.085,0.201,0.077,0.083,0.108,0.143,0.059,0.033,0.076,0.025
RCP26,MKCWTCT2BD,33,0.099,0.081,0.185,0.02,0.18,0.083,0.023,0.028,0.046,0.068,0.064,0.028,0.052,0.016,0.065,0.021,0.096,0.12,0.032,0.43,0.132,0.033,0.035,0.083,0.026,0.038,0.099,0.074,0.052,0.075,0.103,0.137,0.06,0.039,0.177,0.023
RCP26,MKCWTCT2BD,34,0.057,0.041,0.118,0.089,0.229,0.043,0.023,0.031,0.046,0.038,0.033,0.026,0.035,0.015,0.062,0.021,0.166,0.06,0.029,0.149,0.293,0.055,0.092,0.076,0.043,0.025,0.066,0.045,0.026,0.039,0.112,0.161,0.089,0.048,0.118,0.025
RCP26,MKCWTCT2BD,35,0.063,0.054,0.195,0.059,0.16,0.029,0.022,0.03,0.067,0.03,0.028,0.023,0.383,0.149,0.046,0.022,0.215,0.037,0.026,0.112,0.126,0.092,0.158,0.058,0.068,0.026,0.051,0.027,0.041,0.206,0.066,0.133,0.047,0.029,0.136,0.025
RCP26,MKCWTCT2BD,36,0.173,0.042,0.126,0.029,0.079,0.101,0.148,0.096,0.091,0.034,0.029,0.134,0.238,0.048,0.061,0.151,0.141,0.062,0.054,0.106,0.191,0.131,0.283,0.149,0.043,0.019,0.497,0.029,0.208,0.737,0.318,0.076,0.107,0.132,0.172,0.025
RCP26,MKCWTCT2BD,37,0.18,0.033,0.069,0.024,0.043,0.12,0.168,0.109,0.058,0.106,0.189,0.275,0.109,0.183,0.388,0.521,0.119,0.15,0.325,0.064,0.235,0.063,0.235,0.253,0.07,0.032,0.558,0.056,0.298,0.229,0.293,0.127,0.054,0.06,0.186,0.1
RCP26,MKCWTCT2BD,38,0.453,0.073,0.047,0.105,0.032,0.054,0.117,0.329,0.062,0.106,0.558,0.374,0.071,0.182,0.301,0.256,0.124,0.085,0.293,0.051,0.125,0.074,0.121,0.471,0.117,0.169,0.5,0.043,0.197,0.19,0.228,0.15,0.029,0.077,0.394,0.473
RCP26,MKCWTCT2BD,39,0.265,0.277,0.047,0.195,0.077,0.031,0.093,0.292,0.213,0.137,0.685,0.213,0.306,0.491,0.305,0.17,0.155,0.146,0.605,0.332,0.075,0.101,0.313,0.201,0.06,0.358,0.253,0.029,0.142,0.118,0.269,0.121,0.022,0.221,0.456,0.198
RCP26,MKCWTCT2BD,40,0.304,0.577,0.282,0.613,0.124,0.196,0.092,0.194,0.171,0.134,0.347,0.094,0.205,0.3,0.319,0.096,0.154,0.272,0.381,0.69,0.26,0.1,0.317,0.104,0.047,0.342,0.23,0.089,0.138,0.402,0.149,0.089,0.049,0.299,0.25,0.196
RCP26,MKCWTCT2BD,41,0.138,0.544,0.652,0.34,0.094,0.257,0.066,0.156,0.339,0.075,0.197,0.194,0.461,0.39,0.39,0.063,0.232,0.42,0.359,0.599,0.828,0.511,0.458,0.065,0.038,0.561,0.303,0.264,0.322,0.195,0.235,0.099,0.275,0.39,0.12,0.22
RCP26,MKCWTCT2BD,42,0.118,0.494,0.765,0.177,0.087,0.114,0.088,0.296,0.317,0.363,0.125,0.23,0.144,0.614,0.251,0.379,0.377,0.173,0.39,0.516,0.393,0.534,0.267,0.168,0.147,0.244,0.667,0.158,0.226,0.21,0.787,0.098,0.442,0.749,0.113,0.156
RCP26,MKCWTCT2BD,43,0.237,0.853,0.91,0.212,0.175,0.073,0.503,0.298,0.125,0.251,0.129,0.169,0.091,0.352,0.175,0.411,0.223,0.125,0.51,0.268,0.174,0.28,0.14,0.173,0.132,0.188,0.595,0.644,0.166,0.203,0.268,0.058,0.204,0.763,0.088,0.28
RCP26,MKCWTCT2BD,44,0.351,1.077,1.37,0.11,0.404,0.246,0.206,0.199,0.142,0.193,0.162,0.54,0.337,0.194,0.292,1.306,0.16,0.193,1.501,0.17,0.232,0.236,0.294,0.165,0.116,0.124,0.294,0.323,0.203,1.518,0.251,0.094,0.151,0.608,0.163,0.149
RCP26,MKCWTCT2BD,45,0.219,0.946,0.808,0.191,0.372,0.385,0.465,0.135,0.09,0.197,0.599,0.214,0.205,0.451,0.428,0.872,0.464,0.198,0.494,1.383,0.366,0.85,0.669,0.155,0.296,0.322,0.296,0.448,0.134,1.722,0.137,0.246,0.121,0.345,0.234,0.185
RCP26,MKCWTCT2BD,46,0.538,0.631,0.572,0.393,0.871,0.375,0.93,0.767,0.128,0.27,1.505,0.166,0.123,1.114,0.428,0.497,0.383,0.346,0.343,1.789,0.325,0.607,0.499,0.134,0.259,1.055,0.262,0.23,0.374,0.758,0.107,1.152,1.218,0.241,0.134,0.206
RCP26,MKCWTCT2BD,47,1.395,0.477,0.39,0.219,1.061,0.315,0.917,1.457,0.126,0.465,0.625,0.147,0.1,1.191,0.706,0.382,1.025,0.336,0.536,1.233,0.427,0.485,0.464,0.149,0.177,0.792,0.588,0.193,0.167,0.37,0.246,0.369,0.825,0.934,0.094,0.165
RCP26,MKCWTCT2BD,48,1.028,0.365,0.629,0.281,0.865,0.384,0.759,1.585,0.41,0.253,0.516,0.195,1.299,0.484,0.546,0.414,0.889,0.357,0.306,1.252,0.463,0.338,0.338,0.147,0.169,0.979,0.481,0.358,0.106,0.277,0.665,0.494,0.658,0.632,0.079,0.173
RCP26,MKCWTCT2BD,49,0.441,0.341,0.954,0.34,0.553,0.37,0.639,0.822,0.663,0.26,0.504,0.171,0.856,0.773,0.462,0.446,0.556,0.271,0.387,0.971,0.457,0.401,0.692,0.12,0.262,0.402,0.47,0.835,0.109,0.333,0.764,0.704,0.608,0.475,0.134,0.161
RCP26,MKCWTCT2BD,50,0.41,0.352,0.614,0.517,0.571,0.267,0.495,1.745,0.663,0.336,0.379,0.292,0.671,0.931,0.535,0.288,0.397,0.538,0.342,0.721,0.419,0.274,0.51,0.323,0.321,0.46,0.587,0.633,0.092,0.774,0.511,0.499,0.723,0.701,0.183,0.314
RCP26,MKCWTCT2BD,51,0.397,0.435,0.369,0.443,0.38,0.186,0.405,0.632,0.332,0.261,0.249,0.345,0.407,0.417,0.688,0.214,0.423,0.527,1.424,0.669,0.279,0.439,0.553,0.631,0.28,0.58,0.514,0.546,0.187,0.622,0.317,1.006,1.027,0.325,0.136,0.251
RCP26,MKCWTCT2BD,52,0.31,0.261,0.371,0.442,0.333,0.199,0.503,1.005,0.633,0.283,0.49,0.233,0.399,0.567,0.511,0.193,0.383,0.297,1.661,0.691,0.222,0.343,0.464,0.597,0.826,0.516,1.311,0.304,0.155,0.643,0.402,0.958,0.935,0.308,0.126,0.4
