scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP85,ALCWTRS1DD,30,0.005,0.094,0.339,0.162,0.119,0.189,0.133,0.321,0.055,0.256,0.343,0.15,0.226,0.197,0.004,0.349,0.12,0.195,0.07,0.076,0.135,0.076,0.012,0.136,0.141,0.237,0.028,0.238,0.297,0.031,0.139,0.181,0.055,0.005,0.24,0.122
RCP85,ALCWTRS1DD,31,0.002,0.107,0.339,0.115,0.052,0.079,0.136,0.219,0.074,0.148,0.372,0.048,0.237,0.146,0.002,0.261,0.13,0.134,0.056,0.013,0.043,0.006,0.0,0.129,0.196,0.218,0.006,0.228,0.111,0.038,0.113,0.029,0.113,0.002,0.087,0.042
RCP85,ALCWTRS1DD,32,0.002,0.109,0.306,0.023,0.121,0.032,0.068,0.242,0.141,0.084,0.266,0.016,0.162,0.13,0.026,0.092,0.126,0.141,0.024,0.019,0.02,0.028,0.001,0.113,0.158,0.233,0.033,0.102,0.012,0.077,0.093,0.047,0.187,0.058,0.036,0.03
RCP85,ALCWTRS1DD,33,0.009,0.056,0.254,0.122,0.132,0.027,0.226,0.196,0.147,0.076,0.211,0.068,0.119,0.179,0.046,0.055,0.152,0.123,0.036,0.038,0.011,0.067,0.001,0.114,0.133,0.23,0.018,0.03,0.087,0.062,0.096,0.033,0.192,0.025,0.047,0.021
RCP85,ALCWTRS1DD,34,0.006,0.03,0.287,0.114,0.093,0.055,0.123,0.154,0.157,0.101,0.095,0.082,0.035,0.178,0.038,0.104,0.086,0.116,0.12,0.117,0.011,0.032,0.043,0.115,0.121,0.235,0.041,0.059,0.235,0.088,0.114,0.059,0.108,0.02,0.143,0.03
RCP85,ALCWTRS1DD,35,0.011,0.041,0.212,0.196,0.219,0.097,0.164,0.046,0.079,0.163,0.044,0.152,0.163,0.111,0.092,0.119,0.105,0.083,0.143,0.111,0.043,0.015,0.085,0.115,0.079,0.25,0.056,0.127,0.16,0.051,0.088,0.09,0.078,0.076,0.059,0.107
RCP85,ALCWTRS1DD,36,0.084,0.061,0.228,0.336,0.345,0.173,0.106,0.19,0.157,0.194,0.036,0.19,0.211,0.144,0.121,0.205,0.134,0.028,0.157,0.152,0.135,0.02,0.169,0.086,0.123,0.296,0.087,0.106,0.194,0.026,0.095,0.119,0.125,0.177,0.079,0.111
RCP85,ALCWTRS1DD,37,0.107,0.174,0.249,0.391,0.3,0.229,0.202,0.254,0.246,0.133,0.089,0.261,0.226,0.092,0.131,0.197,0.159,0.042,0.156,0.174,0.105,0.098,0.218,0.204,0.185,0.285,0.164,0.189,0.164,0.024,0.082,0.113,0.253,0.165,0.164,0.144
RCP85,ALCWTRS1DD,38,0.165,0.244,0.247,0.453,0.172,0.161,0.161,0.325,0.251,0.097,0.103,0.247,0.123,0.125,0.156,0.219,0.137,0.115,0.136,0.231,0.058,0.119,0.163,0.195,0.172,0.21,0.245,0.162,0.168,0.067,0.126,0.271,0.212,0.136,0.11,0.201
RCP85,ALCWTRS1DD,39,0.189,0.283,0.264,0.387,0.179,0.169,0.235,0.34,0.298,0.184,0.273,0.345,0.194,0.244,0.186,0.28,0.167,0.156,0.202,0.305,0.051,0.202,0.273,0.249,0.153,0.286,0.282,0.14,0.289,0.161,0.24,0.244,0.27,0.147,0.207,0.252
RCP85,ALCWTRS1DD,40,0.21,0.36,0.392,0.453,0.28,0.276,0.266,0.355,0.332,0.312,0.261,0.424,0.236,0.324,0.175,0.377,0.279,0.351,0.256,0.318,0.15,0.186,0.269,0.407,0.185,0.309,0.27,0.296,0.363,0.351,0.257,0.235,0.306,0.184,0.154,0.251
RCP85,ALCWTRS1DD,41,0.298,0.319,0.453,0.867,0.309,0.237,0.301,0.352,0.355,0.363,0.297,0.453,0.227,0.385,0.155,0.298,0.361,0.373,0.353,0.273,0.161,0.265,0.36,0.375,0.179,0.423,0.276,0.216,0.366,0.383,0.23,0.219,0.398,0.342,0.31,0.27
RCP85,ALCWTRS1DD,42,0.388,0.27,0.409,1.056,0.344,0.281,0.218,0.351,0.381,0.411,0.407,0.453,0.284,0.357,0.246,0.247,0.4,0.411,0.374,0.292,0.156,0.258,0.392,0.321,0.2,0.45,0.316,0.213,0.576,0.348,0.243,0.209,0.453,0.426,0.395,0.315
RCP85,ALCWTRS1DD,43,0.525,0.329,0.392,0.712,0.351,0.307,0.361,0.348,0.374,0.384,0.387,0.417,0.272,0.335,0.25,0.203,0.399,0.372,0.259,0.392,0.193,0.276,0.334,0.251,0.19,0.453,0.337,0.211,1.081,0.366,0.234,0.211,0.387,0.418,0.26,0.364
RCP85,ALCWTRS1DD,44,0.646,0.309,0.373,0.544,0.477,0.278,0.374,0.415,0.63,0.345,0.369,0.445,0.262,0.312,0.279,0.178,0.37,0.371,0.201,0.581,0.25,0.328,0.412,0.177,0.277,0.38,0.331,0.367,0.97,0.379,0.203,0.329,0.37,0.402,0.388,0.425
RCP85,ALCWTRS1DD,45,0.58,0.344,0.364,0.515,0.36,0.349,0.378,0.757,0.534,0.333,0.453,0.419,0.347,0.527,0.219,0.234,0.317,0.407,0.217,0.477,0.317,0.302,0.674,0.226,0.38,0.438,0.314,0.353,0.599,0.31,0.255,0.482,0.373,0.416,0.406,0.851
RCP85,ALCWTRS1DD,46,0.774,0.418,0.375,0.775,0.385,0.44,0.367,0.635,0.466,0.402,0.41,0.508,0.373,0.824,0.236,0.342,0.277,0.377,0.244,0.437,0.407,0.36,0.51,0.218,0.437,0.402,0.415,0.357,0.534,0.312,0.351,0.506,0.369,0.601,0.38,0.802
RCP85,ALCWTRS1DD,47,0.684,0.406,0.606,0.705,0.488,0.453,0.41,0.478,0.634,0.934,0.366,0.755,0.366,0.564,0.372,0.434,0.279,0.339,0.271,0.542,0.878,0.35,0.522,0.285,0.383,0.486,0.453,0.477,0.403,0.375,0.388,0.517,0.381,0.722,0.373,0.56
RCP85,ALCWTRS1DD,48,0.562,0.386,0.596,0.698,0.527,0.373,0.453,0.64,0.614,1.018,0.382,0.817,0.384,0.76,0.438,0.511,0.334,0.284,0.383,0.442,0.826,0.407,0.651,0.327,0.373,0.491,0.453,0.958,0.497,0.385,0.381,0.586,0.415,0.643,0.377,0.477
RCP85,ALCWTRS1DD,49,0.487,0.404,0.517,0.637,0.469,0.392,0.428,0.846,0.513,0.81,0.374,0.802,0.43,0.822,0.474,0.513,0.367,0.291,0.422,0.496,1.163,0.402,0.75,0.389,0.364,0.69,0.453,1.374,0.927,0.394,0.443,0.5,0.613,0.7,0.369,0.453
RCP85,ALCWTRS1DD,50,0.49,0.384,0.497,0.656,0.406,0.4,0.446,0.726,0.471,0.586,0.444,0.925,0.422,0.645,0.439,0.473,0.669,0.411,0.453,0.483,1.734,0.441,0.871,0.516,0.406,0.836,0.453,1.201,0.801,0.434,0.393,0.772,1.044,0.724,0.487,0.453
RCP85,ALCWTRS1DD,51,0.541,0.372,0.492,0.521,0.436,0.381,0.433,0.609,0.454,0.45,0.453,0.704,0.433,0.519,0.472,0.361,0.673,0.425,0.459,0.535,1.105,0.473,0.684,0.688,0.384,0.706,0.486,1.065,0.596,0.453,0.446,0.824,0.857,0.703,0.73,0.453
RCP85,ALCWTRS1DD,52,0.612,0.413,0.483,0.474,0.453,0.408,0.453,0.641,0.575,0.401,0.717,0.74,0.579,0.499,0.449,0.317,0.596,0.396,0.478,0.523,0.643,0.498,0.548,0.726,0.397,0.65,0.488,1.305,0.54,0.518,0.522,0.704,0.592,0.591,0.619,0.453
