scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP26,MKCWTCT1BD,24,0.21,0.024,0.046,0.026,0.047,0.133,0.016,0.219,0.2,0.001,0.029,0.374,0.119,0.001,0.001,0.025,0.004,0.401,0.203,0.016,0.345,0.001,0.085,0.24,0.001,0.001,0.072,0.025,0.023,0.001,0.018,0.25,0.18,0.024,0.001,0.206
RCP26,MKCWTCT1BD,25,0.136,0.001,0.001,0.001,0.001,0.001,0.004,0.027,0.206,0.001,0.001,0.198,0.001,0.001,0.041,0.001,0.001,0.146,0.005,0.001,0.194,0.087,0.056,0.203,0.001,0.001,0.004,0.001,0.183,0.001,0.001,0.183,0.001,0.001,0.001,0.001
RCP26,MKCWTCT1BD,26,0.001,0.001,0.001,0.001,0.001,0.001,0.175,0.001,0.001,0.001,0.003,0.161,0.001,0.001,0.001,0.001,0.001,0.159,0.001,0.047,0.213,0.03,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.223,0.001,0.084,0.001,0.001
RCP26,MKCWTCT1BD,27,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.159,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.027,0.001,0.001,0.069,0.001,0.001
RCP26,MKCWTCT1BD,28,0.08,0.028,0.041,0.05,0.055,0.001,0.045,0.075,0.03,0.017,0.012,0.032,0.001,0.001,0.018,0.005,0.044,0.043,0.071,0.034,0.192,0.007,0.01,0.039,0.001,0.001,0.039,0.003,0.003,0.001,0.089,0.01,0.067,0.05,0.016,0.042
RCP26,MKCWTCT1BD,29,0.056,0.006,0.12,0.014,0.034,0.001,0.022,0.001,0.017,0.046,0.049,0.086,0.001,0.001,0.001,0.001,0.017,0.051,0.089,0.066,0.069,0.001,0.001,0.071,0.001,0.001,0.037,0.001,0.001,0.001,0.001,0.038,0.015,0.009,0.025,0.015
RCP26,MKCWTCT1BD,30,0.05,0.001,0.08,0.006,0.023,0.001,0.018,0.006,0.058,0.242,0.082,0.021,0.05,0.001,0.001,0.001,0.033,0.04,0.009,0.021,0.039,0.001,0.001,0.039,0.001,0.001,0.001,0.107,0.001,0.001,0.004,0.05,0.155,0.004,0.013,0.013
RCP26,MKCWTCT1BD,31,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.112,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.076,0.001
RCP26,MKCWTCT1BD,32,0.001,0.001,0.009,0.001,0.115,0.001,0.001,0.001,0.001,0.112,0.001,0.001,0.001,0.001,0.001,0.001,0.012,0.065,0.001,0.086,0.001,0.001,0.001,0.091,0.001,0.001,0.001,0.057,0.001,0.001,0.001,0.105,0.001,0.001,0.059,0.001
RCP26,MKCWTCT1BD,33,0.114,0.039,0.111,0.023,0.183,0.029,0.018,0.018,0.037,0.029,0.03,0.041,0.021,0.001,0.032,0.009,0.087,0.052,0.01,0.281,0.092,0.01,0.015,0.07,0.006,0.014,0.057,0.053,0.024,0.009,0.067,0.107,0.056,0.035,0.146,0.028
RCP26,MKCWTCT1BD,34,0.054,0.06,0.089,0.1,0.171,0.028,0.032,0.039,0.044,0.036,0.03,0.043,0.031,0.01,0.078,0.021,0.102,0.034,0.02,0.106,0.238,0.036,0.078,0.073,0.03,0.02,0.037,0.04,0.021,0.013,0.077,0.103,0.094,0.065,0.152,0.044
RCP26,MKCWTCT1BD,35,0.001,0.012,0.076,0.001,0.045,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.141,0.159,0.001,0.001,0.112,0.001,0.001,0.062,0.017,0.034,0.02,0.002,0.001,0.001,0.001,0.001,0.001,0.033,0.001,0.024,0.001,0.001,0.043,0.001
RCP26,MKCWTCT1BD,36,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.098,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.046,0.001,0.001,0.001,0.068,0.001,0.001,0.203,0.023,0.001,0.001,0.001,0.001,0.001
RCP26,MKCWTCT1BD,37,0.158,0.04,0.041,0.037,0.045,0.079,0.119,0.073,0.04,0.078,0.123,0.18,0.054,0.09,0.229,0.286,0.063,0.112,0.166,0.047,0.15,0.035,0.09,0.178,0.04,0.017,0.288,0.023,0.151,0.23,0.246,0.136,0.041,0.068,0.129,0.074
RCP26,MKCWTCT1BD,38,0.344,0.083,0.055,0.097,0.061,0.043,0.103,0.215,0.073,0.115,0.356,0.263,0.051,0.126,0.184,0.144,0.097,0.079,0.161,0.064,0.086,0.06,0.056,0.364,0.077,0.155,0.409,0.04,0.149,0.108,0.145,0.141,0.05,0.07,0.245,0.341
RCP26,MKCWTCT1BD,39,0.21,0.182,0.046,0.137,0.057,0.013,0.069,0.16,0.118,0.074,0.523,0.342,0.229,0.278,0.161,0.111,0.088,0.122,0.272,0.207,0.041,0.025,0.212,0.131,0.018,0.249,0.16,0.014,0.061,0.035,0.158,0.079,0.02,0.124,0.291,0.144
RCP26,MKCWTCT1BD,40,0.024,0.216,0.047,0.142,0.001,0.001,0.001,0.001,0.001,0.001,0.099,0.001,0.001,0.021,0.036,0.001,0.001,0.002,0.123,0.145,0.02,0.001,0.053,0.001,0.001,0.025,0.001,0.001,0.001,0.088,0.001,0.001,0.001,0.031,0.127,0.006
RCP26,MKCWTCT1BD,41,0.061,0.379,0.259,0.409,0.038,0.124,0.018,0.057,0.199,0.018,0.12,0.204,0.269,0.237,0.247,0.037,0.179,0.186,0.325,0.47,0.265,0.224,0.226,0.029,0.001,0.267,0.167,0.197,0.254,0.188,0.148,0.047,0.157,0.219,0.134,0.159
RCP26,MKCWTCT1BD,42,0.094,0.442,0.389,0.255,0.084,0.061,0.053,0.191,0.235,0.284,0.097,0.25,0.201,0.341,0.201,0.311,0.269,0.1,0.352,0.444,0.312,0.421,0.13,0.139,0.128,0.27,0.26,0.132,0.233,0.156,0.557,0.072,0.318,0.325,0.113,0.133
RCP26,MKCWTCT1BD,43,0.199,0.493,0.558,0.182,0.142,0.04,0.269,0.205,0.092,0.319,0.101,0.203,0.079,0.218,0.123,0.379,0.154,0.083,0.374,0.235,0.302,0.358,0.073,0.127,0.103,0.149,0.311,0.317,0.148,0.146,0.44,0.074,0.183,0.524,0.108,0.18
RCP26,MKCWTCT1BD,44,0.113,0.224,0.429,0.001,0.165,0.006,0.009,0.018,0.001,0.066,0.001,0.166,0.108,0.001,0.052,0.273,0.015,0.001,0.42,0.002,0.168,0.088,0.116,0.001,0.001,0.001,0.185,0.176,0.019,0.136,0.217,0.001,0.008,0.278,0.024,0.001
RCP26,MKCWTCT1BD,45,0.076,0.219,0.445,0.099,0.199,0.104,0.172,0.001,0.001,0.055,0.23,0.069,0.045,0.268,0.211,0.372,0.258,0.011,0.289,0.222,0.297,0.203,0.41,0.022,0.049,0.066,0.262,0.404,0.001,0.839,0.19,0.093,0.001,0.281,0.097,0.039
RCP26,MKCWTCT1BD,46,0.36,0.303,0.469,0.359,0.501,0.243,0.373,0.375,0.082,0.15,0.368,0.126,0.081,0.465,0.335,0.385,0.375,0.202,0.386,0.313,0.22,0.309,0.32,0.108,0.269,0.273,0.354,0.175,0.218,0.701,0.1,0.388,0.349,0.427,0.111,0.16
RCP26,MKCWTCT1BD,47,0.528,0.294,0.372,0.232,0.528,0.184,0.405,0.471,0.078,0.216,0.344,0.111,0.067,0.365,0.528,0.362,0.404,0.197,0.528,0.872,0.186,0.482,0.319,0.103,0.167,0.288,0.393,0.123,0.078,0.384,0.255,0.318,0.522,0.528,0.077,0.111
RCP26,MKCWTCT1BD,48,0.343,0.27,0.408,0.183,0.458,0.126,0.306,0.347,0.166,0.149,0.253,0.086,0.206,0.286,0.325,0.365,0.286,0.138,0.356,0.998,0.241,0.426,0.195,0.014,0.1,0.641,0.325,0.206,0.001,0.271,0.322,0.39,0.357,0.458,0.001,0.056
RCP26,MKCWTCT1BD,49,0.204,0.196,0.39,0.257,0.39,0.134,0.343,0.619,0.248,0.181,0.178,0.001,0.246,0.368,0.217,0.346,0.19,0.027,0.322,0.727,0.18,0.326,0.342,0.001,0.102,0.385,0.252,0.267,0.001,0.205,0.203,0.39,0.283,0.39,0.001,0.014
RCP26,MKCWTCT1BD,50,0.337,0.289,0.504,0.381,0.504,0.234,0.437,1.233,0.394,0.32,0.312,0.256,0.504,0.504,0.408,0.376,0.321,0.237,0.402,0.646,0.324,0.188,0.362,0.189,0.196,0.529,0.412,0.334,0.032,0.797,0.297,0.485,0.386,0.504,0.111,0.234
RCP26,MKCWTCT1BD,51,0.272,0.373,0.461,0.354,0.436,0.144,0.39,0.587,0.154,0.208,0.283,0.241,0.45,0.461,0.461,0.292,0.28,0.323,0.46,0.553,0.177,0.33,0.442,0.271,0.133,0.594,0.453,0.37,0.045,0.582,0.261,0.461,1.059,0.313,0.081,0.149
RCP26,MKCWTCT1BD,52,0.233,0.254,0.399,0.306,0.303,0.155,0.438,0.565,0.282,0.215,0.323,0.108,0.246,0.438,0.438,0.229,0.233,0.194,0.438,0.465,0.108,0.251,0.349,0.347,0.268,0.438,0.438,0.271,0.013,0.448,0.28,0.411,0.891,0.329,0.076,0.195
