scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP26,ALCWTCT1DD,11,0.057,0.027,0.228,0.027,0.027,0.352,0.027,0.519,0.165,0.027,0.027,0.51,0.027,0.375,0.401,0.449,0.33,0.358,0.027,0.534,1.259,0.283,0.027,0.586,0.027,0.035,0.381,0.27,0.027,0.027,0.179,0.608,0.162,0.516,0.685,0.721
RCP26,ALCWTCT1DD,12,0.027,0.027,0.303,0.539,0.027,0.341,0.027,0.675,0.123,0.027,0.027,0.551,0.027,0.307,0.304,0.218,0.406,0.224,0.301,0.421,0.027,0.113,0.127,0.135,0.027,0.001,0.369,0.027,0.107,0.376,0.245,0.869,0.857,0.209,0.344,0.732
RCP26,ALCWTCT1DD,13,0.027,0.083,0.127,0.491,0.21,0.158,0.027,0.537,0.058,0.107,0.027,0.639,0.027,0.402,0.448,0.543,0.416,0.027,0.301,0.027,0.027,0.319,0.319,0.337,0.027,0.337,0.463,0.061,0.027,0.51,0.171,0.639,0.63,0.357,0.189,0.436
RCP26,ALCWTCT1DD,14,0.027,0.279,0.475,0.354,0.302,0.368,0.027,0.027,0.027,0.027,0.027,0.026,0.027,0.33,0.647,0.532,0.068,0.208,0.027,0.027,0.027,0.436,0.336,0.498,0.256,0.094,0.347,0.021,0.033,0.179,0.027,0.622,0.319,0.26,0.322,0.19
RCP26,ALCWTCT1DD,15,0.061,0.17,0.575,0.54,0.118,0.322,0.244,0.691,0.176,0.027,0.027,0.037,0.085,0.145,0.766,0.483,0.027,0.001,0.027,0.438,0.292,0.36,0.473,0.548,0.199,0.107,0.437,0.334,0.155,0.274,0.163,0.548,0.361,0.307,0.225,0.209
RCP26,ALCWTCT1DD,16,0.103,0.274,0.563,0.772,0.344,0.246,0.051,0.497,0.314,0.025,0.172,0.746,0.352,0.597,0.824,0.34,0.192,0.162,0.344,0.366,0.172,0.027,0.383,0.527,0.532,0.101,0.231,0.064,0.027,0.23,0.265,0.593,0.35,0.03,0.027,0.385
RCP26,ALCWTCT1DD,17,0.244,0.186,0.027,0.322,0.3,0.47,0.374,0.454,0.273,0.309,0.038,0.552,0.192,0.812,0.089,0.375,0.187,0.437,0.413,0.341,0.293,0.027,0.435,0.527,0.727,0.135,0.064,0.065,0.027,0.186,0.028,0.258,0.605,0.111,0.323,0.191
RCP26,ALCWTCT1DD,18,0.344,0.391,0.027,0.306,0.486,0.563,0.375,0.329,0.051,0.245,0.403,0.341,0.304,0.864,0.386,0.463,0.373,0.257,0.086,0.488,0.121,0.28,0.101,0.341,0.835,0.162,0.027,0.262,0.088,0.371,0.308,0.027,0.696,0.239,0.345,0.152
RCP26,ALCWTCT1DD,19,0.518,0.494,0.027,0.603,0.308,0.457,0.587,0.279,0.257,0.364,0.192,0.423,0.505,0.874,0.695,0.308,0.639,0.295,0.167,0.678,0.735,0.338,0.422,0.318,0.019,0.588,0.181,0.532,0.264,0.617,0.337,0.28,0.549,0.447,0.455,0.116
RCP26,ALCWTCT1DD,20,0.645,0.629,0.027,0.569,0.34,0.47,0.719,0.402,0.179,0.454,0.422,0.412,0.628,0.933,0.547,0.493,0.455,0.339,0.447,0.569,0.557,0.384,0.623,0.409,0.121,0.622,0.051,0.604,0.483,0.55,0.635,0.152,0.57,0.347,0.506,0.449
RCP26,ALCWTCT1DD,21,0.803,0.761,0.178,0.733,0.547,0.386,0.839,0.707,0.45,0.725,0.654,0.534,0.549,0.986,0.249,0.62,0.355,0.412,0.752,0.076,0.36,0.22,0.613,0.469,0.234,0.331,0.154,0.717,0.735,0.457,0.599,0.692,0.747,0.42,0.67,0.271
RCP26,ALCWTCT1DD,22,0.885,0.579,0.543,0.66,0.68,0.274,0.888,0.72,0.503,0.939,0.684,0.566,0.762,0.578,0.366,0.693,0.483,0.052,0.72,0.547,0.459,0.027,0.864,0.648,0.728,0.44,0.3,0.861,0.833,0.482,0.754,0.802,0.809,0.433,0.702,0.423
RCP26,ALCWTCT1DD,23,0.913,0.411,0.471,0.738,0.557,0.43,0.936,0.805,0.673,0.916,0.754,0.686,0.298,0.409,0.304,0.834,0.622,0.132,0.836,0.83,0.595,0.557,0.896,0.684,0.244,0.479,0.477,0.925,0.992,0.387,0.752,0.862,0.701,0.522,0.821,0.571
RCP26,ALCWTCT1DD,24,0.883,0.73,0.501,0.848,0.741,0.504,0.908,0.885,0.537,0.432,0.833,0.657,0.671,0.027,0.366,0.948,0.836,0.172,0.616,0.806,0.661,0.318,0.64,0.768,0.383,0.495,0.482,0.8,0.888,0.506,0.315,0.546,0.638,0.696,0.932,0.814
RCP26,ALCWTCT1DD,25,0.936,0.487,0.807,0.928,0.947,0.504,0.915,0.964,0.643,0.466,0.944,0.85,0.511,0.027,0.226,1.004,0.971,0.269,0.49,0.877,0.774,0.027,0.293,0.8,0.41,0.52,0.648,0.991,0.369,0.414,0.641,0.406,0.466,0.903,0.919,0.925
RCP26,ALCWTCT1DD,26,0.849,0.425,0.855,1.015,0.991,0.505,0.584,1.015,0.844,0.421,0.799,0.907,0.598,0.027,0.22,0.86,0.96,0.378,0.434,0.807,0.821,0.158,0.284,0.815,0.497,0.339,0.736,0.652,0.819,0.027,0.782,0.516,0.481,0.245,0.87,0.996
RCP26,ALCWTCT1DD,27,0.595,0.484,0.894,0.965,0.595,0.544,0.37,1.033,0.836,0.456,0.49,0.907,0.552,0.027,0.461,0.498,0.991,0.739,0.385,0.926,0.828,0.027,0.402,0.977,0.497,0.027,0.945,0.488,0.469,0.027,0.023,0.512,0.497,0.522,0.913,1.008
RCP26,ALCWTCT1DD,28,0.602,0.463,0.959,0.91,0.29,0.547,0.027,0.385,0.972,0.485,0.505,1.053,0.095,0.027,0.436,0.513,0.961,0.932,0.394,1.046,0.821,0.027,0.477,0.962,0.537,0.027,0.973,0.498,0.518,0.027,0.679,0.521,0.56,0.901,0.847,0.934
RCP26,ALCWTCT1DD,29,0.343,0.422,0.489,0.027,0.375,0.027,0.027,0.475,1.027,0.357,0.504,0.891,0.027,0.027,0.342,0.072,0.971,0.696,0.07,0.341,0.909,0.027,0.498,0.843,0.549,0.027,0.831,0.184,0.459,0.027,0.463,0.53,0.239,0.96,0.14,0.996
RCP26,ALCWTCT1DD,30,0.027,0.464,0.334,0.027,0.055,0.027,0.027,0.027,0.918,0.027,0.452,0.496,0.027,0.027,0.027,0.027,0.54,0.55,0.316,0.503,1.01,0.027,0.532,0.425,0.104,0.027,0.476,0.027,0.027,0.024,0.436,0.558,0.027,0.477,0.027,1.035
RCP26,ALCWTCT1DD,31,0.005,0.247,0.402,0.027,0.027,0.047,0.027,0.027,0.614,0.278,0.525,0.027,0.027,0.031,0.027,0.027,0.323,0.173,0.102,0.284,0.813,0.027,0.403,0.351,0.027,0.027,0.46,0.081,0.027,0.058,0.424,0.035,0.027,0.496,0.027,0.228
RCP26,ALCWTCT1DD,32,0.027,0.338,0.377,0.027,0.027,0.027,0.027,0.027,0.005,0.253,0.314,0.027,0.086,0.027,0.027,0.027,0.139,0.025,0.008,0.011,0.399,0.027,0.027,0.209,0.027,0.027,0.412,0.14,0.033,0.051,0.329,0.047,0.027,0.508,0.027,0.027
RCP26,ALCWTCT1DD,33,0.027,0.027,0.118,0.027,0.175,0.027,0.027,0.027,0.017,0.027,0.027,0.027,0.027,0.027,0.09,0.027,0.027,0.027,0.028,0.027,0.028,0.027,0.027,0.027,0.027,0.027,0.365,0.009,0.027,0.032,0.356,0.224,0.027,0.522,0.027,0.027
RCP26,ALCWTCT1DD,34,0.027,0.027,0.344,0.027,0.027,0.027,0.027,0.027,0.005,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.09,0.027,0.027,0.05,0.271,0.027,0.147,0.027,0.027,0.027,0.45,0.017,0.027,0.027,0.357,0.082,0.027,0.23,0.142,0.027
RCP26,ALCWTCT1DD,35,0.027,0.015,0.588,0.027,0.149,0.027,0.027,0.162,0.03,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.063,0.05,0.027,0.073,0.093,0.042,0.121,0.027,0.027,0.027,0.124,0.027,0.027,0.027,0.412,0.06,0.027,0.027,0.027,0.027
RCP26,ALCWTCT1DD,36,0.027,0.027,0.343,0.027,0.287,0.027,0.027,0.215,0.006,0.013,0.027,0.066,0.153,0.027,0.027,0.027,0.132,0.027,0.027,0.004,0.105,0.09,0.084,0.049,0.027,0.027,0.027,0.027,0.174,0.027,0.027,0.013,0.051,0.013,0.027,0.027
RCP26,ALCWTCT1DD,37,0.075,0.027,0.027,0.027,0.027,0.017,0.115,0.074,0.025,0.082,0.03,0.027,0.22,0.04,0.027,0.027,0.116,0.207,0.027,0.027,0.025,0.03,0.087,0.113,0.027,0.027,0.027,0.124,0.221,0.341,0.027,0.104,0.027,0.085,0.091,0.003
RCP26,ALCWTCT1DD,38,0.027,0.027,0.004,0.027,0.034,0.027,0.027,0.049,0.027,0.033,0.027,0.027,0.004,0.121,0.027,0.203,0.126,0.059,0.286,0.027,0.034,0.148,0.016,0.027,0.045,0.027,0.027,0.017,0.21,0.509,0.027,0.185,0.027,0.003,0.027,0.027
RCP26,ALCWTCT1DD,39,0.191,0.027,0.0,0.016,0.06,0.027,0.034,0.22,0.0,0.02,0.027,0.34,0.102,0.027,0.126,0.507,0.091,0.067,0.027,0.022,0.023,0.058,0.027,0.39,0.027,0.027,0.059,0.027,0.084,0.451,0.027,0.027,0.027,0.027,0.027,0.351
RCP26,ALCWTCT1DD,40,0.074,0.027,0.027,0.027,0.05,0.027,0.079,0.199,0.165,0.022,0.179,0.389,0.145,0.071,0.027,0.113,0.027,0.027,0.027,0.027,0.026,0.108,0.136,0.41,0.027,0.027,0.325,0.027,0.07,0.027,0.295,0.334,0.027,0.201,0.014,0.129
RCP26,ALCWTCT1DD,41,0.291,0.027,0.027,0.039,0.01,0.062,0.039,0.266,0.027,0.111,0.507,0.437,0.027,0.092,0.027,0.021,0.234,0.157,0.03,0.027,0.027,0.027,0.169,0.451,0.005,0.027,0.376,0.027,0.069,0.131,0.027,0.209,0.071,0.325,0.304,0.003
RCP26,ALCWTCT1DD,42,0.025,0.027,0.027,0.617,0.013,0.303,0.022,0.027,0.105,0.056,0.324,0.354,0.241,0.027,0.261,0.034,0.354,0.388,0.027,0.027,0.027,0.027,0.559,0.285,0.073,0.005,0.027,0.342,0.141,0.295,0.027,0.027,0.079,0.027,0.363,0.018
RCP26,ALCWTCT1DD,43,0.055,0.027,0.027,0.39,0.048,0.048,0.027,0.027,0.336,0.189,0.518,0.199,0.388,0.419,0.547,0.208,0.143,0.066,0.027,0.126,0.223,0.027,0.388,0.177,0.025,0.089,0.027,0.027,0.066,0.274,0.257,0.042,0.275,0.027,0.334,0.027
RCP26,ALCWTCT1DD,44,0.166,0.027,0.027,0.393,0.025,0.107,0.012,0.501,0.037,0.063,0.346,0.027,0.363,0.639,0.285,0.027,0.083,0.097,0.027,0.269,0.063,0.027,0.161,0.108,0.011,0.198,0.027,0.027,0.084,0.027,0.106,0.08,0.135,0.027,0.289,0.077
RCP26,ALCWTCT1DD,45,0.042,0.027,0.027,0.027,0.102,0.124,0.027,0.332,0.035,0.159,0.027,0.069,0.386,0.068,0.027,0.027,0.027,0.11,0.215,0.027,0.13,0.027,0.027,0.134,0.027,0.027,0.027,0.027,0.051,0.027,0.231,0.027,0.042,0.13,0.312,0.051
RCP26,ALCWTCT1DD,46,0.027,0.43,0.027,0.027,0.027,0.268,0.027,0.027,0.084,0.006,0.027,0.268,0.241,0.027,0.027,0.027,0.097,0.172,0.338,0.027,0.501,0.037,0.027,0.085,0.082,0.027,0.005,0.617,0.012,0.114,0.276,0.027,0.027,0.063,0.535,0.238
RCP26,ALCWTCT1DD,47,0.027,0.75,0.305,0.027,0.027,0.298,0.027,0.027,0.084,0.027,0.027,0.357,0.077,0.027,0.027,0.027,0.027,0.1,0.027,0.724,0.241,0.651,0.027,0.089,0.136,0.027,0.027,0.606,0.244,0.562,0.022,0.027,0.027,0.027,0.462,0.289
RCP26,ALCWTCT1DD,48,0.027,0.526,0.027,0.027,0.027,0.027,0.027,0.388,0.027,0.101,0.008,0.141,0.027,0.036,0.027,0.119,0.027,0.027,0.278,0.639,0.027,0.456,0.027,0.071,0.165,0.344,0.01,0.027,0.064,0.391,0.027,0.027,0.027,0.027,0.437,0.388
RCP26,ALCWTCT1DD,49,0.461,0.538,0.027,0.027,0.027,0.166,0.027,1.104,0.027,0.15,0.166,0.308,0.027,0.027,0.027,0.027,0.027,0.041,0.145,0.49,0.065,0.157,0.027,0.052,0.021,0.89,0.009,0.027,0.178,0.17,0.027,0.027,0.027,0.027,0.403,0.464
RCP26,ALCWTCT1DD,50,0.089,0.017,0.027,0.027,0.027,0.348,0.027,0.034,0.027,0.196,0.37,0.369,0.027,0.027,0.027,0.077,0.088,0.027,0.132,0.621,0.06,0.497,0.027,0.12,0.027,0.136,0.027,0.027,0.074,0.027,0.027,0.027,0.027,0.027,0.43,0.368
RCP26,ALCWTCT1DD,51,0.241,0.171,0.11,0.027,0.027,0.346,0.027,0.889,0.194,0.363,0.26,0.027,0.024,0.027,0.027,0.201,0.138,0.027,0.027,0.397,0.418,0.027,0.027,0.027,0.027,0.528,0.146,0.027,0.116,0.147,0.027,0.027,0.027,0.366,0.453,0.3
RCP26,ALCWTCT1DD,52,0.46,0.544,0.027,0.027,0.13,0.189,0.027,0.027,0.027,0.311,0.027,0.082,0.027,0.027,0.027,0.194,0.189,0.394,0.027,0.404,0.392,0.423,0.17,0.027,0.027,0.309,0.027,0.176,0.085,0.027,0.027,0.027,0.027,0.027,0.294,0.027
