scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP26,ALCWTRS2DD,16,0.859,0.499,0.658,0.836,0.763,0.671,0.651,0.931,0.617,0.494,0.557,1.296,0.491,0.463,0.466,0.545,0.792,0.603,1.005,0.827,0.867,0.379,0.576,1.144,0.48,0.469,0.538,0.476,0.54,0.289,0.748,0.521,0.865,0.593,0.66,0.701
RCP26,ALCWTRS2DD,17,0.67,0.501,0.625,0.591,0.618,0.625,0.596,0.752,0.573,0.463,0.604,0.901,0.547,0.428,0.474,0.609,0.956,0.559,0.838,0.806,0.981,0.491,0.551,0.848,0.457,0.487,0.546,0.492,0.542,0.312,0.922,0.49,0.852,0.678,0.775,0.661
RCP26,ALCWTRS2DD,18,0.539,0.487,0.65,0.642,0.477,0.527,0.572,0.717,0.606,0.444,0.577,0.825,0.521,0.415,0.441,0.715,0.954,0.529,0.752,0.891,1.247,0.475,0.543,0.803,0.423,0.442,0.527,0.513,0.496,0.366,0.891,0.584,0.711,0.736,0.645,0.633
RCP26,ALCWTRS2DD,19,0.477,0.454,0.608,0.591,0.452,0.52,0.516,0.693,0.61,0.484,0.603,0.658,0.466,0.409,0.423,0.546,0.872,0.401,0.554,0.748,1.067,0.439,0.491,0.773,0.505,0.422,0.505,0.468,0.506,0.468,0.868,0.587,0.675,0.664,0.565,0.66
RCP26,ALCWTRS2DD,20,0.445,0.454,0.54,0.5,0.428,0.504,0.476,0.572,0.608,0.485,0.73,0.576,0.435,0.405,0.313,0.497,0.703,0.314,0.437,0.521,0.752,0.439,0.451,0.617,0.487,0.381,0.5,0.445,0.472,0.365,0.671,0.635,0.538,0.515,0.531,0.645
RCP26,ALCWTRS2DD,21,0.429,0.429,0.581,0.461,0.417,0.398,0.43,0.472,0.548,0.475,0.641,0.477,0.422,0.405,0.23,0.465,0.589,0.317,0.406,0.472,0.626,0.385,0.444,0.506,0.478,0.361,0.544,0.431,0.425,0.279,0.477,0.762,0.537,0.466,0.518,0.513
RCP26,ALCWTRS2DD,22,0.414,0.448,0.479,0.452,0.433,0.301,0.415,0.428,0.472,0.438,0.464,0.444,0.411,0.272,0.214,0.431,0.473,0.286,0.404,0.423,0.553,0.413,0.415,0.459,0.423,0.264,0.521,0.418,0.415,0.392,0.424,0.482,0.493,0.454,0.487,0.492
RCP26,ALCWTRS2DD,23,0.406,0.483,0.431,0.422,0.467,0.344,0.411,0.416,0.411,0.405,0.428,0.41,0.411,0.239,0.238,0.438,0.434,0.258,0.415,0.409,0.469,0.419,0.406,0.451,0.246,0.224,0.499,0.41,0.407,0.342,0.415,0.407,0.448,0.444,0.45,0.447
RCP26,ALCWTRS2DD,24,0.406,0.428,0.45,0.417,0.431,0.333,0.429,0.411,0.441,0.213,0.433,0.418,0.405,0.056,0.219,0.426,0.414,0.427,0.291,0.439,0.422,0.243,0.47,0.438,0.242,0.2,0.43,0.43,0.406,0.26,0.517,0.305,0.345,0.439,0.421,0.417
RCP26,ALCWTRS2DD,25,0.425,0.266,0.416,0.424,0.408,0.228,0.42,0.404,0.416,0.203,0.421,0.411,0.244,0.032,0.226,0.429,0.406,0.536,0.236,0.435,0.416,0.261,0.499,0.416,0.224,0.205,0.42,0.413,0.484,0.199,0.44,0.215,0.219,0.419,0.409,0.411
RCP26,ALCWTRS2DD,26,0.439,0.21,0.407,0.407,0.411,0.206,0.356,0.405,0.406,0.211,0.401,0.41,0.308,0.014,0.226,0.34,0.414,0.48,0.227,0.411,0.413,0.225,0.259,0.42,0.24,0.132,0.422,0.322,0.377,0.031,0.421,0.354,0.203,0.461,0.403,0.408
RCP26,ALCWTRS2DD,27,0.285,0.219,0.411,0.412,0.249,0.198,0.257,0.399,0.415,0.223,0.255,0.424,0.239,0.0,0.206,0.203,0.428,0.449,0.209,0.4,0.419,0.101,0.315,0.42,0.22,0.002,0.404,0.223,0.213,0.05,0.517,0.25,0.201,0.427,0.412,0.426
RCP26,ALCWTRS2DD,28,0.308,0.21,0.412,0.375,0.226,0.198,0.083,0.223,0.414,0.227,0.207,0.402,0.067,0.003,0.202,0.198,0.408,0.419,0.251,0.396,0.444,0.035,0.24,0.417,0.2,0.017,0.412,0.211,0.206,0.03,0.527,0.21,0.262,0.405,0.333,0.41
RCP26,ALCWTRS2DD,29,0.231,0.205,0.333,0.049,0.217,0.015,0.052,0.193,0.411,0.239,0.227,0.434,0.003,0.006,0.159,0.052,0.417,0.442,0.278,0.278,0.429,0.017,0.209,0.384,0.199,0.008,0.425,0.129,0.188,0.018,0.267,0.279,0.129,0.375,0.11,0.411
RCP26,ALCWTRS2DD,30,0.135,0.203,0.234,0.012,0.069,0.021,0.04,0.025,0.419,0.249,0.292,0.219,0.02,0.039,0.012,0.01,0.274,0.334,0.233,0.23,0.41,0.005,0.199,0.232,0.052,0.002,0.211,0.114,0.041,0.057,0.213,0.298,0.127,0.206,0.018,0.407
RCP26,ALCWTRS2DD,31,0.155,0.219,0.226,0.011,0.061,0.166,0.035,0.064,0.297,0.223,0.464,0.019,0.016,0.104,0.001,0.004,0.188,0.135,0.106,0.226,0.317,0.003,0.175,0.262,0.0,0.0,0.21,0.161,0.043,0.111,0.216,0.083,0.049,0.204,0.052,0.117
RCP26,ALCWTRS2DD,32,0.063,0.229,0.226,0.06,0.227,0.041,0.004,0.061,0.069,0.161,0.185,0.042,0.134,0.024,0.067,0.004,0.234,0.134,0.055,0.186,0.176,0.003,0.037,0.241,0.0,0.006,0.222,0.241,0.128,0.095,0.24,0.302,0.023,0.201,0.034,0.03
RCP26,ALCWTRS2DD,33,0.097,0.064,0.234,0.02,0.248,0.031,0.012,0.023,0.085,0.048,0.058,0.026,0.069,0.024,0.145,0.008,0.133,0.087,0.086,0.247,0.118,0.0,0.049,0.088,0.001,0.0,0.225,0.077,0.07,0.088,0.224,0.23,0.025,0.227,0.14,0.024
RCP26,ALCWTRS2DD,34,0.043,0.043,0.256,0.101,0.254,0.008,0.002,0.046,0.079,0.025,0.024,0.014,0.026,0.005,0.056,0.007,0.157,0.032,0.042,0.148,0.397,0.096,0.243,0.084,0.008,0.004,0.216,0.084,0.026,0.031,0.209,0.229,0.043,0.158,0.165,0.033
RCP26,ALCWTRS2DD,35,0.038,0.088,0.392,0.055,0.288,0.007,0.007,0.266,0.119,0.032,0.014,0.017,0.277,0.111,0.055,0.017,0.187,0.106,0.029,0.163,0.176,0.138,0.269,0.064,0.007,0.012,0.199,0.045,0.04,0.101,0.214,0.189,0.058,0.028,0.198,0.033
RCP26,ALCWTRS2DD,36,0.113,0.059,0.259,0.026,0.208,0.073,0.105,0.279,0.102,0.086,0.022,0.182,0.241,0.051,0.085,0.114,0.222,0.07,0.108,0.113,0.227,0.207,0.235,0.156,0.069,0.003,0.425,0.031,0.282,0.521,0.309,0.116,0.146,0.203,0.345,0.034
RCP26,ALCWTRS2DD,37,0.199,0.043,0.095,0.04,0.072,0.14,0.209,0.191,0.133,0.168,0.197,0.275,0.19,0.266,0.271,0.438,0.232,0.238,0.432,0.075,0.176,0.104,0.229,0.323,0.066,0.051,0.434,0.168,0.379,0.329,0.325,0.241,0.066,0.129,0.313,0.146
RCP26,ALCWTRS2DD,38,0.368,0.083,0.093,0.086,0.105,0.061,0.092,0.346,0.099,0.139,0.4,0.363,0.08,0.243,0.335,0.292,0.234,0.133,0.407,0.059,0.139,0.194,0.115,0.597,0.134,0.233,0.552,0.088,0.314,0.355,0.29,0.266,0.052,0.106,0.392,0.341
RCP26,ALCWTRS2DD,39,0.33,0.286,0.134,0.189,0.157,0.033,0.148,0.37,0.258,0.148,0.52,0.382,0.347,0.444,0.346,0.36,0.235,0.203,0.446,0.22,0.106,0.168,0.417,0.371,0.061,0.439,0.37,0.054,0.19,0.289,0.419,0.271,0.033,0.295,0.378,0.307
RCP26,ALCWTRS2DD,40,0.282,0.559,0.265,0.328,0.163,0.162,0.191,0.328,0.268,0.143,0.524,0.258,0.399,0.367,0.411,0.161,0.189,0.321,0.329,0.333,0.23,0.28,0.492,0.281,0.059,0.391,0.397,0.097,0.192,0.378,0.346,0.293,0.079,0.416,0.439,0.289
RCP26,ALCWTRS2DD,41,0.231,0.603,0.35,0.519,0.112,0.262,0.125,0.303,0.268,0.185,0.409,0.494,0.363,0.523,0.584,0.1,0.378,0.431,0.339,0.513,0.307,0.373,0.49,0.255,0.068,0.373,0.486,0.295,0.27,0.288,0.345,0.208,0.277,0.47,0.336,0.317
RCP26,ALCWTRS2DD,42,0.134,0.49,0.358,0.434,0.124,0.219,0.191,0.55,0.305,0.303,0.267,0.444,0.267,0.5,0.495,0.396,0.463,0.311,0.379,0.531,0.307,0.501,0.435,0.248,0.195,0.291,0.531,0.306,0.277,0.309,0.525,0.131,0.431,0.47,0.341,0.358
RCP26,ALCWTRS2DD,43,0.261,0.493,0.518,0.334,0.189,0.119,0.315,0.677,0.245,0.297,0.365,0.342,0.261,0.444,0.473,0.483,0.272,0.169,0.412,0.348,0.255,0.455,0.28,0.291,0.13,0.256,0.511,0.38,0.178,0.297,0.46,0.128,0.336,0.479,0.281,0.336
RCP26,ALCWTRS2DD,44,0.434,0.49,0.533,0.269,0.393,0.246,0.249,0.55,0.157,0.264,0.317,0.359,0.502,0.407,0.477,0.634,0.191,0.222,0.658,0.279,0.265,0.311,0.344,0.226,0.097,0.241,0.492,0.357,0.204,0.453,0.507,0.19,0.229,0.396,0.385,0.256
RCP26,ALCWTRS2DD,45,0.327,0.592,0.475,0.437,0.414,0.425,0.404,0.337,0.141,0.311,0.435,0.319,0.369,0.492,0.487,0.532,0.316,0.252,0.514,0.402,0.375,0.399,0.492,0.239,0.183,0.252,0.542,0.543,0.141,0.775,0.323,0.26,0.144,0.366,0.468,0.246
RCP26,ALCWTRS2DD,46,0.557,0.701,0.444,0.472,0.504,0.403,0.512,0.475,0.232,0.334,0.515,0.281,0.236,0.587,0.479,0.489,0.383,0.341,0.46,0.812,0.451,1.025,0.508,0.196,0.245,0.322,0.508,0.437,0.279,0.875,0.277,0.476,0.369,0.414,0.382,0.311
RCP26,ALCWTRS2DD,47,0.668,0.725,0.424,0.332,0.504,0.431,0.534,1.279,0.211,0.322,0.38,0.293,0.164,0.65,0.528,0.493,0.585,0.313,0.478,1.402,0.504,0.9,0.421,0.186,0.238,0.791,0.523,0.396,0.228,0.611,0.396,0.342,0.489,0.493,0.317,0.299
RCP26,ALCWTRS2DD,48,0.628,0.648,0.45,0.352,0.469,0.357,0.525,1.549,0.288,0.397,0.481,0.303,0.276,0.597,0.495,0.452,0.527,0.351,0.446,1.475,0.475,0.602,0.379,0.175,0.31,1.322,0.592,0.32,0.13,0.496,0.558,0.423,0.467,0.458,0.289,0.329
RCP26,ALCWTRS2DD,49,0.674,0.563,0.48,0.388,0.442,0.452,0.599,1.279,0.445,0.429,0.588,0.333,0.347,0.61,0.476,0.477,0.429,0.31,0.443,1.183,0.445,0.554,0.564,0.152,0.314,0.863,0.569,0.465,0.206,0.505,0.499,0.475,0.453,0.453,0.317,0.359
RCP26,ALCWTRS2DD,50,0.589,0.506,0.555,0.513,0.45,0.415,0.606,1.334,0.448,0.431,0.543,0.43,0.432,0.506,0.542,0.43,0.503,0.379,0.44,1.014,0.448,0.498,0.593,0.323,0.295,0.681,0.702,0.389,0.131,0.739,0.462,0.459,0.49,0.542,0.337,0.431
RCP26,ALCWTRS2DD,51,0.657,0.718,0.465,0.52,0.433,0.367,0.516,0.925,0.384,0.424,0.403,0.357,0.403,0.505,0.727,0.425,0.499,0.447,0.526,0.831,0.426,0.513,0.678,0.407,0.28,0.848,0.718,0.442,0.198,0.783,0.441,0.584,0.885,0.534,0.362,0.358
RCP26,ALCWTRS2DD,52,0.562,0.608,0.509,0.502,0.458,0.387,0.571,0.745,0.454,0.422,0.58,0.305,0.33,0.654,0.664,0.415,0.494,0.423,1.236,0.885,0.387,0.629,0.612,0.403,0.43,0.624,1.173,0.434,0.17,0.699,0.492,1.124,0.982,0.474,0.362,0.311
