scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP85,ALCWTCT1DD,12,0.253,0.468,0.229,0.342,0.329,0.288,0.417,0.316,0.476,0.19,0.041,0.17,0.114,0.041,0.179,0.622,0.173,0.249,0.062,0.101,0.081,0.297,0.245,0.146,0.332,0.056,0.281,0.263,0.091,0.414,0.018,0.195,0.307,0.43,0.363,0.567
RCP85,ALCWTCT1DD,13,0.14,0.373,0.286,0.041,0.153,0.365,0.559,0.279,0.597,0.248,0.081,0.041,0.268,0.041,0.169,0.62,0.041,0.041,0.363,0.081,0.546,0.793,0.293,0.139,0.586,0.04,0.38,0.492,0.147,0.658,0.119,0.244,0.291,0.406,0.336,0.041
RCP85,ALCWTCT1DD,14,0.087,0.161,0.272,0.041,0.055,0.234,0.353,0.22,0.478,0.525,0.041,0.041,0.453,0.425,0.143,0.232,0.115,0.224,0.041,0.041,0.5,0.58,0.43,0.493,0.596,0.637,0.15,0.515,0.723,0.519,0.041,0.408,0.129,0.201,0.404,0.041
RCP85,ALCWTCT1DD,15,0.137,0.067,0.041,0.202,0.244,0.041,0.249,0.408,0.417,0.339,0.011,0.041,0.269,0.025,0.461,0.208,0.268,0.23,0.183,0.041,0.214,0.374,0.635,0.36,0.582,0.597,0.439,0.602,0.566,0.238,0.169,0.266,0.198,0.272,0.422,0.454
RCP85,ALCWTCT1DD,16,0.193,0.248,0.212,0.286,0.374,0.051,0.181,0.33,0.426,0.192,0.112,0.674,0.008,0.216,0.423,0.041,0.175,0.411,0.18,0.041,0.239,0.383,0.63,0.325,0.63,0.041,0.385,0.357,0.5,0.274,0.244,0.307,0.206,0.354,0.311,0.535
RCP85,ALCWTCT1DD,17,0.009,0.72,0.437,0.225,0.458,0.267,0.37,0.261,0.452,0.273,0.041,0.532,0.24,0.159,0.57,0.162,0.264,0.366,0.261,0.289,0.239,0.225,0.533,0.3,0.384,0.166,0.286,0.219,0.374,0.064,0.015,0.244,0.398,0.038,0.617,0.416
RCP85,ALCWTCT1DD,18,0.152,0.563,0.351,0.102,0.379,0.433,0.474,0.631,0.423,0.235,0.041,0.628,0.398,0.427,0.522,0.292,0.274,0.295,0.161,0.242,0.291,0.29,0.374,0.363,0.479,0.048,0.409,0.299,0.313,0.669,0.466,0.401,0.259,0.47,0.588,0.609
RCP85,ALCWTCT1DD,19,0.285,0.541,0.221,0.203,0.199,0.279,0.428,0.55,0.595,0.242,0.041,0.603,0.359,0.542,0.474,0.524,0.385,0.004,0.294,0.145,0.432,0.369,0.615,0.343,0.526,0.376,0.475,0.513,0.332,0.553,0.655,0.296,0.299,0.503,0.334,0.697
RCP85,ALCWTCT1DD,20,0.305,0.56,0.349,0.36,0.28,0.23,0.22,0.519,0.43,0.403,0.314,0.581,0.262,0.455,0.485,0.35,0.48,0.358,0.335,0.384,0.557,0.524,0.673,0.343,0.331,0.276,0.671,0.513,0.308,0.522,0.7,0.312,0.29,0.49,0.388,0.694
RCP85,ALCWTCT1DD,21,0.273,0.734,0.575,0.346,0.243,0.207,0.4,0.665,0.355,0.438,0.592,0.617,0.473,0.574,0.672,0.259,0.577,0.45,0.125,0.633,0.704,0.539,0.633,0.129,0.372,0.187,0.745,0.38,0.506,0.511,0.47,0.152,0.07,0.443,0.235,0.729
RCP85,ALCWTCT1DD,22,0.347,0.579,0.334,0.458,0.643,0.576,0.499,0.717,0.35,0.473,0.268,0.391,0.642,0.583,0.489,0.422,0.594,0.396,0.203,0.735,0.823,0.349,0.386,0.203,0.118,0.48,0.879,0.579,0.359,0.67,0.565,0.211,0.324,0.557,0.387,0.812
RCP85,ALCWTCT1DD,23,0.467,0.659,0.57,0.591,0.754,0.604,0.669,0.448,0.071,0.414,0.476,0.34,0.574,0.609,0.678,0.687,0.555,0.327,0.497,0.871,0.861,0.398,0.464,0.227,0.421,0.013,0.915,0.664,0.555,0.627,0.49,0.319,0.581,0.528,0.685,0.885
RCP85,ALCWTCT1DD,24,0.559,0.665,0.587,0.648,0.421,0.472,0.586,0.351,0.498,0.625,0.502,0.458,0.299,0.791,0.762,0.837,0.545,0.186,0.571,0.683,0.808,0.44,0.422,0.337,0.169,0.127,0.989,0.313,0.822,0.359,0.696,0.348,0.462,0.616,0.933,0.887
RCP85,ALCWTCT1DD,25,0.523,0.821,0.704,0.38,0.464,0.675,0.608,0.737,0.746,0.675,0.637,0.863,0.381,0.841,0.553,0.739,0.205,0.179,0.467,0.658,0.745,0.488,0.494,0.163,0.106,0.366,0.996,0.308,0.821,0.376,0.737,0.467,0.507,0.734,0.826,0.684
RCP85,ALCWTCT1DD,26,0.56,0.819,0.665,0.658,0.472,0.676,0.766,0.676,0.801,0.718,0.805,0.984,0.669,0.745,0.509,0.842,0.502,0.501,0.506,0.677,0.798,0.539,0.276,0.199,0.069,0.204,0.921,0.343,0.803,0.484,0.744,0.496,0.493,0.704,0.549,0.321
RCP85,ALCWTCT1DD,27,0.578,0.556,0.444,0.767,0.493,0.751,0.473,0.723,0.669,0.432,0.915,1.021,0.727,0.819,0.468,0.87,0.388,0.407,0.376,0.55,0.595,0.56,0.058,0.342,0.152,0.594,0.706,0.271,0.98,0.253,0.427,0.496,0.445,0.14,0.374,0.223
RCP85,ALCWTCT1DD,28,0.429,0.322,0.508,0.704,0.469,0.805,0.212,0.404,0.526,0.516,0.999,0.898,0.494,0.491,0.244,0.694,0.13,0.557,0.223,0.439,0.463,0.234,0.041,0.341,0.208,0.38,0.215,0.593,0.772,0.224,0.317,0.511,0.041,0.041,0.439,0.208
RCP85,ALCWTCT1DD,29,0.077,0.386,0.612,0.528,0.442,0.426,0.188,0.393,0.282,0.519,0.836,0.459,0.478,0.312,0.041,0.697,0.167,0.452,0.237,0.221,0.508,0.243,0.041,0.17,0.235,0.465,0.04,0.496,0.753,0.224,0.121,0.536,0.041,0.041,0.543,0.217
RCP85,ALCWTCT1DD,30,0.041,0.063,0.495,0.291,0.232,0.379,0.201,0.464,0.041,0.514,0.732,0.204,0.512,0.265,0.041,0.804,0.206,0.333,0.107,0.059,0.243,0.135,0.041,0.224,0.225,0.479,0.041,0.507,0.697,0.005,0.197,0.422,0.041,0.041,0.541,0.24
RCP85,ALCWTCT1DD,31,0.041,0.041,0.535,0.224,0.041,0.107,0.22,0.326,0.041,0.236,0.663,0.041,0.412,0.234,0.041,0.59,0.229,0.228,0.041,0.041,0.008,0.041,0.041,0.208,0.268,0.439,0.041,0.483,0.201,0.041,0.011,0.041,0.041,0.041,0.15,0.015
RCP85,ALCWTCT1DD,32,0.041,0.054,0.555,0.041,0.034,0.041,0.001,0.302,0.085,0.02,0.431,0.041,0.224,0.187,0.041,0.114,0.232,0.202,0.041,0.041,0.041,0.041,0.041,0.22,0.247,0.273,0.041,0.098,0.041,0.02,0.01,0.041,0.133,0.041,0.041,0.041
RCP85,ALCWTCT1DD,33,0.041,0.041,0.426,0.041,0.051,0.041,0.073,0.321,0.041,0.006,0.395,0.041,0.188,0.236,0.041,0.041,0.245,0.185,0.041,0.041,0.041,0.013,0.041,0.213,0.168,0.12,0.041,0.041,0.041,0.041,0.023,0.041,0.058,0.041,0.041,0.041
RCP85,ALCWTCT1DD,34,0.041,0.041,0.477,0.075,0.041,0.041,0.056,0.231,0.119,0.005,0.101,0.041,0.041,0.272,0.041,0.041,0.048,0.197,0.014,0.064,0.041,0.041,0.041,0.198,0.202,0.041,0.041,0.041,0.15,0.019,0.023,0.002,0.017,0.041,0.115,0.041
RCP85,ALCWTCT1DD,35,0.041,0.041,0.351,0.041,0.041,0.041,0.054,0.041,0.041,0.009,0.041,0.041,0.041,0.025,0.041,0.062,0.041,0.047,0.066,0.026,0.041,0.041,0.028,0.173,0.119,0.013,0.041,0.08,0.041,0.041,0.041,0.052,0.0,0.003,0.041,0.021
RCP85,ALCWTCT1DD,36,0.041,0.041,0.005,0.004,0.158,0.046,0.017,0.027,0.041,0.075,0.041,0.041,0.073,0.054,0.007,0.034,0.041,0.041,0.021,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.132,0.041,0.041,0.078,0.041,0.041,0.041,0.005
RCP85,ALCWTCT1DD,37,0.041,0.041,0.144,0.041,0.17,0.041,0.068,0.002,0.041,0.009,0.003,0.041,0.238,0.022,0.041,0.027,0.041,0.041,0.045,0.131,0.085,0.041,0.137,0.041,0.011,0.1,0.041,0.025,0.041,0.041,0.009,0.041,0.041,0.076,0.041,0.038
RCP85,ALCWTCT1DD,38,0.058,0.041,0.041,0.169,0.075,0.041,0.078,0.041,0.307,0.041,0.022,0.041,0.019,0.063,0.028,0.096,0.099,0.025,0.041,0.177,0.041,0.123,0.131,0.131,0.041,0.041,0.168,0.182,0.093,0.041,0.037,0.041,0.148,0.023,0.03,0.029
RCP85,ALCWTCT1DD,39,0.065,0.052,0.213,0.041,0.153,0.041,0.036,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.165,0.058,0.126,0.041,0.041,0.041,0.041,0.085,0.09,0.041,0.041,0.201,0.027,0.041,0.137,0.014,0.117,0.154,0.041,0.011,0.066,0.198
RCP85,ALCWTCT1DD,40,0.041,0.181,0.041,0.041,0.114,0.045,0.041,0.041,0.041,0.041,0.011,0.041,0.096,0.041,0.093,0.041,0.041,0.177,0.053,0.041,0.041,0.026,0.075,0.041,0.037,0.204,0.184,0.259,0.041,0.041,0.138,0.065,0.041,0.041,0.073,0.122
RCP85,ALCWTCT1DD,41,0.041,0.199,0.041,0.041,0.041,0.041,0.101,0.041,0.092,0.041,0.041,0.498,0.169,0.041,0.036,0.041,0.045,0.091,0.261,0.041,0.055,0.097,0.154,0.251,0.163,0.237,0.041,0.144,0.041,0.083,0.041,0.023,0.041,0.041,0.041,0.111
RCP85,ALCWTCT1DD,42,0.041,0.017,0.15,0.773,0.041,0.041,0.041,0.083,0.274,0.087,0.041,0.475,0.018,0.041,0.041,0.041,0.187,0.041,0.283,0.041,0.041,0.07,0.152,0.43,0.23,0.264,0.207,0.161,0.041,0.041,0.023,0.041,0.363,0.041,0.273,0.041
RCP85,ALCWTCT1DD,43,0.041,0.183,0.213,0.64,0.041,0.082,0.041,0.282,0.041,0.238,0.103,0.249,0.041,0.041,0.119,0.07,0.404,0.041,0.279,0.041,0.041,0.239,0.041,0.359,0.236,0.572,0.035,0.007,0.041,0.066,0.126,0.041,0.007,0.178,0.189,0.041
RCP85,ALCWTCT1DD,44,0.591,0.124,0.124,0.041,0.137,0.127,0.041,0.041,0.041,0.2,0.28,0.041,0.041,0.041,0.041,0.041,0.425,0.302,0.201,0.041,0.041,0.048,0.041,0.167,0.178,0.285,0.041,0.041,1.028,0.239,0.175,0.041,0.054,0.106,0.162,0.041
RCP85,ALCWTCT1DD,45,0.379,0.122,0.041,0.041,0.036,0.296,0.041,0.041,0.041,0.041,0.111,0.041,0.041,0.041,0.041,0.041,0.138,0.407,0.041,0.2,0.108,0.127,0.275,0.041,0.041,0.041,0.041,0.041,0.267,0.041,0.033,0.041,0.041,0.041,0.041,0.041
RCP85,ALCWTCT1DD,46,0.338,0.041,0.041,0.041,0.041,0.24,0.263,0.041,0.041,0.041,0.041,0.041,0.134,0.607,0.041,0.041,0.041,0.34,0.041,0.041,0.041,0.05,0.502,0.041,0.103,0.041,0.016,0.041,0.403,0.041,0.041,0.168,0.041,0.019,0.041,0.607
RCP85,ALCWTCT1DD,47,0.47,0.041,0.041,0.021,0.041,0.063,0.01,0.041,0.186,0.041,0.137,0.038,0.041,0.041,0.041,0.041,0.063,0.091,0.041,0.041,0.041,0.041,0.041,0.041,0.321,0.041,0.346,0.041,0.212,0.041,0.041,0.041,0.041,0.296,0.041,0.041
RCP85,ALCWTCT1DD,48,0.041,0.277,0.054,0.345,0.041,0.041,0.184,0.041,0.041,0.041,0.275,0.169,0.041,0.053,0.041,0.041,0.041,0.041,0.041,0.138,0.041,0.041,0.041,0.041,0.027,0.041,0.098,0.041,0.041,0.041,0.041,0.041,0.041,0.114,0.041,0.041
RCP85,ALCWTCT1DD,49,0.037,0.135,0.311,0.089,0.291,0.158,0.041,0.371,0.041,0.041,0.041,0.479,0.041,0.25,0.251,0.343,0.041,0.041,0.041,0.2,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.055,0.041,0.2,0.041,0.041
RCP85,ALCWTCT1DD,50,0.041,0.041,0.076,0.176,0.313,0.371,0.041,0.197,0.225,0.355,0.041,0.683,0.163,0.041,0.273,0.446,0.041,0.055,0.041,0.329,0.551,0.041,0.457,0.041,0.041,0.274,0.041,0.346,0.528,0.226,0.041,0.223,0.041,0.218,0.041,0.041
RCP85,ALCWTCT1DD,51,0.041,0.041,0.133,0.021,0.192,0.041,0.041,0.041,0.254,0.329,0.041,0.171,0.117,0.041,0.356,0.245,0.041,0.208,0.041,0.15,0.846,0.041,0.573,0.041,0.041,0.205,0.122,0.357,0.445,0.165,0.041,0.429,0.231,0.041,0.041,0.134
RCP85,ALCWTCT1DD,52,0.041,0.041,0.319,0.216,0.041,0.113,0.041,0.041,0.041,0.259,0.041,0.041,0.121,0.041,0.041,0.147,0.041,0.264,0.041,0.345,0.384,0.041,0.317,0.041,0.041,0.041,0.041,0.191,0.183,0.041,0.041,0.414,0.441,0.095,0.041,0.232
