scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP45,MKCWTCT3DD,11,0.435,0.319,0.478,0.358,0.62,0.564,0.518,0.708,0.312,0.431,0.348,0.544,0.493,0.604,0.422,0.42,0.55,0.459,0.373,0.285,0.33,0.488,0.331,0.445,0.454,0.48,0.449,0.657,0.518,0.62,0.374,0.503,0.741,0.407,0.346,0.386
RCP45,MKCWTCT3DD,12,0.514,0.419,0.448,0.344,0.472,0.553,0.524,0.773,0.289,0.454,0.278,0.46,0.419,0.65,0.35,0.493,0.795,0.596,0.45,0.316,0.35,0.403,0.406,0.386,0.667,0.548,0.467,0.705,0.463,0.412,0.387,0.387,0.575,0.451,0.329,0.431
RCP45,MKCWTCT3DD,13,0.478,0.409,0.72,0.438,0.376,0.477,0.404,0.537,0.359,0.452,0.28,0.442,0.68,0.594,0.366,0.566,0.607,0.812,0.411,0.276,0.376,0.264,0.453,0.286,0.478,0.45,0.442,0.651,0.335,0.509,0.438,0.401,0.436,0.312,0.303,0.42
RCP45,MKCWTCT3DD,14,0.537,0.381,0.478,0.415,0.318,0.427,0.318,0.488,0.345,0.472,0.305,0.419,0.54,0.471,0.456,0.478,0.435,0.622,0.41,0.283,0.34,0.256,0.365,0.273,0.494,0.367,0.418,0.4,0.283,0.506,0.317,0.458,0.303,0.324,0.424,0.349
RCP45,MKCWTCT3DD,15,0.363,0.354,0.351,0.32,0.229,0.375,0.301,0.344,0.315,0.44,0.432,0.342,0.415,0.461,0.48,0.417,0.451,0.581,0.314,0.331,0.246,0.232,0.32,0.233,0.481,0.351,0.486,0.541,0.238,0.314,0.377,0.301,0.307,0.247,0.401,0.379
RCP45,MKCWTCT3DD,16,0.557,0.324,0.371,0.328,0.277,0.437,0.299,0.331,0.297,0.358,0.385,0.368,0.296,0.297,0.379,0.328,0.567,0.362,0.289,0.213,0.27,0.212,0.346,0.25,0.349,0.364,0.246,0.438,0.175,0.374,0.364,0.226,0.3,0.227,0.406,0.289
RCP45,MKCWTCT3DD,17,0.475,0.388,0.364,0.303,0.355,0.301,0.284,0.23,0.329,0.356,0.246,0.407,0.325,0.292,0.29,0.348,0.391,0.271,0.218,0.162,0.232,0.228,0.339,0.29,0.273,0.197,0.178,0.271,0.197,0.376,0.301,0.348,0.271,0.191,0.397,0.267
RCP45,MKCWTCT3DD,18,0.414,0.233,0.53,0.366,0.234,0.245,0.304,0.217,0.247,0.271,0.182,0.311,0.302,0.213,0.347,0.325,0.583,0.256,0.165,0.181,0.177,0.41,0.231,0.319,0.294,0.193,0.188,0.245,0.183,0.314,0.348,0.325,0.29,0.202,0.487,0.157
RCP45,MKCWTCT3DD,19,0.452,0.159,0.48,0.282,0.179,0.251,0.229,0.217,0.272,0.214,0.175,0.291,0.197,0.176,0.25,0.188,0.47,0.269,0.14,0.131,0.127,0.255,0.177,0.23,0.204,0.226,0.14,0.138,0.146,0.249,0.283,0.216,0.26,0.215,0.369,0.126
RCP45,MKCWTCT3DD,20,0.293,0.143,0.287,0.224,0.144,0.13,0.163,0.237,0.257,0.237,0.233,0.173,0.154,0.159,0.234,0.168,0.203,0.255,0.126,0.093,0.147,0.145,0.224,0.206,0.18,0.174,0.168,0.136,0.107,0.231,0.197,0.174,0.171,0.169,0.263,0.103
RCP45,MKCWTCT3DD,21,0.173,0.091,0.152,0.213,0.104,0.112,0.175,0.161,0.196,0.177,0.181,0.149,0.107,0.118,0.199,0.119,0.133,0.237,0.187,0.074,0.106,0.087,0.18,0.175,0.178,0.136,0.167,0.131,0.081,0.188,0.243,0.225,0.12,0.136,0.181,0.093
RCP45,MKCWTCT3DD,22,0.262,0.072,0.177,0.169,0.072,0.104,0.126,0.088,0.196,0.147,0.155,0.121,0.117,0.073,0.147,0.156,0.118,0.182,0.137,0.093,0.068,0.088,0.107,0.117,0.1,0.14,0.11,0.108,0.056,0.139,0.195,0.19,0.102,0.113,0.145,0.124
RCP45,MKCWTCT3DD,23,0.231,0.045,0.149,0.148,0.096,0.079,0.087,0.092,0.116,0.162,0.109,0.137,0.165,0.142,0.095,0.2,0.102,0.168,0.08,0.063,0.073,0.062,0.07,0.111,0.083,0.09,0.091,0.105,0.124,0.158,0.138,0.161,0.063,0.169,0.096,0.079
RCP45,MKCWTCT3DD,24,0.219,0.077,0.102,0.12,0.07,0.057,0.076,0.128,0.106,0.181,0.129,0.089,0.139,0.074,0.094,0.12,0.074,0.189,0.041,0.067,0.028,0.065,0.044,0.094,0.055,0.059,0.044,0.132,0.109,0.12,0.119,0.124,0.084,0.271,0.104,0.029
RCP45,MKCWTCT3DD,25,0.131,0.049,0.05,0.094,0.051,0.031,0.138,0.067,0.11,0.148,0.069,0.046,0.071,0.06,0.092,0.14,0.057,0.17,0.015,0.044,0.012,0.052,0.021,0.076,0.034,0.092,0.014,0.079,0.154,0.147,0.093,0.059,0.051,0.241,0.049,0.004
RCP45,MKCWTCT3DD,26,0.171,0.034,0.072,0.055,0.018,0.014,0.068,0.044,0.078,0.079,0.038,0.026,0.043,0.029,0.045,0.08,0.045,0.07,0.007,0.004,0.019,0.02,0.014,0.063,0.045,0.06,0.034,0.074,0.071,0.119,0.147,0.032,0.013,0.14,0.026,0.013
RCP45,MKCWTCT3DD,27,0.125,0.011,0.037,0.017,0.026,0.023,0.038,0.029,0.037,0.059,0.105,0.024,0.032,0.02,0.011,0.037,0.056,0.048,0.0,0.047,0.018,0.036,0.032,0.035,0.028,0.016,0.01,0.078,0.045,0.148,0.098,0.015,0.0,0.06,0.0,0.015
RCP45,MKCWTCT3DD,28,0.063,0.0,0.046,0.028,0.069,0.001,0.055,0.014,0.076,0.023,0.027,0.011,0.006,0.01,0.0,0.023,0.039,0.014,0.014,0.007,0.0,0.021,0.004,0.014,0.01,0.005,0.002,0.04,0.047,0.127,0.035,0.0,0.003,0.116,0.0,0.062
RCP45,MKCWTCT3DD,29,0.048,0.0,0.053,0.017,0.017,0.0,0.05,0.017,0.03,0.038,0.112,0.0,0.003,0.061,0.0,0.002,0.024,0.013,0.077,0.0,0.009,0.011,0.0,0.018,0.004,0.0,0.02,0.037,0.041,0.075,0.018,0.002,0.044,0.072,0.0,0.011
RCP45,MKCWTCT3DD,30,0.062,0.0,0.026,0.007,0.0,0.0,0.045,0.006,0.01,0.048,0.089,0.0,0.028,0.08,0.0,0.0,0.0,0.0,0.059,0.0,0.006,0.0,0.0,0.015,0.012,0.0,0.025,0.011,0.007,0.083,0.069,0.003,0.052,0.056,0.0,0.0
RCP45,MKCWTCT3DD,31,0.053,0.0,0.023,0.0,0.0,0.0,0.065,0.004,0.0,0.01,0.061,0.01,0.003,0.041,0.0,0.0,0.002,0.0,0.005,0.0,0.018,0.0,0.0,0.0,0.001,0.0,0.017,0.015,0.0,0.102,0.112,0.029,0.002,0.044,0.0,0.0
RCP45,MKCWTCT3DD,32,0.021,0.002,0.011,0.014,0.006,0.0,0.009,0.044,0.014,0.006,0.015,0.045,0.002,0.026,0.047,0.0,0.0,0.046,0.008,0.0,0.024,0.0,0.0,0.0,0.005,0.011,0.0,0.032,0.0,0.061,0.036,0.036,0.045,0.037,0.0,0.0
RCP45,MKCWTCT3DD,33,0.03,0.007,0.006,0.01,0.01,0.0,0.019,0.03,0.065,0.1,0.031,0.023,0.029,0.018,0.103,0.0,0.013,0.038,0.004,0.015,0.0,0.006,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.027,0.051,0.041,0.027,0.003,0.0,0.0
RCP45,MKCWTCT3DD,34,0.026,0.034,0.012,0.015,0.021,0.033,0.045,0.064,0.119,0.086,0.122,0.056,0.029,0.0,0.079,0.006,0.009,0.073,0.031,0.026,0.054,0.031,0.014,0.011,0.022,0.005,0.007,0.025,0.034,0.042,0.095,0.087,0.034,0.015,0.017,0.003
RCP45,MKCWTCT3DD,35,0.106,0.04,0.011,0.032,0.02,0.076,0.052,0.132,0.075,0.078,0.13,0.189,0.053,0.021,0.077,0.216,0.024,0.095,0.054,0.099,0.05,0.019,0.036,0.008,0.037,0.06,0.026,0.021,0.18,0.107,0.081,0.093,0.023,0.019,0.017,0.003
RCP45,MKCWTCT3DD,36,0.145,0.09,0.027,0.175,0.049,0.107,0.192,0.112,0.12,0.052,0.15,0.218,0.044,0.018,0.124,0.339,0.067,0.12,0.045,0.146,0.056,0.015,0.043,0.053,0.081,0.042,0.054,0.073,0.102,0.133,0.072,0.148,0.013,0.157,0.163,0.002
RCP45,MKCWTCT3DD,37,0.144,0.149,0.036,0.107,0.086,0.165,0.205,0.098,0.081,0.06,0.174,0.273,0.122,0.035,0.106,0.15,0.043,0.212,0.088,0.113,0.211,0.025,0.053,0.09,0.102,0.095,0.113,0.067,0.053,0.142,0.087,0.169,0.199,0.102,0.151,0.005
RCP45,MKCWTCT3DD,38,0.127,0.168,0.329,0.173,0.068,0.128,0.323,0.18,0.167,0.21,0.133,0.208,0.076,0.117,0.196,0.245,0.04,0.211,0.062,0.104,0.121,0.033,0.13,0.25,0.112,0.208,0.096,0.169,0.048,0.112,0.078,0.102,0.204,0.066,0.107,0.009
RCP45,MKCWTCT3DD,39,0.246,0.39,0.29,0.129,0.142,0.071,0.168,0.22,0.104,0.208,0.107,0.263,0.062,0.222,0.211,0.175,0.041,0.255,0.08,0.193,0.153,0.3,0.136,0.344,0.211,0.2,0.199,0.298,0.105,0.171,0.27,0.112,0.419,0.154,0.158,0.016
RCP45,MKCWTCT3DD,40,0.283,0.378,0.27,0.168,0.188,0.137,0.156,0.188,0.072,0.25,0.195,0.14,0.195,0.231,0.18,0.152,0.181,0.348,0.141,0.411,0.161,0.272,0.175,0.271,0.517,0.33,0.233,0.306,0.086,0.272,0.252,0.123,0.401,0.192,0.17,0.098
RCP45,MKCWTCT3DD,41,0.411,0.365,0.187,0.141,0.118,0.159,0.241,0.261,0.089,0.152,0.14,0.279,0.145,0.093,0.222,0.219,0.411,0.45,0.201,0.384,0.246,0.227,0.151,0.243,0.336,0.248,0.256,0.22,0.094,0.154,0.161,0.209,0.553,0.254,0.167,0.094
RCP45,MKCWTCT3DD,42,0.33,0.328,0.163,0.289,0.106,0.143,0.229,0.26,0.07,0.264,0.103,0.302,0.159,0.136,0.159,0.165,0.513,0.313,0.19,0.403,0.208,0.185,0.106,0.179,0.302,0.334,0.169,0.243,0.197,0.135,0.191,0.135,0.237,0.288,0.2,0.108
RCP45,MKCWTCT3DD,43,0.331,0.313,0.177,0.413,0.14,0.113,0.185,0.243,0.14,0.381,0.075,0.27,0.142,0.206,0.231,0.347,0.451,0.481,0.133,0.451,0.253,0.464,0.165,0.144,0.456,0.31,0.189,0.249,0.182,0.141,0.388,0.194,0.184,0.237,0.505,0.138
RCP45,MKCWTCT3DD,44,0.364,0.377,0.245,0.407,0.266,0.195,0.31,0.254,0.207,0.305,0.234,0.334,0.204,0.29,0.338,0.437,0.291,0.413,0.097,0.449,0.281,0.494,0.322,0.168,0.539,0.354,0.312,0.497,0.202,0.127,0.417,0.251,0.258,0.651,0.29,0.367
RCP45,MKCWTCT3DD,45,0.467,0.587,0.267,0.336,0.471,0.233,0.264,0.286,0.174,0.569,0.239,0.45,0.399,0.327,0.413,0.415,0.249,0.822,0.128,0.58,0.475,0.726,0.374,0.234,1.264,0.46,0.514,0.367,0.712,0.279,0.537,0.579,0.304,0.801,0.321,0.337
RCP45,MKCWTCT3DD,46,0.353,0.315,0.282,0.209,0.453,0.17,0.303,0.502,0.14,0.537,0.644,0.469,0.53,0.27,0.348,0.441,0.59,0.657,0.208,0.63,0.949,0.724,0.443,0.313,0.834,0.598,0.481,0.332,0.543,0.567,0.738,0.743,0.419,0.71,0.676,0.385
RCP45,MKCWTCT3DD,47,0.342,0.449,0.198,0.349,0.476,0.356,0.252,0.512,0.193,0.809,0.546,0.421,0.58,0.307,0.3,0.373,0.692,0.468,0.326,0.522,0.526,0.722,0.398,0.216,0.915,0.436,0.446,0.673,0.425,0.719,0.423,0.523,0.36,0.437,0.548,0.347
RCP45,MKCWTCT3DD,48,0.608,0.674,0.285,0.617,0.66,0.612,0.528,0.449,0.397,0.997,0.474,0.453,0.56,1.051,0.334,0.295,0.837,0.539,0.274,0.5,0.449,1.043,0.408,0.246,0.923,0.462,0.48,0.649,0.852,0.591,0.307,0.593,0.497,0.504,0.719,0.303
RCP45,MKCWTCT3DD,49,0.58,0.543,0.225,0.518,0.798,0.714,0.898,0.485,0.337,0.778,0.509,0.497,0.439,0.882,0.273,0.216,0.58,0.59,0.325,0.319,0.379,0.807,0.443,0.216,0.952,0.357,0.305,0.64,0.759,0.48,0.243,0.637,0.371,0.424,0.608,0.285
RCP45,MKCWTCT3DD,50,0.607,0.423,0.163,0.38,0.478,0.76,0.401,0.892,0.376,0.672,0.592,0.673,0.353,0.532,0.422,0.213,0.441,0.421,0.244,0.473,0.424,0.739,0.424,0.193,0.862,0.521,0.418,0.519,0.767,0.542,0.313,0.571,0.272,0.277,0.734,0.291
RCP45,MKCWTCT3DD,51,0.599,0.61,0.183,0.576,0.376,0.712,0.316,0.843,0.534,0.617,0.559,0.697,0.41,0.442,0.461,0.251,0.42,0.542,0.305,0.498,0.487,0.502,0.367,0.248,0.531,0.507,0.334,0.529,0.407,0.293,0.494,0.851,0.264,0.215,0.978,0.215
RCP45,MKCWTCT3DD,52,0.371,0.702,0.294,0.809,0.396,0.509,0.26,0.493,0.464,0.667,0.668,0.48,0.659,0.369,0.492,0.351,0.476,0.538,0.341,0.329,0.4,0.569,0.382,0.29,0.53,0.454,0.353,0.726,0.316,0.293,0.455,0.574,0.293,0.309,0.624,0.326
