scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP45,ALCWTCT3DD,11,0.203,0.261,0.647,0.308,0.226,0.348,0.249,0.273,0.516,0.461,0.335,0.368,0.305,0.41,0.361,0.163,0.222,0.442,0.201,0.306,0.365,0.301,0.173,0.355,0.308,0.338,0.458,0.702,0.306,0.394,0.07,0.157,0.838,0.453,0.432,0.124
RCP45,ALCWTCT3DD,12,0.23,0.099,0.488,0.171,0.394,0.543,0.296,0.477,0.277,0.352,0.378,0.355,0.288,0.425,0.394,0.079,0.318,0.5,0.12,0.242,0.257,0.446,0.251,0.348,0.278,0.301,0.366,0.52,0.424,0.532,0.133,0.333,0.609,0.301,0.33,0.2
RCP45,ALCWTCT3DD,13,0.345,0.369,0.184,0.256,0.401,0.421,0.367,0.641,0.252,0.387,0.286,0.284,0.001,0.295,0.199,0.368,0.547,0.431,0.257,0.259,0.164,0.365,0.343,0.438,0.358,0.32,0.384,0.429,0.493,0.395,0.25,0.137,0.552,0.409,0.291,0.279
RCP45,ALCWTCT3DD,14,0.228,0.343,0.612,0.245,0.422,0.4,0.311,0.495,0.204,0.291,0.169,0.274,0.355,0.279,0.089,0.442,0.565,0.703,0.151,0.174,0.236,0.249,0.211,0.282,0.38,0.35,0.365,0.596,0.312,0.481,0.289,0.204,0.621,0.398,0.164,0.379
RCP45,ALCWTCT3DD,15,0.341,0.291,0.489,0.364,0.382,0.377,0.435,0.417,0.245,0.259,0.213,0.381,0.392,0.259,0.517,0.46,0.377,0.545,0.249,0.13,0.411,0.217,0.226,0.261,0.533,0.153,0.138,0.276,0.212,0.55,0.292,0.389,0.281,0.32,0.117,0.315
RCP45,ALCWTCT3DD,16,0.379,0.356,0.363,0.203,0.275,0.399,0.382,0.423,0.422,0.368,0.311,0.253,0.473,0.523,0.56,0.356,0.385,0.502,0.223,0.308,0.307,0.325,0.27,0.213,0.565,0.128,0.509,0.561,0.172,0.378,0.423,0.285,0.25,0.211,0.177,0.406
RCP45,ALCWTCT3DD,17,0.234,0.222,0.186,0.436,0.338,0.391,0.326,0.35,0.46,0.47,0.304,0.379,0.467,0.473,0.462,0.367,0.541,0.411,0.221,0.354,0.288,0.32,0.307,0.205,0.407,0.278,0.315,0.508,0.123,0.33,0.511,0.216,0.301,0.185,0.264,0.312
RCP45,ALCWTCT3DD,18,0.3,0.342,0.208,0.276,0.298,0.316,0.195,0.336,0.385,0.524,0.297,0.488,0.428,0.399,0.366,0.33,0.295,0.3,0.218,0.256,0.33,0.292,0.321,0.31,0.272,0.201,0.201,0.294,0.145,0.459,0.32,0.309,0.27,0.203,0.325,0.241
RCP45,ALCWTCT3DD,19,0.513,0.419,0.622,0.259,0.243,0.154,0.403,0.442,0.271,0.336,0.306,0.289,0.358,0.278,0.32,0.289,0.579,0.21,0.171,0.256,0.249,0.35,0.287,0.224,0.355,0.498,0.195,0.322,0.217,0.385,0.209,0.356,0.354,0.26,0.351,0.159
RCP45,ALCWTCT3DD,20,0.589,0.306,0.584,0.297,0.128,0.129,0.291,0.253,0.254,0.33,0.2,0.358,0.193,0.252,0.191,0.217,0.492,0.316,0.195,0.324,0.162,0.286,0.354,0.158,0.258,0.221,0.166,0.172,0.179,0.267,0.142,0.355,0.299,0.186,0.246,0.066
RCP45,ALCWTCT3DD,21,0.373,0.211,0.476,0.321,0.153,0.126,0.212,0.185,0.243,0.272,0.289,0.267,0.136,0.277,0.236,0.158,0.295,0.31,0.13,0.145,0.122,0.168,0.341,0.177,0.186,0.305,0.168,0.189,0.106,0.119,0.126,0.334,0.134,0.127,0.263,0.031
RCP45,ALCWTCT3DD,22,0.228,0.137,0.111,0.286,0.083,0.081,0.215,0.121,0.095,0.131,0.226,0.16,0.087,0.099,0.385,0.172,0.13,0.325,0.084,0.03,0.043,0.078,0.248,0.134,0.095,0.18,0.166,0.145,0.033,0.231,0.199,0.385,0.069,0.148,0.2,0.26
RCP45,ALCWTCT3DD,23,0.11,0.067,0.229,0.17,0.051,0.037,0.126,0.033,0.171,0.036,0.186,0.011,0.298,0.001,0.171,0.263,0.078,0.121,0.052,0.115,0.032,0.078,0.099,0.15,0.032,0.134,0.221,0.093,0.027,0.148,0.169,0.34,0.059,0.164,0.104,0.363
RCP45,ALCWTCT3DD,24,0.137,0.182,0.182,0.011,0.067,0.04,0.061,0.101,0.262,0.083,0.146,0.001,0.458,0.138,0.001,0.321,0.107,0.055,0.165,0.077,0.145,0.001,0.353,0.039,0.001,0.18,0.109,0.088,0.093,0.115,0.106,0.47,0.039,0.27,0.134,0.34
RCP45,ALCWTCT3DD,25,0.203,0.122,0.063,0.184,0.024,0.316,0.065,0.124,0.222,0.296,0.178,0.04,0.195,0.368,0.101,0.199,0.15,0.238,0.144,0.203,0.051,0.121,0.204,0.098,0.001,0.132,0.109,0.154,0.282,0.244,0.07,0.49,0.202,0.179,0.324,0.115
RCP45,ALCWTCT3DD,26,0.43,0.146,0.137,0.176,0.201,0.108,0.248,0.258,0.067,0.374,0.384,0.044,0.037,0.166,0.156,0.156,0.157,0.289,0.184,0.155,0.154,0.099,0.18,0.262,0.001,0.403,0.001,0.015,0.173,0.143,0.14,0.177,0.169,0.119,0.249,0.144
RCP45,ALCWTCT3DD,27,0.24,0.341,0.082,0.14,0.062,0.179,0.212,0.299,0.229,0.256,0.143,0.16,0.041,0.211,0.081,0.349,0.239,0.111,0.167,0.052,0.303,0.332,0.001,0.307,0.18,0.292,0.144,0.041,0.227,0.044,0.324,0.148,0.272,0.21,0.207,0.189
RCP45,ALCWTCT3DD,28,0.236,0.134,0.21,0.049,0.311,0.309,0.075,0.629,0.206,0.183,0.218,0.22,0.161,0.097,0.272,0.197,0.428,0.063,0.092,0.001,0.419,0.209,0.266,0.168,0.243,0.186,0.176,0.251,0.144,0.294,0.234,0.203,0.085,0.324,0.088,0.001
RCP45,ALCWTCT3DD,29,0.157,0.043,0.295,0.163,0.614,0.207,0.265,0.45,0.109,0.001,0.015,0.045,0.156,0.001,0.239,0.065,0.19,0.078,0.145,0.06,0.016,0.174,0.148,0.091,0.443,0.101,0.157,0.232,0.256,0.508,0.352,0.04,0.001,0.432,0.14,0.31
RCP45,ALCWTCT3DD,30,0.166,0.174,0.081,0.088,0.303,0.203,0.19,0.334,0.252,0.149,0.138,0.162,0.194,0.327,0.15,0.182,0.107,0.087,0.017,0.202,0.108,0.207,0.285,0.168,0.372,0.221,0.196,0.281,0.334,0.262,0.325,0.164,0.203,0.363,0.122,0.261
RCP45,ALCWTCT3DD,31,0.151,0.121,0.116,0.285,0.139,0.081,0.123,0.101,0.404,0.111,0.133,0.094,0.244,0.304,0.118,0.293,0.191,0.338,0.282,0.108,0.076,0.171,0.157,0.241,0.207,0.21,0.09,0.143,0.14,0.164,0.064,0.001,0.392,0.078,0.207,0.152
RCP45,ALCWTCT3DD,32,0.105,0.001,0.171,0.014,0.001,0.001,0.259,0.001,0.103,0.001,0.32,0.175,0.154,0.13,0.001,0.194,0.183,0.001,0.043,0.048,0.011,0.053,0.027,0.153,0.157,0.024,0.152,0.188,0.042,0.215,0.315,0.265,0.017,0.114,0.075,0.078
RCP45,ALCWTCT3DD,33,0.001,0.087,0.012,0.184,0.009,0.063,0.001,0.001,0.001,0.026,0.167,0.001,0.001,0.098,0.001,0.042,0.001,0.033,0.079,0.001,0.242,0.001,0.01,0.107,0.001,0.173,0.001,0.082,0.07,0.136,0.001,0.118,0.155,0.138,0.01,0.001
RCP45,ALCWTCT3DD,34,0.106,0.001,0.144,0.001,0.001,0.001,0.197,0.001,0.001,0.231,0.001,0.001,0.096,0.094,0.172,0.001,0.106,0.086,0.001,0.024,0.001,0.001,0.001,0.001,0.001,0.006,0.055,0.001,0.001,0.001,0.009,0.001,0.072,0.046,0.001,0.001
RCP45,ALCWTCT3DD,35,0.017,0.001,0.13,0.001,0.031,0.001,0.223,0.001,0.191,0.027,0.155,0.001,0.001,0.001,0.053,0.001,0.051,0.054,0.001,0.001,0.105,0.048,0.003,0.001,0.001,0.001,0.001,0.081,0.001,0.07,0.097,0.001,0.126,0.02,0.001,0.006
RCP45,ALCWTCT3DD,36,0.326,0.001,0.001,0.001,0.001,0.001,0.001,0.036,0.001,0.237,0.077,0.27,0.064,0.001,0.001,0.282,0.001,0.143,0.021,0.001,0.037,0.07,0.001,0.001,0.001,0.015,0.001,0.001,0.102,0.081,0.046,0.001,0.033,0.001,0.001,0.001
RCP45,ALCWTCT3DD,37,0.092,0.001,0.001,0.244,0.001,0.001,0.311,0.181,0.001,0.016,0.384,0.18,0.001,0.001,0.09,0.066,0.089,0.198,0.001,0.121,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.034,0.035,0.045,0.074,0.203,0.001,0.001,0.001,0.001
RCP45,ALCWTCT3DD,38,0.001,0.001,0.001,0.001,0.001,0.258,0.184,0.001,0.051,0.001,0.265,0.416,0.029,0.001,0.001,0.199,0.079,0.063,0.032,0.172,0.238,0.014,0.001,0.001,0.055,0.001,0.043,0.001,0.001,0.33,0.001,0.261,0.195,0.025,0.182,0.001
RCP45,ALCWTCT3DD,39,0.001,0.001,0.282,0.001,0.001,0.326,0.337,0.278,0.243,0.254,0.198,0.24,0.16,0.001,0.17,0.26,0.001,0.165,0.102,0.001,0.242,0.001,0.001,0.057,0.001,0.001,0.001,0.323,0.001,0.04,0.001,0.136,0.154,0.057,0.113,0.001
RCP45,ALCWTCT3DD,40,0.051,0.369,0.378,0.166,0.295,0.077,0.127,0.379,0.196,0.286,0.002,0.266,0.001,0.162,0.316,0.07,0.001,0.264,0.001,0.001,0.168,0.001,0.056,0.319,0.001,0.077,0.001,0.487,0.166,0.216,0.257,0.117,0.128,0.045,0.042,0.001
RCP45,ALCWTCT3DD,41,0.244,0.621,0.001,0.264,0.156,0.143,0.155,0.099,0.118,0.283,0.2,0.137,0.001,0.36,0.08,0.058,0.063,0.492,0.086,0.409,0.001,0.216,0.073,0.438,0.469,0.17,0.189,0.302,0.143,0.168,0.213,0.134,0.225,0.186,0.126,0.001
RCP45,ALCWTCT3DD,42,0.369,0.405,0.152,0.157,0.044,0.151,0.114,0.098,0.102,0.057,0.444,0.221,0.001,0.082,0.113,0.238,0.579,0.531,0.188,0.572,0.347,0.453,0.314,0.408,0.277,0.187,0.359,0.154,0.001,0.292,0.206,0.235,0.527,0.331,0.073,0.001
RCP45,ALCWTCT3DD,43,0.424,0.629,0.049,0.272,0.136,0.215,0.16,0.367,0.001,0.092,0.239,0.015,0.348,0.196,0.125,0.165,0.182,0.422,0.278,0.001,0.385,0.141,0.021,0.339,0.438,0.425,0.216,0.126,0.172,0.124,0.319,0.011,0.264,0.243,0.231,0.013
RCP45,ALCWTCT3DD,44,0.368,0.284,0.031,0.523,0.137,0.055,0.194,0.201,0.001,0.125,0.001,0.001,0.29,0.121,0.206,0.354,0.407,0.272,0.001,0.243,0.286,0.379,0.054,0.153,0.202,0.333,0.266,0.333,0.168,0.215,0.146,0.132,0.159,0.469,0.388,0.001
RCP45,ALCWTCT3DD,45,0.369,0.293,0.272,0.573,0.628,0.067,0.344,0.067,0.111,0.25,0.261,0.355,0.065,0.046,0.383,0.303,0.569,0.107,0.208,0.352,0.544,0.328,0.332,0.222,0.143,0.543,0.439,0.514,0.141,0.251,0.211,0.205,0.333,0.645,0.289,0.155
RCP45,ALCWTCT3DD,46,0.432,0.376,0.318,0.337,0.328,0.326,0.292,0.4,0.3,0.403,0.386,0.661,0.018,0.194,0.575,0.672,0.465,0.221,0.093,0.496,0.225,0.462,0.062,0.264,0.913,0.241,0.001,0.21,0.643,0.398,0.668,0.848,0.259,0.338,0.044,0.096
RCP45,ALCWTCT3DD,47,0.284,0.268,0.273,0.302,0.001,0.175,0.376,0.435,0.001,0.471,0.429,0.577,0.239,0.297,0.398,0.49,0.37,0.532,0.416,0.763,0.703,0.364,0.383,0.347,0.628,0.521,0.379,0.062,0.49,0.488,0.307,0.676,0.276,0.405,0.616,0.289
RCP45,ALCWTCT3DD,48,0.001,0.001,0.283,0.391,0.645,0.544,0.119,0.546,0.201,0.18,0.323,0.343,0.203,0.16,0.001,0.193,0.083,0.393,0.359,0.561,0.401,0.001,0.365,0.106,0.765,0.481,0.451,0.487,0.045,0.111,0.312,0.124,0.271,0.35,0.295,0.325
RCP45,ALCWTCT3DD,49,0.364,0.566,0.254,0.127,0.649,0.576,0.335,0.448,0.318,0.47,0.332,0.509,0.443,0.575,0.126,0.19,0.457,0.405,0.336,0.479,0.45,0.669,0.458,0.163,0.631,0.334,0.448,0.488,0.256,0.459,0.384,0.125,0.373,0.33,0.5,0.301
RCP45,ALCWTCT3DD,50,0.396,0.474,0.225,0.262,0.306,0.3,0.453,0.001,0.415,0.472,0.497,0.322,0.329,0.462,0.174,0.189,0.605,0.519,0.234,0.16,0.174,0.669,0.424,0.094,0.74,0.106,0.318,0.525,0.43,0.551,0.171,0.477,0.262,0.338,0.547,0.294
RCP45,ALCWTCT3DD,51,0.4,0.18,0.09,0.28,0.411,0.378,0.41,0.691,0.431,0.512,0.478,0.167,0.399,0.391,0.408,0.244,0.434,0.357,0.344,0.35,0.328,0.641,0.284,0.141,0.777,0.442,0.265,0.391,0.729,0.304,0.131,0.553,0.308,0.455,0.297,0.145
RCP45,ALCWTCT3DD,52,0.255,0.331,0.19,0.391,0.217,0.562,0.353,0.812,0.529,0.133,0.508,0.405,0.001,0.354,0.107,0.016,0.258,0.502,0.48,0.448,0.269,0.393,0.349,0.107,0.411,0.407,0.214,0.525,0.514,0.228,0.378,0.347,0.23,0.242,0.597,0.085
