scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP85,ALCWTCT3DD,11,0.322,0.667,0.316,0.262,0.211,0.309,0.252,0.317,0.254,0.05,0.465,0.041,0.457,0.538,0.148,0.244,0.412,0.07,0.329,0.402,0.0,0.57,0.213,0.297,0.157,0.145,0.318,0.407,0.276,0.176,0.53,0.273,0.341,0.235,0.167,0.001
RCP85,ALCWTCT3DD,12,0.291,0.466,0.39,0.322,0.285,0.278,0.238,0.405,0.277,0.071,0.142,0.189,0.357,0.468,0.2,0.693,0.571,0.385,0.108,0.451,0.198,0.536,0.144,0.307,0.046,0.022,0.302,0.562,0.003,0.298,0.446,0.089,0.301,0.274,0.508,0.417
RCP85,ALCWTCT3DD,13,0.398,0.328,0.638,0.734,0.184,0.319,0.437,0.274,0.541,0.301,0.309,0.415,0.305,0.249,0.137,0.686,0.2,0.265,0.121,0.225,0.57,0.617,0.339,0.293,0.155,0.109,0.436,0.597,0.375,0.413,0.493,0.176,0.308,0.319,0.409,0.432
RCP85,ALCWTCT3DD,14,0.442,0.2,0.517,0.626,0.056,0.297,0.419,0.244,0.417,0.551,0.366,0.18,0.529,0.412,0.21,0.412,0.073,0.395,0.219,0.332,0.634,0.468,0.426,0.103,0.167,0.426,0.422,0.493,0.953,0.348,0.418,0.286,0.138,0.223,0.347,0.0
RCP85,ALCWTCT3DD,15,0.294,0.094,0.252,0.466,0.491,0.175,0.221,0.503,0.269,0.59,0.311,0.0,0.538,0.534,0.214,0.35,0.368,0.301,0.295,0.126,0.478,0.387,0.431,0.095,0.164,0.286,0.652,0.244,0.736,0.449,0.425,0.295,0.142,0.33,0.305,0.373
RCP85,ALCWTCT3DD,16,0.353,0.156,0.43,0.466,0.429,0.309,0.346,0.421,0.218,0.247,0.352,0.59,0.338,0.44,0.0,0.247,0.218,0.484,0.4,0.299,0.564,0.126,0.384,0.12,0.121,0.071,0.488,0.174,0.55,0.299,0.422,0.416,0.399,0.247,0.138,0.586
RCP85,ALCWTCT3DD,17,0.124,0.585,0.562,0.48,0.373,0.354,0.238,0.172,0.133,0.217,0.439,0.747,0.151,0.532,0.261,0.331,0.264,0.395,0.109,0.547,0.407,0.182,0.278,0.125,0.0,0.387,0.448,0.134,0.541,0.0,0.333,0.265,0.223,0.32,0.247,0.433
RCP85,ALCWTCT3DD,18,0.164,0.441,0.561,0.397,0.346,0.245,0.235,0.193,0.092,0.075,0.463,0.649,0.436,0.337,0.278,0.399,0.327,0.182,0.213,0.457,0.368,0.233,0.153,0.394,0.541,0.595,0.355,0.325,0.329,0.277,0.326,0.275,0.194,0.24,0.217,0.217
RCP85,ALCWTCT3DD,19,0.197,0.367,0.38,0.304,0.323,0.253,0.269,0.345,0.136,0.575,0.379,0.434,0.542,0.331,0.152,0.478,0.222,0.209,0.201,0.573,0.292,0.346,0.227,0.587,0.382,0.309,0.259,0.268,0.297,0.455,0.243,0.207,0.287,0.194,0.123,0.259
RCP85,ALCWTCT3DD,20,0.259,0.314,0.112,0.167,0.262,0.306,0.254,0.26,0.124,0.594,0.469,0.32,0.206,0.209,0.378,0.644,0.0,0.304,0.253,0.313,0.389,0.381,0.152,0.376,0.216,0.35,0.266,0.186,0.3,0.223,0.115,0.131,0.299,0.208,0.3,0.127
RCP85,ALCWTCT3DD,21,0.118,0.163,0.358,0.13,0.256,0.325,0.073,0.219,0.362,0.467,0.557,0.212,0.574,0.23,0.198,0.37,0.061,0.172,0.094,0.317,0.317,0.197,0.294,0.333,0.218,0.0,0.17,0.156,0.278,0.102,0.248,0.16,0.33,0.139,0.229,0.042
RCP85,ALCWTCT3DD,22,0.226,0.272,0.519,0.025,0.148,0.295,0.059,0.167,0.236,0.254,0.199,0.284,0.429,0.364,0.11,0.324,0.115,0.391,0.006,0.182,0.288,0.296,0.325,0.289,0.0,0.469,0.072,0.132,0.226,0.0,0.0,0.235,0.3,0.067,0.395,0.0
RCP85,ALCWTCT3DD,23,0.258,0.246,0.428,0.136,0.199,0.307,0.196,0.344,0.161,0.0,0.117,0.387,0.252,0.292,0.287,0.238,0.221,0.221,0.186,0.026,0.107,0.0,0.069,0.126,0.656,0.417,0.031,0.266,0.348,0.024,0.237,0.365,0.181,0.216,0.193,0.003
RCP85,ALCWTCT3DD,24,0.156,0.036,0.401,0.125,0.362,0.128,0.165,0.059,0.0,0.229,0.195,0.338,0.259,0.107,0.119,0.119,0.158,0.303,0.187,0.164,0.021,0.073,0.097,0.234,0.426,0.422,0.041,0.252,0.159,0.261,0.16,0.291,0.234,0.24,0.076,0.045
RCP85,ALCWTCT3DD,25,0.247,0.0,0.162,0.198,0.195,0.13,0.107,0.25,0.218,0.173,0.309,0.198,0.213,0.141,0.0,0.029,0.197,0.166,0.164,0.214,0.135,0.18,0.042,0.192,0.276,0.179,0.025,0.058,0.038,0.219,0.075,0.072,0.116,0.057,0.122,0.14
RCP85,ALCWTCT3DD,26,0.0,0.195,0.117,0.034,0.103,0.096,0.029,0.259,0.136,0.074,0.339,0.05,0.276,0.114,0.298,0.118,0.243,0.161,0.104,0.092,0.0,0.0,0.206,0.227,0.262,0.136,0.152,0.193,0.089,0.066,0.014,0.065,0.03,0.129,0.306,0.518
RCP85,ALCWTCT3DD,27,0.0,0.159,0.284,0.161,0.068,0.024,0.302,0.25,0.244,0.221,0.096,0.042,0.125,0.353,0.139,0.187,0.208,0.251,0.189,0.17,0.239,0.17,0.247,0.102,0.139,0.157,0.229,0.232,0.127,0.268,0.048,0.044,0.097,0.497,0.284,0.204
RCP85,ALCWTCT3DD,28,0.212,0.233,0.187,0.18,0.003,0.0,0.244,0.4,0.157,0.0,0.0,0.213,0.237,0.488,0.299,0.098,0.276,0.0,0.17,0.204,0.251,0.372,0.149,0.176,0.041,0.365,0.405,0.356,0.19,0.099,0.543,0.0,0.379,0.326,0.103,0.174
RCP85,ALCWTCT3DD,29,0.356,0.214,0.106,0.127,0.059,0.258,0.042,0.09,0.199,0.01,0.11,0.342,0.124,0.241,0.398,0.061,0.145,0.088,0.063,0.203,0.103,0.183,0.0,0.233,0.0,0.143,0.193,0.227,0.014,0.027,0.392,0.0,0.227,0.132,0.0,0.094
RCP85,ALCWTCT3DD,30,0.212,0.31,0.052,0.405,0.162,0.24,0.017,0.027,0.321,0.106,0.178,0.254,0.032,0.194,0.202,0.0,0.071,0.297,0.121,0.181,0.225,0.238,0.059,0.0,0.0,0.036,0.356,0.078,0.123,0.196,0.159,0.132,0.0,0.057,0.085,0.0
RCP85,ALCWTCT3DD,31,0.112,0.1,0.077,0.226,0.135,0.323,0.0,0.245,0.03,0.317,0.0,0.315,0.0,0.208,0.09,0.189,0.0,0.182,0.057,0.178,0.269,0.192,0.05,0.014,0.0,0.048,0.17,0.015,0.389,0.004,0.032,0.279,0.0,0.037,0.408,0.192
RCP85,ALCWTCT3DD,32,0.059,0.16,0.193,0.305,0.0,0.169,0.123,0.081,0.0,0.116,0.247,0.164,0.17,0.099,0.0,0.345,0.0,0.049,0.087,0.051,0.12,0.024,0.016,0.036,0.109,0.0,0.001,0.36,0.308,0.0,0.198,0.091,0.0,0.0,0.152,0.039
RCP85,ALCWTCT3DD,33,0.008,0.218,0.105,0.0,0.05,0.1,0.0,0.272,0.032,0.148,0.26,0.0,0.249,0.0,0.0,0.103,0.0,0.117,0.0,0.0,0.077,0.0,0.001,0.0,0.081,0.062,0.034,0.228,0.0,0.0,0.106,0.099,0.074,0.011,0.032,0.048
RCP85,ALCWTCT3DD,34,0.005,0.164,0.0,0.13,0.16,0.0,0.24,0.216,0.208,0.089,0.322,0.0,0.245,0.133,0.0,0.0,0.104,0.036,0.0,0.0,0.025,0.104,0.0,0.0,0.071,0.231,0.0,0.0,0.0,0.029,0.083,0.0,0.358,0.0,0.0,0.005
RCP85,ALCWTCT3DD,35,0.0,0.03,0.225,0.0,0.0,0.0,0.0,0.307,0.245,0.0,0.174,0.0,0.0,0.056,0.0,0.123,0.152,0.068,0.0,0.0,0.0,0.081,0.0,0.0,0.146,0.243,0.0,0.0,0.338,0.125,0.059,0.0,0.155,0.0,0.207,0.0
RCP85,ALCWTCT3DD,36,0.0,0.0,0.0,0.0,0.09,0.0,0.021,0.0,0.0,0.009,0.081,0.0,0.079,0.037,0.0,0.0,0.462,0.102,0.008,0.0,0.0,0.008,0.0,0.0,0.0,0.115,0.0,0.0,0.178,0.094,0.007,0.049,0.006,0.0,0.0,0.0
RCP85,ALCWTCT3DD,37,0.0,0.0,0.185,0.102,0.441,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.083,0.164,0.072,0.047,0.233,0.0,0.172,0.103,0.132,0.0,0.236,0.0,0.0,0.274,0.0,0.0,0.251,0.043,0.078,0.052,0.0,0.037,0.0,0.0
RCP85,ALCWTCT3DD,38,0.0,0.0,0.226,0.384,0.53,0.331,0.162,0.137,0.161,0.165,0.0,0.31,0.3,0.0,0.027,0.081,0.188,0.0,0.233,0.0,0.082,0.036,0.184,0.071,0.136,0.208,0.0,0.126,0.154,0.0,0.0,0.0,0.135,0.04,0.0,0.0
RCP85,ALCWTCT3DD,39,0.0,0.056,0.119,0.492,0.121,0.121,0.0,0.259,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.228,0.051,0.034,0.004,0.0,0.0,0.0,0.073,0.0,0.119,0.0,0.08
RCP85,ALCWTCT3DD,40,0.05,0.05,0.0,0.367,0.0,0.0,0.157,0.446,0.688,0.0,0.431,0.247,0.187,0.023,0.087,0.0,0.0,0.0,0.117,0.467,0.0,0.0,0.279,0.0,0.034,0.047,0.198,0.0,0.164,0.0,0.139,0.25,0.429,0.002,0.237,0.218
RCP85,ALCWTCT3DD,41,0.08,0.331,0.598,0.0,0.0,0.098,0.105,0.286,0.207,0.271,0.119,0.231,0.081,0.065,0.052,0.438,0.087,0.22,0.0,0.57,0.091,0.0,0.0,0.417,0.056,0.0,0.123,0.321,0.429,0.409,0.228,0.272,0.05,0.0,0.0,0.01
RCP85,ALCWTCT3DD,42,0.101,0.235,0.539,0.946,0.357,0.087,0.251,0.32,0.101,0.221,0.0,0.172,0.038,0.237,0.0,0.298,0.16,0.238,0.0,0.16,0.055,0.153,0.108,0.326,0.0,0.18,0.0,0.202,0.48,0.343,0.172,0.271,0.301,0.206,0.335,0.085
RCP85,ALCWTCT3DD,43,0.257,0.008,0.269,0.684,0.421,0.296,0.0,0.231,0.276,0.288,0.48,0.317,0.218,0.426,0.047,0.283,0.175,0.507,0.388,0.006,0.0,0.062,0.322,0.296,0.079,0.183,0.097,0.192,0.12,0.394,0.147,0.293,0.4,0.352,0.391,0.387
RCP85,ALCWTCT3DD,44,0.55,0.202,0.206,0.453,0.339,0.231,0.194,0.0,0.0,0.35,0.329,0.198,0.352,0.5,0.151,0.14,0.225,0.263,0.295,0.0,0.103,0.204,0.358,0.206,0.0,0.281,0.174,0.0,1.249,0.314,0.221,0.011,0.359,0.335,0.0,0.091
RCP85,ALCWTCT3DD,45,0.251,0.154,0.359,0.536,0.413,0.0,0.426,0.158,0.509,0.114,0.077,0.665,0.094,0.0,0.39,0.055,0.197,0.166,0.042,0.5,0.008,0.379,0.224,0.058,0.021,0.268,0.478,0.503,0.463,0.394,0.0,0.295,0.27,0.319,0.401,0.0
RCP85,ALCWTCT3DD,46,0.139,0.048,0.417,0.273,0.17,0.0,0.249,0.544,0.518,0.213,0.606,0.408,0.226,0.378,0.092,0.021,0.41,0.281,0.141,0.306,0.047,0.106,0.481,0.441,0.236,0.703,0.191,0.414,0.615,0.327,0.006,0.44,0.425,0.28,0.456,0.764
RCP85,ALCWTCT3DD,47,0.603,0.301,0.106,0.577,0.091,0.133,0.004,0.535,0.0,0.0,0.406,0.092,0.243,0.507,0.17,0.0,0.269,0.392,0.393,0.256,0.15,0.252,0.149,0.369,0.352,0.434,0.296,0.451,0.351,0.252,0.335,0.099,0.255,0.508,0.403,0.601
RCP85,ALCWTCT3DD,48,0.587,0.296,0.341,0.248,0.432,0.568,0.175,0.07,0.507,0.871,0.183,0.369,0.327,0.141,0.27,0.231,0.087,0.394,0.177,0.417,0.928,0.273,0.432,0.232,0.334,0.276,0.368,0.852,0.0,0.3,0.347,0.343,0.281,0.356,0.407,0.546
RCP85,ALCWTCT3DD,49,0.568,0.155,0.39,0.306,0.446,0.36,0.265,0.351,0.497,0.775,0.369,0.407,0.32,0.257,0.403,0.304,0.234,0.174,0.272,0.231,0.25,0.459,0.465,0.416,0.329,0.03,0.45,0.786,0.0,0.26,0.209,0.303,0.256,0.327,0.394,0.363
RCP85,ALCWTCT3DD,50,0.336,0.493,0.27,0.327,0.305,0.186,0.27,0.362,0.333,0.653,0.226,0.375,0.271,0.672,0.293,0.276,0.0,0.0,0.21,0.237,0.606,0.302,0.521,0.126,0.338,0.27,0.429,0.98,0.619,0.126,0.463,0.051,0.187,0.16,0.156,0.271
RCP85,ALCWTCT3DD,51,0.153,0.425,0.294,0.464,0.075,0.237,0.226,0.53,0.228,0.357,0.612,0.493,0.144,0.708,0.278,0.342,0.681,0.238,0.326,0.166,1.304,0.287,0.656,0.16,0.356,0.506,0.16,0.493,0.569,0.14,0.263,0.381,0.511,0.538,0.163,0.201
RCP85,ALCWTCT3DD,52,0.521,0.15,0.167,0.32,0.233,0.133,0.403,0.384,0.116,0.222,0.399,0.105,0.188,0.416,0.264,0.22,0.46,0.26,0.318,0.402,0.73,0.492,0.462,0.372,0.275,0.336,0.398,0.278,0.252,0.216,0.27,0.434,0.516,0.62,0.516,0.153
