scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP85,XKCWTRS1WD,11,0.507,0.692,0.694,0.83,0.504,0.613,0.832,0.657,0.837,0.853,0.676,0.702,0.91,0.649,0.435,0.756,0.947,0.664,0.438,0.518,1.062,0.759,0.644,0.617,0.37,0.396,0.796,0.858,0.913,0.733,0.74,0.477,0.496,0.484,0.642,0.918
RCP85,XKCWTRS1WD,12,0.433,0.549,0.655,0.932,0.459,0.712,0.716,0.611,0.597,0.892,0.801,0.722,0.82,0.819,0.474,0.641,0.747,0.588,0.438,0.406,1.033,0.744,0.901,0.655,0.394,0.428,0.756,0.658,1.015,0.709,0.62,0.572,0.435,0.434,0.577,0.749
RCP85,XKCWTRS1WD,13,0.409,0.496,0.51,0.797,0.598,0.575,0.641,0.653,0.44,0.817,0.636,0.709,0.825,0.683,0.479,0.502,0.701,0.611,0.386,0.462,1.03,0.684,0.797,0.616,0.336,0.521,0.631,0.54,1.22,0.787,0.498,0.686,0.366,0.406,0.524,0.827
RCP85,XKCWTRS1WD,14,0.503,0.494,0.473,0.614,0.725,0.451,0.568,0.715,0.359,0.732,0.531,0.624,0.603,0.565,0.484,0.495,0.596,0.5,0.455,0.516,0.682,0.518,0.829,0.46,0.287,0.377,0.826,0.451,1.077,0.58,0.43,0.627,0.394,0.438,0.435,0.905
RCP85,XKCWTRS1WD,15,0.358,0.548,0.582,0.519,0.708,0.632,0.547,0.597,0.321,0.517,0.578,0.969,0.46,0.528,0.405,0.442,0.458,0.438,0.422,0.569,0.534,0.42,0.547,0.483,0.29,0.334,0.597,0.343,0.953,0.486,0.379,0.555,0.401,0.444,0.369,0.722
RCP85,XKCWTRS1WD,16,0.286,0.517,0.59,0.477,0.578,0.559,0.48,0.532,0.308,0.488,0.558,0.803,0.536,0.437,0.522,0.623,0.452,0.367,0.354,0.63,0.482,0.357,0.388,0.549,0.295,0.39,0.457,0.385,0.64,0.478,0.391,0.4,0.343,0.395,0.43,0.508
RCP85,XKCWTRS1WD,17,0.358,0.461,0.46,0.411,0.435,0.468,0.365,0.561,0.336,0.448,0.476,0.608,0.509,0.491,0.401,0.55,0.396,0.309,0.361,0.583,0.442,0.413,0.329,0.5,0.483,0.39,0.435,0.442,0.539,0.75,0.437,0.375,0.277,0.409,0.354,0.437
RCP85,XKCWTRS1WD,18,0.34,0.36,0.421,0.363,0.391,0.392,0.309,0.499,0.327,0.481,0.548,0.461,0.384,0.428,0.323,0.512,0.341,0.346,0.352,0.519,0.395,0.402,0.36,0.497,0.41,0.337,0.382,0.39,0.438,0.483,0.31,0.293,0.345,0.315,0.322,0.382
RCP85,XKCWTRS1WD,19,0.284,0.301,0.447,0.327,0.408,0.367,0.307,0.407,0.282,0.437,0.504,0.336,0.321,0.335,0.372,0.463,0.276,0.46,0.32,0.46,0.44,0.369,0.28,0.355,0.284,0.294,0.319,0.303,0.368,0.328,0.245,0.272,0.316,0.311,0.387,0.309
RCP85,XKCWTRS1WD,20,0.293,0.257,0.586,0.262,0.343,0.408,0.35,0.399,0.32,0.321,0.547,0.288,0.487,0.381,0.293,0.409,0.255,0.347,0.25,0.439,0.424,0.256,0.267,0.304,0.311,0.27,0.278,0.273,0.366,0.24,0.242,0.294,0.328,0.237,0.318,0.272
RCP85,XKCWTRS1WD,21,0.278,0.205,0.571,0.258,0.361,0.392,0.382,0.309,0.296,0.239,0.349,0.277,0.363,0.413,0.236,0.461,0.23,0.324,0.338,0.294,0.331,0.214,0.192,0.297,0.251,0.515,0.236,0.352,0.307,0.257,0.213,0.362,0.31,0.206,0.367,0.265
RCP85,XKCWTRS1WD,22,0.248,0.199,0.609,0.241,0.282,0.273,0.307,0.289,0.265,0.193,0.513,0.314,0.241,0.355,0.27,0.443,0.211,0.287,0.353,0.202,0.223,0.198,0.166,0.243,0.424,0.437,0.173,0.265,0.377,0.2,0.273,0.323,0.215,0.183,0.292,0.225
RCP85,XKCWTRS1WD,23,0.146,0.14,0.37,0.185,0.201,0.216,0.216,0.28,0.407,0.332,0.376,0.311,0.248,0.312,0.156,0.285,0.193,0.304,0.222,0.158,0.166,0.222,0.139,0.257,0.321,0.416,0.163,0.185,0.32,0.206,0.203,0.213,0.128,0.172,0.2,0.192
RCP85,XKCWTRS1WD,24,0.141,0.164,0.253,0.169,0.186,0.257,0.19,0.362,0.309,0.226,0.319,0.265,0.346,0.189,0.12,0.193,0.201,0.273,0.143,0.199,0.184,0.17,0.099,0.186,0.243,0.235,0.126,0.184,0.192,0.175,0.114,0.137,0.099,0.111,0.124,0.18
RCP85,XKCWTRS1WD,25,0.088,0.153,0.212,0.209,0.134,0.13,0.195,0.241,0.178,0.133,0.302,0.146,0.36,0.159,0.217,0.261,0.372,0.247,0.15,0.122,0.131,0.108,0.075,0.252,0.225,0.241,0.115,0.238,0.212,0.124,0.096,0.123,0.074,0.096,0.138,0.24
RCP85,XKCWTRS1WD,26,0.122,0.108,0.193,0.172,0.11,0.129,0.112,0.18,0.157,0.099,0.194,0.122,0.178,0.207,0.108,0.193,0.176,0.185,0.096,0.106,0.16,0.127,0.068,0.197,0.129,0.286,0.098,0.25,0.211,0.116,0.112,0.097,0.094,0.068,0.136,0.154
RCP85,XKCWTRS1WD,27,0.101,0.167,0.165,0.111,0.083,0.122,0.09,0.132,0.096,0.122,0.153,0.119,0.125,0.15,0.106,0.129,0.137,0.144,0.086,0.101,0.141,0.095,0.058,0.161,0.089,0.169,0.086,0.263,0.126,0.081,0.244,0.086,0.082,0.065,0.112,0.113
RCP85,XKCWTRS1WD,28,0.081,0.178,0.149,0.083,0.095,0.094,0.074,0.128,0.077,0.126,0.13,0.086,0.119,0.123,0.076,0.157,0.103,0.126,0.062,0.075,0.102,0.07,0.051,0.114,0.066,0.119,0.08,0.127,0.107,0.071,0.141,0.077,0.076,0.052,0.098,0.087
RCP85,XKCWTRS1WD,29,0.068,0.107,0.127,0.117,0.086,0.101,0.098,0.135,0.137,0.137,0.14,0.081,0.093,0.142,0.057,0.139,0.096,0.125,0.056,0.076,0.078,0.059,0.072,0.085,0.073,0.08,0.128,0.099,0.127,0.068,0.129,0.06,0.049,0.042,0.139,0.072
RCP85,XKCWTRS1WD,30,0.05,0.12,0.173,0.078,0.067,0.078,0.096,0.159,0.105,0.1,0.11,0.094,0.075,0.14,0.054,0.098,0.077,0.085,0.063,0.084,0.08,0.048,0.055,0.085,0.094,0.094,0.071,0.075,0.085,0.065,0.104,0.055,0.103,0.059,0.068,0.077
RCP85,XKCWTRS1WD,31,0.043,0.136,0.165,0.056,0.082,0.071,0.101,0.132,0.118,0.089,0.132,0.074,0.122,0.089,0.047,0.088,0.082,0.082,0.089,0.062,0.072,0.052,0.043,0.064,0.134,0.085,0.061,0.082,0.079,0.078,0.098,0.061,0.098,0.059,0.061,0.074
RCP85,XKCWTRS1WD,32,0.039,0.138,0.131,0.047,0.134,0.072,0.104,0.151,0.136,0.128,0.121,0.067,0.108,0.11,0.086,0.09,0.087,0.099,0.063,0.077,0.069,0.07,0.043,0.057,0.062,0.166,0.082,0.082,0.073,0.097,0.088,0.067,0.121,0.08,0.072,0.087
RCP85,XKCWTRS1WD,33,0.044,0.095,0.133,0.163,0.106,0.069,0.351,0.115,0.163,0.108,0.099,0.132,0.078,0.135,0.089,0.122,0.09,0.073,0.103,0.079,0.062,0.079,0.044,0.065,0.089,0.175,0.069,0.071,0.131,0.102,0.088,0.061,0.144,0.065,0.075,0.09
RCP85,XKCWTRS1WD,34,0.046,0.08,0.153,0.111,0.113,0.083,0.165,0.109,0.121,0.13,0.097,0.13,0.087,0.114,0.091,0.163,0.105,0.075,0.145,0.118,0.081,0.065,0.089,0.073,0.077,0.228,0.099,0.086,0.197,0.121,0.146,0.091,0.105,0.061,0.133,0.078
RCP85,XKCWTRS1WD,35,0.063,0.094,0.13,0.288,0.272,0.096,0.203,0.096,0.119,0.132,0.102,0.222,0.226,0.167,0.126,0.127,0.266,0.097,0.148,0.12,0.098,0.065,0.123,0.079,0.069,0.211,0.106,0.13,0.165,0.099,0.112,0.116,0.095,0.125,0.079,0.14
RCP85,XKCWTRS1WD,36,0.133,0.102,0.295,0.326,0.277,0.151,0.166,0.164,0.244,0.192,0.093,0.248,0.176,0.171,0.128,0.264,0.143,0.075,0.157,0.198,0.183,0.071,0.265,0.134,0.109,0.48,0.121,0.144,0.187,0.086,0.101,0.123,0.16,0.177,0.116,0.141
RCP85,XKCWTRS1WD,37,0.121,0.246,0.208,0.439,0.212,0.353,0.222,0.253,0.299,0.144,0.129,0.416,0.16,0.13,0.124,0.205,0.155,0.092,0.146,0.159,0.11,0.139,0.165,0.283,0.164,0.26,0.187,0.189,0.151,0.086,0.098,0.145,0.334,0.134,0.203,0.158
RCP85,XKCWTRS1WD,38,0.172,0.342,0.288,0.371,0.154,0.246,0.183,0.3,0.196,0.134,0.15,0.289,0.167,0.166,0.155,0.2,0.12,0.156,0.182,0.193,0.11,0.096,0.142,0.185,0.251,0.288,0.194,0.123,0.146,0.113,0.135,0.267,0.166,0.135,0.13,0.253
RCP85,XKCWTRS1WD,39,0.175,0.311,0.227,0.449,0.157,0.292,0.26,0.508,0.643,0.272,0.363,0.662,0.276,0.261,0.135,0.294,0.164,0.209,0.302,0.345,0.114,0.164,0.282,0.295,0.283,0.24,0.265,0.215,0.248,0.21,0.22,0.218,0.372,0.133,0.2,0.205
RCP85,XKCWTRS1WD,40,0.241,0.309,0.552,0.787,0.229,0.333,0.307,0.392,0.533,0.572,0.311,0.426,0.255,0.304,0.159,0.367,0.352,0.284,0.265,0.343,0.341,0.184,0.229,0.456,0.188,0.28,0.214,0.21,0.359,0.696,0.212,0.231,0.42,0.193,0.139,0.245
RCP85,XKCWTRS1WD,41,0.296,0.286,0.567,1.25,0.402,0.417,0.326,0.43,0.474,0.458,0.439,0.301,0.213,0.397,0.168,0.332,0.316,0.346,0.348,0.469,0.199,0.246,0.298,0.293,0.139,0.343,0.234,0.171,1.113,0.381,0.306,0.226,0.505,0.448,0.414,0.244
RCP85,XKCWTRS1WD,42,0.811,0.37,0.353,0.82,0.481,0.566,0.318,0.35,0.37,0.388,0.476,0.356,0.247,0.475,0.314,0.273,0.316,0.403,0.353,0.355,0.207,0.243,0.322,0.22,0.137,0.369,0.178,0.174,0.979,0.4,0.24,0.277,0.333,0.421,0.304,0.406
RCP85,XKCWTRS1WD,43,0.596,0.287,0.319,0.544,0.723,0.371,0.387,0.296,0.449,0.332,0.366,0.373,0.427,0.412,0.215,0.208,0.282,0.386,0.223,0.438,0.217,0.219,0.723,0.177,0.134,0.276,0.221,0.224,1.692,0.348,0.199,0.204,0.398,0.268,0.224,0.424
RCP85,XKCWTRS1WD,44,0.42,0.26,0.402,0.65,0.484,0.291,0.535,0.749,0.737,0.316,0.316,0.557,0.299,0.485,0.284,0.3,0.268,0.313,0.19,0.711,0.312,0.281,0.867,0.178,0.214,0.299,0.261,0.498,0.828,0.32,0.164,0.549,0.359,0.294,0.358,0.565
RCP85,XKCWTRS1WD,45,0.514,0.322,0.523,0.81,0.403,0.276,0.404,0.763,0.615,0.524,0.396,0.813,0.25,0.77,0.218,0.433,0.314,0.3,0.254,0.449,0.241,0.251,0.699,0.252,0.329,0.725,0.314,0.391,0.577,0.483,0.244,0.399,0.491,0.364,0.409,1.381
RCP85,XKCWTRS1WD,46,0.622,0.475,0.637,0.999,0.397,0.382,0.288,0.635,0.529,0.656,0.443,0.925,0.249,0.724,0.566,0.435,0.419,0.276,0.388,0.622,0.948,0.35,0.423,0.358,0.38,0.838,0.415,0.477,0.424,0.543,0.456,0.442,0.428,0.37,0.433,0.673
RCP85,XKCWTRS1WD,47,0.53,0.449,0.652,0.77,0.602,0.356,0.444,0.507,0.56,0.994,0.389,0.907,0.416,0.631,0.646,0.51,0.322,0.32,0.6,0.685,0.888,0.57,0.625,0.327,0.258,0.634,0.299,1.024,0.423,0.597,0.423,0.975,0.724,0.479,0.41,0.829
RCP85,XKCWTRS1WD,48,0.662,0.358,0.544,0.7,0.765,0.404,0.414,0.779,0.495,0.922,0.349,1.007,0.611,0.729,0.514,0.607,0.337,0.344,0.687,0.447,0.904,0.61,0.712,0.381,0.305,0.585,0.357,1.522,0.697,0.475,0.4,0.824,0.695,0.678,0.636,0.797
RCP85,XKCWTRS1WD,49,0.569,0.425,0.457,0.743,0.415,0.341,0.5,0.787,0.507,0.708,0.554,0.884,0.433,0.845,0.43,0.488,0.682,0.322,0.638,0.471,1.228,0.729,0.786,0.493,0.341,1.069,0.682,1.604,1.013,0.605,0.454,0.611,1.151,0.767,0.689,0.707
RCP85,XKCWTRS1WD,50,0.649,0.745,0.57,0.728,0.351,0.302,0.598,0.691,0.447,0.475,0.756,0.953,0.368,0.791,0.394,0.418,0.919,0.402,0.631,0.432,1.462,0.583,0.76,0.575,0.487,0.94,0.725,1.285,0.719,0.466,0.5,0.809,1.228,0.696,0.81,0.632
RCP85,XKCWTRS1WD,51,0.655,0.638,0.537,0.642,0.418,0.461,0.641,0.69,0.449,0.393,0.942,0.874,0.415,0.836,0.4,0.392,0.86,0.351,0.893,0.552,0.956,0.618,0.571,0.671,0.492,0.785,0.539,1.148,0.489,0.492,0.507,0.74,0.94,0.864,0.857,0.522
RCP85,XKCWTRS1WD,52,0.739,0.632,0.461,0.487,0.649,0.475,0.656,0.852,0.796,0.394,0.939,1.032,0.58,0.938,0.659,0.372,0.793,0.347,0.766,0.498,0.663,0.707,0.518,0.665,0.479,0.833,0.659,1.315,0.645,0.652,0.759,0.729,0.567,0.597,0.732,0.482
