scenario,country,tech,year,value
RCP85,Albania,AL-Import,2021,2908.0
RCP85,Albania,AL-Import,2022,2987.06
RCP85,Albania,AL-Import,2023,3637.28
RCP85,Albania,AL-Import,2024,4338.7
RCP85,Albania,AL-Import,2025,3341.2
RCP85,Albania,AL-Import,2026,3396.11
RCP85,Albania,AL-Import,2027,2621.78
RCP85,Albania,AL-Import,2028,2185.25
RCP85,Albania,AL-Import,2029,3240.17
RCP85,Albania,AL-Import,2030,2689.11
RCP85,Albania,AL-Import,2031,2981.2
RCP85,Albania,AL-Import,2032,3743.5
RCP85,Albania,AL-Import,2033,3759.86
RCP85,Albania,AL-Import,2034,3848.14
RCP85,Albania,AL-Import,2035,4428.59
RCP85,Albania,AL-Import,2036,5002.28
RCP85,Albania,AL-Import,2037,4988.62
RCP85,Albania,AL-Import,2038,4267.11
RCP85,Albania,AL-Import,2039,2274.34
RCP85,Albania,AL-Import,2040,3423.36
RCP85,Albania,AL-Import,2041,4272.03
RCP85,Albania,AL-Import,2042,4696.42
RCP85,Albania,AL-Import,2043,4569.78
RCP85,Albania,AL-Import,2044,4504.59
RCP85,Albania,AL-Import,2045,3757.28
RCP85,Albania,AL-Import,2046,1907.28
RCP85,Albania,AL-Import,2047,1378.56
RCP85,Albania,AL-Import,2048,4169.56
RCP85,Albania,AL-Import,2049,5704.59
RCP85,Albania,AL-Import,2050,5433.14
RCP85,Albania,Fierza,2021,1825.81
RCP85,Albania,Fierza,2022,1833.7
RCP85,Albania,Fierza,2023,1556.86
RCP85,Albania,Fierza,2024,1325.72
RCP85,Albania,Fierza,2025,1560.0
RCP85,Albania,Fierza,2026,1531.36
RCP85,Albania,Fierza,2027,1792.17
RCP85,Albania,Fierza,2028,1968.31
RCP85,Albania,Fierza,2029,1568.0
RCP85,Albania,Fierza,2030,1739.56
RCP85,Albania,Fierza,2031,1721.97
RCP85,Albania,Fierza,2032,1370.11
RCP85,Albania,Fierza,2033,1481.97
RCP85,Albania,Fierza,2034,1429.58
RCP85,Albania,Fierza,2035,1226.56
RCP85,Albania,Fierza,2036,754.95
RCP85,Albania,Fierza,2037,725.2
RCP85,Albania,Fierza,2038,1342.64
RCP85,Albania,Fierza,2039,2182.28
RCP85,Albania,Fierza,2040,1729.2
RCP85,Albania,Fierza,2041,1383.14
RCP85,Albania,Fierza,2042,1275.78
RCP85,Albania,Fierza,2043,1424.75
RCP85,Albania,Fierza,2044,1489.89
RCP85,Albania,Fierza,2045,1837.03
RCP85,Albania,Fierza,2046,2576.36
RCP85,Albania,Fierza,2047,2896.67
RCP85,Albania,Fierza,2048,1841.45
RCP85,Albania,Fierza,2049,1294.03
RCP85,Albania,Fierza,2050,1467.39
RCP85,Albania,Koman,2021,1847.2
RCP85,Albania,Koman,2022,1821.89
RCP85,Albania,Koman,2023,1520.22
RCP85,Albania,Koman,2024,1263.86
RCP85,Albania,Koman,2025,1460.28
RCP85,Albania,Koman,2026,1513.89
RCP85,Albania,Koman,2027,1750.5
RCP85,Albania,Koman,2028,1875.89
RCP85,Albania,Koman,2029,1539.58
RCP85,Albania,Koman,2030,1714.36
RCP85,Albania,Koman,2031,1629.28
RCP85,Albania,Koman,2032,1390.14
RCP85,Albania,Koman,2033,1385.22
RCP85,Albania,Koman,2034,1403.14
RCP85,Albania,Koman,2035,1220.28
RCP85,Albania,Koman,2036,1162.58
RCP85,Albania,Koman,2037,1236.14
RCP85,Albania,Koman,2038,1314.0
RCP85,Albania,Koman,2039,2039.28
RCP85,Albania,Koman,2040,1663.61
RCP85,Albania,Koman,2041,1372.36
RCP85,Albania,Koman,2042,1267.95
RCP85,Albania,Koman,2043,1347.86
RCP85,Albania,Koman,2044,1416.81
RCP85,Albania,Koman,2045,1797.86
RCP85,Albania,Koman,2046,2605.45
RCP85,Albania,Koman,2047,2824.11
RCP85,Albania,Koman,2048,1827.78
RCP85,Albania,Koman,2049,1257.56
RCP85,Albania,Koman,2050,1424.89
RCP85,Albania,Skavica,2025,549.61
RCP85,Albania,Skavica,2026,549.61
RCP85,Albania,Skavica,2027,549.61
RCP85,Albania,Skavica,2028,549.61
RCP85,Albania,Skavica,2029,549.61
RCP85,Albania,Skavica,2030,549.61
RCP85,Albania,Skavica,2031,549.61
RCP85,Albania,Skavica,2032,549.61
RCP85,Albania,Skavica,2033,549.61
RCP85,Albania,Skavica,2034,549.61
RCP85,Albania,Skavica,2035,549.61
RCP85,Albania,Skavica,2036,549.61
RCP85,Albania,Skavica,2037,549.61
RCP85,Albania,Skavica,2038,549.61
RCP85,Albania,Skavica,2039,549.61
RCP85,Albania,Skavica,2040,549.61
RCP85,Albania,Skavica,2041,549.61
RCP85,Albania,Skavica,2042,549.61
RCP85,Albania,Skavica,2043,549.61
RCP85,Albania,Skavica,2044,549.61
RCP85,Albania,Skavica,2045,549.61
RCP85,Albania,Skavica,2046,549.61
RCP85,Albania,Skavica,2047,549.61
RCP85,Albania,Skavica,2048,549.61
RCP85,Albania,Skavica,2049,549.61
RCP85,Albania,Skavica,2050,549.61
RCP85,Albania,Vaudejas,2021,1021.25
RCP85,Albania,Vaudejas,2022,1063.17
RCP85,Albania,Vaudejas,2023,827.17
RCP85,Albania,Vaudejas,2024,711.67
RCP85,Albania,Vaudejas,2025,807.0
RCP85,Albania,Vaudejas,2026,852.31
RCP85,Albania,Vaudejas,2027,997.53
RCP85,Albania,Vaudejas,2028,1065.22
RCP85,Albania,Vaudejas,2029,835.95
RCP85,Albania,Vaudejas,2030,994.25
RCP85,Albania,Vaudejas,2031,884.78
RCP85,Albania,Vaudejas,2032,797.97
RCP85,Albania,Vaudejas,2033,760.47
RCP85,Albania,Vaudejas,2034,793.67
RCP85,Albania,Vaudejas,2035,690.36
RCP85,Albania,Vaudejas,2036,677.44
RCP85,Albania,Vaudejas,2037,678.14
RCP85,Albania,Vaudejas,2038,734.45
RCP85,Albania,Vaudejas,2039,1188.95
